G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
13	"Wed, Dec 29, 2010"	REG	@	Texas Tech	Big 12	W	61	60		11	2	W 1	United Spirit Arena	texas-tech	new-mexico	2011
14	"Sat, Jan 1, 2011"	REG	@	Dayton	A-10	L	73	76	2OT	11	3	L 1	University of Dayton Arena	dayton	new-mexico	2011
15	"Wed, Jan 5, 2011"	REG		Cal State Bakersfield	Ind	W	102	62		12	3	W 1	The Pit/Bob King Court	cal-state-bakersfield	new-mexico	2011
16	"Sat, Jan 8, 2011"	REG	@	Wyoming	MWC	L	66	67		12	4	L 1	Arena-Auditorium	wyoming	new-mexico	2011
17	"Wed, Jan 12, 2011"	REG		Colorado State	MWC	W	68	61		13	4	W 1	The Pit/Bob King Court	colorado-state	new-mexico	2011
18	"Sat, Jan 15, 2011"	REG		San Diego StateÂ (6)	MWC	L	77	87		13	5	L 1	The Pit/Bob King Court	san-diego-state	new-mexico	2011
19	"Wed, Jan 19, 2011"	REG	@	Utah	MWC	L	72	82		13	6	L 2	Jon M. Huntsman Center	utah	new-mexico	2011
20	"Sat, Jan 22, 2011"	REG	@	Nevada-Las Vegas	MWC	L	62	63		13	7	L 3	Thomas & Mack Center	nevada-las-vegas	new-mexico	2011
21	"Wed, Jan 26, 2011"	REG		Texas Christian	MWC	W	71	46		14	7	W 1	The Pit/Bob King Court	texas-christian	new-mexico	2011
22	"Sat, Jan 29, 2011"	REG		Brigham YoungÂ (9)	MWC	W	86	77		15	7	W 2	The Pit/Bob King Court	brigham-young	new-mexico	2011
23	"Tue, Feb 1, 2011"	REG	@	Air Force	MWC	W	75	61		16	7	W 3	Clune Arena 	air-force	new-mexico	2011
24	"Wed, Feb 9, 2011"	REG		Wyoming	MWC	W	68	57		17	7	W 4	The Pit/Bob King Court	wyoming	new-mexico	2011
25	"Sat, Feb 12, 2011"	REG	@	Colorado State	MWC	L	62	68		17	8	L 1	Moby Arena	colorado-state	new-mexico	2011
26	"Wed, Feb 16, 2011"	REG	@	San Diego StateÂ (6)	MWC	L	62	68		17	9	L 2	Viejas Arena	san-diego-state	new-mexico	2011
27	"Sat, Feb 19, 2011"	REG		Utah	MWC	L	60	62		17	10	L 3	The Pit/Bob King Court	utah	new-mexico	2011
28	"Wed, Feb 23, 2011"	REG		Nevada-Las Vegas	MWC	L	74	77	OT	17	11	L 4	The Pit/Bob King Court	nevada-las-vegas	new-mexico	2011
29	"Sat, Feb 26, 2011"	REG	@	Texas Christian	MWC	W	80	70		18	11	W 1	Daniel-Meyer Coliseum	texas-christian	new-mexico	2011
30	"Wed, Mar 2, 2011"	REG	@	Brigham YoungÂ (3)	MWC	W	82	64		19	11	W 2	Marriott Center	brigham-young	new-mexico	2011
31	"Sat, Mar 5, 2011"	REG		Air Force	MWC	W	66	61		20	11	W 3	The Pit/Bob King Court	air-force	new-mexico	2011
32	"Thu, Mar 10, 2011"	CTOURN	N	Colorado State	MWC	W	67	61		21	11	W 4	Thomas & Mack Center	colorado-state	new-mexico	2011
33	"Fri, Mar 11, 2011"	CTOURN	N	Brigham YoungÂ (8)	MWC	L	76	87		21	12	L 1		brigham-young	new-mexico	2011
34	"Tue, Mar 15, 2011"	NIT		Texas-El Paso	CUSA	W	69	57		22	12	W 1	The Pit/Bob King Court	texas-el-paso	new-mexico	2011
35	"Mon, Mar 21, 2011"	NIT	@	Alabama	SEC	L	67	74		22	13	L 1	Coleman Coliseum 	alabama	new-mexico	2011
1	"Fri, Nov 12, 2010"	REG	@	Louisiana-Lafayette	Sun Belt	W	92	76		1	0	W 1	Cajundome	louisiana-lafayette	new-mexico-state	2011
2	"Mon, Nov 15, 2010"	REG		Western New Mexico		W	95	62		2	0	W 2	Pan American Center	NA	new-mexico-state	2011
3	"Thu, Nov 18, 2010"	REG	@	Arizona	Pac-10	L	57	83		2	1	L 1	McKale Center	arizona	new-mexico-state	2011
4	"Sat, Nov 20, 2010"	REG	N	Massachusetts	A-10	L	57	71		2	2	L 2		massachusetts	new-mexico-state	2011
5	"Sun, Nov 21, 2010"	REG	N	Southern California	Pac-10	L	61	80		2	3	L 3	MassMutual Center	southern-california	new-mexico-state	2011
6	"Tue, Nov 23, 2010"	REG	@	Texas-El Paso	CUSA	L	56	73		2	4	L 4	Don Haskins Center	texas-el-paso	new-mexico-state	2011
7	"Tue, Nov 30, 2010"	REG		Texas-El Paso	CUSA	L	72	74		2	5	L 5	Pan American Center	texas-el-paso	new-mexico-state	2011
8	"Sat, Dec 4, 2010"	REG		New Mexico	MWC	L	78	84	OT	2	6	L 6	Pan American Center	new-mexico	new-mexico-state	2011
9	"Sat, Dec 11, 2010"	REG	@	New Mexico	MWC	L	62	78		2	7	L 7	The Pit/Bob King Court	new-mexico	new-mexico-state	2011
10	"Mon, Dec 13, 2010"	REG		Arkansas-Pine Bluff	SWAC	W	83	49		3	7	W 1	Pan American Center	arkansas-pine-bluff	new-mexico-state	2011
11	"Thu, Dec 16, 2010"	REG		Panhandle State		W	78	46		4	7	W 2	Pan American Center	NA	new-mexico-state	2011
12	"Sat, Dec 18, 2010"	REG		Pacific	Big West	W	69	64		5	7	W 3	Pan American Center	pacific	new-mexico-state	2011
13	"Tue, Dec 21, 2010"	REG		Louisiana-Lafayette	Sun Belt	W	82	76		6	7	W 4	Pan American Center	louisiana-lafayette	new-mexico-state	2011
14	"Thu, Dec 23, 2010"	REG		Saint Mary's (CA)	WCC	L	53	73		6	8	L 1	Pan American Center	saint-marys-ca	new-mexico-state	2011
15	"Wed, Dec 29, 2010"	REG	@	Idaho	WAC	W	74	69		7	8	W 1	Cowan Spectrum	idaho	new-mexico-state	2011
16	"Fri, Dec 31, 2010"	REG	@	Boise State	WAC	L	78	81		7	9	L 1	Taco Bell Arena	boise-state	new-mexico-state	2011
17	"Sat, Jan 8, 2011"	REG		Fresno State	WAC	W	80	68		8	9	W 1	Pan American Center	fresno-state	new-mexico-state	2011
18	"Thu, Jan 13, 2011"	REG		Hawaii	WAC	W	82	64		9	9	W 2	Pan American Center	hawaii	new-mexico-state	2011
19	"Sat, Jan 15, 2011"	REG		San Jose State	WAC	W	78	53		10	9	W 3	Pan American Center	san-jose-state	new-mexico-state	2011
20	"Thu, Jan 20, 2011"	REG	@	Nevada	WAC	L	71	90		10	10	L 1	Lawlor Events Center	nevada	new-mexico-state	2011
21	"Sat, Jan 22, 2011"	REG	@	Utah State	WAC	L	49	59		10	11	L 2	Dee Glen Smith Spectrum	utah-state	new-mexico-state	2011
22	"Thu, Jan 27, 2011"	REG		Boise State	WAC	W	96	87	OT	11	11	W 1	Pan American Center	boise-state	new-mexico-state	2011
23	"Sat, Jan 29, 2011"	REG		Idaho	WAC	W	73	65		12	11	W 2	Pan American Center	idaho	new-mexico-state	2011
24	"Thu, Feb 3, 2011"	REG	@	Fresno State	WAC	L	83	88	OT	12	12	L 1	Save Mart Center	fresno-state	new-mexico-state	2011
25	"Mon, Feb 7, 2011"	REG		Louisiana Tech	WAC	W	75	57		13	12	W 1	Pan American Center	louisiana-tech	new-mexico-state	2011
26	"Sat, Feb 12, 2011"	REG	@	Louisiana Tech	WAC	W	50	49		14	12	W 2	Thomas Assembly Center	louisiana-tech	new-mexico-state	2011
27	"Sat, Feb 19, 2011"	REG		Northern Colorado	Big Sky	L	80	82		14	13	L 1	Pan American Center	northern-colorado	new-mexico-state	2011
28	"Wed, Feb 23, 2011"	REG	@	San Jose State	WAC	L	70	72	OT	14	14	L 2	The Event Center	san-jose-state	new-mexico-state	2011
29	"Sat, Feb 26, 2011"	REG	@	Hawaii	WAC	L	70	76		14	15	L 3	Stan Sheriff Center	hawaii	new-mexico-state	2011
30	"Wed, Mar 2, 2011"	REG		Utah StateÂ (25)	WAC	L	54	58		14	16	L 4	Pan American Center	utah-state	new-mexico-state	2011
31	"Sat, Mar 5, 2011"	REG		Nevada	WAC	W	77	68		15	16	W 1	Pan American Center	nevada	new-mexico-state	2011
32	"Thu, Mar 10, 2011"	CTOURN	N	Nevada	WAC	W	66	60		16	16	W 2		nevada	new-mexico-state	2011
33	"Fri, Mar 11, 2011"	CTOURN	N	Boise State	WAC	L	63	81		16	17	L 1		boise-state	new-mexico-state	2011
1	"Wed, Nov 17, 2010"	REG		Milwaukee	Horizon	L	73	90		0	1	L 1	Gallagher Center	milwaukee	niagara	2011
2	"Fri, Nov 19, 2010"	REG	@	Georgia Tech	ACC	L	51	77		0	2	L 2	Alexander Memorial Coliseum	georgia-tech	niagara	2011
3	"Mon, Nov 22, 2010"	REG		Mount St. Mary's	NEC	W	65	63		1	2	W 1	Gallagher Center	mount-st-marys	niagara	2011
4	"Fri, Nov 26, 2010"	REG	N	Bowling Green State	MAC	W	65	61		2	2	W 2	Gallagher Center	bowling-green-state	niagara	2011
5	"Sat, Nov 27, 2010"	REG	N	Albany (NY)	AEC	L	65	75		2	3	L 1		albany-ny	niagara	2011
6	"Sun, Nov 28, 2010"	REG	@	Detroit Mercy	Horizon	L	77	96		2	4	L 2	Calihan Hall	detroit-mercy	niagara	2011
7	"Fri, Dec 3, 2010"	REG	@	Marist	MAAC	L	72	80		2	5	L 3	McCann Recreation Center	marist	niagara	2011
8	"Sun, Dec 5, 2010"	REG	@	Iona	MAAC	L	58	82		2	6	L 4	Hynes Athletics Center	iona	niagara	2011
9	"Wed, Dec 8, 2010"	REG	@	Buffalo	MAC	L	64	82		2	7	L 5	Alumni Arena	buffalo	niagara	2011
10	"Sat, Dec 11, 2010"	REG	@	St. Bonaventure	A-10	W	69	61		3	7	W 1	Reilly Center	st-bonaventure	niagara	2011
11	"Sun, Dec 19, 2010"	REG	@	Central Connecticut State	NEC	L	71	74		3	8	L 1	Detrick Gymnasium	central-connecticut-state	niagara	2011
12	"Wed, Dec 22, 2010"	REG		Quinnipiac	NEC	L	63	88		3	9	L 2	Gallagher Center	quinnipiac	niagara	2011
13	"Tue, Dec 28, 2010"	REG	@	Drexel	CAA	L	39	84		3	10	L 3	Daskalakis Athletic Center	drexel	niagara	2011
14	"Thu, Dec 30, 2010"	REG	@	Maryland-Baltimore County	AEC	L	67	68		3	11	L 4	RAC Arena	maryland-baltimore-county	niagara	2011
15	"Mon, Jan 3, 2011"	REG	@	Fairfield	MAAC	L	48	70		3	12	L 5	Arena at Harbor Yard	fairfield	niagara	2011
16	"Fri, Jan 7, 2011"	REG		Rider	MAAC	L	65	82		3	13	L 6	Gallagher Center	rider	niagara	2011
17	"Sun, Jan 9, 2011"	REG		Siena	MAAC	W	69	55		4	13	W 1	Gallagher Center	siena	niagara	2011
18	"Sat, Jan 15, 2011"	REG	@	Saint Peter's	MAAC	L	57	77		4	14	L 1	Yanitelli Center	saint-peters	niagara	2011
19	"Mon, Jan 17, 2011"	REG	@	Manhattan	MAAC	L	49	51		4	15	L 2	Draddy Gymnasium	manhattan	niagara	2011
20	"Fri, Jan 21, 2011"	REG		Iona	MAAC	L	66	72		4	16	L 3	Gallagher Center	iona	niagara	2011
21	"Sun, Jan 23, 2011"	REG		Fairfield	MAAC	L	49	57		4	17	L 4	Gallagher Center	fairfield	niagara	2011
22	"Fri, Jan 28, 2011"	REG	@	Canisius	MAAC	L	54	69		4	18	L 5	Koessler Athletic Center	canisius	niagara	2011
23	"Sun, Jan 30, 2011"	REG	@	Siena	MAAC	L	59	61		4	19	L 6	Times Union Center 	siena	niagara	2011
24	"Fri, Feb 4, 2011"	REG		Saint Peter's	MAAC	L	47	70		4	20	L 7	Gallagher Center	saint-peters	niagara	2011
25	"Sun, Feb 6, 2011"	REG		Marist	MAAC	W	77	60		5	20	W 1	Gallagher Center	marist	niagara	2011
26	"Fri, Feb 11, 2011"	REG	@	Loyola (MD)	MAAC	W	59	57		6	20	W 2	Reitz Arena	loyola-md	niagara	2011
27	"Sun, Feb 13, 2011"	REG	@	Rider	MAAC	L	50	61		6	21	L 1	Alumni Gymnasium	rider	niagara	2011
28	"Wed, Feb 16, 2011"	REG		Canisius	MAAC	W	67	65	OT	7	21	W 1	Gallagher Center	canisius	niagara	2011
29	"Sat, Feb 19, 2011"	REG		Central Michigan	MAC	W	61	55		8	21	W 2	Gallagher Center	central-michigan	niagara	2011
30	"Fri, Feb 25, 2011"	REG		Loyola (MD)	MAAC	L	63	75		8	22	L 1	Gallagher Center	loyola-md	niagara	2011
31	"Sun, Feb 27, 2011"	REG		Manhattan	MAAC	W	66	59		9	22	W 1	Gallagher Center	manhattan	niagara	2011
32	"Fri, Mar 4, 2011"	CTOURN	N	Marist	MAAC	L	61	73		9	23	L 1	Arena at Harbor Yard	marist	niagara	2011
1	"Fri, Nov 12, 2010"	REG	@	Houston	CUSA	L	62	63	OT	0	1	L 1	Hofheinz Pavilion	houston	nicholls-state	2011
2	"Tue, Nov 16, 2010"	REG	@	Louisiana State	SEC	W	62	53		1	1	W 1	Maravich Assembly Center	louisiana-state	nicholls-state	2011
3	"Sun, Nov 21, 2010"	REG	@	Oklahoma State	Big 12	L	56	76		1	2	L 1	Gallagher-Iba Arena	oklahoma-state	nicholls-state	2011
4	"Fri, Nov 26, 2010"	REG		Tulane	CUSA	W	66	52		2	2	W 1	David Stopher Gymnasium	tulane	nicholls-state	2011
5	"Mon, Nov 29, 2010"	REG		Southern-New Orleans		W	89	52		3	2	W 2	David Stopher Gymnasium	NA	nicholls-state	2011
6	"Wed, Dec 8, 2010"	REG		Loyola (LA)		W	75	41		4	2	W 3	David Stopher Gymnasium	NA	nicholls-state	2011
7	"Fri, Dec 10, 2010"	REG	@	Wichita State	MVC	L	50	68		4	3	L 1	Charles Koch Arena	wichita-state	nicholls-state	2011
8	"Mon, Dec 13, 2010"	REG	@	Mississippi State	SEC	L	58	67		4	4	L 2	Humphrey Coliseum	mississippi-state	nicholls-state	2011
9	"Thu, Dec 16, 2010"	REG		Dillard		W	94	52		5	4	W 1	David Stopher Gymnasium	NA	nicholls-state	2011
10	"Tue, Dec 21, 2010"	REG		Jarvis Christian		W	89	67		6	4	W 2	David Stopher Gymnasium	NA	nicholls-state	2011
11	"Mon, Jan 3, 2011"	REG	@	Texas A&MÂ (16)	Big 12	L	55	66		6	5	L 1	Reed Arena	texas-am	nicholls-state	2011
12	"Sat, Jan 8, 2011"	REG		Texas-Arlington	Southland	W	66	48		7	5	W 1	David Stopher Gymnasium	texas-arlington	nicholls-state	2011
13	"Wed, Jan 12, 2011"	REG	@	Northwestern State	Southland	L	64	73		7	6	L 1	Prather Coliseum	northwestern-state	nicholls-state	2011
14	"Sat, Jan 15, 2011"	REG	@	Sam Houston State	Southland	L	56	74		7	7	L 2	Johnson Coliseum	sam-houston-state	nicholls-state	2011
15	"Wed, Jan 19, 2011"	REG		Central Arkansas	Southland	W	70	51		8	7	W 1	David Stopher Gymnasium	central-arkansas	nicholls-state	2011
16	"Sat, Jan 22, 2011"	REG		Southeastern Louisiana	Southland	W	66	52		9	7	W 2	David Stopher Gymnasium	southeastern-louisiana	nicholls-state	2011
17	"Wed, Jan 26, 2011"	REG		McNeese State	Southland	L	65	66		9	8	L 1	David Stopher Gymnasium	mcneese-state	nicholls-state	2011
18	"Sat, Jan 29, 2011"	REG		Lamar	Southland	W	78	71		10	8	W 1	David Stopher Gymnasium	lamar	nicholls-state	2011
19	"Wed, Feb 2, 2011"	REG	@	Texas A&M-Corpus Christi	Southland	W	72	52		11	8	W 2	American Bank Center	texas-am-corpus-christi	nicholls-state	2011
20	"Sat, Feb 5, 2011"	REG	@	Texas State	Southland	L	60	75		11	9	L 1	Strahan Coliseum	texas-state	nicholls-state	2011
21	"Wed, Feb 9, 2011"	REG		Stephen F. Austin	Southland	L	57	64		11	10	L 2	David Stopher Gymnasium	stephen-f-austin	nicholls-state	2011
22	"Sat, Feb 12, 2011"	REG	@	Lamar	Southland	L	71	84		11	11	L 3	Montagne Center	lamar	nicholls-state	2011
23	"Sat, Feb 19, 2011"	REG		Texas-San Antonio	Southland	W	54	52		12	11	W 1	David Stopher Gymnasium	texas-san-antonio	nicholls-state	2011
24	"Wed, Feb 23, 2011"	REG	@	Central Arkansas	Southland	W	70	48		13	11	W 2	Jeff Farris Center	central-arkansas	nicholls-state	2011
25	"Sat, Feb 26, 2011"	REG	@	McNeese State	Southland	L	51	71		13	12	L 1	Burton Coliseum	mcneese-state	nicholls-state	2011
26	"Wed, Mar 2, 2011"	REG		Northwestern State	Southland	W	83	81	OT	14	12	W 1	David Stopher Gymnasium	northwestern-state	nicholls-state	2011
27	"Sat, Mar 5, 2011"	REG	@	Southeastern Louisiana	Southland	L	43	50		14	13	L 1	University Center	southeastern-louisiana	nicholls-state	2011
28	"Wed, Mar 9, 2011"	CTOURN	N	McNeese State	Southland	L	54	61		14	14	L 2		mcneese-state	nicholls-state	2011
1	"Sat, Nov 13, 2010"	REG		Manhattan	MAAC	L	70	75		0	1	L 1	Estelle and Zoom Fleisher Athletic Center	manhattan	njit	2011
2	"Mon, Nov 15, 2010"	REG		NYU-Poly		W	96	49		1	1	W 1	Estelle and Zoom Fleisher Athletic Center	NA	njit	2011
3	"Thu, Nov 18, 2010"	REG		Army	Patriot	L	60	63		1	2	L 1	Estelle and Zoom Fleisher Athletic Center	army	njit	2011
4	"Sat, Nov 27, 2010"	REG	@	Vermont	AEC	L	50	69		1	3	L 2	Roy L. Patrick Gymnasium	vermont	njit	2011
5	"Wed, Dec 1, 2010"	REG	@	Rutgers	Big East	L	54	66		1	4	L 3	Louis Brown Athletic Center	rutgers	njit	2011
6	"Sat, Dec 4, 2010"	REG		St. Joseph's (NY)		W	65	57		2	4	W 1	Estelle and Zoom Fleisher Athletic Center	NA	njit	2011
7	"Wed, Dec 8, 2010"	REG	@	Lafayette	Patriot	L	56	72		2	5	L 1	Kirby Sports Center	lafayette	njit	2011
8	"Sun, Dec 19, 2010"	REG	@	Seton Hall	Big East	L	45	68		2	6	L 2	Prudential Center	seton-hall	njit	2011
9	"Wed, Dec 22, 2010"	REG	@	Maryland	ACC	L	50	89		2	7	L 3	Comcast Center	maryland	njit	2011
10	"Tue, Dec 28, 2010"	REG		Long Island University	NEC	L	82	89		2	8	L 4	Estelle and Zoom Fleisher Athletic Center	long-island-university	njit	2011
11	"Thu, Dec 30, 2010"	REG	@	St. Francis (NY)	NEC	L	47	72		2	9	L 5	Pope Physical Education Center	st-francis-ny	njit	2011
12	"Tue, Jan 4, 2011"	REG		Lehigh	Patriot	L	83	92		2	10	L 6	Estelle and Zoom Fleisher Athletic Center	lehigh	njit	2011
13	"Sat, Jan 8, 2011"	REG		Marywood		W	73	47		3	10	W 1	Estelle and Zoom Fleisher Athletic Center	NA	njit	2011
14	"Wed, Jan 12, 2011"	REG		Texas-Rio Grande Valley	GWC	W	79	60		4	10	W 2	Estelle and Zoom Fleisher Athletic Center	texas-pan-american	njit	2011
15	"Sat, Jan 15, 2011"	REG		Houston Baptist	GWC	W	96	84		5	10	W 3	Estelle and Zoom Fleisher Athletic Center	houston-baptist	njit	2011
16	"Tue, Jan 18, 2011"	REG	@	Longwood	Ind	L	81	88		5	11	L 1	Willett Hall	longwood	njit	2011
17	"Sat, Jan 22, 2011"	REG	@	Chicago State	GWC	W	86	83		6	11	W 1	Emil and Patricia Jones Convocation Center	chicago-state	njit	2011
18	"Mon, Jan 24, 2011"	REG		City Tech		W	80	56		7	11	W 2	Estelle and Zoom Fleisher Athletic Center	NA	njit	2011
19	"Sat, Jan 29, 2011"	REG	@	Utah Valley	GWC	L	58	71		7	12	L 1	McKay Events Center	utah-valley	njit	2011
20	"Tue, Feb 1, 2011"	REG	@	Fairleigh Dickinson	NEC	W	64	62	OT	8	12	W 1	Rothman Center	fairleigh-dickinson	njit	2011
21	"Sat, Feb 5, 2011"	REG		Longwood	Ind	W	65	64		9	12	W 2	Estelle and Zoom Fleisher Athletic Center	longwood	njit	2011
22	"Thu, Feb 10, 2011"	REG		North Dakota	GWC	W	65	49		10	12	W 3	Estelle and Zoom Fleisher Athletic Center	north-dakota	njit	2011
23	"Sat, Feb 12, 2011"	REG		South Dakota	GWC	W	76	68		11	12	W 4	Estelle and Zoom Fleisher Athletic Center	south-dakota	njit	2011
24	"Thu, Feb 17, 2011"	REG	@	Houston Baptist	GWC	W	72	66		12	12	W 5	Frank and Lucille Sharp Gymnasium	houston-baptist	njit	2011
25	"Sat, Feb 19, 2011"	REG	@	Texas-Rio Grande Valley	GWC	W	65	63	OT	13	12	W 6	UTPA Fieldhouse	texas-pan-american	njit	2011
26	"Thu, Feb 24, 2011"	REG	@	South Dakota	GWC	L	84	99		13	13	L 1	DakotaDome 	south-dakota	njit	2011
27	"Sat, Feb 26, 2011"	REG	@	North Dakota	GWC	W	59	52		14	13	W 1	Betty Engelstad Sioux Center 	north-dakota	njit	2011
28	"Thu, Mar 3, 2011"	REG		Utah Valley	GWC	L	56	61		14	14	L 1	Estelle and Zoom Fleisher Athletic Center	utah-valley	njit	2011
29	"Sat, Mar 5, 2011"	REG		Chicago State	GWC	W	78	46		15	14	W 1	Estelle and Zoom Fleisher Athletic Center	chicago-state	njit	2011
30	"Thu, Mar 10, 2011"	CTOURN	N	Houston Baptist	GWC	L	70	72		15	15	L 1	McKay Events Center	houston-baptist	njit	2011
1	"Fri, Nov 12, 2010"	REG	@	Long Island University	NEC	L	64	87		0	1	L 1	Wellness Center	long-island-university	norfolk-state	2011
2	"Tue, Nov 16, 2010"	REG		Jacksonville State	OVC	W	70	53		1	1	W 1	Echols Memorial Hall	jacksonville-state	norfolk-state	2011
3	"Sat, Nov 20, 2010"	REG	@	Saint Joseph's	A-10	L	65	70		1	2	L 1	Hagan Arena	saint-josephs	norfolk-state	2011
4	"Tue, Nov 23, 2010"	REG	@	Rutgers	Big East	L	59	83		1	3	L 2	Louis Brown Athletic Center	rutgers	norfolk-state	2011
5	"Fri, Nov 26, 2010"	REG	N	Fairfield	MAAC	L	56	91		1	4	L 3		fairfield	norfolk-state	2011
6	"Tue, Nov 30, 2010"	REG		Iona	MAAC	L	64	73		1	5	L 4	Echols Memorial Hall	iona	norfolk-state	2011
7	"Sat, Dec 4, 2010"	REG	@	North Carolina A&T	MEAC	L	81	89	OT	1	6	L 5	Ellis Corbett Sports Center	north-carolina-at	norfolk-state	2011
8	"Sun, Dec 12, 2010"	REG	@	Maine	AEC	L	54	74		1	7	L 6	Alfond Arena	maine	norfolk-state	2011
9	"Mon, Dec 20, 2010"	REG	@	Virginia	ACC	L	49	50		1	8	L 7	John Paul Jones Arena	virginia	norfolk-state	2011
10	"Thu, Dec 23, 2010"	REG	@	Evansville	MVC	L	69	87		1	9	L 8	Roberts Stadium	evansville	norfolk-state	2011
11	"Thu, Dec 30, 2010"	REG	@	Ohio	MAC	L	56	92		1	10	L 9	Convocation Center	ohio	norfolk-state	2011
12	"Sun, Jan 2, 2011"	REG	@	Duquesne	A-10	L	73	95		1	11	L 10	A.J. Palumbo Center	duquesne	norfolk-state	2011
13	"Sat, Jan 8, 2011"	REG		Bethune-Cookman	MEAC	L	83	85	OT	1	12	L 11	Echols Memorial Hall	bethune-cookman	norfolk-state	2011
14	"Mon, Jan 10, 2011"	REG		Florida A&M	MEAC	W	86	65		2	12	W 1	Echols Memorial Hall	florida-am	norfolk-state	2011
15	"Sat, Jan 15, 2011"	REG	@	Hampton	MEAC	L	56	63		2	13	L 1	Convocation Center	hampton	norfolk-state	2011
16	"Mon, Jan 17, 2011"	REG	@	Howard	MEAC	W	63	53		3	13	W 1	Burr Gymnasium	howard	norfolk-state	2011
17	"Sat, Jan 22, 2011"	REG		North Carolina Central	Ind	W	74	71		4	13	W 2	Echols Memorial Hall	north-carolina-central	norfolk-state	2011
18	"Mon, Jan 24, 2011"	REG		South Carolina State	MEAC	W	84	61		5	13	W 3	Echols Memorial Hall	south-carolina-state	norfolk-state	2011
19	"Sat, Jan 29, 2011"	REG	@	Morgan State	MEAC	W	76	74		6	13	W 4	Hill Field House	morgan-state	norfolk-state	2011
20	"Mon, Jan 31, 2011"	REG	@	Coppin State	MEAC	W	110	108	2OT	7	13	W 5	Coppin Center	coppin-state	norfolk-state	2011
21	"Sat, Feb 5, 2011"	REG	@	Maryland-Eastern Shore	MEAC	L	84	88		7	14	L 1	Hytche Athletic Center	maryland-eastern-shore	norfolk-state	2011
22	"Mon, Feb 7, 2011"	REG	@	Delaware State	MEAC	L	83	91		7	15	L 2	Memorial Hall	delaware-state	norfolk-state	2011
23	"Sat, Feb 12, 2011"	REG		Hampton	MEAC	L	72	86		7	16	L 3	Echols Memorial Hall	hampton	norfolk-state	2011
24	"Mon, Feb 14, 2011"	REG		Howard	MEAC	W	76	68		8	16	W 1	Echols Memorial Hall	howard	norfolk-state	2011
25	"Sat, Feb 19, 2011"	REG	@	North Carolina Central	Ind	L	72	82		8	17	L 1	McLendon-McDougald Gym	north-carolina-central	norfolk-state	2011
26	"Mon, Feb 21, 2011"	REG	@	South Carolina State	MEAC	L	62	64		8	18	L 2	SHM Memorial Center	south-carolina-state	norfolk-state	2011
27	"Sat, Feb 26, 2011"	REG		Morgan State	MEAC	W	69	63		9	18	W 1	Echols Memorial Hall	morgan-state	norfolk-state	2011
28	"Mon, Feb 28, 2011"	REG		Coppin State	MEAC	L	69	76		9	19	L 1	Echols Memorial Hall	coppin-state	norfolk-state	2011
29	"Thu, Mar 3, 2011"	REG		North Carolina A&T	MEAC	W	75	57		10	19	W 1	Echols Memorial Hall	north-carolina-at	norfolk-state	2011
30	"Wed, Mar 9, 2011"	CTOURN	N	Howard	MEAC	W	68	53		11	19	W 2		howard	norfolk-state	2011
31	"Thu, Mar 10, 2011"	CTOURN	N	Coppin State	MEAC	W	55	53		12	19	W 3	Lawrence Joel Coliseum	coppin-state	norfolk-state	2011
32	"Fri, Mar 11, 2011"	CTOURN	N	Hampton	MEAC	L	61	85		12	20	L 1		hampton	norfolk-state	2011
1	"Fri, Nov 12, 2010"	REG		Lipscomb	A-Sun	W	80	66		1	0	W 1	Smith Center	lipscomb	north-carolina	2011
2	"Thu, Nov 18, 2010"	REG	N	Hofstra	CAA	W	107	63		2	0	W 2		hofstra	north-carolina	2011
3	"Fri, Nov 19, 2010"	REG	N	Minnesota	Big Ten	L	67	72		2	1	L 1		minnesota	north-carolina	2011
4	"Sun, Nov 21, 2010"	REG	N	Vanderbilt	SEC	L	65	72		2	2	L 2	JosÃ© Miguel Agrelot Coliseum	vanderbilt	north-carolina	2011
5	"Tue, Nov 23, 2010"	REG		North Carolina-Asheville	Big South	W	80	69		3	2	W 1	Smith Center	north-carolina-asheville	north-carolina	2011
6	"Sun, Nov 28, 2010"	REG		College of Charleston	Southern	W	74	69		4	2	W 2	Smith Center	college-of-charleston	north-carolina	2011
7	"Tue, Nov 30, 2010"	REG	@	IllinoisÂ (20)	Big Ten	L	67	79		4	3	L 1	Assembly Hall	illinois	north-carolina	2011
8	"Sat, Dec 4, 2010"	REG		KentuckyÂ (10)	SEC	W	75	73		5	3	W 1	Smith Center	kentucky	north-carolina	2011
9	"Wed, Dec 8, 2010"	REG	@	Evansville	MVC	W	76	49		6	3	W 2	Roberts Stadium	evansville	north-carolina	2011
10	"Sat, Dec 11, 2010"	REG		Long Beach State	Big West	W	96	91		7	3	W 3	Smith Center	long-beach-state	north-carolina	2011
11	"Sat, Dec 18, 2010"	REG	N	TexasÂ (22)	Big 12	L	76	78		7	4	L 1	Greensboro Coliseum	texas	north-carolina	2011
12	"Tue, Dec 21, 2010"	REG		William & Mary	CAA	W	85	60		8	4	W 1	Smith Center	william-mary	north-carolina	2011
13	"Tue, Dec 28, 2010"	REG	N	Rutgers	Big East	W	78	55		9	4	W 2		rutgers	north-carolina	2011
14	"Sun, Jan 2, 2011"	REG		Saint Francis (PA)	NEC	W	103	54		10	4	W 3	Smith Center	saint-francis-pa	north-carolina	2011
