G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
4	Fri, Nov 23, 2007	REG	N	Indiana (8)	Big Ten	L	57	70		3	1	L 1	Sears Centre 	indiana	illinois-state	2008
5	Sat, Nov 24, 2007	REG	N	Kent State	MAC	L	59	65		3	2	L 2	Sears Centre 	kent-state	illinois-state	2008
6	Tue, Nov 27, 2007	REG		Chicago State	Ind	W	81	49		4	2	W 1	Redbird Arena	chicago-state	illinois-state	2008
7	Sat, Dec 1, 2007	REG		Illinois-Chicago	Horizon	W	73	47		5	2	W 2	Redbird Arena	illinois-chicago	illinois-state	2008
8	Tue, Dec 4, 2007	REG	@	Eastern Michigan	MAC	L	63	72		5	3	L 1	Convocation Center	eastern-michigan	illinois-state	2008
9	Sat, Dec 8, 2007	REG		Cincinnati	Big East	W	62	52		6	3	W 1	Redbird Arena	cincinnati	illinois-state	2008
10	Sun, Dec 16, 2007	REG	@	Bowling Green State	MAC	W	69	58		7	3	W 2	Anderson Arena	bowling-green-state	illinois-state	2008
11	Sat, Dec 22, 2007	REG	@	Ball State	MAC	W	65	49		8	3	W 3	Worthen Arena	ball-state	illinois-state	2008
12	Sat, Dec 29, 2007	REG	@	Creighton	MVC	W	80	67		9	3	W 4	Qwest Center OMAHA	creighton	illinois-state	2008
13	Tue, Jan 1, 2008	REG	@	Wichita State	MVC	W	49	46		10	3	W 5	Charles Koch Arena	wichita-state	illinois-state	2008
14	Sat, Jan 5, 2008	REG		Southern Illinois	MVC	W	56	47		11	3	W 6	Redbird Arena	southern-illinois	illinois-state	2008
15	Tue, Jan 8, 2008	REG		Northern Iowa	MVC	W	51	46		12	3	W 7	Redbird Arena	northern-iowa	illinois-state	2008
16	Sat, Jan 12, 2008	REG		Evansville	MVC	W	74	66		13	3	W 8	Redbird Arena	evansville	illinois-state	2008
17	Wed, Jan 16, 2008	REG		Wichita State	MVC	W	72	51		14	3	W 9	Redbird Arena	wichita-state	illinois-state	2008
18	Sat, Jan 19, 2008	REG	@	Drake	MVC	L	73	79		14	4	L 1	Knapp Center	drake	illinois-state	2008
19	Wed, Jan 23, 2008	REG	@	Bradley	MVC	L	75	76		14	5	L 2	Carver Arena	bradley	illinois-state	2008
20	Sun, Jan 27, 2008	REG		Indiana State	MVC	W	65	62		15	5	W 1	Redbird Arena	indiana-state	illinois-state	2008
21	Wed, Jan 30, 2008	REG	@	Northern Iowa	MVC	L	61	69		15	6	L 1	McLeod Center	northern-iowa	illinois-state	2008
22	Sat, Feb 2, 2008	REG	@	Missouri State	MVC	W	64	63		16	6	W 1	Hammons Student Center	missouri-state	illinois-state	2008
23	Tue, Feb 5, 2008	REG		Drake (15)	MVC	L	70	73		16	7	L 1	Redbird Arena	drake	illinois-state	2008
24	Sat, Feb 9, 2008	REG		Bradley	MVC	W	72	68		17	7	W 1	Redbird Arena	bradley	illinois-state	2008
25	Wed, Feb 13, 2008	REG		Missouri State	MVC	W	69	57		18	7	W 2	Redbird Arena	missouri-state	illinois-state	2008
26	Sat, Feb 16, 2008	REG	@	Indiana State	MVC	L	72	76		18	8	L 1	Hulman Center	indiana-state	illinois-state	2008
27	Wed, Feb 20, 2008	REG	@	Evansville	MVC	W	49	47		19	8	W 1	Roberts Stadium	evansville	illinois-state	2008
28	Sun, Feb 24, 2008	REG		Wright State	Horizon	W	54	46		20	8	W 2	Redbird Arena	wright-state	illinois-state	2008
29	Wed, Feb 27, 2008	REG		Creighton	MVC	W	68	54		21	8	W 3	Redbird Arena	creighton	illinois-state	2008
30	Sat, Mar 1, 2008	REG	@	Southern Illinois	MVC	W	57	49		22	8	W 4	The SIU Arena	southern-illinois	illinois-state	2008
31	Fri, Mar 7, 2008	CTOURN	N	Missouri State	MVC	W	63	58		23	8	W 5	Scottrade Center	missouri-state	illinois-state	2008
32	Sat, Mar 8, 2008	CTOURN	N	Northern Iowa	MVC	W	56	42		24	8	W 6	Scottrade Center	northern-iowa	illinois-state	2008
33	Sun, Mar 9, 2008	CTOURN	N	Drake (20)	MVC	L	49	79		24	9	L 1	Scottrade Center	drake	illinois-state	2008
34	Wed, Mar 19, 2008	NIT		Utah State	WAC	W	61	57		25	9	W 1	Redbird Arena	utah-state	illinois-state	2008
35	Mon, Mar 24, 2008	NIT		Dayton	A-10	L	48	55		25	10	L 1	Redbird Arena	dayton	illinois-state	2008
1	Mon, Nov 12, 2007	REG		Chattanooga	Southern	W	99	79		1	0	W 1	Assembly Hall	chattanooga	indiana	2008
2	Sun, Nov 18, 2007	REG		Longwood	Ind	W	100	49		2	0	W 2	Assembly Hall	longwood	indiana	2008
3	Tue, Nov 20, 2007	REG		North Carolina-Wilmington	CAA	W	95	71		3	0	W 3	Assembly Hall	north-carolina-wilmington	indiana	2008
4	Fri, Nov 23, 2007	REG	N	Illinois State	MVC	W	70	57		4	0	W 4	Sears Centre 	illinois-state	indiana	2008
5	Sat, Nov 24, 2007	REG	N	Xavier	A-10	L	65	80		4	1	L 1	Sears Centre 	xavier	indiana	2008
6	Tue, Nov 27, 2007	REG		Georgia Tech	ACC	W	83	79		5	1	W 1	Assembly Hall	georgia-tech	indiana	2008
7	Sat, Dec 1, 2007	REG	@	Southern Illinois	MVC	W	64	51		6	1	W 2	The SIU Arena	southern-illinois	indiana	2008
8	Mon, Dec 3, 2007	REG		Tennessee State	OVC	W	84	72		7	1	W 3	Assembly Hall	tennessee-state	indiana	2008
9	Sat, Dec 8, 2007	REG		Kentucky	SEC	W	70	51		8	1	W 4	Assembly Hall	kentucky	indiana	2008
10	Sat, Dec 15, 2007	REG		Western Carolina	Southern	W	100	52		9	1	W 5	Assembly Hall	western-carolina	indiana	2008
11	Sat, Dec 22, 2007	REG		Coppin State	MEAC	W	73	46		10	1	W 6	Assembly Hall	coppin-state	indiana	2008
12	Sat, Dec 29, 2007	REG		Chicago State	Ind	W	97	59		11	1	W 7	Assembly Hall	chicago-state	indiana	2008
13	Wed, Jan 2, 2008	REG	@	Iowa	Big Ten	W	79	76		12	1	W 8	Carver-Hawkeye Arena	iowa	indiana	2008
14	Tue, Jan 8, 2008	REG	@	Michigan	Big Ten	W	78	64		13	1	W 9	Crisler Arena	michigan	indiana	2008
15	Sun, Jan 13, 2008	REG		Illinois	Big Ten	W	62	58		14	1	W 10	Assembly Hall	illinois	indiana	2008
16	Thu, Jan 17, 2008	REG	@	Minnesota	Big Ten	W	65	60		15	1	W 11	Williams Arena	minnesota	indiana	2008
17	Sun, Jan 20, 2008	REG		Penn State	Big Ten	W	81	65		16	1	W 12	Assembly Hall	penn-state	indiana	2008
18	Wed, Jan 23, 2008	REG		Iowa	Big Ten	W	65	43		17	1	W 13	Assembly Hall	iowa	indiana	2008
19	Sat, Jan 26, 2008	REG		Connecticut	Big East	L	63	68		17	2	L 1	Assembly Hall	connecticut	indiana	2008
20	Thu, Jan 31, 2008	REG	@	Wisconsin (13)	Big Ten	L	49	62		17	3	L 2	Kohl Center	wisconsin	indiana	2008
21	Sun, Feb 3, 2008	REG		Northwestern	Big Ten	W	75	63		18	3	W 1	Assembly Hall	northwestern	indiana	2008
22	Thu, Feb 7, 2008	REG	@	Illinois	Big Ten	W	83	79	2OT	19	3	W 2	Assembly Hall	illinois	indiana	2008
23	Sun, Feb 10, 2008	REG	@	Ohio State	Big Ten	W	59	53		20	3	W 3	Value City Arena	ohio-state	indiana	2008
24	Wed, Feb 13, 2008	REG		Wisconsin (15)	Big Ten	L	66	68		20	4	L 1	Assembly Hall	wisconsin	indiana	2008
25	Sat, Feb 16, 2008	REG		Michigan State (10)	Big Ten	W	80	61		21	4	W 1	Assembly Hall	michigan-state	indiana	2008
26	Tue, Feb 19, 2008	REG		Purdue (14)	Big Ten	W	77	68		22	4	W 2	Assembly Hall	purdue	indiana	2008
27	Sat, Feb 23, 2008	REG	@	Northwestern	Big Ten	W	85	82		23	4	W 3	Welsh-Ryan Arena	northwestern	indiana	2008
28	Tue, Feb 26, 2008	REG		Ohio State	Big Ten	W	72	69		24	4	W 4	Assembly Hall	ohio-state	indiana	2008
29	Sun, Mar 2, 2008	REG	@	Michigan State (19)	Big Ten	L	74	103		24	5	L 1	Breslin Events Center	michigan-state	indiana	2008
30	Wed, Mar 5, 2008	REG		Minnesota	Big Ten	W	69	55		25	5	W 1	Assembly Hall	minnesota	indiana	2008
31	Sun, Mar 9, 2008	REG	@	Penn State	Big Ten	L	64	68	OT	25	6	L 1	Bryce Jordan Center	penn-state	indiana	2008
32	Fri, Mar 14, 2008	CTOURN	N	Minnesota	Big Ten	L	58	59		25	7	L 2	Conseco Fieldhouse	minnesota	indiana	2008
33	Fri, Mar 21, 2008	NCAA	N	Arkansas	SEC	L	72	86		25	8	L 3		arkansas	indiana	2008
1	Fri, Nov 9, 2007	REG		Oakland City		W	78	45		1	0	W 1	Hulman Center	NA	indiana-state	2008
2	Wed, Nov 14, 2007	REG	@	Butler (25)	Horizon	L	48	76		1	1	L 1	Hinkle Fieldhouse	butler	indiana-state	2008
3	Sat, Nov 17, 2007	REG	@	North Texas	Sun Belt	L	69	78		1	2	L 2	Super Pit	north-texas	indiana-state	2008
4	Tue, Nov 20, 2007	REG		Northern Illinois	MAC	W	75	65		2	2	W 1	Hulman Center	northern-illinois	indiana-state	2008
5	Sat, Nov 24, 2007	REG		IPFW	Summit	W	63	55		3	2	W 2	Hulman Center	ipfw	indiana-state	2008
6	Sat, Dec 1, 2007	REG	@	Purdue	Big Ten	L	60	71		3	3	L 1	Mackey Arena	purdue	indiana-state	2008
7	Tue, Dec 4, 2007	REG	@	Miami (OH)	MAC	L	58	74		3	4	L 2	Millett Hall	miami-oh	indiana-state	2008
8	Sat, Dec 8, 2007	REG		Ball State	MAC	W	59	48		4	4	W 1	Hulman Center	ball-state	indiana-state	2008
9	Mon, Dec 17, 2007	REG	@	Tulane	CUSA	L	68	80		4	5	L 1	Avron B. Fogelman Arena	tulane	indiana-state	2008
10	Sat, Dec 22, 2007	REG		Bowling Green State	MAC	W	62	57		5	5	W 1	Hulman Center	bowling-green-state	indiana-state	2008
11	Sat, Dec 29, 2007	REG	@	Evansville	MVC	W	70	56		6	5	W 2	Roberts Stadium	evansville	indiana-state	2008
12	Wed, Jan 2, 2008	REG		Creighton	MVC	W	62	54		7	5	W 3	Hulman Center	creighton	indiana-state	2008
13	Sat, Jan 5, 2008	REG		Northern Iowa	MVC	W	74	56		8	5	W 4	Hulman Center	northern-iowa	indiana-state	2008
14	Wed, Jan 9, 2008	REG	@	Drake	MVC	L	50	75		8	6	L 1	Knapp Center	drake	indiana-state	2008
15	Sat, Jan 12, 2008	REG		Southern Illinois	MVC	W	64	62	2OT	9	6	W 1	Hulman Center	southern-illinois	indiana-state	2008
16	Tue, Jan 15, 2008	REG	@	Missouri State	MVC	L	44	65		9	7	L 1	Hammons Student Center	missouri-state	indiana-state	2008
17	Sat, Jan 19, 2008	REG	@	Creighton	MVC	L	69	86		9	8	L 2	Qwest Center OMAHA	creighton	indiana-state	2008
18	Wed, Jan 23, 2008	REG		Evansville	MVC	W	72	42		10	8	W 1	Hulman Center	evansville	indiana-state	2008
19	Sun, Jan 27, 2008	REG	@	Illinois State	MVC	L	62	65		10	9	L 1	Redbird Arena	illinois-state	indiana-state	2008
20	Wed, Jan 30, 2008	REG	@	Bradley	MVC	L	44	63		10	10	L 2	Carver Arena	bradley	indiana-state	2008
21	Sat, Feb 2, 2008	REG		Drake (16)	MVC	L	77	83		10	11	L 3	Hulman Center	drake	indiana-state	2008
22	Tue, Feb 5, 2008	REG	@	Southern Illinois	MVC	L	69	80		10	12	L 4	The SIU Arena	southern-illinois	indiana-state	2008
23	Sat, Feb 9, 2008	REG	@	Wichita State	MVC	L	60	65		10	13	L 5	Charles Koch Arena	wichita-state	indiana-state	2008
24	Tue, Feb 12, 2008	REG		Bradley	MVC	W	76	66		11	13	W 1	Hulman Center	bradley	indiana-state	2008
25	Sat, Feb 16, 2008	REG		Illinois State	MVC	W	76	72		12	13	W 2	Hulman Center	illinois-state	indiana-state	2008
26	Tue, Feb 19, 2008	REG		Wichita State	MVC	W	83	73	OT	13	13	W 3	Hulman Center	wichita-state	indiana-state	2008
27	Sat, Feb 23, 2008	REG	@	Murray State	OVC	W	79	62		14	13	W 4	Regional Special Events Center	murray-state	indiana-state	2008
28	Wed, Feb 27, 2008	REG	@	Northern Iowa	MVC	L	58	73		14	14	L 1	McLeod Center	northern-iowa	indiana-state	2008
29	Sat, Mar 1, 2008	REG		Missouri State	MVC	L	73	83		14	15	L 2	Hulman Center	missouri-state	indiana-state	2008
30	Thu, Mar 6, 2008	CTOURN	N	Wichita State	MVC	W	71	67		15	15	W 1	Scottrade Center	wichita-state	indiana-state	2008
31	Fri, Mar 7, 2008	CTOURN	N	Drake (20)	MVC	L	46	68		15	16	L 1	Scottrade Center	drake	indiana-state	2008
1	Sat, Nov 10, 2007	REG	@	Robert Morris	NEC	L	66	72		0	1	L 1	Charles L. Sewall Center	robert-morris	iona	2008
2	Wed, Nov 14, 2007	REG	@	Princeton	Ivy	L	58	66		0	2	L 2	Jadwin Gymnasium	princeton	iona	2008
3	Sun, Nov 18, 2007	REG	@	North Carolina (1)	ACC	L	72	107		0	3	L 3	Smith Center	north-carolina	iona	2008
4	Tue, Nov 20, 2007	REG	@	Old Dominion	CAA	L	63	74		0	4	L 4	Ted Constant Convocation Ctr.	old-dominion	iona	2008
5	Fri, Nov 23, 2007	REG	N	South Carolina State	MEAC	L	76	81		0	5	L 5	Orleans Arena	south-carolina-state	iona	2008
6	Sat, Nov 24, 2007	REG	N	Jackson State	SWAC	L	70	74		0	6	L 6	Orleans Arena	jackson-state	iona	2008
7	Fri, Nov 30, 2007	REG		Delaware	CAA	W	57	52		1	6	W 1	Hynes Athletics Center	delaware	iona	2008
8	Fri, Dec 7, 2007	REG		Loyola (MD)	MAAC	W	92	68		2	6	W 2	Hynes Athletics Center	loyola-md	iona	2008
9	Sun, Dec 9, 2007	REG	@	Siena	MAAC	L	76	81		2	7	L 1	Times Union Center 	siena	iona	2008
10	Sat, Dec 15, 2007	REG	@	New Hampshire	AEC	W	87	81		3	7	W 1	Lundholm Gymnasium	new-hampshire	iona	2008
11	Wed, Dec 19, 2007	REG	@	Saint Francis (PA)	NEC	W	76	66		4	7	W 2	Maurice Stokes Athletic Center	saint-francis-pa	iona	2008
12	Sat, Dec 22, 2007	REG		Western Michigan	MAC	W	67	62		5	7	W 3	Hynes Athletics Center	western-michigan	iona	2008
13	Sat, Dec 29, 2007	REG	@	Louisville	Big East	L	36	67		5	8	L 1	Freedom Hall	louisville	iona	2008
14	Mon, Dec 31, 2007	REG	@	Vanderbilt (15)	SEC	L	73	97		5	9	L 2	Memorial Gymnasium	vanderbilt	iona	2008
15	Thu, Jan 3, 2008	REG		Niagara	MAAC	L	67	74		5	10	L 3	Hynes Athletics Center	niagara	iona	2008
16	Sun, Jan 6, 2008	REG	@	Loyola (MD)	MAAC	L	51	63		5	11	L 4	Reitz Arena	loyola-md	iona	2008
17	Fri, Jan 11, 2008	REG		Rider	MAAC	L	64	72		5	12	L 5	Hynes Athletics Center	rider	iona	2008
18	Sun, Jan 13, 2008	REG		Saint Peter's	MAAC	W	69	50		6	12	W 1	Hynes Athletics Center	saint-peters	iona	2008
19	Fri, Jan 18, 2008	REG		Fairfield	MAAC	W	67	52		7	12	W 2	Hynes Athletics Center	fairfield	iona	2008
20	Mon, Jan 21, 2008	REG	@	Rider	MAAC	L	63	68	OT	7	13	L 1	Alumni Gymnasium	rider	iona	2008
21	Thu, Jan 24, 2008	REG		Marist	MAAC	L	50	59		7	14	L 2	Hynes Athletics Center	marist	iona	2008
22	Sun, Jan 27, 2008	REG		Siena	MAAC	L	51	64		7	15	L 3	Hynes Athletics Center	siena	iona	2008
23	Wed, Jan 30, 2008	REG	@	Manhattan	MAAC	W	62	60		8	15	W 1	Draddy Gymnasium	manhattan	iona	2008
24	Fri, Feb 1, 2008	REG	@	Saint Peter's	MAAC	W	60	52		9	15	W 2	Yanitelli Center	saint-peters	iona	2008
25	Fri, Feb 8, 2008	REG		Canisius	MAAC	W	66	59		10	15	W 3	Hynes Athletics Center	canisius	iona	2008
26	Sun, Feb 10, 2008	REG	@	Fairfield	MAAC	L	59	68		10	16	L 1	Arena at Harbor Yard	fairfield	iona	2008
27	Sat, Feb 16, 2008	REG	@	Niagara	MAAC	L	75	81		10	17	L 2	Gallagher Center	niagara	iona	2008
28	Mon, Feb 18, 2008	REG	@	Canisius	MAAC	W	57	52		11	17	W 1	Koessler Athletic Center	canisius	iona	2008
29	Sat, Feb 23, 2008	REG		Hofstra	CAA	L	63	81		11	18	L 1	Hynes Athletics Center	hofstra	iona	2008
30	Fri, Feb 29, 2008	REG	@	Marist	MAAC	L	60	67		11	19	L 2	McCann Recreation Center	marist	iona	2008
31	Sun, Mar 2, 2008	REG		Manhattan	MAAC	W	87	75		12	19	W 1	Hynes Athletics Center	manhattan	iona	2008
32	Fri, Mar 7, 2008	CTOURN	N	Canisius	MAAC	L	59	64		12	20	L 1	Times Union Center 	canisius	iona	2008
1	Fri, Nov 9, 2007	REG		Idaho State	Big Sky	W	58	43		1	0	W 1	Carver-Hawkeye Arena	idaho-state	iowa	2008
2	Wed, Nov 14, 2007	REG		Northern Colorado	Big Sky	W	59	47		2	0	W 2	Carver-Hawkeye Arena	northern-colorado	iowa	2008
3	Sun, Nov 18, 2007	REG		Florida Gulf Coast	A-Sun	W	62	49		3	0	W 3	Carver-Hawkeye Arena	florida-gulf-coast	iowa	2008
4	Tue, Nov 20, 2007	REG		Maryland-Eastern Shore	MEAC	W	65	48		4	0	W 4	Carver-Hawkeye Arena	maryland-eastern-shore	iowa	2008
5	Fri, Nov 23, 2007	REG	N	Bradley	MVC	L	56	67		4	1	L 1	South Padre Island Convention Centre	bradley	iowa	2008
6	Sat, Nov 24, 2007	REG	N	Utah State	WAC	L	62	75		4	2	L 2	South Padre Island Convention Centre	utah-state	iowa	2008
7	Mon, Nov 26, 2007	REG		Wake Forest	ACC	L	47	56		4	3	L 3	Carver-Hawkeye Arena	wake-forest	iowa	2008
8	Fri, Nov 30, 2007	REG		Louisiana-Monroe	Sun Belt	L	67	72	OT	4	4	L 4	Carver-Hawkeye Arena	louisiana-monroe	iowa	2008
9	Sat, Dec 1, 2007	REG		Eastern Illinois	OVC	W	57	45		5	4	W 1	Carver-Hawkeye Arena	eastern-illinois	iowa	2008
10	Wed, Dec 5, 2007	REG	@	Northern Iowa	MVC	W	62	55		6	4	W 2	McLeod Center	northern-iowa	iowa	2008
11	Sat, Dec 8, 2007	REG	@	Iowa State	Big 12	L	47	56		6	5	L 1	James H. Hilton Coliseum 	iowa-state	iowa	2008
12	Fri, Dec 14, 2007	REG		Drake	MVC	L	51	56		6	6	L 2	Carver-Hawkeye Arena	drake	iowa	2008
13	Sat, Dec 29, 2007	REG		Southeastern Louisiana	Southland	W	57	50		7	6	W 1	Carver-Hawkeye Arena	southeastern-louisiana	iowa	2008
14	Wed, Jan 2, 2008	REG		Indiana (11)	Big Ten	L	76	79		7	7	L 1	Carver-Hawkeye Arena	indiana	iowa	2008
15	Sat, Jan 5, 2008	REG	@	Wisconsin (25)	Big Ten	L	51	64		7	8	L 2	Kohl Center	wisconsin	iowa	2008
16	Wed, Jan 9, 2008	REG	@	Ohio State	Big Ten	L	48	79		7	9	L 3	Value City Arena	ohio-state	iowa	2008
17	Sat, Jan 12, 2008	REG		Michigan State (6)	Big Ten	W	43	36		8	9	W 1	Carver-Hawkeye Arena	michigan-state	iowa	2008
18	Wed, Jan 16, 2008	REG		Purdue	Big Ten	L	62	67		8	10	L 1	Carver-Hawkeye Arena	purdue	iowa	2008
19	Sat, Jan 19, 2008	REG	@	Michigan	Big Ten	W	68	60		9	10	W 1	Crisler Arena	michigan	iowa	2008
20	Wed, Jan 23, 2008	REG	@	Indiana (7)	Big Ten	L	43	65		9	11	L 1	Assembly Hall	indiana	iowa	2008
21	Sat, Jan 26, 2008	REG		Penn State	Big Ten	W	64	49		10	11	W 1	Carver-Hawkeye Arena	penn-state	iowa	2008
22	Wed, Jan 30, 2008	REG	@	Purdue	Big Ten	L	50	51		10	12	L 1	Mackey Arena	purdue	iowa	2008
23	Sat, Feb 2, 2008	REG		Ohio State	Big Ten	W	53	48		11	12	W 1	Carver-Hawkeye Arena	ohio-state	iowa	2008
24	Wed, Feb 6, 2008	REG		Wisconsin (8)	Big Ten	L	54	60		11	13	L 1	Carver-Hawkeye Arena	wisconsin	iowa	2008
25	Sat, Feb 9, 2008	REG	@	Minnesota	Big Ten	L	50	63		11	14	L 2	Williams Arena	minnesota	iowa	2008
26	Thu, Feb 14, 2008	REG		Michigan	Big Ten	L	52	60		11	15	L 3	Carver-Hawkeye Arena	michigan	iowa	2008
27	Tue, Feb 19, 2008	REG		Northwestern	Big Ten	W	53	51		12	15	W 1	Carver-Hawkeye Arena	northwestern	iowa	2008
28	Sat, Feb 23, 2008	REG	@	Michigan State (19)	Big Ten	L	52	66		12	16	L 1	Breslin Events Center	michigan-state	iowa	2008
29	Wed, Feb 27, 2008	REG	@	Penn State	Big Ten	L	64	65		12	17	L 2	Bryce Jordan Center	penn-state	iowa	2008
30	Sat, Mar 1, 2008	REG		Illinois	Big Ten	L	47	58		12	18	L 3	Carver-Hawkeye Arena	illinois	iowa	2008
31	Tue, Mar 4, 2008	REG	@	Northwestern	Big Ten	W	67	62		13	18	W 1	Welsh-Ryan Arena	northwestern	iowa	2008
32	Thu, Mar 13, 2008	CTOURN	N	Michigan	Big Ten	L	47	55		13	19	L 1	Conseco Fieldhouse	michigan	iowa	2008
1	Fri, Nov 9, 2007	REG		Winston-Salem	Ind	W	58	44		1	0	W 1	James H. Hilton Coliseum 	winston-salem	iowa-state	2008
2	Sat, Nov 10, 2007	REG		Centenary (LA)	Summit	W	67	57		2	0	W 2	James H. Hilton Coliseum 	centenary-la	iowa-state	2008
3	Wed, Nov 14, 2007	REG	@	Bradley	MVC	L	56	65		2	1	L 1	Carver Arena	bradley	iowa-state	2008
4	Tue, Nov 20, 2007	REG		Minnesota	Big Ten	L	58	68		2	2	L 2	James H. Hilton Coliseum 	minnesota	iowa-state	2008
5	Tue, Nov 27, 2007	REG		Northern Iowa	MVC	L	48	61		2	3	L 3	James H. Hilton Coliseum 	northern-iowa	iowa-state	2008
6	Fri, Nov 30, 2007	REG	@	Oregon State	Pac-10	W	71	64	OT	3	3	W 1	Gill Coliseum	oregon-state	iowa-state	2008
7	Wed, Dec 5, 2007	REG	@	Drake	MVC	L	44	79		3	4	L 1	Knapp Center	drake	iowa-state	2008
8	Sat, Dec 8, 2007	REG		Iowa	Big Ten	W	56	47		4	4	W 1	James H. Hilton Coliseum 	iowa	iowa-state	2008
9	Mon, Dec 17, 2007	REG		Bethune-Cookman	MEAC	W	80	57		5	4	W 2	James H. Hilton Coliseum 	bethune-cookman	iowa-state	2008
10	Wed, Dec 19, 2007	REG		Texas Southern	SWAC	W	79	55		6	4	W 3	James H. Hilton Coliseum 	texas-southern	iowa-state	2008
11	Sat, Dec 22, 2007	REG	N	Purdue	Big Ten	W	83	80		7	4	W 4	Orleans Arena	purdue	iowa-state	2008
12	Sun, Dec 23, 2007	REG	N	Alabama	SEC	L	68	83		7	5	L 1	Orleans Arena	alabama	iowa-state	2008
13	Sun, Dec 30, 2007	REG		Albany (NY)	AEC	W	76	64		8	5	W 1	James H. Hilton Coliseum 	albany-ny	iowa-state	2008
14	Wed, Jan 2, 2008	REG		South Carolina Upstate	A-Sun	W	72	48		9	5	W 2	James H. Hilton Coliseum 	south-carolina-upstate	iowa-state	2008
15	Sat, Jan 5, 2008	REG		North Dakota		W	77	51		10	5	W 3	James H. Hilton Coliseum 	NA	iowa-state	2008
16	Sat, Jan 12, 2008	REG	@	Baylor	Big 12	L	67	74		10	6	L 1	Ferrell Center	baylor	iowa-state	2008
17	Wed, Jan 16, 2008	REG		Missouri	Big 12	W	72	67		11	6	W 1	James H. Hilton Coliseum 	missouri	iowa-state	2008
18	Sat, Jan 19, 2008	REG		Oklahoma State	Big 12	W	73	66		12	6	W 2	James H. Hilton Coliseum 	oklahoma-state	iowa-state	2008
19	Wed, Jan 23, 2008	REG	@	Kansas (2)	Big 12	L	59	83		12	7	L 1	Allen Fieldhouse	kansas	iowa-state	2008
20	Sat, Jan 26, 2008	REG	@	Kansas State	Big 12	L	57	82		12	8	L 2	Bramlage Coliseum	kansas-state	iowa-state	2008
21	Tue, Jan 29, 2008	REG		Colorado	Big 12	W	57	41		13	8	W 1	James H. Hilton Coliseum 	colorado	iowa-state	2008
22	Sat, Feb 2, 2008	REG	@	Nebraska	Big 12	L	56	64		13	9	L 1	Bob Devaney Sports Center	nebraska	iowa-state	2008
23	Tue, Feb 5, 2008	REG		Texas A&M (18)	Big 12	L	51	69		13	10	L 2	James H. Hilton Coliseum 	texas-am	iowa-state	2008
24	Sat, Feb 9, 2008	REG		Texas (12)	Big 12	L	65	71	OT	13	11	L 3	James H. Hilton Coliseum 	texas	iowa-state	2008
25	Wed, Feb 13, 2008	REG	@	Oklahoma	Big 12	L	64	76		13	12	L 4	Lloyd Noble Center	oklahoma	iowa-state	2008
26	Sat, Feb 16, 2008	REG		Nebraska	Big 12	W	60	52		14	12	W 1	James H. Hilton Coliseum 	nebraska	iowa-state	2008
27	Sat, Feb 23, 2008	REG	@	Texas Tech	Big 12	L	64	76		14	13	L 1	United Spirit Arena	texas-tech	iowa-state	2008
28	Wed, Feb 27, 2008	REG		Kansas (6)	Big 12	L	64	75		14	14	L 2	James H. Hilton Coliseum 	kansas	iowa-state	2008
29	Sat, Mar 1, 2008	REG	@	Colorado	Big 12	L	55	67		14	15	L 3	Coors Events/Conference Center	colorado	iowa-state	2008
30	Wed, Mar 5, 2008	REG	@	Missouri	Big 12	L	75	81	2OT	14	16	L 4	Mizzou Arena	missouri	iowa-state	2008
31	Sat, Mar 8, 2008	REG		Kansas State	Big 12	L	69	73		14	17	L 5	James H. Hilton Coliseum 	kansas-state	iowa-state	2008
32	Thu, Mar 13, 2008	CTOURN	N	Texas A&M	Big 12	L	47	60		14	18	L 6	Sprint Center	texas-am	iowa-state	2008
1	Sun, Nov 11, 2007	REG	@	Wisconsin	Big Ten	L	55	83		0	1	L 1	Kohl Center	wisconsin	ipfw	2008
2	Thu, Nov 15, 2007	REG		Valparaiso	Horizon	L	64	74		0	2	L 2	Allen County War Memorial Coliseum	valparaiso	ipfw	2008
3	Wed, Nov 21, 2007	REG		Manchester		W	106	57		1	2	W 1	Allen County War Memorial Coliseum	NA	ipfw	2008
4	Sat, Nov 24, 2007	REG	@	Indiana State	MVC	L	55	63		1	3	L 1	Hulman Center	indiana-state	ipfw	2008
5	Mon, Nov 26, 2007	REG	@	Nebraska	Big 12	L	62	79		1	4	L 2	Bob Devaney Sports Center	nebraska	ipfw	2008
6	Sat, Dec 1, 2007	REG		Marygrove		W	106	54		2	4	W 1	Allen County War Memorial Coliseum	NA	ipfw	2008
7	Thu, Dec 6, 2007	REG		Southern Utah	Summit	W	74	66		3	4	W 2	Allen County War Memorial Coliseum	southern-utah	ipfw	2008
8	Sat, Dec 8, 2007	REG		Missouri-Kansas City	Summit	W	79	70		4	4	W 3	Allen County War Memorial Coliseum	missouri-kansas-city	ipfw	2008
9	Sat, Dec 15, 2007	REG	@	Michigan State (9)	Big Ten	L	57	79		4	5	L 1	Breslin Events Center	michigan-state	ipfw	2008
10	Mon, Dec 17, 2007	REG	@	Marquette (10)	Big East	L	56	80		4	6	L 2	Bradley Center	marquette	ipfw	2008
11	Thu, Dec 20, 2007	REG	@	Kent State	MAC	L	70	72		4	7	L 3	Memorial Athletic & Convocation Center	kent-state	ipfw	2008
