G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
26	Sat, Feb 17, 2007	REG	@	Marist	MAAC	L	47	63		9	17	L 3	McCann Recreation Center	marist	colgate	2007
27	Wed, Feb 21, 2007	REG	@	Holy Cross	Patriot	L	57	68		9	18	L 4	Hart Recreation Center	holy-cross	colgate	2007
28	Sat, Feb 24, 2007	REG		Navy	Patriot	W	70	62		10	18	W 1	Cotterell Court	navy	colgate	2007
29	Wed, Feb 28, 2007	CTOURN	@	American	Patriot	L	44	59		10	19	L 1	Bender Arena	american	colgate	2007
1	Sat, Nov 11, 2006	REG	@	Georgia State	CAA	W	72	66		1	0	W 1	GSU Sports Arena	georgia-state	college-of-charleston	2007
2	Fri, Nov 17, 2006	REG	N	Villanova	Big East	L	68	81		1	1	L 1	Virgin Islands Sport & Fitness Center 	villanova	college-of-charleston	2007
3	Sat, Nov 18, 2006	REG	N	Virginia Commonwealth	CAA	L	59	71		1	2	L 2	Virgin Islands Sport & Fitness Center 	virginia-commonwealth	college-of-charleston	2007
4	Mon, Nov 20, 2006	REG	N	Middle Tennessee	Sun Belt	W	64	56		2	2	W 1	Virgin Islands Sport & Fitness Center 	middle-tennessee	college-of-charleston	2007
5	Sun, Nov 26, 2006	REG		North Carolina-Wilmington	CAA	W	91	70		3	2	W 2	F. Mitchell Johnson Center	north-carolina-wilmington	college-of-charleston	2007
6	Tue, Nov 28, 2006	REG	@	Kentucky	SEC	L	61	77		3	3	L 1	Rupp Arena	kentucky	college-of-charleston	2007
7	Thu, Nov 30, 2006	REG	@	Charleston Southern	Big South	L	80	84	OT	3	4	L 2	CSU Fieldhouse	charleston-southern	college-of-charleston	2007
8	Sat, Dec 2, 2006	REG		Appalachian State	Southern	L	57	68		3	5	L 3	F. Mitchell Johnson Center	appalachian-state	college-of-charleston	2007
9	Tue, Dec 5, 2006	REG	@	South Carolina	SEC	L	55	67		3	6	L 4	The Colonial Life Arena	south-carolina	college-of-charleston	2007
10	Thu, Dec 14, 2006	REG		Chattanooga	Southern	W	62	60		4	6	W 1	F. Mitchell Johnson Center	chattanooga	college-of-charleston	2007
11	Mon, Dec 18, 2006	REG	@	Coastal Carolina	Big South	W	70	49		5	6	W 2	Kimbel Arena	coastal-carolina	college-of-charleston	2007
12	Thu, Dec 21, 2006	REG	@	Western Carolina	Southern	W	82	75		6	6	W 3	Ramsey Center	western-carolina	college-of-charleston	2007
13	Sat, Dec 23, 2006	REG		Fordham	A-10	W	65	56		7	6	W 4	F. Mitchell Johnson Center	fordham	college-of-charleston	2007
14	Fri, Dec 29, 2006	REG		Radford	Big South	W	68	46		8	6	W 5	F. Mitchell Johnson Center	radford	college-of-charleston	2007
15	Sat, Dec 30, 2006	REG		Fairleigh Dickinson	NEC	W	71	67		9	6	W 6	F. Mitchell Johnson Center	fairleigh-dickinson	college-of-charleston	2007
16	Sat, Jan 6, 2007	REG	@	Davidson	Southern	L	73	81		9	7	L 1	Belk Arena	davidson	college-of-charleston	2007
17	Tue, Jan 9, 2007	REG	@	Citadel	Southern	W	74	62		10	7	W 1	McAlister Field House	citadel	college-of-charleston	2007
18	Sat, Jan 13, 2007	REG		Furman	Southern	W	67	55		11	7	W 2	F. Mitchell Johnson Center	furman	college-of-charleston	2007
19	Mon, Jan 15, 2007	REG		Georgia Southern	Southern	W	67	64		12	7	W 3	F. Mitchell Johnson Center	georgia-southern	college-of-charleston	2007
20	Sat, Jan 20, 2007	REG		Elon	Southern	W	67	45		13	7	W 4	F. Mitchell Johnson Center	elon	college-of-charleston	2007
21	Mon, Jan 22, 2007	REG		Wofford	Southern	W	77	75		14	7	W 5	F. Mitchell Johnson Center	wofford	college-of-charleston	2007
22	Sat, Jan 27, 2007	REG	@	Chattanooga	Southern	W	67	54		15	7	W 6	The McKenzie Arena	chattanooga	college-of-charleston	2007
23	Mon, Jan 29, 2007	REG	@	Appalachian State	Southern	L	56	67		15	8	L 1	Holmes Convocation Center	appalachian-state	college-of-charleston	2007
24	Mon, Feb 5, 2007	REG		Western Carolina	Southern	W	76	64		16	8	W 1	F. Mitchell Johnson Center	western-carolina	college-of-charleston	2007
25	Sat, Feb 10, 2007	REG	@	North Carolina-Greensboro	Southern	W	81	59		17	8	W 2	Fleming Gymnasium	north-carolina-greensboro	college-of-charleston	2007
26	Mon, Feb 12, 2007	REG		Davidson	Southern	L	63	73		17	9	L 1	F. Mitchell Johnson Center	davidson	college-of-charleston	2007
27	Sat, Feb 17, 2007	REG	@	Wofford	Southern	W	71	58		18	9	W 1	Benjamin Johnson Arena	wofford	college-of-charleston	2007
28	Mon, Feb 19, 2007	REG	@	Furman	Southern	W	80	77	OT	19	9	W 2	Timmons Arena	furman	college-of-charleston	2007
29	Thu, Feb 22, 2007	REG		Citadel	Southern	W	50	40		20	9	W 3	F. Mitchell Johnson Center	citadel	college-of-charleston	2007
30	Sat, Feb 24, 2007	REG	@	Georgia Southern	Southern	L	65	74		20	10	L 1	Hanner Fieldhouse	georgia-southern	college-of-charleston	2007
31	Thu, Mar 1, 2007	CTOURN	N	Georgia Southern	Southern	W	77	66		21	10	W 1	North Charleston Coliseum	georgia-southern	college-of-charleston	2007
32	Fri, Mar 2, 2007	CTOURN	N	Appalachian State	Southern	W	89	87	OT	22	10	W 2	North Charleston Coliseum	appalachian-state	college-of-charleston	2007
33	Sat, Mar 3, 2007	CTOURN	N	Davidson	Southern	L	65	72		22	11	L 1	North Charleston Coliseum	davidson	college-of-charleston	2007
1	Fri, Nov 10, 2006	REG		Denver	Sun Belt	W	78	64		1	0	W 1	Coors Events/Conference Center	denver	colorado	2007
2	Tue, Nov 14, 2006	REG	@	New Mexico	MWC	L	65	106		1	1	L 1	The Pit/Bob King Court	new-mexico	colorado	2007
3	Sat, Nov 18, 2006	REG		Air Force	MWC	L	46	84		1	2	L 2	Coors Events/Conference Center	air-force	colorado	2007
4	Tue, Nov 21, 2006	REG	@	Utah	MWC	W	60	59		2	2	W 1	Jon M. Huntsman Center	utah	colorado	2007
5	Sun, Nov 26, 2006	REG		Wyoming	MWC	L	73	76		2	3	L 1	Coors Events/Conference Center	wyoming	colorado	2007
6	Wed, Nov 29, 2006	REG	@	North Carolina-Wilmington	CAA	L	55	67		2	4	L 2	Trask Coliseum	north-carolina-wilmington	colorado	2007
7	Sat, Dec 2, 2006	REG		Northern Colorado	Big Sky	W	88	86		3	4	W 1	Coors Events/Conference Center	northern-colorado	colorado	2007
8	Mon, Dec 4, 2006	REG		Pepperdine	WCC	L	72	78		3	5	L 1	Coors Events/Conference Center	pepperdine	colorado	2007
9	Sat, Dec 9, 2006	REG		Colorado State	MWC	L	69	72		3	6	L 2	Coors Events/Conference Center	colorado-state	colorado	2007
10	Wed, Jan 3, 2007	REG		Central Florida	CUSA	W	96	87		4	6	W 1	Coors Events/Conference Center	central-florida	colorado	2007
11	Sat, Jan 6, 2007	REG		Texas	Big 12	L	78	102		4	7	L 1	Coors Events/Conference Center	texas	colorado	2007
12	Wed, Jan 10, 2007	REG	@	Oklahoma	Big 12	L	54	78		4	8	L 2	Lloyd Noble Center	oklahoma	colorado	2007
13	Sat, Jan 13, 2007	REG		Texas A&M (8)	Big 12	L	69	87		4	9	L 3	Coors Events/Conference Center	texas-am	colorado	2007
14	Wed, Jan 17, 2007	REG		Iowa State	Big 12	W	74	65		5	9	W 1	Coors Events/Conference Center	iowa-state	colorado	2007
15	Sat, Jan 20, 2007	REG	@	Nebraska	Big 12	L	50	71		5	10	L 1	Bob Devaney Sports Center	nebraska	colorado	2007
16	Wed, Jan 24, 2007	REG		Missouri	Big 12	L	65	79		5	11	L 2	Coors Events/Conference Center	missouri	colorado	2007
17	Sat, Jan 27, 2007	REG	@	Kansas (8)	Big 12	L	74	97		5	12	L 3	Allen Fieldhouse	kansas	colorado	2007
18	Tue, Jan 30, 2007	REG	@	Baylor	Big 12	L	83	97		5	13	L 4	Ferrell Center	baylor	colorado	2007
19	Sat, Feb 3, 2007	REG		Oklahoma State (12)	Big 12	W	89	77		6	13	W 1	Coors Events/Conference Center	oklahoma-state	colorado	2007
20	Sat, Feb 10, 2007	REG	@	Kansas State	Big 12	L	59	78		6	14	L 1	Bramlage Coliseum	kansas-state	colorado	2007
21	Wed, Feb 14, 2007	REG		Kansas (9)	Big 12	L	46	75		6	15	L 2	Coors Events/Conference Center	kansas	colorado	2007
22	Sat, Feb 17, 2007	REG	@	Texas Tech	Big 12	L	74	95		6	16	L 3	United Spirit Arena	texas-tech	colorado	2007
23	Wed, Feb 21, 2007	REG	@	Iowa State	Big 12	L	53	55		6	17	L 4	James H. Hilton Coliseum 	iowa-state	colorado	2007
24	Sat, Feb 24, 2007	REG		Kansas State	Big 12	L	71	87		6	18	L 5	Coors Events/Conference Center	kansas-state	colorado	2007
25	Wed, Feb 28, 2007	REG	@	Missouri	Big 12	L	82	91		6	19	L 6	Mizzou Arena	missouri	colorado	2007
26	Sat, Mar 3, 2007	REG		Nebraska	Big 12	W	73	69		7	19	W 1	Coors Events/Conference Center	nebraska	colorado	2007
27	Thu, Mar 8, 2007	CTOURN	N	Texas Tech	Big 12	L	71	81		7	20	L 1	Ford Center	texas-tech	colorado	2007
1	Fri, Nov 10, 2006	REG		Southern Colorado		W	76	67		1	0	W 1	Moby Arena	NA	colorado-state	2007
2	Tue, Nov 14, 2006	REG	N	Baylor	Big 12	L	82	87	2OT	1	1	L 1	Spokane Arena	baylor	colorado-state	2007
3	Wed, Nov 15, 2006	REG	N	Rice	CUSA	L	61	70		1	2	L 2	Spokane Arena	rice	colorado-state	2007
4	Sat, Nov 18, 2006	REG		Montana State-Northern		W	74	56		2	2	W 1	Moby Arena	NA	colorado-state	2007
5	Mon, Nov 20, 2006	REG		Boise State	WAC	W	67	50		3	2	W 2	Moby Arena	boise-state	colorado-state	2007
6	Wed, Nov 29, 2006	REG	@	Denver	Sun Belt	W	81	73		4	2	W 3	Magness Arena	denver	colorado-state	2007
7	Sat, Dec 2, 2006	REG		Kansas State	Big 12	W	84	83		5	2	W 4	Moby Arena	kansas-state	colorado-state	2007
8	Wed, Dec 6, 2006	REG		Northern Colorado	Big Sky	W	75	66		6	2	W 5	Moby Arena	northern-colorado	colorado-state	2007
9	Sat, Dec 9, 2006	REG	@	Colorado	Big 12	W	72	69		7	2	W 6	Coors Events/Conference Center	colorado	colorado-state	2007
10	Mon, Dec 18, 2006	REG		North Dakota State	Ind	W	82	80		8	2	W 7	Moby Arena	north-dakota-state	colorado-state	2007
11	Fri, Dec 29, 2006	REG	N	Alabama State	SWAC	W	61	56		9	2	W 8	The McKenzie Arena	alabama-state	colorado-state	2007
12	Sat, Dec 30, 2006	REG	@	Chattanooga	Southern	W	76	65		10	2	W 9	The McKenzie Arena	chattanooga	colorado-state	2007
13	Wed, Jan 3, 2007	REG		Air Force (20)	MWC	L	75	81		10	3	L 1	Moby Arena	air-force	colorado-state	2007
14	Sat, Jan 6, 2007	REG	@	New Mexico	MWC	W	88	79		11	3	W 1	The Pit/Bob King Court	new-mexico	colorado-state	2007
15	Tue, Jan 9, 2007	REG		Utah	MWC	W	73	57		12	3	W 2	Moby Arena	utah	colorado-state	2007
16	Sat, Jan 13, 2007	REG	@	San Diego State	MWC	L	76	81		12	4	L 1	Viejas Arena	san-diego-state	colorado-state	2007
17	Wed, Jan 17, 2007	REG	@	Texas Christian	MWC	W	66	54		13	4	W 1	Daniel-Meyer Coliseum	texas-christian	colorado-state	2007
18	Sat, Jan 20, 2007	REG		Brigham Young	MWC	W	90	78		14	4	W 2	Moby Arena	brigham-young	colorado-state	2007
19	Wed, Jan 24, 2007	REG	@	Wyoming	MWC	L	70	75		14	5	L 1	Arena-Auditorium	wyoming	colorado-state	2007
20	Tue, Jan 30, 2007	REG		Nevada-Las Vegas	MWC	L	59	76		14	6	L 2	Moby Arena	nevada-las-vegas	colorado-state	2007
21	Sat, Feb 3, 2007	REG		New Mexico	MWC	L	66	70		14	7	L 3	Moby Arena	new-mexico	colorado-state	2007
22	Wed, Feb 7, 2007	REG	@	Utah	MWC	L	77	82		14	8	L 4	Jon M. Huntsman Center	utah	colorado-state	2007
23	Sat, Feb 10, 2007	REG		San Diego State	MWC	L	66	81		14	9	L 5	Moby Arena	san-diego-state	colorado-state	2007
24	Tue, Feb 13, 2007	REG		Texas Christian	MWC	W	82	66		15	9	W 1	Moby Arena	texas-christian	colorado-state	2007
25	Sat, Feb 17, 2007	REG	@	Air Force (17)	MWC	L	58	67		15	10	L 1	Clune Arena 	air-force	colorado-state	2007
26	Wed, Feb 21, 2007	REG	@	Brigham Young (21)	MWC	L	67	76		15	11	L 2	Marriott Center	brigham-young	colorado-state	2007
27	Sat, Feb 24, 2007	REG		Wyoming	MWC	W	86	68		16	11	W 1	Moby Arena	wyoming	colorado-state	2007
28	Sat, Mar 3, 2007	REG	@	Nevada-Las Vegas	MWC	L	47	65		16	12	L 1	Thomas & Mack Center	nevada-las-vegas	colorado-state	2007
29	Thu, Mar 8, 2007	CTOURN	N	San Diego State	MWC	W	69	64		17	12	W 1	Thomas & Mack Center	san-diego-state	colorado-state	2007
30	Fri, Mar 9, 2007	CTOURN	@	Nevada-Las Vegas (25)	MWC	L	72	88		17	13	L 1	Thomas & Mack Center	nevada-las-vegas	colorado-state	2007
1	Sun, Nov 12, 2006	REG	@	Duke (12)	ACC	L	43	86		0	1	L 1	Cameron Indoor Stadium	duke	columbia	2007
2	Mon, Nov 13, 2006	REG	N	UC-Davis	Ind	W	95	90		1	1	W 1	Cameron Indoor Stadium	california-davis	columbia	2007
3	Fri, Nov 17, 2006	REG		NJIT	Ind	W	73	60		2	1	W 2	Levien Gym	njit	columbia	2007
4	Sat, Nov 18, 2006	REG		Kennesaw State	A-Sun	W	63	51		3	1	W 3	Levien Gym	kennesaw-state	columbia	2007
5	Tue, Nov 21, 2006	REG		Long Island University	NEC	W	90	63		4	1	W 4	Levien Gym	long-island-university	columbia	2007
6	Sat, Nov 25, 2006	REG		Stony Brook	AEC	L	41	54		4	2	L 1	Levien Gym	stony-brook	columbia	2007
7	Tue, Nov 28, 2006	REG	@	Providence	Big East	L	55	81		4	3	L 2	Dunkin' Donuts Center	providence	columbia	2007
8	Sat, Dec 2, 2006	REG		Sacred Heart	NEC	W	76	71		5	3	W 1	Levien Gym	sacred-heart	columbia	2007
9	Tue, Dec 5, 2006	REG		Wagner	NEC	W	70	44		6	3	W 2	Levien Gym	wagner	columbia	2007
10	Mon, Dec 11, 2006	REG	@	Lafayette	Patriot	W	75	58		7	3	W 3	Kirby Sports Center	lafayette	columbia	2007
11	Sat, Dec 23, 2006	REG	@	St. John's (NY)	Big East	L	70	76		7	4	L 1	Madison Square Garden (IV)	st-johns-ny	columbia	2007
12	Sat, Dec 30, 2006	REG	@	St. Francis (NY)	NEC	L	58	67		7	5	L 2	Pope Physical Education Center	st-francis-ny	columbia	2007
13	Tue, Jan 2, 2007	REG	@	Lehigh	Patriot	W	55	54		8	5	W 1	Stabler Arena	lehigh	columbia	2007
14	Sat, Jan 6, 2007	REG		Marywood		W	87	38		9	5	W 2	Levien Gym	NA	columbia	2007
15	Fri, Jan 12, 2007	REG		Princeton	Ivy	W	64	56		10	5	W 3	Levien Gym	princeton	columbia	2007
16	Sat, Jan 13, 2007	REG		Pennsylvania	Ivy	L	43	69		10	6	L 1	Levien Gym	pennsylvania	columbia	2007
17	Sat, Jan 20, 2007	REG		Cornell	Ivy	L	45	49		10	7	L 2	Levien Gym	cornell	columbia	2007
18	Sat, Jan 27, 2007	REG	@	Cornell	Ivy	L	51	56		10	8	L 3	Newman Arena	cornell	columbia	2007
19	Fri, Feb 2, 2007	REG	@	Harvard	Ivy	W	90	70		11	8	W 1	Lavietes Pavilion	harvard	columbia	2007
20	Sat, Feb 3, 2007	REG	@	Dartmouth	Ivy	W	61	55		12	8	W 2	Leede Arena	dartmouth	columbia	2007
21	Fri, Feb 9, 2007	REG		Yale	Ivy	L	71	85		12	9	L 1	Levien Gym	yale	columbia	2007
22	Sat, Feb 10, 2007	REG		Brown	Ivy	W	77	68		13	9	W 1	Levien Gym	brown	columbia	2007
23	Fri, Feb 16, 2007	REG	@	Pennsylvania	Ivy	L	54	73		13	10	L 1	The Palestra	pennsylvania	columbia	2007
24	Sat, Feb 17, 2007	REG	@	Princeton	Ivy	L	49	54		13	11	L 2	Jadwin Gymnasium	princeton	columbia	2007
25	Fri, Feb 23, 2007	REG	@	Brown	Ivy	L	59	64		13	12	L 3	Pizzitola Sports Center	brown	columbia	2007
26	Sat, Feb 24, 2007	REG	@	Yale	Ivy	W	82	64		14	12	W 1	John J. Lee Ampitheater	yale	columbia	2007
27	Fri, Mar 2, 2007	REG		Dartmouth	Ivy	W	69	67		15	12	W 2	Levien Gym	dartmouth	columbia	2007
28	Sat, Mar 3, 2007	REG		Harvard	Ivy	W	76	66		16	12	W 3	Levien Gym	harvard	columbia	2007
1	Fri, Nov 10, 2006	REG		Quinnipiac	NEC	W	53	46		1	0	W 1	Harry A. Gampel Pavilion	quinnipiac	connecticut	2007
2	Fri, Nov 17, 2006	REG		Central Arkansas	Southland	W	88	59		2	0	W 2	Harry A. Gampel Pavilion	central-arkansas	connecticut	2007
3	Sat, Nov 18, 2006	REG		Fairfield	MAAC	W	74	49		3	0	W 3	Harry A. Gampel Pavilion	fairfield	connecticut	2007
4	Sun, Nov 19, 2006	REG		Mississippi	SEC	W	77	59		4	0	W 4	Harry A. Gampel Pavilion	mississippi	connecticut	2007
5	Sun, Nov 26, 2006	REG		Albany (NY)	AEC	W	86	55		5	0	W 5	Harry A. Gampel Pavilion	albany-ny	connecticut	2007
6	Wed, Nov 29, 2006	REG		Sacred Heart	NEC	W	89	46		6	0	W 6	Harry A. Gampel Pavilion	sacred-heart	connecticut	2007
7	Sun, Dec 3, 2006	REG		Texas Southern	SWAC	W	106	55		7	0	W 7	Harry A. Gampel Pavilion	texas-southern	connecticut	2007
8	Wed, Dec 6, 2006	REG		Northeastern	CAA	W	81	53		8	0	W 8	Harry A. Gampel Pavilion	northeastern	connecticut	2007
9	Sun, Dec 17, 2006	REG		Saint Mary's (CA)	WCC	W	89	73		9	0	W 9	Harry A. Gampel Pavilion	saint-marys-ca	connecticut	2007
10	Wed, Dec 20, 2006	REG		Pepperdine	WCC	W	88	66		10	0	W 10	Harry A. Gampel Pavilion	pepperdine	connecticut	2007
11	Wed, Dec 27, 2006	REG		Coppin State	MEAC	W	84	41		11	0	W 11	Harry A. Gampel Pavilion	coppin-state	connecticut	2007
12	Sat, Dec 30, 2006	REG	@	West Virginia	Big East	L	71	81		11	1	L 1	WVU Coliseum	west-virginia	connecticut	2007
13	Tue, Jan 2, 2007	REG		South Florida	Big East	W	69	50		12	1	W 1	Harry A. Gampel Pavilion	south-florida	connecticut	2007
14	Sat, Jan 6, 2007	REG	@	Louisiana State (14)	SEC	L	49	66		12	2	L 1	Maravich Assembly Center	louisiana-state	connecticut	2007
15	Wed, Jan 10, 2007	REG		Marquette	Big East	L	69	73		12	3	L 2	Harry A. Gampel Pavilion	marquette	connecticut	2007
16	Sat, Jan 13, 2007	REG	@	St. John's (NY)	Big East	W	68	59		13	3	W 1	Madison Square Garden (IV)	st-johns-ny	connecticut	2007
17	Tue, Jan 16, 2007	REG	@	Pittsburgh (6)	Big East	L	54	63		13	4	L 1	Petersen Events Center	pittsburgh	connecticut	2007
18	Sat, Jan 20, 2007	REG		Indiana	Big Ten	L	73	77		13	5	L 2	Harry A. Gampel Pavilion	indiana	connecticut	2007
19	Mon, Jan 22, 2007	REG	@	Louisville	Big East	L	54	68		13	6	L 3	Freedom Hall	louisville	connecticut	2007
20	Sat, Jan 27, 2007	REG		Providence	Big East	L	72	84		13	7	L 4	Harry A. Gampel Pavilion	providence	connecticut	2007
21	Wed, Jan 31, 2007	REG	@	DePaul	Big East	L	58	66		13	8	L 5	Allstate Arena	depaul	connecticut	2007
22	Sat, Feb 3, 2007	REG		Rutgers	Big East	W	61	50	OT	14	8	W 1	Harry A. Gampel Pavilion	rutgers	connecticut	2007
23	Mon, Feb 5, 2007	REG		Syracuse	Big East	W	67	60		15	8	W 2	Harry A. Gampel Pavilion	syracuse	connecticut	2007
24	Sun, Feb 11, 2007	REG	@	Georgia Tech	ACC	L	52	65		15	9	L 1	Alexander Memorial Coliseum	georgia-tech	connecticut	2007
25	Wed, Feb 14, 2007	REG		Seton Hall	Big East	W	67	55		16	9	W 1	Harry A. Gampel Pavilion	seton-hall	connecticut	2007
26	Sat, Feb 17, 2007	REG	@	Syracuse	Big East	L	63	73		16	10	L 1	Carrier Dome	syracuse	connecticut	2007
27	Wed, Feb 21, 2007	REG	@	Rutgers	Big East	W	65	55		17	10	W 1	Louis Brown Athletic Center	rutgers	connecticut	2007
28	Sun, Feb 25, 2007	REG		Louisville (20)	Big East	L	69	76		17	11	L 1	Harry A. Gampel Pavilion	louisville	connecticut	2007
29	Wed, Feb 28, 2007	REG		Villanova	Big East	L	74	78		17	12	L 2	Harry A. Gampel Pavilion	villanova	connecticut	2007
30	Sat, Mar 3, 2007	REG	@	Georgetown (9)	Big East	L	46	59		17	13	L 3	Verizon Center	georgetown	connecticut	2007
31	Wed, Mar 7, 2007	CTOURN	N	Syracuse	Big East	L	65	78		17	14	L 4	Madison Square Garden (IV)	syracuse	connecticut	2007
1	Fri, Nov 10, 2006	REG	@	Virginia Tech	ACC	L	43	94		0	1	L 1	Cassell Coliseum	virginia-tech	coppin-state	2007
2	Mon, Nov 13, 2006	REG	@	Hawaii	WAC	L	67	79		0	2	L 2	Stan Sheriff Center	hawaii	coppin-state	2007
3	Sun, Nov 19, 2006	REG	@	Tennessee (25)	SEC	L	65	99		0	3	L 3	Thompson-Boling Arena	tennessee	coppin-state	2007
4	Tue, Nov 21, 2006	REG		Winston-Salem	Ind	W	81	56		1	3	W 1	Coppin Center	winston-salem	coppin-state	2007
5	Sat, Nov 25, 2006	REG	@	Kansas State	Big 12	L	57	68		1	4	L 1	Bramlage Coliseum	kansas-state	coppin-state	2007
6	Mon, Nov 27, 2006	REG	@	Missouri	Big 12	L	77	98		1	5	L 2	Mizzou Arena	missouri	coppin-state	2007
7	Fri, Dec 1, 2006	REG	N	La Salle	A-10	W	69	68		2	5	W 1	Carver-Hawkeye Arena	la-salle	coppin-state	2007
8	Sat, Dec 2, 2006	REG	@	Iowa	Big Ten	L	67	83		2	6	L 1	Carver-Hawkeye Arena	iowa	coppin-state	2007
9	Wed, Dec 6, 2006	REG	@	Morgan State	MEAC	L	82	86		2	7	L 2	Hill Field House	morgan-state	coppin-state	2007
10	Sat, Dec 9, 2006	REG	@	Oklahoma	Big 12	L	47	64		2	8	L 3	Lloyd Noble Center	oklahoma	coppin-state	2007
11	Sat, Dec 23, 2006	REG	@	Alabama (10)	SEC	L	49	99		2	9	L 4	Coleman Coliseum 	alabama	coppin-state	2007
12	Wed, Dec 27, 2006	REG	@	Connecticut (12)	Big East	L	41	84		2	10	L 5	Harry A. Gampel Pavilion	connecticut	coppin-state	2007
13	Sat, Dec 30, 2006	REG	@	Ohio State (6)	Big Ten	L	54	91		2	11	L 6	Value City Arena	ohio-state	coppin-state	2007
14	Wed, Jan 3, 2007	REG		Bethune-Cookman	MEAC	W	66	58		3	11	W 1	Coppin Center	bethune-cookman	coppin-state	2007
15	Sat, Jan 6, 2007	REG		Delaware State	MEAC	L	49	54		3	12	L 1	Coppin Center	delaware-state	coppin-state	2007
16	Sat, Jan 13, 2007	REG	@	Norfolk State	MEAC	L	61	62		3	13	L 2	Echols Memorial Hall	norfolk-state	coppin-state	2007
17	Mon, Jan 15, 2007	REG	@	Hampton	MEAC	L	69	77	OT	3	14	L 3	Convocation Center	hampton	coppin-state	2007
18	Sat, Jan 20, 2007	REG		North Carolina A&T	MEAC	L	60	69		3	15	L 4	Coppin Center	north-carolina-at	coppin-state	2007
19	Mon, Jan 22, 2007	REG		South Carolina State	MEAC	W	70	67		4	15	W 1	Coppin Center	south-carolina-state	coppin-state	2007
20	Sat, Jan 27, 2007	REG	@	Howard	MEAC	W	62	59		5	15	W 2	Burr Gymnasium	howard	coppin-state	2007
21	Mon, Jan 29, 2007	REG	@	Maryland-Eastern Shore	MEAC	W	64	57		6	15	W 3	Hytche Athletic Center	maryland-eastern-shore	coppin-state	2007
22	Sat, Feb 3, 2007	REG	@	Delaware State	MEAC	L	45	53		6	16	L 1	Memorial Hall	delaware-state	coppin-state	2007
23	Sat, Feb 10, 2007	REG		Norfolk State	MEAC	W	77	70		7	16	W 1	Coppin Center	norfolk-state	coppin-state	2007
24	Mon, Feb 12, 2007	REG		Hampton	MEAC	L	56	71		7	17	L 1	Coppin Center	hampton	coppin-state	2007
25	Sat, Feb 17, 2007	REG	@	North Carolina A&T	MEAC	W	64	58		8	17	W 1	Ellis Corbett Sports Center	north-carolina-at	coppin-state	2007
26	Mon, Feb 19, 2007	REG	@	South Carolina State	MEAC	L	65	76		8	18	L 1	SHM Memorial Center	south-carolina-state	coppin-state	2007
27	Sat, Feb 24, 2007	REG		Howard	MEAC	W	50	46		9	18	W 1	Coppin Center	howard	coppin-state	2007
28	Mon, Feb 26, 2007	REG		Maryland-Eastern Shore	MEAC	W	80	65		10	18	W 2	Coppin Center	maryland-eastern-shore	coppin-state	2007
29	Wed, Feb 28, 2007	REG	@	Florida A&M	MEAC	L	59	73		10	19	L 1	Gaither Athletic Center	florida-am	coppin-state	2007
30	Sat, Mar 3, 2007	REG		Morgan State	MEAC	W	71	62		11	19	W 1	Coppin Center	morgan-state	coppin-state	2007
31	Tue, Mar 6, 2007	CTOURN	N	Bethune-Cookman	MEAC	W	56	44		12	19	W 2	RBC Center	bethune-cookman	coppin-state	2007
32	Wed, Mar 7, 2007	CTOURN	N	Delaware State	MEAC	L	49	68		12	20	L 1	RBC Center	delaware-state	coppin-state	2007
1	Fri, Nov 10, 2006	REG	@	Northwestern	Big Ten	W	64	61		1	0	W 1	Welsh-Ryan Arena	northwestern	cornell	2007
2	Mon, Nov 13, 2006	REG		Stony Brook	AEC	W	76	72		2	0	W 2	Newman Arena	stony-brook	cornell	2007
3	Fri, Nov 17, 2006	REG	@	Lehigh	Patriot	L	71	90		2	1	L 1	Stabler Arena	lehigh	cornell	2007
4	Tue, Nov 21, 2006	REG	@	Army	Patriot	W	65	56		3	1	W 1	Christl Arena	army	cornell	2007
5	Sat, Nov 25, 2006	REG	@	Binghamton	AEC	L	56	57		3	2	L 1	Events Center	binghamton	cornell	2007
6	Tue, Nov 28, 2006	REG		Hartford	AEC	L	61	63		3	3	L 2	Newman Arena	hartford	cornell	2007
7	Fri, Dec 1, 2006	REG	N	Virginia Military Institute	Big South	W	99	94		4	3	W 1	Kaplan Arena at William and Mary Hall	virginia-military-institute	cornell	2007
8	Sat, Dec 2, 2006	REG	@	William & Mary	CAA	L	68	73	OT	4	4	L 1	Kaplan Arena at William and Mary Hall	william-mary	cornell	2007
9	Sat, Dec 16, 2006	REG		Bucknell	Patriot	L	66	70		4	5	L 2	Newman Arena	bucknell	cornell	2007
10	Fri, Dec 22, 2006	REG		Albany (NY)	AEC	L	75	78		4	6	L 3	Newman Arena	albany-ny	cornell	2007
11	Sat, Dec 30, 2006	REG	@	Iowa	Big Ten	L	50	65		4	7	L 4	Carver-Hawkeye Arena	iowa	cornell	2007
12	Wed, Jan 3, 2007	REG	@	Colgate	Patriot	W	64	53		5	7	W 1	Cotterell Court	colgate	cornell	2007
13	Fri, Jan 5, 2007	REG		Ithaca		W	80	47		6	7	W 2	Newman Arena	NA	cornell	2007
14	Sun, Jan 7, 2007	REG		NJIT	Ind	W	69	58		7	7	W 3	Newman Arena	njit	cornell	2007
