G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
35	Sat, Mar 23, 2013	NCAA	N	Memphis (19)	CUSA	W	70	48		27	8	W 2		memphis	michigan-state	2013
36	Fri, Mar 29, 2013	NCAA	N	Duke (6)	ACC	L	61	71		27	9	L 1		duke	michigan-state	2013
1	Fri, Nov 9, 2012	REG		Alabama State	SWAC	W	97	53		1	0	W 1	Murphy Athletic Center	alabama-state	middle-tennessee	2013
2	Tue, Nov 13, 2012	REG	@	Savannah State	MEAC	W	58	55		2	0	W 2	Tiger Arena	savannah-state	middle-tennessee	2013
3	Sun, Nov 18, 2012	REG	N	Florida (10)	SEC	L	45	66		2	1	L 1	Stephen C. O'Connell Center	florida	middle-tennessee	2013
4	Tue, Nov 20, 2012	REG	@	Central Florida	CUSA	W	75	61		3	1	W 1	New UCF Arena	central-florida	middle-tennessee	2013
5	Sat, Nov 24, 2012	REG		Texas Southern	SWAC	W	79	52		4	1	W 2	Murphy Athletic Center	texas-southern	middle-tennessee	2013
6	Thu, Nov 29, 2012	REG	@	Louisiana-Lafayette	Sun Belt	W	72	58		5	1	W 3	Cajundome	louisiana-lafayette	middle-tennessee	2013
7	Sun, Dec 2, 2012	REG	@	Akron	MAC	L	77	82	OT	5	2	L 1	James A. Rhodes Arena	akron	middle-tennessee	2013
8	Wed, Dec 5, 2012	REG		Alabama-Birmingham	CUSA	W	84	64		6	2	W 1	Murphy Athletic Center	alabama-birmingham	middle-tennessee	2013
9	Sat, Dec 8, 2012	REG		Mississippi	SEC	W	65	62		7	2	W 2	Murphy Athletic Center	mississippi	middle-tennessee	2013
10	Thu, Dec 13, 2012	REG	@	Belmont	OVC	L	49	64		7	3	L 1	Curb Event Center	belmont	middle-tennessee	2013
11	Tue, Dec 18, 2012	REG		Tennessee State	OVC	W	77	48		8	3	W 1	Murphy Athletic Center	tennessee-state	middle-tennessee	2013
12	Fri, Dec 21, 2012	REG	N	Vanderbilt	SEC	W	56	52		9	3	W 2	Murphy Athletic Center	vanderbilt	middle-tennessee	2013
13	Sat, Dec 29, 2012	REG		Florida International	Sun Belt	W	69	52		10	3	W 3	Murphy Athletic Center	florida-international	middle-tennessee	2013
14	Mon, Dec 31, 2012	REG		North Texas	Sun Belt	W	75	57		11	3	W 4	Murphy Athletic Center	north-texas	middle-tennessee	2013
15	Thu, Jan 3, 2013	REG	@	Arkansas State	Sun Belt	L	60	66	OT	11	4	L 1	Convocation Center	arkansas-state	middle-tennessee	2013
16	Sat, Jan 5, 2013	REG	@	South Alabama	Sun Belt	W	60	56		12	4	W 1	Mitchell Center	south-alabama	middle-tennessee	2013
17	Thu, Jan 10, 2013	REG		Florida Atlantic	Sun Belt	W	62	52		13	4	W 2	Murphy Athletic Center	florida-atlantic	middle-tennessee	2013
18	Sat, Jan 12, 2013	REG	@	Louisiana-Monroe	Sun Belt	W	66	57		14	4	W 3	Fant-Ewing Coliseum	louisiana-monroe	middle-tennessee	2013
19	Thu, Jan 17, 2013	REG		Arkansas-Little Rock	Sun Belt	W	82	50		15	4	W 4	Murphy Athletic Center	arkansas-little-rock	middle-tennessee	2013
20	Sat, Jan 19, 2013	REG		Louisiana-Lafayette	Sun Belt	W	82	60		16	4	W 5	Murphy Athletic Center	louisiana-lafayette	middle-tennessee	2013
21	Thu, Jan 24, 2013	REG	@	North Texas	Sun Belt	W	72	64		17	4	W 6	Super Pit	north-texas	middle-tennessee	2013
22	Sat, Jan 26, 2013	REG		Western Kentucky	Sun Belt	W	72	53		18	4	W 7	Murphy Athletic Center	western-kentucky	middle-tennessee	2013
23	Thu, Jan 31, 2013	REG	@	Florida International	Sun Belt	W	66	64		19	4	W 8	US Century Bank Arena	florida-international	middle-tennessee	2013
24	Sat, Feb 2, 2013	REG	@	Florida Atlantic	Sun Belt	W	73	56		20	4	W 9	FAU Arena	florida-atlantic	middle-tennessee	2013
25	Thu, Feb 7, 2013	REG		Arkansas State	Sun Belt	W	73	60		21	4	W 10	Murphy Athletic Center	arkansas-state	middle-tennessee	2013
26	Sat, Feb 9, 2013	REG		Troy	Sun Belt	W	93	41		22	4	W 11	Murphy Athletic Center	troy	middle-tennessee	2013
27	Sat, Feb 16, 2013	REG	@	Arkansas-Little Rock	Sun Belt	W	66	61		23	4	W 12	Jack Stephens Center	arkansas-little-rock	middle-tennessee	2013
28	Thu, Feb 21, 2013	REG		South Alabama	Sun Belt	W	85	50		24	4	W 13	Murphy Athletic Center	south-alabama	middle-tennessee	2013
29	Sat, Feb 23, 2013	REG		Louisiana-Monroe	Sun Belt	W	87	46		25	4	W 14	Murphy Athletic Center	louisiana-monroe	middle-tennessee	2013
30	Thu, Feb 28, 2013	REG	@	Troy	Sun Belt	W	66	56		26	4	W 15	Trojan Arena	troy	middle-tennessee	2013
31	Sat, Mar 2, 2013	REG	@	Western Kentucky	Sun Belt	W	70	62		27	4	W 16	E.A. Diddle Arena	western-kentucky	middle-tennessee	2013
32	Sat, Mar 9, 2013	CTOURN	N	Louisiana-Lafayette	Sun Belt	W	81	66		28	4	W 17	Summit Arena	louisiana-lafayette	middle-tennessee	2013
33	Sun, Mar 10, 2013	CTOURN	N	Florida International	Sun Belt	L	57	61		28	5	L 1		florida-international	middle-tennessee	2013
34	Tue, Mar 19, 2013	NCAA	N	Saint Mary's (CA)	WCC	L	54	67		28	6	L 2	University of Dayton Arena	saint-marys-ca	middle-tennessee	2013
1	Fri, Nov 9, 2012	REG		Mary		W	76	46		1	0	W 1	Klotsche Center	NA	milwaukee	2013
2	Sun, Nov 11, 2012	REG	@	South Carolina	SEC	L	75	82	OT	1	1	L 1	The Colonial Life Arena	south-carolina	milwaukee	2013
3	Sat, Nov 17, 2012	REG		Davidson	Southern	W	73	68		2	1	W 1	Klotsche Center	davidson	milwaukee	2013
4	Mon, Nov 19, 2012	REG	@	Arkansas-Little Rock	Sun Belt	L	43	59		2	2	L 1	Jack Stephens Center	arkansas-little-rock	milwaukee	2013
5	Sat, Nov 24, 2012	REG	N	Jacksonville	A-Sun	L	66	71		2	3	L 2		jacksonville	milwaukee	2013
6	Sun, Nov 25, 2012	REG	N	Rider	MAAC	L	60	74		2	4	L 3		rider	milwaukee	2013
7	Sat, Dec 1, 2012	REG	@	Northern Iowa	MVC	L	61	72		2	5	L 4	McLeod Center	northern-iowa	milwaukee	2013
8	Wed, Dec 5, 2012	REG		Buffalo	MAC	L	52	72		2	6	L 5	Klotsche Center	buffalo	milwaukee	2013
9	Fri, Dec 7, 2012	REG		Northern Illinois	MAC	W	80	73	OT	3	6	W 1	Klotsche Center	northern-illinois	milwaukee	2013
10	Sun, Dec 9, 2012	REG	@	DePaul	Big East	L	50	84		3	7	L 1	Allstate Arena	depaul	milwaukee	2013
11	Wed, Dec 12, 2012	REG	@	Fairfield	MAAC	L	46	62		3	8	L 2	Arena at Harbor Yard	fairfield	milwaukee	2013
12	Sat, Dec 15, 2012	REG		Tennessee Tech	OVC	L	58	69		3	9	L 3	Klotsche Center	tennessee-tech	milwaukee	2013
13	Sat, Dec 22, 2012	REG	@	Wisconsin	Big Ten	L	53	74		3	10	L 4	Kohl Center	wisconsin	milwaukee	2013
14	Sat, Dec 29, 2012	REG		Ohio Dominican		W	95	80		4	10	W 1	Klotsche Center	NA	milwaukee	2013
15	Thu, Jan 3, 2013	REG	@	Detroit Mercy	Horizon	L	59	74		4	11	L 1	Calihan Hall	detroit-mercy	milwaukee	2013
16	Sat, Jan 5, 2013	REG	@	Wright State	Horizon	L	51	53		4	12	L 2	Ervin J. Nutter Center	wright-state	milwaukee	2013
17	Sat, Jan 12, 2013	REG		Valparaiso	Horizon	L	52	76		4	13	L 3	Klotsche Center	valparaiso	milwaukee	2013
18	Thu, Jan 17, 2013	REG		Cleveland State	Horizon	W	69	57		5	13	W 1	Klotsche Center	cleveland-state	milwaukee	2013
19	Sat, Jan 19, 2013	REG		Youngstown State	Horizon	L	72	75		5	14	L 1	Klotsche Center	youngstown-state	milwaukee	2013
20	Wed, Jan 23, 2013	REG	@	Illinois-Chicago	Horizon	L	50	60		5	15	L 2	UIC Pavilion	illinois-chicago	milwaukee	2013
21	Fri, Jan 25, 2013	REG		Green Bay	Horizon	L	54	74		5	16	L 3	Klotsche Center	green-bay	milwaukee	2013
22	Wed, Jan 30, 2013	REG	@	Loyola (IL)	Horizon	L	65	76		5	17	L 4	Joseph J. Gentile Center	loyola-il	milwaukee	2013
23	Fri, Feb 1, 2013	REG	@	Valparaiso	Horizon	L	40	71		5	18	L 5	Athletics-Recreation Center	valparaiso	milwaukee	2013
24	Thu, Feb 7, 2013	REG		Detroit Mercy	Horizon	L	74	82		5	19	L 6	Klotsche Center	detroit-mercy	milwaukee	2013
25	Sat, Feb 9, 2013	REG		Wright State	Horizon	L	49	64		5	20	L 7	Klotsche Center	wright-state	milwaukee	2013
26	Tue, Feb 12, 2013	REG		Loyola (IL)	Horizon	W	71	53		6	20	W 1	Klotsche Center	loyola-il	milwaukee	2013
27	Fri, Feb 15, 2013	REG	@	Youngstown State	Horizon	L	80	94		6	21	L 1	Beeghly Center	youngstown-state	milwaukee	2013
28	Sun, Feb 17, 2013	REG	@	Cleveland State	Horizon	L	67	88		6	22	L 2	Henry J. Goodman Arena	cleveland-state	milwaukee	2013
29	Wed, Feb 20, 2013	REG		Illinois-Chicago	Horizon	W	64	53		7	22	W 1	Klotsche Center	illinois-chicago	milwaukee	2013
30	Sat, Feb 23, 2013	REG	@	IUPUI	Summit	W	95	88	2OT	8	22	W 2	The Jungle	iupui	milwaukee	2013
31	Tue, Feb 26, 2013	REG	@	Green Bay	Horizon	L	61	78		8	23	L 1		green-bay	milwaukee	2013
32	Tue, Mar 5, 2013	CTOURN	@	Green Bay	Horizon	L	46	62		8	24	L 2	Resch Center	green-bay	milwaukee	2013
1	Fri, Nov 9, 2012	REG		American	Patriot	W	72	36		1	0	W 1	Williams Arena	american	minnesota	2013
2	Mon, Nov 12, 2012	REG		Toledo	MAC	W	82	56		2	0	W 2	Williams Arena	toledo	minnesota	2013
3	Thu, Nov 15, 2012	REG		Tennessee State	OVC	W	72	43		3	0	W 3	Williams Arena	tennessee-state	minnesota	2013
4	Sun, Nov 18, 2012	REG		Richmond	A-10	W	72	57		4	0	W 4	Williams Arena	richmond	minnesota	2013
5	Thu, Nov 22, 2012	REG	N	Duke (5)	ACC	L	71	89		4	1	L 1		duke	minnesota	2013
6	Fri, Nov 23, 2012	REG	N	Memphis (19)	CUSA	W	84	75		5	1	W 1	Atlantis Resort Arena	memphis	minnesota	2013
7	Sat, Nov 24, 2012	REG	N	Stanford	Pac-12	W	66	63		6	1	W 2		stanford	minnesota	2013
8	Tue, Nov 27, 2012	REG	@	Florida State	ACC	W	77	68		7	1	W 3	Donald L. Tucker Center	florida-state	minnesota	2013
9	Sat, Dec 1, 2012	REG		North Florida	A-Sun	W	87	59		8	1	W 4	Williams Arena	north-florida	minnesota	2013
10	Tue, Dec 4, 2012	REG		South Dakota State	Summit	W	88	64		9	1	W 5	Williams Arena	south-dakota-state	minnesota	2013
11	Sat, Dec 8, 2012	REG	@	Southern California	Pac-12	W	71	57		10	1	W 6	Galen Center	southern-california	minnesota	2013
12	Tue, Dec 11, 2012	REG		North Dakota State	Summit	W	70	57		11	1	W 7	Williams Arena	north-dakota-state	minnesota	2013
13	Sat, Dec 22, 2012	REG		Lafayette	Patriot	W	75	50		12	1	W 8	Williams Arena	lafayette	minnesota	2013
14	Mon, Dec 31, 2012	REG		Michigan State (18)	Big Ten	W	76	63		13	1	W 9	Williams Arena	michigan-state	minnesota	2013
15	Sun, Jan 6, 2013	REG		Northwestern	Big Ten	W	69	51		14	1	W 10	Williams Arena	northwestern	minnesota	2013
16	Wed, Jan 9, 2013	REG	@	Illinois (12)	Big Ten	W	84	67		15	1	W 11	Assembly Hall	illinois	minnesota	2013
17	Sat, Jan 12, 2013	REG	@	Indiana (5)	Big Ten	L	81	88		15	2	L 1	Assembly Hall	indiana	minnesota	2013
18	Thu, Jan 17, 2013	REG		Michigan (5)	Big Ten	L	75	83		15	3	L 2	Williams Arena	michigan	minnesota	2013
19	Wed, Jan 23, 2013	REG	@	Northwestern	Big Ten	L	48	55		15	4	L 3	Welsh-Ryan Arena	northwestern	minnesota	2013
20	Sat, Jan 26, 2013	REG	@	Wisconsin	Big Ten	L	44	45		15	5	L 4	Kohl Center	wisconsin	minnesota	2013
21	Tue, Jan 29, 2013	REG		Nebraska	Big Ten	W	84	65		16	5	W 1	Williams Arena	nebraska	minnesota	2013
22	Sun, Feb 3, 2013	REG		Iowa	Big Ten	W	62	59		17	5	W 2	Williams Arena	iowa	minnesota	2013
23	Wed, Feb 6, 2013	REG	@	Michigan State (12)	Big Ten	L	50	61		17	6	L 1	Breslin Events Center	michigan-state	minnesota	2013
24	Sun, Feb 10, 2013	REG		Illinois	Big Ten	L	53	57		17	7	L 2	Williams Arena	illinois	minnesota	2013
25	Thu, Feb 14, 2013	REG		Wisconsin (20)	Big Ten	W	58	53	OT	18	7	W 1	Williams Arena	wisconsin	minnesota	2013
26	Sun, Feb 17, 2013	REG	@	Iowa	Big Ten	L	51	72		18	8	L 1	Carver-Hawkeye Arena	iowa	minnesota	2013
27	Wed, Feb 20, 2013	REG	@	Ohio State (18)	Big Ten	L	45	71		18	9	L 2	Value City Arena	ohio-state	minnesota	2013
28	Tue, Feb 26, 2013	REG		Indiana (1)	Big Ten	W	77	73		19	9	W 1	Williams Arena	indiana	minnesota	2013
29	Sat, Mar 2, 2013	REG		Penn State	Big Ten	W	73	44		20	9	W 2	Williams Arena	penn-state	minnesota	2013
30	Wed, Mar 6, 2013	REG	@	Nebraska	Big Ten	L	51	53		20	10	L 1	Bob Devaney Sports Center	nebraska	minnesota	2013
31	Sat, Mar 9, 2013	REG	@	Purdue	Big Ten	L	73	89		20	11	L 2	Mackey Arena	purdue	minnesota	2013
32	Thu, Mar 14, 2013	CTOURN	N	Illinois	Big Ten	L	49	51		20	12	L 3		illinois	minnesota	2013
33	Fri, Mar 22, 2013	NCAA	N	UCLA (24)	Pac-12	W	83	63		21	12	W 1		ucla	minnesota	2013
34	Sun, Mar 24, 2013	NCAA	N	Florida (14)	SEC	L	64	78		21	13	L 1		florida	minnesota	2013
1	Fri, Nov 9, 2012	REG		Mississippi Valley State	SWAC	W	93	57		1	0	W 1	C.M. Tad Smith Coliseum	mississippi-valley-state	mississippi	2013
2	Tue, Nov 13, 2012	REG		Coastal Carolina	Big South	W	90	72		2	0	W 2	C.M. Tad Smith Coliseum	coastal-carolina	mississippi	2013
3	Fri, Nov 16, 2012	REG		Arkansas-Little Rock	Sun Belt	W	92	52		3	0	W 3	C.M. Tad Smith Coliseum	arkansas-little-rock	mississippi	2013
4	Tue, Nov 20, 2012	REG		McNeese State	Southland	W	76	50		4	0	W 4	C.M. Tad Smith Coliseum	mcneese-state	mississippi	2013
5	Fri, Nov 23, 2012	REG		Lipscomb	A-Sun	W	91	45		5	0	W 5	C.M. Tad Smith Coliseum	lipscomb	mississippi	2013
6	Sat, Dec 1, 2012	REG		Rutgers	Big East	W	80	67		6	0	W 6	C.M. Tad Smith Coliseum	rutgers	mississippi	2013
7	Sat, Dec 8, 2012	REG	@	Middle Tennessee	Sun Belt	L	62	65		6	1	L 1	Murphy Athletic Center	middle-tennessee	mississippi	2013
8	Fri, Dec 14, 2012	REG		East Tennessee State	A-Sun	W	77	55		7	1	W 1	C.M. Tad Smith Coliseum	east-tennessee-state	mississippi	2013
9	Wed, Dec 19, 2012	REG	@	Loyola Marymount	WCC	W	73	70		8	1	W 2	Albert Gersten Pavilion	loyola-marymount	mississippi	2013
10	Sat, Dec 22, 2012	REG	N	Indiana State	MVC	L	85	87	OT	8	2	L 1		indiana-state	mississippi	2013
11	Sun, Dec 23, 2012	REG	N	San Francisco	WCC	W	85	78		9	2	W 1		san-francisco	mississippi	2013
12	Tue, Dec 25, 2012	REG	@	Hawaii	Big West	W	81	66		10	2	W 2	Stan Sheriff Center	hawaii	mississippi	2013
13	Fri, Jan 4, 2013	REG		Fordham	A-10	W	95	68		11	2	W 3	C.M. Tad Smith Coliseum	fordham	mississippi	2013
14	Wed, Jan 9, 2013	REG	@	Tennessee	SEC	W	92	74		12	2	W 4	Thompson-Boling Arena	tennessee	mississippi	2013
15	Sat, Jan 12, 2013	REG		Missouri (10)	SEC	W	64	49		13	2	W 5	C.M. Tad Smith Coliseum	missouri	mississippi	2013
16	Tue, Jan 15, 2013	REG	@	Vanderbilt	SEC	W	89	79	OT	14	2	W 6	Memorial Gymnasium	vanderbilt	mississippi	2013
17	Sat, Jan 19, 2013	REG		Arkansas	SEC	W	76	64		15	2	W 7	C.M. Tad Smith Coliseum	arkansas	mississippi	2013
18	Thu, Jan 24, 2013	REG		Tennessee	SEC	W	62	56		16	2	W 8	C.M. Tad Smith Coliseum	tennessee	mississippi	2013
19	Sat, Jan 26, 2013	REG	@	Auburn	SEC	W	63	61		17	2	W 9	Auburn Arena	auburn	mississippi	2013
20	Tue, Jan 29, 2013	REG		Kentucky	SEC	L	74	87		17	3	L 1	C.M. Tad Smith Coliseum	kentucky	mississippi	2013
21	Sat, Feb 2, 2013	REG	@	Florida (4)	SEC	L	64	78		17	4	L 2	Stephen C. O'Connell Center	florida	mississippi	2013
22	Wed, Feb 6, 2013	REG		Mississippi State	SEC	W	93	75		18	4	W 1	C.M. Tad Smith Coliseum	mississippi-state	mississippi	2013
23	Sat, Feb 9, 2013	REG	@	Missouri (21)	SEC	L	79	98		18	5	L 1	Mizzou Arena	missouri	mississippi	2013
24	Wed, Feb 13, 2013	REG	@	Texas A&M	SEC	L	67	69		18	6	L 2	Reed Arena	texas-am	mississippi	2013
25	Sat, Feb 16, 2013	REG		Georgia	SEC	W	84	74	OT	19	6	W 1	C.M. Tad Smith Coliseum	georgia	mississippi	2013
26	Wed, Feb 20, 2013	REG	@	South Carolina	SEC	L	62	63		19	7	L 1	The Colonial Life Arena	south-carolina	mississippi	2013
27	Sat, Feb 23, 2013	REG		Auburn	SEC	W	88	55		20	7	W 1	C.M. Tad Smith Coliseum	auburn	mississippi	2013
28	Wed, Feb 27, 2013	REG		Texas A&M	SEC	W	82	73		21	7	W 2	C.M. Tad Smith Coliseum	texas-am	mississippi	2013
29	Sat, Mar 2, 2013	REG	@	Mississippi State	SEC	L	67	73		21	8	L 1	Humphrey Coliseum	mississippi-state	mississippi	2013
30	Tue, Mar 5, 2013	REG		Alabama	SEC	W	87	83		22	8	W 1	C.M. Tad Smith Coliseum	alabama	mississippi	2013
31	Sat, Mar 9, 2013	REG	@	Louisiana State	SEC	W	81	67		23	8	W 2	Maravich Assembly Center	louisiana-state	mississippi	2013
32	Fri, Mar 15, 2013	CTOURN	N	Missouri	SEC	W	64	62		24	8	W 3		missouri	mississippi	2013
33	Sat, Mar 16, 2013	CTOURN	N	Vanderbilt	SEC	W	64	52		25	8	W 4		vanderbilt	mississippi	2013
34	Sun, Mar 17, 2013	CTOURN	N	Florida (14)	SEC	W	66	63		26	8	W 5	Bridgestone Arena	florida	mississippi	2013
35	Fri, Mar 22, 2013	NCAA	N	Wisconsin (18)	Big Ten	W	57	46		27	8	W 6		wisconsin	mississippi	2013
36	Sun, Mar 24, 2013	NCAA	N	La Salle	A-10	L	74	76		27	9	L 1		la-salle	mississippi	2013
1	Fri, Nov 9, 2012	REG	@	Troy	Sun Belt	L	53	56		0	1	L 1		troy	mississippi-state	2013
2	Tue, Nov 13, 2012	REG		Florida Atlantic	Sun Belt	W	78	58		1	1	W 1	Humphrey Coliseum	florida-atlantic	mississippi-state	2013
3	Mon, Nov 19, 2012	REG	N	North Carolina (9)	ACC	L	49	95		1	2	L 1		north-carolina	mississippi-state	2013
4	Tue, Nov 20, 2012	REG	N	Marquette	Big East	L	62	89		1	3	L 2		marquette	mississippi-state	2013
5	Wed, Nov 21, 2012	REG	N	Texas	Big 12	L	55	69		1	4	L 3	Lahaina Civic Center	texas	mississippi-state	2013
6	Tue, Nov 27, 2012	REG		Alcorn State	SWAC	W	60	42		2	4	W 1	Humphrey Coliseum	alcorn-state	mississippi-state	2013
7	Sat, Dec 1, 2012	REG	@	Providence	Big East	L	63	73		2	5	L 1	Dunkin' Donuts Center	providence	mississippi-state	2013
8	Tue, Dec 4, 2012	REG		Texas-San Antonio	WAC	W	53	42		3	5	W 1	Humphrey Coliseum	texas-san-antonio	mississippi-state	2013
9	Sat, Dec 15, 2012	REG	@	Loyola (IL)	Horizon	L	51	59		3	6	L 1	Joseph J. Gentile Center	loyola-il	mississippi-state	2013
10	Sat, Dec 22, 2012	REG	N	Central Arkansas	Southland	W	79	72		4	6	W 1		central-arkansas	mississippi-state	2013
11	Sun, Dec 30, 2012	REG		Alabama A&M	SWAC	L	57	59		4	7	L 1	Humphrey Coliseum	alabama-am	mississippi-state	2013
12	Thu, Jan 3, 2013	REG		New Orleans	Ind	W	97	46		5	7	W 1	Humphrey Coliseum	new-orleans	mississippi-state	2013
13	Wed, Jan 9, 2013	REG		South Carolina	SEC	W	56	54		6	7	W 2	Humphrey Coliseum	south-carolina	mississippi-state	2013
14	Sat, Jan 12, 2013	REG	@	Georgia	SEC	W	72	61		7	7	W 3	Stegeman Coliseum	georgia	mississippi-state	2013
15	Wed, Jan 16, 2013	REG		Alabama	SEC	L	43	75		7	8	L 1	Humphrey Coliseum	alabama	mississippi-state	2013
16	Sat, Jan 19, 2013	REG	@	Tennessee	SEC	L	57	72		7	9	L 2	Thompson-Boling Arena	tennessee	mississippi-state	2013
17	Wed, Jan 23, 2013	REG	@	Arkansas	SEC	L	70	96		7	10	L 3	Bud Walton Arena	arkansas	mississippi-state	2013
18	Sat, Jan 26, 2013	REG		Florida (8)	SEC	L	47	82		7	11	L 4	Humphrey Coliseum	florida	mississippi-state	2013
19	Wed, Jan 30, 2013	REG		Texas A&M	SEC	L	49	55	OT	7	12	L 5	Humphrey Coliseum	texas-am	mississippi-state	2013
20	Sat, Feb 2, 2013	REG		Louisiana State	SEC	L	68	69		7	13	L 6	Humphrey Coliseum	louisiana-state	mississippi-state	2013
21	Wed, Feb 6, 2013	REG	@	Mississippi	SEC	L	75	93		7	14	L 7	C.M. Tad Smith Coliseum	mississippi	mississippi-state	2013
22	Sat, Feb 9, 2013	REG	@	Florida (2)	SEC	L	58	83		7	15	L 8	Stephen C. O'Connell Center	florida	mississippi-state	2013
23	Wed, Feb 13, 2013	REG		Missouri	SEC	L	36	78		7	16	L 9	Humphrey Coliseum	missouri	mississippi-state	2013
24	Sat, Feb 16, 2013	REG	@	Louisiana State	SEC	L	68	80		7	17	L 10	Maravich Assembly Center	louisiana-state	mississippi-state	2013
25	Wed, Feb 20, 2013	REG	@	Alabama	SEC	L	56	64		7	18	L 11	Coleman Coliseum 	alabama	mississippi-state	2013
26	Sat, Feb 23, 2013	REG		Vanderbilt	SEC	L	31	72		7	19	L 12	Humphrey Coliseum	vanderbilt	mississippi-state	2013
27	Wed, Feb 27, 2013	REG	@	Kentucky	SEC	L	55	85		7	20	L 13	Rupp Arena	kentucky	mississippi-state	2013
28	Sat, Mar 2, 2013	REG		Mississippi	SEC	W	73	67		8	20	W 1	Humphrey Coliseum	mississippi	mississippi-state	2013
29	Wed, Mar 6, 2013	REG	@	South Carolina	SEC	L	72	79		8	21	L 1	The Colonial Life Arena	south-carolina	mississippi-state	2013
30	Sat, Mar 9, 2013	REG		Auburn	SEC	W	74	71	OT	9	21	W 1	Humphrey Coliseum	auburn	mississippi-state	2013
31	Wed, Mar 13, 2013	CTOURN	N	South Carolina	SEC	W	70	59		10	21	W 2		south-carolina	mississippi-state	2013
32	Thu, Mar 14, 2013	CTOURN	N	Tennessee	SEC	L	53	69		10	22	L 1	Bridgestone Arena	tennessee	mississippi-state	2013
1	Fri, Nov 9, 2012	REG	@	Mississippi	SEC	L	57	93		0	1	L 1	C.M. Tad Smith Coliseum	mississippi	mississippi-valley-state	2013
2	Tue, Nov 13, 2012	REG	@	Cincinnati (24)	Big East	L	60	102		0	2	L 2	Fifth Third Arena	cincinnati	mississippi-valley-state	2013
3	Thu, Nov 15, 2012	REG	@	Northwestern	Big Ten	L	68	81		0	3	L 3	Welsh-Ryan Arena	northwestern	mississippi-valley-state	2013
4	Sat, Nov 24, 2012	REG	@	Louisiana State	SEC	L	50	75		0	4	L 4	Maravich Assembly Center	louisiana-state	mississippi-valley-state	2013
5	Sat, Dec 8, 2012	REG	@	Virginia	ACC	L	39	67		0	5	L 5	John Paul Jones Arena	virginia	mississippi-valley-state	2013
6	Mon, Dec 10, 2012	REG	@	Virginia Tech	ACC	L	49	70		0	6	L 6	Cassell Coliseum	virginia-tech	mississippi-valley-state	2013
7	Wed, Dec 19, 2012	REG	@	Bradley	MVC	L	42	77		0	7	L 7	Carver Arena	bradley	mississippi-valley-state	2013
8	Sat, Dec 22, 2012	REG	N	Georgia Southern	Southern	L	52	63		0	8	L 8	Hanner Fieldhouse	georgia-southern	mississippi-valley-state	2013
9	Sun, Dec 23, 2012	REG	N	Cal State Bakersfield	Ind	L	64	69		0	9	L 9		cal-state-bakersfield	mississippi-valley-state	2013
10	Sun, Dec 30, 2012	REG	@	Texas Christian	Big 12	L	64	67		0	10	L 10	Daniel-Meyer Coliseum	texas-christian	mississippi-valley-state	2013
11	Wed, Jan 2, 2013	REG	@	Arkansas-Pine Bluff	SWAC	L	64	79		0	11	L 11	K.L. Johnson HPER Complex	arkansas-pine-bluff	mississippi-valley-state	2013
12	Sun, Jan 6, 2013	REG		Alabama A&M	SWAC	W	79	68		1	11	W 1	Harrison HPER Complex	alabama-am	mississippi-valley-state	2013
13	Tue, Jan 8, 2013	REG		Alabama State	SWAC	L	65	69		1	12	L 1	Harrison HPER Complex	alabama-state	mississippi-valley-state	2013
14	Sat, Jan 12, 2013	REG	@	Alcorn State	SWAC	L	67	72		1	13	L 2	Davey L. Whitney Complex	alcorn-state	mississippi-valley-state	2013
15	Mon, Jan 14, 2013	REG	@	Southern	SWAC	L	54	88		1	14	L 3	F. G. Clark Activity Center	southern	mississippi-valley-state	2013
16	Sat, Jan 19, 2013	REG		Prairie View	SWAC	W	73	64		2	14	W 1	Harrison HPER Complex	prairie-view	mississippi-valley-state	2013
17	Mon, Jan 21, 2013	REG		Texas Southern	SWAC	L	48	75		2	15	L 1	Harrison HPER Complex	texas-southern	mississippi-valley-state	2013
18	Sat, Jan 26, 2013	REG	@	Jackson State	SWAC	L	57	60		2	16	L 2	Lee E. Williams Athletics and Assembly Center	jackson-state	mississippi-valley-state	2013
19	Mon, Jan 28, 2013	REG	@	Grambling	SWAC	W	65	50		3	16	W 1	HPER Complex	grambling	mississippi-valley-state	2013
20	Sat, Feb 2, 2013	REG	@	Alabama A&M	SWAC	L	64	65		3	17	L 1	Elmore Health Science Building 	alabama-am	mississippi-valley-state	2013
21	Mon, Feb 4, 2013	REG	@	Alabama State	SWAC	L	65	73		3	18	L 2	ASU Acadome	alabama-state	mississippi-valley-state	2013
22	Sat, Feb 9, 2013	REG		Alcorn State	SWAC	W	80	75		4	18	W 1	Harrison HPER Complex	alcorn-state	mississippi-valley-state	2013
23	Mon, Feb 11, 2013	REG		Southern	SWAC	L	74	78		4	19	L 1	Harrison HPER Complex	southern	mississippi-valley-state	2013
24	Sat, Feb 16, 2013	REG	@	Prairie View	SWAC	L	77	80		4	20	L 2	William J. Nicks Building	prairie-view	mississippi-valley-state	2013
25	Mon, Feb 18, 2013	REG	@	Texas Southern	SWAC	L	57	73		4	21	L 3	Health & Physical Education Arena	texas-southern	mississippi-valley-state	2013
26	Sat, Feb 23, 2013	REG		Jackson State	SWAC	L	71	90		4	22	L 4	Harrison HPER Complex	jackson-state	mississippi-valley-state	2013
