G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
9	Sat, Dec 28, 2002	REG		Southeastern Louisiana	Southland	L	60	68		2	7	L 4	David Stopher Gymnasium	southeastern-louisiana	nicholls-state	2003
10	Mon, Dec 30, 2002	REG		Louisiana-Monroe	Southland	L	60	69		2	8	L 5	David Stopher Gymnasium	louisiana-monroe	nicholls-state	2003
11	Thu, Jan 2, 2003	REG	@	Lamar	Southland	L	47	56		2	9	L 6	Montagne Center	lamar	nicholls-state	2003
12	Sat, Jan 4, 2003	REG	@	Sam Houston State	Southland	L	45	84		2	10	L 7	Johnson Coliseum	sam-houston-state	nicholls-state	2003
13	Thu, Jan 9, 2003	REG		Stephen F. Austin	Southland	L	39	66		2	11	L 8	David Stopher Gymnasium	stephen-f-austin	nicholls-state	2003
14	Sat, Jan 11, 2003	REG		Texas-Arlington	Southland	W	59	54		3	11	W 1	David Stopher Gymnasium	texas-arlington	nicholls-state	2003
15	Thu, Jan 16, 2003	REG	@	Louisiana-Monroe	Southland	L	52	75		3	12	L 1	Fant-Ewing Coliseum	louisiana-monroe	nicholls-state	2003
16	Sat, Jan 18, 2003	REG	@	Northwestern State	Southland	L	61	70		3	13	L 2	Prather Coliseum	northwestern-state	nicholls-state	2003
17	Thu, Jan 23, 2003	REG		McNeese State	Southland	L	70	75		3	14	L 3	David Stopher Gymnasium	mcneese-state	nicholls-state	2003
18	Sat, Jan 25, 2003	REG	@	Southeastern Louisiana	Southland	L	54	58		3	15	L 4	University Center	southeastern-louisiana	nicholls-state	2003
19	Thu, Jan 30, 2003	REG		Texas State	Southland	L	48	52		3	16	L 5	David Stopher Gymnasium	texas-state	nicholls-state	2003
20	Sat, Feb 1, 2003	REG		Texas-San Antonio	Southland	L	81	83		3	17	L 6	David Stopher Gymnasium	texas-san-antonio	nicholls-state	2003
21	Thu, Feb 6, 2003	REG		Lamar	Southland	L	62	74		3	18	L 7	David Stopher Gymnasium	lamar	nicholls-state	2003
22	Sat, Feb 8, 2003	REG		Sam Houston State	Southland	L	65	76		3	19	L 8	David Stopher Gymnasium	sam-houston-state	nicholls-state	2003
23	Thu, Feb 13, 2003	REG	@	Stephen F. Austin	Southland	L	56	84		3	20	L 9	William Johnson Coliseum	stephen-f-austin	nicholls-state	2003
24	Sat, Feb 15, 2003	REG	@	Texas-Arlington	Southland	L	46	74		3	21	L 10	Texas Hall	texas-arlington	nicholls-state	2003
25	Thu, Feb 20, 2003	REG		Northwestern State	Southland	L	53	62		3	22	L 11	David Stopher Gymnasium	northwestern-state	nicholls-state	2003
26	Thu, Feb 27, 2003	REG	@	McNeese State	Southland	L	50	71		3	23	L 12	Burton Coliseum	mcneese-state	nicholls-state	2003
27	Wed, Mar 5, 2003	REG	@	Texas State	Southland	L	59	72		3	24	L 13	Strahan Coliseum	texas-state	nicholls-state	2003
28	Fri, Mar 7, 2003	REG	@	Texas-San Antonio	Southland	L	60	79		3	25	L 14	Convocation Center	texas-san-antonio	nicholls-state	2003
1	Sat, Nov 23, 2002	REG		Western Illinois	Mid-Cont	L	74	75	OT	0	1	L 1	Echols Memorial Hall	western-illinois	norfolk-state	2003
2	Tue, Nov 26, 2002	REG		Missouri-Kansas City	Mid-Cont	W	61	60		1	1	W 1	Echols Memorial Hall	missouri-kansas-city	norfolk-state	2003
3	Tue, Dec 3, 2002	REG	@	Pittsburgh (5)	Big East	L	51	96		1	2	L 1	Petersen Events Center	pittsburgh	norfolk-state	2003
4	Sat, Dec 7, 2002	REG	@	Hampton	MEAC	L	62	72		1	3	L 2	Convocation Center	hampton	norfolk-state	2003
5	Sat, Dec 14, 2002	REG	@	Towson	CAA	L	50	53		1	4	L 3	Towson Center	towson	norfolk-state	2003
6	Mon, Dec 16, 2002	REG	@	Georgetown	Big East	L	48	84		1	5	L 4	Verizon Center	georgetown	norfolk-state	2003
7	Sat, Dec 21, 2002	REG		North Carolina-Greensboro	Southern	W	75	70		2	5	W 1	Echols Memorial Hall	north-carolina-greensboro	norfolk-state	2003
8	Sat, Dec 28, 2002	REG	N	Virginia Military Institute	Southern	W	70	69		3	5	W 2	Robins Center	virginia-military-institute	norfolk-state	2003
9	Sun, Dec 29, 2002	REG	@	Richmond	A-10	L	38	67		3	6	L 1	Robins Center	richmond	norfolk-state	2003
10	Mon, Jan 6, 2003	REG	@	Maryland-Eastern Shore	MEAC	W	78	51		4	6	W 1	Hytche Athletic Center	maryland-eastern-shore	norfolk-state	2003
11	Wed, Jan 8, 2003	REG	@	Howard	MEAC	W	73	68		5	6	W 2	Burr Gymnasium	howard	norfolk-state	2003
12	Sat, Jan 11, 2003	REG		Coppin State	MEAC	W	57	47		6	6	W 3	Echols Memorial Hall	coppin-state	norfolk-state	2003
13	Mon, Jan 13, 2003	REG		Morgan State	MEAC	W	66	63		7	6	W 4	Echols Memorial Hall	morgan-state	norfolk-state	2003
14	Sat, Jan 18, 2003	REG		Bethune-Cookman	MEAC	W	59	49		8	6	W 5	Echols Memorial Hall	bethune-cookman	norfolk-state	2003
15	Mon, Jan 20, 2003	REG		Florida A&M	MEAC	L	65	70		8	7	L 1	Echols Memorial Hall	florida-am	norfolk-state	2003
16	Sat, Jan 25, 2003	REG	@	South Carolina State	MEAC	L	64	76		8	8	L 2	SHM Memorial Center	south-carolina-state	norfolk-state	2003
17	Mon, Jan 27, 2003	REG	@	North Carolina A&T	MEAC	W	83	60		9	8	W 1	Ellis Corbett Sports Center	north-carolina-at	norfolk-state	2003
18	Mon, Feb 3, 2003	REG	@	Delaware State	MEAC	L	56	71		9	9	L 1	Memorial Hall	delaware-state	norfolk-state	2003
19	Sat, Feb 8, 2003	REG		Howard	MEAC	L	78	88		9	10	L 2	Echols Memorial Hall	howard	norfolk-state	2003
20	Mon, Feb 10, 2003	REG		Maryland-Eastern Shore	MEAC	W	80	63		10	10	W 1	Echols Memorial Hall	maryland-eastern-shore	norfolk-state	2003
21	Sat, Feb 15, 2003	REG	@	Coppin State	MEAC	L	52	64		10	11	L 1	Coppin Center	coppin-state	norfolk-state	2003
22	Tue, Feb 18, 2003	REG	@	Morgan State	MEAC	L	60	63		10	12	L 2	Hill Field House	morgan-state	norfolk-state	2003
23	Sat, Feb 22, 2003	REG	@	Bethune-Cookman	MEAC	W	61	48		11	12	W 1	Moore Gymnasium	bethune-cookman	norfolk-state	2003
24	Mon, Feb 24, 2003	REG	@	Florida A&M	MEAC	L	62	72		11	13	L 1	Gaither Athletic Center	florida-am	norfolk-state	2003
25	Sat, Mar 1, 2003	REG		South Carolina State	MEAC	W	63	61		12	13	W 1	Echols Memorial Hall	south-carolina-state	norfolk-state	2003
26	Mon, Mar 3, 2003	REG		North Carolina A&T	MEAC	L	54	61		12	14	L 1	Echols Memorial Hall	north-carolina-at	norfolk-state	2003
27	Sat, Mar 8, 2003	REG		Hampton	MEAC	W	48	44		13	14	W 1	Echols Memorial Hall	hampton	norfolk-state	2003
28	Mon, Mar 10, 2003	CTOURN	N	North Carolina A&T	MEAC	W	76	55		14	14	W 2	Arthur Ashe Athletic Center	north-carolina-at	norfolk-state	2003
29	Thu, Mar 13, 2003	CTOURN	N	Hampton	MEAC	L	62	64		14	15	L 1	Arthur Ashe Athletic Center	hampton	norfolk-state	2003
1	Mon, Nov 18, 2002	REG		Penn State	Big Ten	W	85	55		1	0	W 1	Smith Center	penn-state	north-carolina	2003
2	Wed, Nov 20, 2002	REG		Rutgers	Big East	W	71	67		2	0	W 2	Smith Center	rutgers	north-carolina	2003
3	Sun, Nov 24, 2002	REG	@	Old Dominion	CAA	W	67	59		3	0	W 3	Ted Constant Convocation Ctr.	old-dominion	north-carolina	2003
4	Wed, Nov 27, 2002	REG	N	Kansas (2)	Big 12	W	67	56		4	0	W 4	Madison Square Garden (IV)	kansas	north-carolina	2003
5	Fri, Nov 29, 2002	REG	N	Stanford	Pac-10	W	74	57		5	0	W 5	Madison Square Garden (IV)	stanford	north-carolina	2003
6	Tue, Dec 3, 2002	REG	@	Illinois (25)	Big Ten	L	65	92		5	1	L 1	Assembly Hall	illinois	north-carolina	2003
7	Sat, Dec 7, 2002	REG		Kentucky (18)	SEC	L	81	98		5	2	L 2	Smith Center	kentucky	north-carolina	2003
8	Thu, Dec 19, 2002	REG		Vermont	AEC	W	80	54		6	2	W 1	Smith Center	vermont	north-carolina	2003
9	Sun, Dec 22, 2002	REG	@	Florida State	ACC	W	69	48		7	2	W 2	Donald L. Tucker Center	florida-state	north-carolina	2003
10	Fri, Dec 27, 2002	REG	N	Iona	MAAC	L	56	65		7	3	L 1	Madison Square Garden (IV)	iona	north-carolina	2003
11	Sat, Dec 28, 2002	REG	@	St. John's (NY)	Big East	W	63	59		8	3	W 1	Carnesecca Arena	st-johns-ny	north-carolina	2003
12	Sat, Jan 4, 2003	REG	@	Miami (FL)	Big East	L	61	64	OT	8	4	L 1	Miami Arena	miami-fl	north-carolina	2003
13	Wed, Jan 8, 2003	REG		Davidson	Southern	W	79	64		9	4	W 1	Smith Center	davidson	north-carolina	2003
14	Sat, Jan 11, 2003	REG	@	Virginia	ACC	L	72	79		9	5	L 1	University Hall	virginia	north-carolina	2003
15	Tue, Jan 14, 2003	REG		Clemson	ACC	W	68	66		10	5	W 1	Smith Center	clemson	north-carolina	2003
16	Sat, Jan 18, 2003	REG		Connecticut (6)	Big East	W	68	65		11	5	W 2	Smith Center	connecticut	north-carolina	2003
17	Wed, Jan 22, 2003	REG		Maryland (12)	ACC	L	66	81		11	6	L 1	Smith Center	maryland	north-carolina	2003
18	Sun, Jan 26, 2003	REG	@	North Carolina State	ACC	L	77	86		11	7	L 2	RBC Center	north-carolina-state	north-carolina	2003
19	Wed, Jan 29, 2003	REG	@	Georgia Tech	ACC	L	68	88		11	8	L 3	Alexander Memorial Coliseum	georgia-tech	north-carolina	2003
20	Sun, Feb 2, 2003	REG		Wake Forest (17)	ACC	L	75	79		11	9	L 4	Smith Center	wake-forest	north-carolina	2003
21	Wed, Feb 5, 2003	REG	@	Duke (9)	ACC	L	74	83		11	10	L 5	Cameron Indoor Stadium	duke	north-carolina	2003
22	Sat, Feb 8, 2003	REG		Florida State	ACC	W	61	60		12	10	W 1	Smith Center	florida-state	north-carolina	2003
23	Wed, Feb 12, 2003	REG		Virginia	ACC	W	81	67		13	10	W 2	Smith Center	virginia	north-carolina	2003
24	Sat, Feb 15, 2003	REG	@	Clemson	ACC	L	77	80		13	11	L 1	Littlejohn Coliseum	clemson	north-carolina	2003
25	Tue, Feb 18, 2003	REG		North Carolina A&T	MEAC	W	93	57		14	11	W 1	Smith Center	north-carolina-at	north-carolina	2003
26	Sat, Feb 22, 2003	REG	@	Maryland (13)	ACC	L	56	96		14	12	L 1	Comcast Center	maryland	north-carolina	2003
27	Tue, Feb 25, 2003	REG		North Carolina State	ACC	L	67	75	OT	14	13	L 2	Smith Center	north-carolina-state	north-carolina	2003
28	Sat, Mar 1, 2003	REG		Georgia Tech	ACC	W	67	66		15	13	W 1	Smith Center	georgia-tech	north-carolina	2003
29	Wed, Mar 5, 2003	REG	@	Wake Forest (9)	ACC	L	60	75		15	14	L 1	Lawrence Joel Coliseum	wake-forest	north-carolina	2003
30	Sun, Mar 9, 2003	REG		Duke (10)	ACC	W	82	79		16	14	W 1	Smith Center	duke	north-carolina	2003
31	Fri, Mar 14, 2003	CTOURN		Maryland (14)	ACC	W	84	72		17	14	W 2	Greensboro Coliseum	maryland	north-carolina	2003
32	Sat, Mar 15, 2003	CTOURN	N	Duke (12)	ACC	L	63	75		17	15	L 1	Greensboro Coliseum	duke	north-carolina	2003
33	Tue, Mar 18, 2003	NIT		DePaul	CUSA	W	83	72		18	15	W 1	Smith Center	depaul	north-carolina	2003
34	Mon, Mar 24, 2003	NIT		Wyoming	MWC	W	90	74		19	15	W 2	Smith Center	wyoming	north-carolina	2003
35	Wed, Mar 26, 2003	NIT		Georgetown	Big East	L	74	79		19	16	L 1	Smith Center	georgetown	north-carolina	2003
1	Fri, Nov 22, 2002	REG	@	Michigan State (9)	Big Ten	L	52	66		0	1	L 1	Breslin Events Center	michigan-state	north-carolina-asheville	2003
2	Sun, Nov 24, 2002	REG	@	Minnesota (24)	Big Ten	L	81	87		0	2	L 2	Williams Arena	minnesota	north-carolina-asheville	2003
3	Fri, Nov 29, 2002	REG		Montreat		W	102	73		1	2	W 1	Charlie Justice Center	NA	north-carolina-asheville	2003
4	Mon, Dec 2, 2002	REG		Western Carolina	Southern	W	77	72		2	2	W 2	Charlie Justice Center	western-carolina	north-carolina-asheville	2003
5	Sat, Dec 7, 2002	REG	@	East Tennessee State	Southern	L	69	87		2	3	L 1	Memorial Center	east-tennessee-state	north-carolina-asheville	2003
6	Sat, Dec 14, 2002	REG		Campbell	A-Sun	W	99	89	OT	3	3	W 1	Charlie Justice Center	campbell	north-carolina-asheville	2003
7	Sat, Dec 21, 2002	REG	@	Connecticut (8)	Big East	L	67	117		3	4	L 1	Harry A. Gampel Pavilion	connecticut	north-carolina-asheville	2003
8	Sun, Dec 22, 2002	REG	@	Holy Cross	Patriot	L	53	84		3	5	L 2	Hart Recreation Center	holy-cross	north-carolina-asheville	2003
9	Mon, Dec 30, 2002	REG	@	Oklahoma (5)	Big 12	L	64	100		3	6	L 3	Lloyd Noble Center	oklahoma	north-carolina-asheville	2003
10	Thu, Jan 2, 2003	REG	@	Kansas (18)	Big 12	L	50	102		3	7	L 4	Allen Fieldhouse	kansas	north-carolina-asheville	2003
11	Sun, Jan 5, 2003	REG		Liberty	Big South	W	81	80		4	7	W 1	Charlie Justice Center	liberty	north-carolina-asheville	2003
12	Wed, Jan 8, 2003	REG		Charleston Southern	Big South	W	71	58		5	7	W 2	Charlie Justice Center	charleston-southern	north-carolina-asheville	2003
13	Sat, Jan 11, 2003	REG	@	Radford	Big South	L	68	74		5	8	L 1	Donald N. Dedmon Center	radford	north-carolina-asheville	2003
14	Wed, Jan 15, 2003	REG	@	Birmingham-Southern	Ind	L	71	88		5	9	L 2	Bill Battle Coliseum	birmingham-southern	north-carolina-asheville	2003
15	Mon, Jan 20, 2003	REG		Mercer	A-Sun	L	62	86		5	10	L 3	Charlie Justice Center	mercer	north-carolina-asheville	2003
16	Sat, Jan 25, 2003	REG	@	Winthrop	Big South	L	62	65		5	11	L 4	Winthrop Coliseum	winthrop	north-carolina-asheville	2003
17	Mon, Jan 27, 2003	REG	@	High Point	Big South	W	64	60		6	11	W 1	Millis Center	high-point	north-carolina-asheville	2003
18	Thu, Jan 30, 2003	REG		Coastal Carolina	Big South	W	80	76		7	11	W 2	Charlie Justice Center	coastal-carolina	north-carolina-asheville	2003
19	Sat, Feb 1, 2003	REG		Elon	Big South	W	93	87	2OT	8	11	W 3	Charlie Justice Center	elon	north-carolina-asheville	2003
20	Wed, Feb 5, 2003	REG		High Point	Big South	W	78	76		9	11	W 4	Charlie Justice Center	high-point	north-carolina-asheville	2003
21	Sat, Feb 8, 2003	REG		Birmingham-Southern	Ind	W	82	68		10	11	W 5	Charlie Justice Center	birmingham-southern	north-carolina-asheville	2003
22	Mon, Feb 10, 2003	REG	@	Liberty	Big South	L	72	73		10	12	L 1	Vines Center	liberty	north-carolina-asheville	2003
23	Thu, Feb 13, 2003	REG		Radford	Big South	W	75	68		11	12	W 1	Charlie Justice Center	radford	north-carolina-asheville	2003
24	Wed, Feb 19, 2003	REG	@	Elon	Big South	L	72	75		11	13	L 1	Alumni Gym	elon	north-carolina-asheville	2003
25	Sat, Feb 22, 2003	REG	@	Coastal Carolina	Big South	L	55	68		11	14	L 2	Kimbel Arena	coastal-carolina	north-carolina-asheville	2003
26	Mon, Feb 24, 2003	REG	@	Charleston Southern	Big South	L	68	76		11	15	L 3	CSU Fieldhouse	charleston-southern	north-carolina-asheville	2003
27	Sat, Mar 1, 2003	REG		Winthrop	Big South	L	65	76		11	16	L 4	Charlie Justice Center	winthrop	north-carolina-asheville	2003
28	Tue, Mar 4, 2003	CTOURN	@	Elon	Big South	W	68	66	OT	12	16	W 1	Alumni Gym	elon	north-carolina-asheville	2003
29	Fri, Mar 7, 2003	CTOURN	N	Winthrop	Big South	W	81	80	OT	13	16	W 2	Vines Center	winthrop	north-carolina-asheville	2003
30	Sat, Mar 8, 2003	CTOURN	N	Radford	Big South	W	85	71		14	16	W 3	Vines Center	radford	north-carolina-asheville	2003
31	Tue, Mar 18, 2003	NCAA	N	Texas Southern	SWAC	W	92	84	OT	15	16	W 4	University of Dayton Arena	texas-southern	north-carolina-asheville	2003
32	Fri, Mar 21, 2003	NCAA	N	Texas (5)	Big 12	L	61	82		15	17	L 1		texas	north-carolina-asheville	2003
1	Sat, Nov 23, 2002	REG	@	Georgia State	A-Sun	L	44	76		0	1	L 1	GSU Sports Arena	georgia-state	north-carolina-at	2003
2	Sat, Nov 30, 2002	REG	@	Radford	Big South	L	58	67	OT	0	2	L 2	Donald N. Dedmon Center	radford	north-carolina-at	2003
3	Tue, Dec 3, 2002	REG	@	Virginia Commonwealth	CAA	L	48	76		0	3	L 3	Alltel Pavilion at the Stuart C. Siegel Center	virginia-commonwealth	north-carolina-at	2003
4	Sat, Dec 14, 2002	REG	@	North Carolina State	ACC	L	63	101		0	4	L 4	RBC Center	north-carolina-state	north-carolina-at	2003
5	Tue, Dec 17, 2002	REG	N	Duke (3)	ACC	L	57	91		0	5	L 5	Greensboro Coliseum	duke	north-carolina-at	2003
6	Sat, Dec 28, 2002	REG	@	Wake Forest (25)	ACC	L	64	104		0	6	L 6	Lawrence Joel Coliseum	wake-forest	north-carolina-at	2003
7	Sat, Jan 4, 2003	REG	@	Coppin State	MEAC	L	41	68		0	7	L 7	Coppin Center	coppin-state	north-carolina-at	2003
8	Mon, Jan 6, 2003	REG	@	Morgan State	MEAC	L	68	87		0	8	L 8	Hill Field House	morgan-state	north-carolina-at	2003
9	Sat, Jan 11, 2003	REG		Delaware State	MEAC	L	50	60		0	9	L 9	Ellis Corbett Sports Center	delaware-state	north-carolina-at	2003
10	Sat, Jan 18, 2003	REG	@	Maryland-Eastern Shore	MEAC	L	58	82		0	10	L 10	Hytche Athletic Center	maryland-eastern-shore	north-carolina-at	2003
11	Sun, Jan 19, 2003	REG	@	North Carolina Central		L	72	74	OT	0	11	L 11	McLendon-McDougald Gym	NA	north-carolina-at	2003
12	Tue, Jan 21, 2003	REG	@	Howard	MEAC	L	70	107		0	12	L 12	Burr Gymnasium	howard	north-carolina-at	2003
13	Sat, Jan 25, 2003	REG		Hampton	MEAC	L	61	66		0	13	L 13	Ellis Corbett Sports Center	hampton	north-carolina-at	2003
14	Mon, Jan 27, 2003	REG		Norfolk State	MEAC	L	60	83		0	14	L 14	Ellis Corbett Sports Center	norfolk-state	north-carolina-at	2003
15	Thu, Jan 30, 2003	REG	@	South Carolina State	MEAC	L	53	59		0	15	L 15	SHM Memorial Center	south-carolina-state	north-carolina-at	2003
16	Sat, Feb 1, 2003	REG		Florida A&M	MEAC	L	61	86		0	16	L 16	Ellis Corbett Sports Center	florida-am	north-carolina-at	2003
17	Mon, Feb 3, 2003	REG	@	Bethune-Cookman	MEAC	L	69	78		0	17	L 17	Moore Gymnasium	bethune-cookman	north-carolina-at	2003
18	Sat, Feb 8, 2003	REG		Coppin State	MEAC	L	50	66		0	18	L 18	Ellis Corbett Sports Center	coppin-state	north-carolina-at	2003
19	Mon, Feb 10, 2003	REG		Morgan State	MEAC	L	84	89		0	19	L 19	Ellis Corbett Sports Center	morgan-state	north-carolina-at	2003
20	Sat, Feb 15, 2003	REG	@	Delaware State	MEAC	L	53	76		0	20	L 20	Memorial Hall	delaware-state	north-carolina-at	2003
21	Tue, Feb 18, 2003	REG	@	North Carolina	ACC	L	57	93		0	21	L 21	Smith Center	north-carolina	north-carolina-at	2003
22	Sat, Feb 22, 2003	REG		Maryland-Eastern Shore	MEAC	L	79	91		0	22	L 22	Ellis Corbett Sports Center	maryland-eastern-shore	north-carolina-at	2003
23	Mon, Feb 24, 2003	REG		Howard	MEAC	L	81	105		0	23	L 23	Ellis Corbett Sports Center	howard	north-carolina-at	2003
24	Sat, Mar 1, 2003	REG	@	Hampton	MEAC	L	63	79		0	24	L 24	Convocation Center	hampton	north-carolina-at	2003
25	Mon, Mar 3, 2003	REG	@	Norfolk State	MEAC	W	61	54		1	24	W 1	Echols Memorial Hall	norfolk-state	north-carolina-at	2003
26	Sat, Mar 8, 2003	REG		South Carolina State	MEAC	L	74	77		1	25	L 1	Ellis Corbett Sports Center	south-carolina-state	north-carolina-at	2003
27	Mon, Mar 10, 2003	CTOURN	N	Norfolk State	MEAC	L	55	76		1	26	L 2	Arthur Ashe Athletic Center	norfolk-state	north-carolina-at	2003
1	Tue, Nov 19, 2002	REG		Wagner	NEC	W	84	65		1	0	W 1	Fleming Gymnasium	wagner	north-carolina-greensboro	2003
2	Fri, Nov 22, 2002	REG	@	Kansas (2)	Big 12	L	66	105		1	1	L 1	Allen Fieldhouse	kansas	north-carolina-greensboro	2003
3	Mon, Nov 25, 2002	REG		American	Patriot	W	80	79	OT	2	1	W 1	Fleming Gymnasium	american	north-carolina-greensboro	2003
4	Sat, Nov 30, 2002	REG		Middle Tennessee	Sun Belt	W	70	58		3	1	W 2	Fleming Gymnasium	middle-tennessee	north-carolina-greensboro	2003
5	Tue, Dec 3, 2002	REG	@	Alabama (3)	SEC	L	61	89		3	2	L 1	Coleman Coliseum 	alabama	north-carolina-greensboro	2003
6	Sat, Dec 7, 2002	REG	@	West Virginia	Big East	L	54	64		3	3	L 2	WVU Coliseum	west-virginia	north-carolina-greensboro	2003
7	Tue, Dec 10, 2002	REG	@	Syracuse	Big East	L	65	92		3	4	L 3	Carrier Dome	syracuse	north-carolina-greensboro	2003
8	Sun, Dec 15, 2002	REG		Elon	Big South	L	57	58		3	5	L 4	Fleming Gymnasium	elon	north-carolina-greensboro	2003
9	Thu, Dec 19, 2002	REG	@	Delaware	CAA	L	71	74		3	6	L 5	Bob Carpenter Center	delaware	north-carolina-greensboro	2003
10	Sat, Dec 21, 2002	REG	@	Norfolk State	MEAC	L	70	75		3	7	L 6	Echols Memorial Hall	norfolk-state	north-carolina-greensboro	2003
11	Tue, Dec 31, 2002	REG	@	High Point	Big South	L	74	81		3	8	L 7	Millis Center	high-point	north-carolina-greensboro	2003
12	Sat, Jan 4, 2003	REG	@	East Tennessee State	Southern	L	94	96		3	9	L 8	Memorial Center	east-tennessee-state	north-carolina-greensboro	2003
13	Tue, Jan 7, 2003	REG		Chattanooga	Southern	L	56	72		3	10	L 9	Fleming Gymnasium	chattanooga	north-carolina-greensboro	2003
14	Sat, Jan 11, 2003	REG	@	Appalachian State	Southern	L	60	91		3	11	L 10	Holmes Convocation Center	appalachian-state	north-carolina-greensboro	2003
15	Mon, Jan 13, 2003	REG		Virginia Military Institute	Southern	W	76	57		4	11	W 1	Fleming Gymnasium	virginia-military-institute	north-carolina-greensboro	2003
16	Sat, Jan 18, 2003	REG		Georgia Southern	Southern	L	78	83		4	12	L 1	Fleming Gymnasium	georgia-southern	north-carolina-greensboro	2003
17	Wed, Jan 22, 2003	REG		Guilford		W	83	71		5	12	W 1	Fleming Gymnasium	NA	north-carolina-greensboro	2003
18	Sat, Jan 25, 2003	REG	@	Davidson	Southern	L	72	83		5	13	L 1	Belk Arena	davidson	north-carolina-greensboro	2003
19	Mon, Jan 27, 2003	REG		Western Carolina	Southern	L	62	63		5	14	L 2	Fleming Gymnasium	western-carolina	north-carolina-greensboro	2003
20	Sat, Feb 1, 2003	REG		Wofford	Southern	W	85	79		6	14	W 1	Fleming Gymnasium	wofford	north-carolina-greensboro	2003
21	Mon, Feb 3, 2003	REG	@	College of Charleston	Southern	L	69	71		6	15	L 1	F. Mitchell Johnson Center	college-of-charleston	north-carolina-greensboro	2003
22	Sat, Feb 8, 2003	REG	@	Western Carolina	Southern	L	63	75		6	16	L 2	Ramsey Center	western-carolina	north-carolina-greensboro	2003
23	Tue, Feb 11, 2003	REG		Davidson	Southern	L	77	84		6	17	L 3	Fleming Gymnasium	davidson	north-carolina-greensboro	2003
24	Sat, Feb 15, 2003	REG	@	Citadel	Southern	W	67	66		7	17	W 1	McAlister Field House	citadel	north-carolina-greensboro	2003
25	Tue, Feb 18, 2003	REG		East Tennessee State	Southern	L	73	75		7	18	L 1	Fleming Gymnasium	east-tennessee-state	north-carolina-greensboro	2003
26	Sat, Feb 22, 2003	REG	@	Virginia Military Institute	Southern	L	60	61		7	19	L 2	Cameron Hall	virginia-military-institute	north-carolina-greensboro	2003
27	Mon, Feb 24, 2003	REG		Appalachian State	Southern	L	68	71		7	20	L 3	Fleming Gymnasium	appalachian-state	north-carolina-greensboro	2003
28	Thu, Feb 27, 2003	REG		Furman	Southern	L	74	78	OT	7	21	L 4	Fleming Gymnasium	furman	north-carolina-greensboro	2003
29	Wed, Mar 5, 2003	CTOURN	N	Wofford	Southern	L	73	77		7	22	L 5	North Charleston Coliseum	wofford	north-carolina-greensboro	2003
1	Fri, Nov 22, 2002	REG		Mount St. Mary's	NEC	W	84	60		1	0	W 1	RBC Center	mount-st-marys	north-carolina-state	2003
2	Sat, Nov 30, 2002	REG		Coppin State	MEAC	W	58	37		2	0	W 2	RBC Center	coppin-state	north-carolina-state	2003
3	Wed, Dec 4, 2002	REG		Northwestern	Big Ten	W	74	49		3	0	W 3	RBC Center	northwestern	north-carolina-state	2003
4	Sun, Dec 8, 2002	REG		South Carolina	SEC	W	76	64		4	0	W 4	RBC Center	south-carolina	north-carolina-state	2003
5	Sat, Dec 14, 2002	REG		North Carolina A&T	MEAC	W	101	63		5	0	W 5	RBC Center	north-carolina-at	north-carolina-state	2003
6	Tue, Dec 17, 2002	REG	N	Gonzaga	WCC	L	60	69		5	1	L 1	Izod Center	gonzaga	north-carolina-state	2003
7	Sat, Dec 21, 2002	REG		Fairleigh Dickinson	NEC	W	104	65		6	1	W 1	RBC Center	fairleigh-dickinson	north-carolina-state	2003
8	Sun, Dec 29, 2002	REG		Wofford	Southern	W	86	71		7	1	W 2	RBC Center	wofford	north-carolina-state	2003
9	Thu, Jan 2, 2003	REG	@	Massachusetts	A-10	L	56	68		7	2	L 1	Mullins Center	massachusetts	north-carolina-state	2003
10	Sun, Jan 5, 2003	REG		Virginia	ACC	W	75	63		8	2	W 1	RBC Center	virginia	north-carolina-state	2003
11	Sat, Jan 11, 2003	REG	@	Georgia Tech	ACC	L	61	85		8	3	L 1	Alexander Memorial Coliseum	georgia-tech	north-carolina-state	2003
12	Thu, Jan 16, 2003	REG		Boston College	Big East	L	81	93		8	4	L 2	RBC Center	boston-college	north-carolina-state	2003
13	Sat, Jan 18, 2003	REG	@	Florida State	ACC	W	70	63		9	4	W 1	Donald L. Tucker Center	florida-state	north-carolina-state	2003
14	Wed, Jan 22, 2003	REG		Duke (3)	ACC	W	80	71		10	4	W 2	RBC Center	duke	north-carolina-state	2003
15	Sun, Jan 26, 2003	REG		North Carolina	ACC	W	86	77		11	4	W 3	RBC Center	north-carolina	north-carolina-state	2003
16	Thu, Jan 30, 2003	REG	@	Maryland (10)	ACC	L	60	75		11	5	L 1	Comcast Center	maryland	north-carolina-state	2003
17	Sun, Feb 2, 2003	REG		Clemson	ACC	W	78	56		12	5	W 1	RBC Center	clemson	north-carolina-state	2003
18	Thu, Feb 6, 2003	REG	@	Wake Forest (14)	ACC	L	58	73		12	6	L 1	Lawrence Joel Coliseum	wake-forest	north-carolina-state	2003
19	Sun, Feb 9, 2003	REG	@	Virginia	ACC	L	58	61		12	7	L 2	University Hall	virginia	north-carolina-state	2003
20	Wed, Feb 12, 2003	REG		Georgia Tech	ACC	W	63	57		13	7	W 1	RBC Center	georgia-tech	north-carolina-state	2003
