G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
10	Wed, Jan 5, 2000	REG	@	Saint Mary's (CA)	WCC	L	53	63		2	8	L 2	McKeon Pavilion	saint-marys-ca	nevada	2000
11	Sat, Jan 8, 2000	REG		Santa Clara	WCC	L	70	73		2	9	L 3	Lawlor Events Center	santa-clara	nevada	2000
12	Thu, Jan 13, 2000	REG		UC-Irvine	Big West	W	67	63		3	9	W 1	Lawlor Events Center	california-irvine	nevada	2000
13	Sat, Jan 15, 2000	REG		Cal State Fullerton	Big West	W	77	60		4	9	W 2	Lawlor Events Center	cal-state-fullerton	nevada	2000
14	Thu, Jan 20, 2000	REG	@	Cal Poly	Big West	L	70	71		4	10	L 1	Robert A. Mott Gymnasium	cal-poly	nevada	2000
15	Sat, Jan 22, 2000	REG	@	UC-Santa Barbara	Big West	L	65	89		4	11	L 2	The Thunderdome	california-santa-barbara	nevada	2000
16	Thu, Jan 27, 2000	REG	@	Idaho	Big West	L	74	82	OT	4	12	L 3	Cowan Spectrum	idaho	nevada	2000
17	Sat, Jan 29, 2000	REG	@	Boise State	Big West	W	69	57		5	12	W 1	Taco Bell Arena	boise-state	nevada	2000
18	Thu, Feb 3, 2000	REG		New Mexico State	Big West	L	66	72		5	13	L 1	Lawlor Events Center	new-mexico-state	nevada	2000
19	Sat, Feb 5, 2000	REG		North Texas	Big West	L	86	89	OT	5	14	L 2	Lawlor Events Center	north-texas	nevada	2000
20	Thu, Feb 10, 2000	REG	@	Utah State	Big West	L	54	69		5	15	L 3	Dee Glen Smith Spectrum	utah-state	nevada	2000
21	Sat, Feb 12, 2000	REG	@	Pacific	Big West	L	52	62		5	16	L 4	A.G. Spanos Center	pacific	nevada	2000
22	Thu, Feb 17, 2000	REG		Utah State	Big West	L	53	62		5	17	L 5	Lawlor Events Center	utah-state	nevada	2000
23	Sat, Feb 19, 2000	REG		Long Beach State	Big West	L	66	76		5	18	L 6	Lawlor Events Center	long-beach-state	nevada	2000
24	Thu, Feb 24, 2000	REG	@	North Texas	Big West	W	64	62		6	18	W 1	Super Pit	north-texas	nevada	2000
25	Sat, Feb 26, 2000	REG	@	New Mexico State	Big West	L	43	73		6	19	L 1	Pan American Center	new-mexico-state	nevada	2000
26	Thu, Mar 2, 2000	REG		Boise State	Big West	W	62	59		7	19	W 1	Lawlor Events Center	boise-state	nevada	2000
27	Sat, Mar 4, 2000	REG		Idaho	Big West	W	73	67		8	19	W 2	Lawlor Events Center	idaho	nevada	2000
28	Thu, Mar 9, 2000	CTOURN		UC-Santa Barbara	Big West	W	85	78		9	19	W 3	Lawlor Events Center	california-santa-barbara	nevada	2000
29	Fri, Mar 10, 2000	CTOURN		Utah State	Big West	L	64	69		9	20	L 1	Lawlor Events Center	utah-state	nevada	2000
1	Fri, Nov 19, 1999	REG		Mississippi Valley State	SWAC	W	99	73		1	0	W 1	Thomas & Mack Center	mississippi-valley-state	nevada-las-vegas	2000
2	Sun, Nov 21, 1999	REG		Fairfield	MAAC	W	92	68		2	0	W 2	Thomas & Mack Center	fairfield	nevada-las-vegas	2000
3	Wed, Nov 24, 1999	REG		Nevada	Big West	W	98	79		3	0	W 3	Thomas & Mack Center	nevada	nevada-las-vegas	2000
4	Sun, Nov 28, 1999	REG		Georgetown	Big East	W	85	69		4	0	W 4	Thomas & Mack Center	georgetown	nevada-las-vegas	2000
5	Fri, Dec 3, 1999	REG	N	Princeton	Ivy	W	76	66		5	0	W 5	Bojangles Coliseum	princeton	nevada-las-vegas	2000
6	Sat, Dec 4, 1999	REG	N	North Carolina (2)	ACC	L	78	102		5	1	L 1	Bojangles Coliseum	north-carolina	nevada-las-vegas	2000
7	Wed, Dec 15, 1999	REG		Austin Peay	OVC	W	87	66		6	1	W 1	Thomas & Mack Center	austin-peay	nevada-las-vegas	2000
8	Sat, Dec 18, 1999	REG		Oklahoma State (14)	Big 12	L	75	89		6	2	L 1	Thomas & Mack Center	oklahoma-state	nevada-las-vegas	2000
9	Tue, Dec 21, 1999	REG		Cal Poly	Big West	W	104	82		7	2	W 1	Thomas & Mack Center	cal-poly	nevada-las-vegas	2000
10	Tue, Dec 28, 1999	REG		Eastern Kentucky	OVC	W	87	80		8	2	W 2	Thomas & Mack Center	eastern-kentucky	nevada-las-vegas	2000
11	Sun, Jan 2, 2000	REG	@	Cincinnati (3)	CUSA	L	66	106		8	3	L 1	Fifth Third Arena	cincinnati	nevada-las-vegas	2000
12	Tue, Jan 4, 2000	REG		High Point	Big South	W	72	53		9	3	W 1	Thomas & Mack Center	high-point	nevada-las-vegas	2000
13	Mon, Jan 10, 2000	REG		Brigham Young	MWC	L	75	77		9	4	L 1	Thomas & Mack Center	brigham-young	nevada-las-vegas	2000
14	Sat, Jan 15, 2000	REG	@	Air Force	MWC	W	98	73		10	4	W 1	Clune Arena 	air-force	nevada-las-vegas	2000
15	Mon, Jan 17, 2000	REG	@	New Mexico	MWC	W	85	73		11	4	W 2	The Pit/Bob King Court	new-mexico	nevada-las-vegas	2000
16	Sat, Jan 22, 2000	REG		San Diego State	MWC	W	83	55		12	4	W 3	Thomas & Mack Center	san-diego-state	nevada-las-vegas	2000
17	Sat, Jan 29, 2000	REG	@	Colorado State	MWC	W	78	75		13	4	W 4	Moby Arena	colorado-state	nevada-las-vegas	2000
18	Mon, Jan 31, 2000	REG	@	Wyoming	MWC	L	98	109		13	5	L 1	Arena-Auditorium	wyoming	nevada-las-vegas	2000
19	Sat, Feb 5, 2000	REG		Utah (19)	MWC	W	72	66		14	5	W 1	Thomas & Mack Center	utah	nevada-las-vegas	2000
20	Thu, Feb 10, 2000	REG	@	Colorado State	MWC	W	74	63		15	5	W 2	Moby Arena	colorado-state	nevada-las-vegas	2000
21	Sat, Feb 12, 2000	REG		Wyoming	MWC	W	87	60		16	5	W 3	Thomas & Mack Center	wyoming	nevada-las-vegas	2000
22	Sat, Feb 19, 2000	REG	@	Brigham Young	MWC	L	82	83		16	6	L 1	Marriott Center	brigham-young	nevada-las-vegas	2000
23	Mon, Feb 21, 2000	REG	@	Utah (21)	MWC	L	52	96		16	7	L 2	Jon M. Huntsman Center	utah	nevada-las-vegas	2000
24	Tue, Feb 22, 2000	REG		Florida Atlantic	A-Sun	W	81	60		17	7	W 1	Thomas & Mack Center	florida-atlantic	nevada-las-vegas	2000
25	Sat, Feb 26, 2000	REG	@	Air Force	MWC	W	84	61		18	7	W 2	Clune Arena 	air-force	nevada-las-vegas	2000
26	Thu, Mar 2, 2000	REG	@	San Diego State	MWC	W	85	64		19	7	W 3	Viejas Arena	san-diego-state	nevada-las-vegas	2000
27	Sun, Mar 5, 2000	REG		New Mexico	MWC	W	80	67		20	7	W 4	Thomas & Mack Center	new-mexico	nevada-las-vegas	2000
28	Thu, Mar 9, 2000	CTOURN		San Diego State	MWC	W	77	72		21	7	W 5	Thomas & Mack Center	san-diego-state	nevada-las-vegas	2000
29	Fri, Mar 10, 2000	CTOURN		Wyoming	MWC	W	97	92		22	7	W 6	Thomas & Mack Center	wyoming	nevada-las-vegas	2000
30	Sat, Mar 11, 2000	CTOURN		Brigham Young	MWC	W	79	56		23	7	W 7	Thomas & Mack Center	brigham-young	nevada-las-vegas	2000
31	Fri, Mar 17, 2000	NCAA	N	Tulsa (18)	WAC	L	62	89		23	8	L 1		tulsa	nevada-las-vegas	2000
1	Sat, Nov 20, 1999	REG	@	Boston College	Big East	L	65	89		0	1	L 1	Silvio O. Conte Forum	boston-college	new-hampshire	2000
2	Tue, Nov 23, 1999	REG		Buffalo	MAC	L	78	81		0	2	L 2	Lundholm Gymnasium	buffalo	new-hampshire	2000
3	Fri, Nov 26, 1999	REG		Dartmouth	Ivy	W	75	57		1	2	W 1	Lundholm Gymnasium	dartmouth	new-hampshire	2000
4	Mon, Nov 29, 1999	REG	@	Florida (6)	SEC	L	72	131		1	3	L 1	Stephen C. O'Connell Center	florida	new-hampshire	2000
5	Sat, Dec 4, 1999	REG	@	Brown	Ivy	L	64	98		1	4	L 2	Pizzitola Sports Center	brown	new-hampshire	2000
6	Mon, Dec 6, 1999	REG	@	Northeastern	AEC	L	66	78		1	5	L 3	Solomon Court at the Cabot Center	northeastern	new-hampshire	2000
7	Sat, Dec 11, 1999	REG		Boston University	AEC	L	51	61		1	6	L 4	Lundholm Gymnasium	boston-university	new-hampshire	2000
8	Sat, Dec 18, 1999	REG	@	Central Connecticut State	NEC	L	65	87		1	7	L 5	Detrick Gymnasium	central-connecticut-state	new-hampshire	2000
9	Wed, Dec 29, 1999	REG	@	Stanford (1)	Pac-10	L	60	119		1	8	L 6	Maples Pavilion	stanford	new-hampshire	2000
10	Thu, Dec 30, 1999	REG	N	Columbia	Ivy	L	57	72		1	9	L 7	Maples Pavilion	columbia	new-hampshire	2000
11	Sun, Jan 2, 2000	REG		Towson	AEC	L	66	73		1	10	L 8	Lundholm Gymnasium	towson	new-hampshire	2000
12	Tue, Jan 4, 2000	REG		Delaware	AEC	L	57	96		1	11	L 9	Lundholm Gymnasium	delaware	new-hampshire	2000
13	Sat, Jan 8, 2000	REG	@	Vermont	AEC	W	84	75		2	11	W 1	Roy L. Patrick Gymnasium	vermont	new-hampshire	2000
14	Mon, Jan 10, 2000	REG	@	Hartford	AEC	L	59	79		2	12	L 1	Chase Arena at Reich Family Pavilion	hartford	new-hampshire	2000
15	Sat, Jan 15, 2000	REG	N	Maine	AEC	L	63	76		2	13	L 2		maine	new-hampshire	2000
16	Fri, Jan 21, 2000	REG		Drexel	AEC	W	69	66		3	13	W 1	Lundholm Gymnasium	drexel	new-hampshire	2000
17	Sun, Jan 23, 2000	REG		Hofstra	AEC	L	45	83		3	14	L 1	Lundholm Gymnasium	hofstra	new-hampshire	2000
18	Thu, Jan 27, 2000	REG	@	Delaware	AEC	L	55	102		3	15	L 2	Bob Carpenter Center	delaware	new-hampshire	2000
19	Sat, Jan 29, 2000	REG	@	Towson	AEC	L	52	80		3	16	L 3	Towson Center	towson	new-hampshire	2000
20	Thu, Feb 3, 2000	REG		Hartford	AEC	L	71	84		3	17	L 4	Lundholm Gymnasium	hartford	new-hampshire	2000
21	Sat, Feb 5, 2000	REG		Vermont	AEC	L	82	90		3	18	L 5	Lundholm Gymnasium	vermont	new-hampshire	2000
22	Fri, Feb 11, 2000	REG		Maine	AEC	L	68	79		3	19	L 6	Lundholm Gymnasium	maine	new-hampshire	2000
23	Tue, Feb 15, 2000	REG		Holy Cross	Patriot	L	53	73		3	20	L 7	Lundholm Gymnasium	holy-cross	new-hampshire	2000
24	Fri, Feb 18, 2000	REG	@	Hofstra	AEC	L	57	90		3	21	L 8	Mack Sports Complex	hofstra	new-hampshire	2000
25	Sun, Feb 20, 2000	REG	@	Drexel	AEC	L	54	77		3	22	L 9	Daskalakis Athletic Center	drexel	new-hampshire	2000
26	Thu, Feb 24, 2000	REG		Boston University	AEC	L	58	60		3	23	L 10	Lundholm Gymnasium	boston-university	new-hampshire	2000
27	Sat, Feb 26, 2000	REG		Northeastern	AEC	L	77	81		3	24	L 11	Lundholm Gymnasium	northeastern	new-hampshire	2000
28	Fri, Mar 3, 2000	CTOURN	N	Hartford	AEC	L	88	117		3	25	L 12	Bob Carpenter Center	hartford	new-hampshire	2000
1	Tue, Nov 16, 1999	REG		Simon Fraser University		W	85	64		1	0	W 1	The Pit/Bob King Court	NA	new-mexico	2000
2	Fri, Nov 19, 1999	REG		Dayton	A-10	L	57	70		1	1	L 1	The Pit/Bob King Court	dayton	new-mexico	2000
3	Sat, Nov 20, 1999	REG		St. John's (NY) (15)	Big East	L	62	70		1	2	L 2	The Pit/Bob King Court	st-johns-ny	new-mexico	2000
4	Tue, Nov 23, 1999	REG		Stephen F. Austin	Southland	W	98	61		2	2	W 1	The Pit/Bob King Court	stephen-f-austin	new-mexico	2000
5	Fri, Nov 26, 1999	REG		Sam Houston State	Southland	W	71	61		3	2	W 2	The Pit/Bob King Court	sam-houston-state	new-mexico	2000
6	Sat, Nov 27, 1999	REG		Alcorn State	SWAC	W	85	58		4	2	W 3	The Pit/Bob King Court	alcorn-state	new-mexico	2000
7	Wed, Dec 1, 1999	REG	@	Texas-El Paso	WAC	L	69	84		4	3	L 1	Don Haskins Center	texas-el-paso	new-mexico	2000
8	Wed, Dec 8, 1999	REG	@	New Mexico State	Big West	L	57	66		4	4	L 2	Pan American Center	new-mexico-state	new-mexico	2000
9	Sat, Dec 11, 1999	REG		Southern Utah	Mid-Cont	W	62	57		5	4	W 1	The Pit/Bob King Court	southern-utah	new-mexico	2000
10	Sat, Dec 18, 1999	REG		Texas-El Paso	WAC	L	66	73		5	5	L 1	The Pit/Bob King Court	texas-el-paso	new-mexico	2000
11	Tue, Dec 21, 1999	REG	@	Arizona (3)	Pac-10	W	70	68		6	5	W 1	McKale Center	arizona	new-mexico	2000
12	Thu, Dec 23, 1999	REG		New Mexico State	Big West	L	60	63		6	6	L 1	The Pit/Bob King Court	new-mexico-state	new-mexico	2000
13	Wed, Dec 29, 1999	REG		Alabama State	SWAC	W	68	47		7	6	W 1	The Pit/Bob King Court	alabama-state	new-mexico	2000
14	Thu, Dec 30, 1999	REG		Saint Joseph's	A-10	L	76	81		7	7	L 1	The Pit/Bob King Court	saint-josephs	new-mexico	2000
15	Sun, Jan 2, 2000	REG		Washington	Pac-10	W	78	52		8	7	W 1	The Pit/Bob King Court	washington	new-mexico	2000
16	Mon, Jan 10, 2000	REG	@	Colorado State	MWC	W	71	70		9	7	W 2	Moby Arena	colorado-state	new-mexico	2000
17	Thu, Jan 13, 2000	REG	@	Wyoming	MWC	L	83	88		9	8	L 1	Arena-Auditorium	wyoming	new-mexico	2000
18	Mon, Jan 17, 2000	REG		Nevada-Las Vegas	MWC	L	73	85		9	9	L 2	The Pit/Bob King Court	nevada-las-vegas	new-mexico	2000
19	Sat, Jan 22, 2000	REG		Air Force	MWC	W	89	72		10	9	W 1	The Pit/Bob King Court	air-force	new-mexico	2000
20	Sat, Jan 29, 2000	REG		Brigham Young	MWC	W	78	69		11	9	W 2	The Pit/Bob King Court	brigham-young	new-mexico	2000
21	Mon, Jan 31, 2000	REG	@	Utah (19)	MWC	L	70	82		11	10	L 1	Jon M. Huntsman Center	utah	new-mexico	2000
22	Sat, Feb 5, 2000	REG	@	San Diego State	MWC	W	78	57		12	10	W 1	Viejas Arena	san-diego-state	new-mexico	2000
23	Sat, Feb 12, 2000	REG	@	Air Force	MWC	W	81	67		13	10	W 2	Clune Arena 	air-force	new-mexico	2000
24	Mon, Feb 14, 2000	REG		Wyoming	MWC	L	93	99		13	11	L 1	The Pit/Bob King Court	wyoming	new-mexico	2000
25	Thu, Feb 17, 2000	REG	@	Brigham Young	MWC	W	78	74		14	11	W 1	Marriott Center	brigham-young	new-mexico	2000
26	Sat, Feb 19, 2000	REG		Utah (21)	MWC	W	72	65		15	11	W 2	The Pit/Bob King Court	utah	new-mexico	2000
27	Sat, Feb 26, 2000	REG		San Diego State	MWC	W	78	49		16	11	W 3	The Pit/Bob King Court	san-diego-state	new-mexico	2000
28	Thu, Mar 2, 2000	REG		Colorado State	MWC	W	76	68		17	11	W 4	The Pit/Bob King Court	colorado-state	new-mexico	2000
29	Sun, Mar 5, 2000	REG	@	Nevada-Las Vegas	MWC	L	67	80		17	12	L 1	Thomas & Mack Center	nevada-las-vegas	new-mexico	2000
30	Thu, Mar 9, 2000	CTOURN	N	Brigham Young	MWC	L	43	55		17	13	L 2	Thomas & Mack Center	brigham-young	new-mexico	2000
31	Wed, Mar 15, 2000	NIT		South Florida	CUSA	W	64	58		18	13	W 1	The Pit/Bob King Court	south-florida	new-mexico	2000
32	Tue, Mar 21, 2000	NIT	@	Wake Forest	ACC	L	65	72		18	14	L 1	Lawrence Joel Coliseum	wake-forest	new-mexico	2000
1	Tue, Nov 16, 1999	REG		Hofstra	AEC	W	69	55		1	0	W 1	Pan American Center	hofstra	new-mexico-state	2000
2	Fri, Nov 19, 1999	REG	@	Arizona (10)	Pac-10	L	60	84		1	1	L 1	McKale Center	arizona	new-mexico-state	2000
3	Tue, Nov 30, 1999	REG		San Diego State	MWC	W	66	49		2	1	W 1	Pan American Center	san-diego-state	new-mexico-state	2000
4	Sat, Dec 4, 1999	REG		Texas-El Paso	WAC	W	68	43		3	1	W 2	Pan American Center	texas-el-paso	new-mexico-state	2000
5	Wed, Dec 8, 1999	REG		New Mexico	MWC	W	66	57		4	1	W 3	Pan American Center	new-mexico	new-mexico-state	2000
6	Sat, Dec 11, 1999	REG		Western New Mexico		W	97	60		5	1	W 4	Pan American Center	NA	new-mexico-state	2000
7	Fri, Dec 17, 1999	REG		Texas Tech	Big 12	W	84	75		6	1	W 5	Pan American Center	texas-tech	new-mexico-state	2000
8	Tue, Dec 21, 1999	REG	@	Colorado	Big 12	L	53	76		6	2	L 1	Coors Events/Conference Center	colorado	new-mexico-state	2000
9	Thu, Dec 23, 1999	REG	@	New Mexico	MWC	W	63	60		7	2	W 1	The Pit/Bob King Court	new-mexico	new-mexico-state	2000
10	Thu, Dec 30, 1999	REG		Washington	Pac-10	W	79	75	OT	8	2	W 2	Pan American Center	washington	new-mexico-state	2000
11	Sun, Jan 2, 2000	REG	@	Southern Methodist	WAC	L	59	68		8	3	L 1	Moody Coliseum	southern-methodist	new-mexico-state	2000
12	Thu, Jan 6, 2000	REG	@	Texas-El Paso	WAC	W	74	73		9	3	W 1	Don Haskins Center	texas-el-paso	new-mexico-state	2000
13	Thu, Jan 13, 2000	REG		Cal Poly	Big West	W	91	77		10	3	W 2	Pan American Center	cal-poly	new-mexico-state	2000
14	Sat, Jan 15, 2000	REG		UC-Santa Barbara	Big West	W	76	61		11	3	W 3	Pan American Center	california-santa-barbara	new-mexico-state	2000
15	Thu, Jan 20, 2000	REG	@	Long Beach State	Big West	L	66	78		11	4	L 1	The Walter Pyramid	long-beach-state	new-mexico-state	2000
16	Sat, Jan 22, 2000	REG	@	Pacific	Big West	W	48	47		12	4	W 1	A.G. Spanos Center	pacific	new-mexico-state	2000
17	Wed, Jan 26, 2000	REG	@	North Texas	Big West	L	73	75		12	5	L 1	Super Pit	north-texas	new-mexico-state	2000
18	Sat, Jan 29, 2000	REG		UC-Irvine	Big West	W	66	59		13	5	W 1	Pan American Center	california-irvine	new-mexico-state	2000
19	Thu, Feb 3, 2000	REG	@	Nevada	Big West	W	72	66		14	5	W 2	Lawlor Events Center	nevada	new-mexico-state	2000
20	Sat, Feb 5, 2000	REG	@	Utah State	Big West	L	51	66		14	6	L 1	Dee Glen Smith Spectrum	utah-state	new-mexico-state	2000
21	Thu, Feb 10, 2000	REG		Idaho	Big West	W	74	62		15	6	W 1	Pan American Center	idaho	new-mexico-state	2000
22	Sun, Feb 13, 2000	REG		Boise State	Big West	L	65	66		15	7	L 1	Pan American Center	boise-state	new-mexico-state	2000
23	Thu, Feb 17, 2000	REG	@	Idaho	Big West	W	57	52		16	7	W 1	Cowan Spectrum	idaho	new-mexico-state	2000
24	Sat, Feb 19, 2000	REG	@	Boise State	Big West	W	70	66	OT	17	7	W 2	Taco Bell Arena	boise-state	new-mexico-state	2000
25	Thu, Feb 24, 2000	REG		Utah State	Big West	L	66	70		17	8	L 1	Pan American Center	utah-state	new-mexico-state	2000
26	Sat, Feb 26, 2000	REG		Nevada	Big West	W	73	43		18	8	W 1	Pan American Center	nevada	new-mexico-state	2000
27	Wed, Mar 1, 2000	REG		North Texas	Big West	W	97	79		19	8	W 2	Pan American Center	north-texas	new-mexico-state	2000
28	Sat, Mar 4, 2000	REG	@	Cal State Fullerton	Big West	W	80	65		20	8	W 3	Titan Gym	cal-state-fullerton	new-mexico-state	2000
29	Thu, Mar 9, 2000	CTOURN	N	UC-Irvine	Big West	W	70	51		21	8	W 4	Lawlor Events Center	california-irvine	new-mexico-state	2000
30	Fri, Mar 10, 2000	CTOURN	N	Long Beach State	Big West	W	89	84	OT	22	8	W 5	Lawlor Events Center	long-beach-state	new-mexico-state	2000
31	Sat, Mar 11, 2000	CTOURN	N	Utah State	Big West	L	66	71		22	9	L 1	Lawlor Events Center	utah-state	new-mexico-state	2000
32	Wed, Mar 15, 2000	NIT	@	Arizona State	Pac-10	L	77	83		22	10	L 2	Wells Fargo Arena	arizona-state	new-mexico-state	2000
1	Sat, Nov 20, 1999	REG	@	Missouri State	MVC	L	52	58		0	1	L 1	Hammons Student Center	missouri-state	new-orleans	2000
2	Wed, Nov 24, 1999	REG		Northern Illinois	MAC	W	61	55		1	1	W 1	Kiefer Lakefront Arena	northern-illinois	new-orleans	2000
3	Sat, Nov 27, 1999	REG		Norfolk State	MEAC	W	80	60		2	1	W 2	Kiefer Lakefront Arena	norfolk-state	new-orleans	2000
4	Tue, Nov 30, 1999	REG	@	Southern Mississippi	CUSA	L	51	61		2	2	L 1	Reed Green Coliseum	southern-mississippi	new-orleans	2000
5	Sat, Dec 4, 1999	REG	@	Kansas State	Big 12	L	47	62		2	3	L 2	Bramlage Coliseum	kansas-state	new-orleans	2000
6	Sat, Dec 11, 1999	REG	@	Old Dominion	CAA	L	60	65		2	4	L 3	Norfolk Scope	old-dominion	new-orleans	2000
7	Sat, Dec 18, 1999	REG	N	Nicholls State	Southland	W	55	51		3	4	W 1		nicholls-state	new-orleans	2000
8	Mon, Dec 20, 1999	REG		Sam Houston State	Southland	L	52	56		3	5	L 1	Kiefer Lakefront Arena	sam-houston-state	new-orleans	2000
9	Wed, Dec 29, 1999	REG		Pittsburgh	Big East	L	62	65		3	6	L 2	Kiefer Lakefront Arena	pittsburgh	new-orleans	2000
10	Mon, Jan 3, 2000	REG		McNeese State	Southland	W	62	60		4	6	W 1	Kiefer Lakefront Arena	mcneese-state	new-orleans	2000
11	Thu, Jan 6, 2000	REG		Arkansas State	Sun Belt	W	73	66		5	6	W 2	Kiefer Lakefront Arena	arkansas-state	new-orleans	2000
12	Sat, Jan 8, 2000	REG		Arkansas-Little Rock	Sun Belt	W	71	53		6	6	W 3	Kiefer Lakefront Arena	arkansas-little-rock	new-orleans	2000
13	Mon, Jan 10, 2000	REG	@	Florida International	Sun Belt	L	53	55		6	7	L 1	US Century Bank Arena	florida-international	new-orleans	2000
14	Thu, Jan 13, 2000	REG		Denver	Sun Belt	W	69	55		7	7	W 1	Kiefer Lakefront Arena	denver	new-orleans	2000
15	Tue, Jan 18, 2000	REG		South Alabama	Sun Belt	L	59	65		7	8	L 1	Kiefer Lakefront Arena	south-alabama	new-orleans	2000
16	Mon, Jan 24, 2000	REG	@	Tulane	CUSA	L	46	53		7	9	L 2	Avron B. Fogelman Arena	tulane	new-orleans	2000
17	Thu, Jan 27, 2000	REG	@	Arkansas State	Sun Belt	L	64	66		7	10	L 3	Convocation Center	arkansas-state	new-orleans	2000
18	Sat, Jan 29, 2000	REG	@	Arkansas-Little Rock	Sun Belt	W	72	70		8	10	W 1	Alltel Arena	arkansas-little-rock	new-orleans	2000
19	Mon, Jan 31, 2000	REG		Western Kentucky	Sun Belt	L	60	62	OT	8	11	L 1	Kiefer Lakefront Arena	western-kentucky	new-orleans	2000
20	Thu, Feb 3, 2000	REG	@	Louisiana Tech	Sun Belt	L	43	63		8	12	L 2	Thomas Assembly Center	louisiana-tech	new-orleans	2000
21	Sat, Feb 5, 2000	REG	@	Louisiana-Lafayette	Sun Belt	L	58	66		8	13	L 3	Cajundome	louisiana-lafayette	new-orleans	2000
22	Thu, Feb 10, 2000	REG		Florida International	Sun Belt	W	58	56		9	13	W 1	Kiefer Lakefront Arena	florida-international	new-orleans	2000
23	Sat, Feb 12, 2000	REG	@	South Alabama	Sun Belt	L	56	58		9	14	L 1	Mitchell Center	south-alabama	new-orleans	2000
24	Thu, Feb 17, 2000	REG	@	Denver	Sun Belt	W	66	44		10	14	W 1	Magness Arena	denver	new-orleans	2000
25	Mon, Feb 21, 2000	REG	@	Western Kentucky	Sun Belt	L	63	76		10	15	L 1	E.A. Diddle Arena	western-kentucky	new-orleans	2000
26	Thu, Feb 24, 2000	REG		Louisiana Tech	Sun Belt	L	66	75		10	16	L 2	Kiefer Lakefront Arena	louisiana-tech	new-orleans	2000
27	Sat, Feb 26, 2000	REG		Louisiana-Lafayette	Sun Belt	L	77	93		10	17	L 3	Kiefer Lakefront Arena	louisiana-lafayette	new-orleans	2000
28	Sat, Mar 4, 2000	CTOURN	N	Denver	Sun Belt	W	67	65		11	17	W 1	Alltel Arena	denver	new-orleans	2000
29	Sun, Mar 5, 2000	CTOURN	N	Louisiana-Lafayette	Sun Belt	L	35	55		11	18	L 1	Alltel Arena	louisiana-lafayette	new-orleans	2000
1	Fri, Nov 19, 1999	REG	@	Buffalo	MAC	W	105	103	2OT	1	0	W 1	Alumni Arena	buffalo	niagara	2000
2	Sun, Nov 28, 1999	REG	@	Albany (NY)	Ind	W	84	77		2	0	W 2	SEFCU Arena	albany-ny	niagara	2000
3	Thu, Dec 2, 1999	REG		Canisius	MAAC	W	74	64		3	0	W 3	Gallagher Center	canisius	niagara	2000
4	Sun, Dec 5, 1999	REG	@	Manhattan	MAAC	L	83	85		3	1	L 1	Draddy Gymnasium	manhattan	niagara	2000
5	Wed, Dec 8, 1999	REG	@	Saint Francis (PA)	NEC	W	73	71		4	1	W 1	Maurice Stokes Athletic Center	saint-francis-pa	niagara	2000
6	Sat, Dec 11, 1999	REG		St. John's (NY)	Big East	L	66	81		4	2	L 1	Gallagher Center	st-johns-ny	niagara	2000
7	Tue, Dec 14, 1999	REG	@	Youngstown State	Mid-Cont	W	82	77	OT	5	2	W 1	Beeghly Center	youngstown-state	niagara	2000
8	Sun, Dec 19, 1999	REG		Maryland-Eastern Shore	MEAC	W	81	71		6	2	W 2	Gallagher Center	maryland-eastern-shore	niagara	2000
9	Tue, Dec 28, 1999	REG	@	Texas (18)	Big 12	L	48	85		6	3	L 1	Frank Erwin Center	texas	niagara	2000
10	Sun, Jan 2, 2000	REG	@	St. Bonaventure	A-10	L	71	84		6	4	L 2	Reilly Center	st-bonaventure	niagara	2000
11	Sat, Jan 8, 2000	REG		Colgate	Patriot	W	63	61		7	4	W 1	Gallagher Center	colgate	niagara	2000
12	Mon, Jan 10, 2000	REG		Iona	MAAC	W	79	67		8	4	W 2	Gallagher Center	iona	niagara	2000
13	Fri, Jan 14, 2000	REG		Marist	MAAC	W	77	72		9	4	W 3	Gallagher Center	marist	niagara	2000
14	Mon, Jan 17, 2000	REG	@	Siena	MAAC	L	78	99		9	5	L 1	Times Union Center 	siena	niagara	2000
15	Fri, Jan 21, 2000	REG	@	Saint Peter's	MAAC	W	96	92	OT	10	5	W 1	Yanitelli Center	saint-peters	niagara	2000
16	Sun, Jan 23, 2000	REG	@	Fairfield	MAAC	L	78	85		10	6	L 1	Alumni Hall	fairfield	niagara	2000
17	Sat, Jan 29, 2000	REG		Manhattan	MAAC	W	86	76		11	6	W 1	Gallagher Center	manhattan	niagara	2000
18	Mon, Jan 31, 2000	REG		Siena	MAAC	L	69	90		11	7	L 1	Gallagher Center	siena	niagara	2000
19	Fri, Feb 4, 2000	REG	@	Loyola (MD)	MAAC	W	65	60		12	7	W 1	Reitz Arena	loyola-md	niagara	2000
20	Sun, Feb 6, 2000	REG	@	Iona	MAAC	L	82	96		12	8	L 1	Hynes Athletics Center	iona	niagara	2000
21	Fri, Feb 11, 2000	REG		Rider	MAAC	W	77	74		13	8	W 1	Gallagher Center	rider	niagara	2000
22	Sun, Feb 13, 2000	REG		Fairfield	MAAC	W	77	74	OT	14	8	W 2	Gallagher Center	fairfield	niagara	2000
23	Tue, Feb 15, 2000	REG	@	Canisius	MAAC	L	82	85	OT	14	9	L 1	Koessler Athletic Center	canisius	niagara	2000
