G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
25	Thu, Feb 14, 2002	REG	@	Maine	AEC	W	87	69		11	14	W 1	Alfond Arena	maine	new-hampshire	2002
26	Fri, Feb 22, 2002	REG		Vermont	AEC	L	77	93		11	15	L 1	Lundholm Gymnasium	vermont	new-hampshire	2002
27	Sun, Feb 24, 2002	REG	@	Binghamton	AEC	L	67	85		11	16	L 2	West Gym	binghamton	new-hampshire	2002
28	Sat, Mar 2, 2002	CTOURN	N	Maine	AEC	L	48	54		11	17	L 3	Walter Brown Arena	maine	new-hampshire	2002
1	Sat, Nov 17, 2001	REG		Stanford (13)	Pac-10	L	66	81		0	1	L 1	The Pit/Bob King Court	stanford	new-mexico	2002
2	Mon, Nov 19, 2001	REG		Texas Southern	SWAC	W	97	51		1	1	W 1	The Pit/Bob King Court	texas-southern	new-mexico	2002
3	Fri, Nov 23, 2001	REG		Pacific	Big West	W	85	66		2	1	W 2	The Pit/Bob King Court	pacific	new-mexico	2002
4	Sat, Nov 24, 2001	REG		West Virginia	Big East	L	85	88		2	2	L 1	The Pit/Bob King Court	west-virginia	new-mexico	2002
5	Wed, Nov 28, 2001	REG	@	University of California	Pac-10	L	62	71		2	3	L 2	Haas Pavilion	california	new-mexico	2002
6	Sat, Dec 1, 2001	REG		Alcorn State	SWAC	W	87	55		3	3	W 1	The Pit/Bob King Court	alcorn-state	new-mexico	2002
7	Wed, Dec 5, 2001	REG	@	New Mexico State	Sun Belt	W	66	64		4	3	W 2	Pan American Center	new-mexico-state	new-mexico	2002
8	Sat, Dec 8, 2001	REG		Tennessee Tech	OVC	W	87	80		5	3	W 3	The Pit/Bob King Court	tennessee-tech	new-mexico	2002
9	Sun, Dec 16, 2001	REG		New Mexico State	Sun Belt	W	70	49		6	3	W 4	The Pit/Bob King Court	new-mexico-state	new-mexico	2002
10	Sat, Dec 22, 2001	REG		North Carolina-Greensboro	Southern	W	83	69		7	3	W 5	The Pit/Bob King Court	north-carolina-greensboro	new-mexico	2002
11	Fri, Dec 28, 2001	REG		Saint Mary's (CA)	WCC	W	72	62		8	3	W 6	The Pit/Bob King Court	saint-marys-ca	new-mexico	2002
12	Sat, Dec 29, 2001	REG		Dartmouth	Ivy	W	77	60		9	3	W 7	The Pit/Bob King Court	dartmouth	new-mexico	2002
13	Sat, Jan 5, 2002	REG		Northern Arizona	Big Sky	W	70	57		10	3	W 8	The Pit/Bob King Court	northern-arizona	new-mexico	2002
14	Mon, Jan 7, 2002	REG		Gonzaga (22)	WCC	L	90	95	OT	10	4	L 1	The Pit/Bob King Court	gonzaga	new-mexico	2002
15	Mon, Jan 14, 2002	REG		Air Force	MWC	W	50	47		11	4	W 1	The Pit/Bob King Court	air-force	new-mexico	2002
16	Sat, Jan 19, 2002	REG		Brigham Young	MWC	W	73	58		12	4	W 2	The Pit/Bob King Court	brigham-young	new-mexico	2002
17	Mon, Jan 21, 2002	REG		Utah	MWC	L	51	81		12	5	L 1	The Pit/Bob King Court	utah	new-mexico	2002
18	Sat, Jan 26, 2002	REG	@	Wyoming	MWC	L	67	79		12	6	L 2	Arena-Auditorium	wyoming	new-mexico	2002
19	Mon, Jan 28, 2002	REG	@	Colorado State	MWC	W	70	64		13	6	W 1	Moby Arena	colorado-state	new-mexico	2002
20	Sat, Feb 2, 2002	REG		San Diego State	MWC	L	65	78		13	7	L 1	The Pit/Bob King Court	san-diego-state	new-mexico	2002
21	Tue, Feb 5, 2002	REG		Nevada-Las Vegas	MWC	W	84	81	OT	14	7	W 1	The Pit/Bob King Court	nevada-las-vegas	new-mexico	2002
22	Sat, Feb 9, 2002	REG	@	Air Force	MWC	L	44	47		14	8	L 1	Clune Arena 	air-force	new-mexico	2002
23	Sat, Feb 16, 2002	REG	@	Brigham Young	MWC	L	62	68		14	9	L 2	Marriott Center	brigham-young	new-mexico	2002
24	Mon, Feb 18, 2002	REG	@	Utah	MWC	L	65	66		14	10	L 3	Jon M. Huntsman Center	utah	new-mexico	2002
25	Sat, Feb 23, 2002	REG		Colorado State	MWC	W	72	60		15	10	W 1	The Pit/Bob King Court	colorado-state	new-mexico	2002
26	Mon, Feb 25, 2002	REG		Wyoming	MWC	W	74	65		16	10	W 2	The Pit/Bob King Court	wyoming	new-mexico	2002
27	Thu, Feb 28, 2002	REG	@	San Diego State	MWC	L	71	84		16	11	L 1	Viejas Arena	san-diego-state	new-mexico	2002
28	Sat, Mar 2, 2002	REG	@	Nevada-Las Vegas	MWC	L	82	91		16	12	L 2	Thomas & Mack Center	nevada-las-vegas	new-mexico	2002
29	Thu, Mar 7, 2002	CTOURN	@	Nevada-Las Vegas	MWC	L	117	120	2OT	16	13	L 3	Thomas & Mack Center	nevada-las-vegas	new-mexico	2002
30	Wed, Mar 13, 2002	NIT	@	Minnesota	Big Ten	L	62	96		16	14	L 4	Williams Arena	minnesota	new-mexico	2002
1	Sat, Nov 17, 2001	REG	@	Texas-Arlington	Southland	W	88	71		1	0	W 1	Texas Hall	texas-arlington	new-mexico-state	2002
2	Mon, Nov 19, 2001	REG		Alcorn State	SWAC	W	82	72		2	0	W 2	Pan American Center	alcorn-state	new-mexico-state	2002
3	Sat, Nov 24, 2001	REG		San Diego State	MWC	W	94	79		3	0	W 3	Pan American Center	san-diego-state	new-mexico-state	2002
4	Wed, Nov 28, 2001	REG		Texas Tech	Big 12	L	80	81	OT	3	1	L 1	Pan American Center	texas-tech	new-mexico-state	2002
5	Sat, Dec 1, 2001	REG		Texas-El Paso	WAC	W	73	71		4	1	W 1	Pan American Center	texas-el-paso	new-mexico-state	2002
6	Wed, Dec 5, 2001	REG		New Mexico	MWC	L	64	66		4	2	L 1	Pan American Center	new-mexico	new-mexico-state	2002
7	Sat, Dec 8, 2001	REG		Washington	Pac-10	L	74	75		4	3	L 2	Pan American Center	washington	new-mexico-state	2002
8	Sun, Dec 16, 2001	REG	@	New Mexico	MWC	L	49	70		4	4	L 3	The Pit/Bob King Court	new-mexico	new-mexico-state	2002
9	Thu, Dec 20, 2001	REG	N	Valparaiso	Mid-Cont	W	94	77		5	4	W 1	CAC	valparaiso	new-mexico-state	2002
10	Fri, Dec 21, 2001	REG	@	Brigham Young-Hawaii		L	84	94		5	5	L 1	CAC	NA	new-mexico-state	2002
11	Sat, Dec 22, 2001	REG	N	Montana	Big Sky	W	79	67		6	5	W 1	CAC	montana	new-mexico-state	2002
12	Thu, Dec 27, 2001	REG	@	Denver	Sun Belt	W	86	82		7	5	W 2	Magness Arena	denver	new-mexico-state	2002
13	Sat, Dec 29, 2001	REG	@	North Texas	Sun Belt	L	71	76		7	6	L 1	Super Pit	north-texas	new-mexico-state	2002
14	Thu, Jan 3, 2002	REG		New Orleans	Sun Belt	W	77	62		8	6	W 1	Pan American Center	new-orleans	new-mexico-state	2002
15	Sat, Jan 5, 2002	REG		South Alabama	Sun Belt	W	80	63		9	6	W 2	Pan American Center	south-alabama	new-mexico-state	2002
16	Thu, Jan 10, 2002	REG	@	Middle Tennessee	Sun Belt	W	94	88	3OT	10	6	W 3	Murphy Athletic Center	middle-tennessee	new-mexico-state	2002
17	Sun, Jan 13, 2002	REG	@	Western Kentucky	Sun Belt	L	67	83		10	7	L 1	E.A. Diddle Arena	western-kentucky	new-mexico-state	2002
18	Tue, Jan 15, 2002	REG		Eastern New Mexico		W	98	82		11	7	W 1	Pan American Center	NA	new-mexico-state	2002
19	Sat, Jan 19, 2002	REG		Louisiana-Lafayette	Sun Belt	L	66	71		11	8	L 1	Pan American Center	louisiana-lafayette	new-mexico-state	2002
20	Thu, Jan 24, 2002	REG		Denver	Sun Belt	W	68	62		12	8	W 1	Pan American Center	denver	new-mexico-state	2002
21	Sat, Jan 26, 2002	REG		North Texas	Sun Belt	W	88	71		13	8	W 2	Pan American Center	north-texas	new-mexico-state	2002
22	Thu, Jan 31, 2002	REG	@	New Orleans	Sun Belt	W	64	62		14	8	W 3	Kiefer Lakefront Arena	new-orleans	new-mexico-state	2002
23	Sat, Feb 2, 2002	REG	@	South Alabama	Sun Belt	W	78	74		15	8	W 4	Mitchell Center	south-alabama	new-mexico-state	2002
24	Wed, Feb 6, 2002	REG		Florida International	Sun Belt	W	77	70		16	8	W 5	Pan American Center	florida-international	new-mexico-state	2002
25	Sat, Feb 9, 2002	REG		Western New Mexico		W	98	67		17	8	W 6	Pan American Center	NA	new-mexico-state	2002
26	Mon, Feb 11, 2002	REG	@	Texas-Rio Grande Valley	Ind	L	86	100		17	9	L 1	UTPA Fieldhouse	texas-pan-american	new-mexico-state	2002
27	Thu, Feb 14, 2002	REG		Arkansas-Little Rock	Sun Belt	W	81	73		18	9	W 1	Pan American Center	arkansas-little-rock	new-mexico-state	2002
28	Sat, Feb 16, 2002	REG		Arkansas State	Sun Belt	W	69	59		19	9	W 2	Pan American Center	arkansas-state	new-mexico-state	2002
29	Wed, Feb 20, 2002	REG	@	Texas-El Paso	WAC	L	81	85	OT	19	10	L 1	Don Haskins Center	texas-el-paso	new-mexico-state	2002
30	Sat, Feb 23, 2002	REG	@	Louisiana-Lafayette	Sun Belt	L	67	69		19	11	L 2	Cajundome	louisiana-lafayette	new-mexico-state	2002
31	Sun, Mar 3, 2002	CTOURN	N	Middle Tennessee	Sun Belt	W	63	48		20	11	W 1	Kiefer Lakefront Arena	middle-tennessee	new-mexico-state	2002
32	Mon, Mar 4, 2002	CTOURN	N	Western Kentucky (20)	Sun Belt	L	72	73		20	12	L 1	Kiefer Lakefront Arena	western-kentucky	new-mexico-state	2002
1	Tue, Nov 13, 2001	REG	N	Boston University	AEC	L	63	69		0	1	L 1	Carver-Hawkeye Arena	boston-university	new-orleans	2002
2	Wed, Nov 14, 2001	REG	N	Maryland-Eastern Shore	MEAC	L	46	48		0	2	L 2	Carver-Hawkeye Arena	maryland-eastern-shore	new-orleans	2002
3	Sat, Nov 17, 2001	REG		Rollins		W	71	56		1	2	W 1	Kiefer Lakefront Arena	NA	new-orleans	2002
4	Mon, Nov 19, 2001	REG	@	Jacksonville	A-Sun	L	58	73		1	3	L 1	Swisher Gymnasium	jacksonville	new-orleans	2002
5	Sat, Nov 24, 2001	REG	@	Nicholls State	Southland	W	80	66		2	3	W 1	David Stopher Gymnasium	nicholls-state	new-orleans	2002
6	Mon, Nov 26, 2001	REG		Norfolk State	MEAC	W	61	54		3	3	W 2	Kiefer Lakefront Arena	norfolk-state	new-orleans	2002
7	Thu, Nov 29, 2001	REG	@	Oklahoma State (14)	Big 12	L	47	95		3	4	L 1	Gallagher-Iba Arena	oklahoma-state	new-orleans	2002
8	Sat, Dec 1, 2001	REG	@	Missouri State	MVC	L	55	71		3	5	L 2	Hammons Student Center	missouri-state	new-orleans	2002
9	Wed, Dec 5, 2001	REG	@	Tulane	CUSA	L	63	74		3	6	L 3	Avron B. Fogelman Arena	tulane	new-orleans	2002
10	Sat, Dec 8, 2001	REG	@	Southeastern Louisiana	Southland	W	58	47		4	6	W 1	University Center	southeastern-louisiana	new-orleans	2002
11	Tue, Dec 18, 2001	REG		Louisiana State	SEC	W	60	59		5	6	W 2	Kiefer Lakefront Arena	louisiana-state	new-orleans	2002
12	Sat, Dec 22, 2001	REG	@	Florida (4)	SEC	L	60	76		5	7	L 1	Stephen C. O'Connell Center	florida	new-orleans	2002
13	Fri, Dec 28, 2001	REG		Western Kentucky	Sun Belt	L	76	90		5	8	L 2	Kiefer Lakefront Arena	western-kentucky	new-orleans	2002
14	Sun, Dec 30, 2001	REG		Middle Tennessee	Sun Belt	L	64	69		5	9	L 3	Kiefer Lakefront Arena	middle-tennessee	new-orleans	2002
15	Thu, Jan 3, 2002	REG	@	New Mexico State	Sun Belt	L	62	77		5	10	L 4	Pan American Center	new-mexico-state	new-orleans	2002
16	Sat, Jan 5, 2002	REG	@	Louisiana-Lafayette	Sun Belt	L	78	102		5	11	L 5	Cajundome	louisiana-lafayette	new-orleans	2002
17	Mon, Jan 14, 2002	REG		Arkansas-Little Rock	Sun Belt	W	73	72		6	11	W 1	Kiefer Lakefront Arena	arkansas-little-rock	new-orleans	2002
18	Thu, Jan 17, 2002	REG	@	South Alabama	Sun Belt	W	62	44		7	11	W 2	Mitchell Center	south-alabama	new-orleans	2002
19	Sat, Jan 19, 2002	REG	@	Arkansas State	Sun Belt	W	68	65		8	11	W 3	Convocation Center	arkansas-state	new-orleans	2002
20	Thu, Jan 24, 2002	REG	@	Texas A&M-Corpus Christi		W	82	68		9	11	W 4	Circle K Court	NA	new-orleans	2002
21	Sat, Jan 26, 2002	REG	@	Florida International	Sun Belt	L	55	69		9	12	L 1	US Century Bank Arena	florida-international	new-orleans	2002
22	Thu, Jan 31, 2002	REG		New Mexico State	Sun Belt	L	62	64		9	13	L 2	Kiefer Lakefront Arena	new-mexico-state	new-orleans	2002
23	Mon, Feb 4, 2002	REG		Louisiana-Lafayette	Sun Belt	W	63	61		10	13	W 1	Kiefer Lakefront Arena	louisiana-lafayette	new-orleans	2002
24	Thu, Feb 7, 2002	REG	@	North Texas	Sun Belt	W	82	75		11	13	W 2	Super Pit	north-texas	new-orleans	2002
25	Sun, Feb 10, 2002	REG	@	Denver	Sun Belt	W	74	73		12	13	W 3	Magness Arena	denver	new-orleans	2002
26	Sat, Feb 16, 2002	REG		South Alabama	Sun Belt	W	78	67	OT	13	13	W 4	Kiefer Lakefront Arena	south-alabama	new-orleans	2002
27	Thu, Feb 21, 2002	REG		North Texas	Sun Belt	W	83	61		14	13	W 5	Kiefer Lakefront Arena	north-texas	new-orleans	2002
28	Sat, Feb 23, 2002	REG		Denver	Sun Belt	W	69	46		15	13	W 6	Kiefer Lakefront Arena	denver	new-orleans	2002
29	Sun, Mar 3, 2002	CTOURN		Arkansas-Little Rock	Sun Belt	L	67	71		15	14	L 1	Kiefer Lakefront Arena	arkansas-little-rock	new-orleans	2002
1	Sat, Nov 17, 2001	REG		George Mason	CAA	L	71	86		0	1	L 1	Gallagher Center	george-mason	niagara	2002
2	Mon, Nov 19, 2001	REG		Buffalo	MAC	W	63	62		1	1	W 1	Gallagher Center	buffalo	niagara	2002
3	Sat, Nov 24, 2001	REG	@	St. Bonaventure	A-10	L	75	90		1	2	L 1	Reilly Center	st-bonaventure	niagara	2002
4	Thu, Nov 29, 2001	REG	N	Winthrop	Big South	W	63	58		2	2	W 1	Chase Arena at Reich Family Pavilion	winthrop	niagara	2002
5	Fri, Nov 30, 2001	REG	N	Central Connecticut State	NEC	L	55	60		2	3	L 1	Chase Arena at Reich Family Pavilion	central-connecticut-state	niagara	2002
6	Thu, Dec 6, 2001	REG		Loyola (MD)	MAAC	W	71	51		3	3	W 1	Gallagher Center	loyola-md	niagara	2002
7	Sat, Dec 8, 2001	REG	@	Siena	MAAC	L	65	77		3	4	L 1	Times Union Center 	siena	niagara	2002
8	Tue, Dec 11, 2001	REG		St. John's (NY)	Big East	L	52	60		3	5	L 2	Gallagher Center	st-johns-ny	niagara	2002
9	Thu, Dec 20, 2001	REG	N	Texas-Rio Grande Valley	Ind	L	85	91		3	6	L 3	Coliseum Guillermo Angulo 	texas-pan-american	niagara	2002
10	Fri, Dec 21, 2001	REG	N	Jacksonville	A-Sun	W	64	52		4	6	W 1	Mario Morales Coliseum	jacksonville	niagara	2002
11	Sat, Dec 22, 2001	REG	N	Coppin State	MEAC	W	78	50		5	6	W 2	Mario Morales Coliseum	coppin-state	niagara	2002
12	Sat, Dec 29, 2001	REG	@	Drexel	CAA	L	82	87		5	7	L 1	Daskalakis Athletic Center	drexel	niagara	2002
13	Wed, Jan 2, 2002	REG	@	Akron	MAC	L	79	80		5	8	L 2	James A. Rhodes Arena	akron	niagara	2002
14	Sat, Jan 5, 2002	REG	@	Marist	MAAC	W	70	66		6	8	W 1	McCann Recreation Center	marist	niagara	2002
15	Mon, Jan 7, 2002	REG	@	Manhattan	MAAC	L	56	98		6	9	L 1	Draddy Gymnasium	manhattan	niagara	2002
16	Sat, Jan 12, 2002	REG		Fairfield	MAAC	W	79	77		7	9	W 1	Gallagher Center	fairfield	niagara	2002
17	Thu, Jan 17, 2002	REG		Marist	MAAC	L	78	84		7	10	L 1	Gallagher Center	marist	niagara	2002
18	Sat, Jan 19, 2002	REG	@	Saint Peter's	MAAC	W	72	65		8	10	W 1	Yanitelli Center	saint-peters	niagara	2002
19	Thu, Jan 24, 2002	REG		Rider	MAAC	L	76	80		8	11	L 1	Gallagher Center	rider	niagara	2002
20	Sat, Jan 26, 2002	REG		Siena	MAAC	W	74	73		9	11	W 1	Gallagher Center	siena	niagara	2002
21	Tue, Jan 29, 2002	REG	@	Fairfield	MAAC	W	80	77		10	11	W 2	Arena at Harbor Yard	fairfield	niagara	2002
22	Fri, Feb 1, 2002	REG		Iona	MAAC	W	84	74		11	11	W 3	Gallagher Center	iona	niagara	2002
23	Sun, Feb 3, 2002	REG	@	Rider	MAAC	L	67	82		11	12	L 1	Alumni Gymnasium	rider	niagara	2002
24	Fri, Feb 8, 2002	REG		Saint Peter's	MAAC	W	93	70		12	12	W 1	Gallagher Center	saint-peters	niagara	2002
25	Sun, Feb 10, 2002	REG		Manhattan	MAAC	W	94	83		13	12	W 2	Gallagher Center	manhattan	niagara	2002
26	Wed, Feb 13, 2002	REG	@	Loyola (MD)	MAAC	W	65	42		14	12	W 3	Reitz Arena	loyola-md	niagara	2002
27	Sat, Feb 16, 2002	REG	@	Canisius	MAAC	W	80	65		15	12	W 4	Koessler Athletic Center	canisius	niagara	2002
28	Wed, Feb 20, 2002	REG	@	Iona	MAAC	L	76	77		15	13	L 1	Hynes Athletics Center	iona	niagara	2002
29	Sat, Feb 23, 2002	REG		Canisius	MAAC	W	86	82		16	13	W 1	Gallagher Center	canisius	niagara	2002
30	Sat, Mar 2, 2002	CTOURN	N	Iona	MAAC	W	89	83		17	13	W 2	Times Union Center 	iona	niagara	2002
31	Sun, Mar 3, 2002	CTOURN	N	Canisius	MAAC	W	70	60		18	13	W 3	Times Union Center 	canisius	niagara	2002
32	Mon, Mar 4, 2002	CTOURN	@	Siena	MAAC	L	77	92		18	14	L 1	Times Union Center 	siena	niagara	2002
1	Sat, Nov 17, 2001	REG	@	Mississippi State	SEC	L	59	95		0	1	L 1	Humphrey Coliseum	mississippi-state	nicholls-state	2002
2	Tue, Nov 20, 2001	REG	@	Nevada-Las Vegas	MWC	L	54	97		0	2	L 2	Thomas & Mack Center	nevada-las-vegas	nicholls-state	2002
3	Sat, Nov 24, 2001	REG		New Orleans	Sun Belt	L	66	80		0	3	L 3	David Stopher Gymnasium	new-orleans	nicholls-state	2002
4	Wed, Nov 28, 2001	REG		Loyola (LA)		W	66	57		1	3	W 1	David Stopher Gymnasium	NA	nicholls-state	2002
5	Mon, Dec 3, 2001	REG	@	McNeese State	Southland	L	60	67		1	4	L 1	Burton Coliseum	mcneese-state	nicholls-state	2002
6	Sun, Dec 9, 2001	REG	@	Michigan State (24)	Big Ten	L	38	92		1	5	L 2	Breslin Events Center	michigan-state	nicholls-state	2002
7	Sat, Dec 15, 2001	REG	@	Troy	A-Sun	L	86	98		1	6	L 3	Trojan Arena	troy	nicholls-state	2002
8	Wed, Dec 19, 2001	REG		Stephen F. Austin	Southland	L	59	72		1	7	L 4	David Stopher Gymnasium	stephen-f-austin	nicholls-state	2002
9	Sat, Dec 22, 2001	REG		Texas-Arlington	Southland	L	59	87		1	8	L 5	David Stopher Gymnasium	texas-arlington	nicholls-state	2002
10	Sun, Dec 30, 2001	REG	@	Louisiana State	SEC	L	35	71		1	9	L 6	Maravich Assembly Center	louisiana-state	nicholls-state	2002
11	Thu, Jan 3, 2002	REG	@	Texas State	Southland	L	66	87		1	10	L 7	Strahan Coliseum	texas-state	nicholls-state	2002
12	Sat, Jan 5, 2002	REG	@	Texas-San Antonio	Southland	L	65	93		1	11	L 8	Convocation Center	texas-san-antonio	nicholls-state	2002
13	Thu, Jan 10, 2002	REG		Northwestern State	Southland	L	66	73		1	12	L 9	David Stopher Gymnasium	northwestern-state	nicholls-state	2002
14	Sat, Jan 12, 2002	REG		Louisiana-Monroe	Southland	L	61	66		1	13	L 10	David Stopher Gymnasium	louisiana-monroe	nicholls-state	2002
15	Thu, Jan 17, 2002	REG	@	Lamar	Southland	L	64	82		1	14	L 11	Montagne Center	lamar	nicholls-state	2002
16	Sat, Jan 19, 2002	REG	@	Sam Houston State	Southland	L	43	84		1	15	L 12	Johnson Coliseum	sam-houston-state	nicholls-state	2002
17	Thu, Jan 24, 2002	REG	@	Southeastern Louisiana	Southland	L	40	56		1	16	L 13	University Center	southeastern-louisiana	nicholls-state	2002
18	Mon, Jan 28, 2002	REG		McNeese State	Southland	L	46	74		1	17	L 14	David Stopher Gymnasium	mcneese-state	nicholls-state	2002
19	Thu, Jan 31, 2002	REG	@	Stephen F. Austin	Southland	L	56	72		1	18	L 15	William Johnson Coliseum	stephen-f-austin	nicholls-state	2002
20	Sat, Feb 2, 2002	REG	@	Texas-Arlington	Southland	L	58	81		1	19	L 16	Texas Hall	texas-arlington	nicholls-state	2002
21	Thu, Feb 7, 2002	REG		Lamar	Southland	L	74	82		1	20	L 17	David Stopher Gymnasium	lamar	nicholls-state	2002
22	Sat, Feb 9, 2002	REG		Sam Houston State	Southland	L	65	80		1	21	L 18	David Stopher Gymnasium	sam-houston-state	nicholls-state	2002
23	Thu, Feb 14, 2002	REG	@	Northwestern State	Southland	L	72	93		1	22	L 19	Prather Coliseum	northwestern-state	nicholls-state	2002
24	Sat, Feb 16, 2002	REG	@	Louisiana-Monroe	Southland	L	73	90		1	23	L 20	Fant-Ewing Coliseum	louisiana-monroe	nicholls-state	2002
25	Thu, Feb 21, 2002	REG		Texas-San Antonio	Southland	L	51	73		1	24	L 21	David Stopher Gymnasium	texas-san-antonio	nicholls-state	2002
26	Sat, Feb 23, 2002	REG		Texas State	Southland	L	59	72		1	25	L 22	David Stopher Gymnasium	texas-state	nicholls-state	2002
27	Thu, Feb 28, 2002	REG		Southeastern Louisiana	Southland	W	61	39		2	25	W 1	David Stopher Gymnasium	southeastern-louisiana	nicholls-state	2002
1	Fri, Nov 16, 2001	REG	@	Hawaii	WAC	L	52	76		0	1	L 1	Stan Sheriff Center	hawaii	norfolk-state	2002
2	Sun, Nov 18, 2001	REG	N	Sam Houston State	Southland	L	71	90		0	2	L 2	Stan Sheriff Center	sam-houston-state	norfolk-state	2002
3	Wed, Nov 21, 2001	REG	@	San Diego State	MWC	L	71	78		0	3	L 3	Viejas Arena	san-diego-state	norfolk-state	2002
4	Sat, Nov 24, 2001	REG	@	Tulane	CUSA	L	67	89		0	4	L 4	Avron B. Fogelman Arena	tulane	norfolk-state	2002
5	Mon, Nov 26, 2001	REG	@	New Orleans	Sun Belt	L	54	61		0	5	L 5	Kiefer Lakefront Arena	new-orleans	norfolk-state	2002
6	Sat, Dec 1, 2001	REG	@	Coppin State	MEAC	W	63	59		1	5	W 1	Coppin Center	coppin-state	norfolk-state	2002
7	Mon, Dec 3, 2001	REG	@	Morgan State	MEAC	W	79	66		2	5	W 2	Hill Field House	morgan-state	norfolk-state	2002
8	Sat, Dec 8, 2001	REG	@	Hampton	MEAC	L	57	85		2	6	L 1	Convocation Center	hampton	norfolk-state	2002
9	Tue, Dec 11, 2001	REG		Maine	AEC	W	84	81	OT	3	6	W 1	Echols Memorial Hall	maine	norfolk-state	2002
10	Sat, Dec 15, 2001	REG	@	Georgetown (18)	Big East	L	68	87		3	7	L 1	Verizon Center	georgetown	norfolk-state	2002
11	Thu, Dec 20, 2001	REG	@	North Carolina-Greensboro	Southern	L	69	84		3	8	L 2	Fleming Gymnasium	north-carolina-greensboro	norfolk-state	2002
12	Mon, Dec 31, 2001	REG	@	Cleveland State	Horizon	L	69	79		3	9	L 3	Henry J. Goodman Arena	cleveland-state	norfolk-state	2002
13	Thu, Jan 3, 2002	REG	@	Maryland (8)	ACC	L	69	92		3	10	L 4	Cole Fieldhouse	maryland	norfolk-state	2002
14	Mon, Jan 7, 2002	REG		Maryland-Eastern Shore	MEAC	L	88	95	OT	3	11	L 5	Echols Memorial Hall	maryland-eastern-shore	norfolk-state	2002
15	Sat, Jan 12, 2002	REG	@	North Carolina A&T	MEAC	W	74	73	OT	4	11	W 1	Ellis Corbett Sports Center	north-carolina-at	norfolk-state	2002
16	Mon, Jan 14, 2002	REG	@	South Carolina State	MEAC	L	51	75		4	12	L 1	SHM Memorial Center	south-carolina-state	norfolk-state	2002
17	Sat, Jan 19, 2002	REG		Howard	MEAC	W	87	84	OT	5	12	W 1	Echols Memorial Hall	howard	norfolk-state	2002
18	Mon, Jan 21, 2002	REG		Delaware State	MEAC	L	62	82		5	13	L 1	Echols Memorial Hall	delaware-state	norfolk-state	2002
19	Sat, Jan 26, 2002	REG	@	Florida A&M	MEAC	L	61	73		5	14	L 2	Gaither Athletic Center	florida-am	norfolk-state	2002
20	Mon, Jan 28, 2002	REG		Bethune-Cookman	MEAC	W	67	58		6	14	W 1	Echols Memorial Hall	bethune-cookman	norfolk-state	2002
21	Sat, Feb 2, 2002	REG		Coppin State	MEAC	W	69	51		7	14	W 2	Echols Memorial Hall	coppin-state	norfolk-state	2002
22	Mon, Feb 4, 2002	REG		Morgan State	MEAC	W	74	69		8	14	W 3	Echols Memorial Hall	morgan-state	norfolk-state	2002
23	Mon, Feb 11, 2002	REG	@	Maryland-Eastern Shore	MEAC	W	70	68	OT	9	14	W 4	Hytche Athletic Center	maryland-eastern-shore	norfolk-state	2002
24	Sat, Feb 16, 2002	REG		North Carolina A&T	MEAC	L	68	71		9	15	L 1	Echols Memorial Hall	north-carolina-at	norfolk-state	2002
25	Mon, Feb 18, 2002	REG		South Carolina State	MEAC	L	82	86		9	16	L 2	Echols Memorial Hall	south-carolina-state	norfolk-state	2002
26	Sat, Feb 23, 2002	REG	@	Howard	MEAC	L	63	73		9	17	L 3	Burr Gymnasium	howard	norfolk-state	2002
27	Mon, Feb 25, 2002	REG	@	Delaware State	MEAC	W	73	66		10	17	W 1	Memorial Hall	delaware-state	norfolk-state	2002
28	Sat, Mar 2, 2002	REG		Hampton	MEAC	L	89	92	OT	10	18	L 1	Echols Memorial Hall	hampton	norfolk-state	2002
29	Mon, Mar 4, 2002	CTOURN	N	Coppin State	MEAC	L	46	61		10	19	L 2	Arthur Ashe Athletic Center	coppin-state	norfolk-state	2002
1	Fri, Nov 16, 2001	REG		Hampton	MEAC	L	69	77		0	1	L 1	Smith Center	hampton	north-carolina	2002
2	Tue, Nov 20, 2001	REG		Davidson	Southern	L	54	58		0	2	L 2	Smith Center	davidson	north-carolina	2002
3	Wed, Nov 28, 2001	REG		Indiana	Big Ten	L	66	79		0	3	L 3	Smith Center	indiana	north-carolina	2002
4	Sun, Dec 2, 2001	REG		Georgia Tech	ACC	W	83	77		1	3	W 1	Smith Center	georgia-tech	north-carolina	2002
5	Sat, Dec 8, 2001	REG	@	Kentucky (11)	SEC	L	59	79		1	4	L 1	Rupp Arena	kentucky	north-carolina	2002
6	Sun, Dec 16, 2001	REG		Binghamton	AEC	W	61	60		2	4	W 1	Smith Center	binghamton	north-carolina	2002
7	Fri, Dec 21, 2001	REG	N	College of Charleston	Southern	L	60	66		2	5	L 1	Bojangles Coliseum	college-of-charleston	north-carolina	2002
8	Sat, Dec 22, 2001	REG	N	Saint Joseph's (15)	A-10	W	92	76		3	5	W 1	Bojangles Coliseum	saint-josephs	north-carolina	2002
9	Thu, Dec 27, 2001	REG		North Carolina A&T	MEAC	W	104	66		4	5	W 2	Smith Center	north-carolina-at	north-carolina	2002
10	Sun, Dec 30, 2001	REG		Texas A&M	Big 12	W	96	62		5	5	W 3	Smith Center	texas-am	north-carolina	2002
