G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
17	Sat, Jan 27, 2001	REG	@	Loyola (MD)	MAAC	L	57	58		10	7	L 2	Reitz Arena	loyola-md	canisius	2001
18	Mon, Jan 29, 2001	REG	@	Saint Peter's	MAAC	W	78	65		11	7	W 1	Yanitelli Center	saint-peters	canisius	2001
19	Fri, Feb 2, 2001	REG		Fairfield	MAAC	L	85	91	OT	11	8	L 1	Koessler Athletic Center	fairfield	canisius	2001
20	Tue, Feb 6, 2001	REG		Buffalo	MAC	W	62	60		12	8	W 1	Koessler Athletic Center	buffalo	canisius	2001
21	Thu, Feb 8, 2001	REG		Iona	MAAC	W	93	69		13	8	W 2	Koessler Athletic Center	iona	canisius	2001
22	Sat, Feb 10, 2001	REG		Marist	MAAC	W	70	68		14	8	W 3	Koessler Athletic Center	marist	canisius	2001
23	Mon, Feb 12, 2001	REG	@	Fairfield	MAAC	L	93	98		14	9	L 1	Arena at Harbor Yard	fairfield	canisius	2001
24	Fri, Feb 16, 2001	REG		Loyola (MD)	MAAC	W	83	66		15	9	W 1	Koessler Athletic Center	loyola-md	canisius	2001
25	Sun, Feb 18, 2001	REG		Manhattan	MAAC	W	62	57		16	9	W 2	Koessler Athletic Center	manhattan	canisius	2001
26	Wed, Feb 21, 2001	REG	@	Niagara	MAAC	W	85	70		17	9	W 3	Gallagher Center	niagara	canisius	2001
27	Sat, Feb 24, 2001	REG	@	Marist	MAAC	L	52	69		17	10	L 1	McCann Recreation Center	marist	canisius	2001
28	Fri, Mar 2, 2001	CTOURN		Saint Peter's	MAAC	W	84	72		18	10	W 1	HSBC Arena	saint-peters	canisius	2001
29	Sat, Mar 3, 2001	CTOURN		Niagara	MAAC	W	72	70		19	10	W 2	HSBC Arena	niagara	canisius	2001
30	Sun, Mar 4, 2001	CTOURN		Siena	MAAC	W	76	64		20	10	W 3	HSBC Arena	siena	canisius	2001
31	Mon, Mar 5, 2001	CTOURN		Iona	MAAC	L	67	74		20	11	L 1	HSBC Arena	iona	canisius	2001
1	Sat, Nov 18, 2000	REG		East Texas Baptist		W	93	56		1	0	W 1	Gold Dome	NA	centenary-la	2001
2	Tue, Nov 21, 2000	REG		Texas State	Southland	W	70	63		2	0	W 2	Gold Dome	texas-state	centenary-la	2001
3	Sat, Nov 25, 2000	REG	@	Tennessee-Martin	OVC	L	56	69		2	1	L 1	Skyhawk Arena	tennessee-martin	centenary-la	2001
4	Tue, Nov 28, 2000	REG	@	Arkansas (25)	SEC	L	57	88		2	2	L 2	Bud Walton Arena	arkansas	centenary-la	2001
5	Fri, Dec 1, 2000	REG	@	Marquette	CUSA	L	47	66		2	3	L 3	Bradley Center	marquette	centenary-la	2001
6	Sat, Dec 2, 2000	REG	N	Kent State	MAC	L	47	61		2	4	L 4	Bradley Center	kent-state	centenary-la	2001
7	Tue, Dec 5, 2000	REG	@	Tulane	CUSA	L	57	68		2	5	L 5	Avron B. Fogelman Arena	tulane	centenary-la	2001
8	Sat, Dec 9, 2000	REG	@	Southern	SWAC	L	54	59		2	6	L 6	F. G. Clark Activity Center	southern	centenary-la	2001
9	Sat, Dec 16, 2000	REG	@	Louisiana Tech	Sun Belt	L	58	64		2	7	L 7	Thomas Assembly Center	louisiana-tech	centenary-la	2001
10	Tue, Dec 19, 2000	REG	@	Iowa (19)	Big Ten	L	52	72		2	8	L 8	Carver-Hawkeye Arena	iowa	centenary-la	2001
11	Sat, Dec 30, 2000	REG	@	Minnesota	Big Ten	L	59	93		2	9	L 9	Williams Arena	minnesota	centenary-la	2001
12	Tue, Jan 2, 2001	REG		Tennessee-Martin	OVC	W	78	66		3	9	W 1	Gold Dome	tennessee-martin	centenary-la	2001
13	Thu, Jan 4, 2001	REG	@	Texas A&M	Big 12	L	67	77		3	10	L 1	Reed Arena	texas-am	centenary-la	2001
14	Mon, Jan 8, 2001	REG		Mary Hardin-Baylor		W	94	82		4	10	W 1	Gold Dome	NA	centenary-la	2001
15	Sat, Jan 13, 2001	REG	@	Texas A&M-Corpus Christi		L	85	90		4	11	L 1	Circle K Court	NA	centenary-la	2001
16	Wed, Jan 17, 2001	REG	@	Louisiana State	SEC	L	44	85		4	12	L 2	Maravich Assembly Center	louisiana-state	centenary-la	2001
17	Sat, Jan 20, 2001	REG		Louisiana Tech	Sun Belt	W	74	63		5	12	W 1	Gold Dome	louisiana-tech	centenary-la	2001
18	Mon, Jan 22, 2001	REG		Belmont	Ind	W	85	80		6	12	W 2	Gold Dome	belmont	centenary-la	2001
19	Sat, Jan 27, 2001	REG		Texas A&M-Corpus Christi		W	82	80		7	12	W 3	Gold Dome	NA	centenary-la	2001
20	Thu, Feb 1, 2001	REG	@	Belmont	Ind	L	73	76		7	13	L 1	Striplin Gymnasium	belmont	centenary-la	2001
21	Sat, Feb 3, 2001	REG	@	Lipscomb		L	71	91		7	14	L 2	McQuiddy Gymnasium	NA	centenary-la	2001
22	Wed, Feb 7, 2001	REG		Lipscomb		L	72	84		7	15	L 3	Gold Dome	NA	centenary-la	2001
23	Sat, Feb 10, 2001	REG		Arkansas Baptist		W	112	77		8	15	W 1	Gold Dome	NA	centenary-la	2001
24	Mon, Feb 12, 2001	REG	@	Alabama-Birmingham	CUSA	L	62	97		8	16	L 1	Bartow Arena	alabama-birmingham	centenary-la	2001
25	Sat, Feb 17, 2001	REG		Texas-Rio Grande Valley	Ind	L	66	68		8	17	L 2	Gold Dome	texas-pan-american	centenary-la	2001
26	Wed, Feb 21, 2001	REG		Northwestern State	Southland	L	78	80		8	18	L 3	Gold Dome	northwestern-state	centenary-la	2001
27	Sat, Feb 24, 2001	REG	@	Texas-Rio Grande Valley	Ind	L	61	81		8	19	L 4	UTPA Fieldhouse	texas-pan-american	centenary-la	2001
1	Fri, Nov 17, 2000	REG		Albany (NY)	Ind	W	76	67		1	0	W 1	Detrick Gymnasium	albany-ny	central-connecticut-state	2001
2	Sat, Nov 18, 2000	REG		Columbia	Ivy	W	62	40		2	0	W 2	Detrick Gymnasium	columbia	central-connecticut-state	2001
3	Wed, Nov 22, 2000	REG		La Salle	A-10	L	73	79		2	1	L 1	Detrick Gymnasium	la-salle	central-connecticut-state	2001
4	Mon, Nov 27, 2000	REG	@	Long Island University	NEC	L	54	59		2	2	L 2	Schwartz Athletic Center	long-island-university	central-connecticut-state	2001
5	Thu, Nov 30, 2000	REG	@	Hartford	AEC	W	81	65		3	2	W 1	Chase Arena at Reich Family Pavilion	hartford	central-connecticut-state	2001
6	Fri, Dec 1, 2000	REG	N	Colorado State	MWC	L	76	86		3	3	L 1	Chase Arena at Reich Family Pavilion	colorado-state	central-connecticut-state	2001
7	Thu, Dec 7, 2000	REG		Mount St. Mary's	NEC	W	91	86		4	3	W 1	Detrick Gymnasium	mount-st-marys	central-connecticut-state	2001
8	Sat, Dec 9, 2000	REG		Maryland-Baltimore County	NEC	W	88	83	OT	5	3	W 2	Detrick Gymnasium	maryland-baltimore-county	central-connecticut-state	2001
9	Tue, Dec 12, 2000	REG	@	Air Force	MWC	L	56	63	OT	5	4	L 1	Clune Arena 	air-force	central-connecticut-state	2001
10	Sun, Dec 31, 2000	REG	@	Seton Hall (11)	Big East	L	73	84		5	5	L 2	Izod Center	seton-hall	central-connecticut-state	2001
11	Wed, Jan 3, 2001	REG	@	St. Francis (NY)	NEC	W	77	73		6	5	W 1	Pope Physical Education Center	st-francis-ny	central-connecticut-state	2001
12	Sat, Jan 6, 2001	REG	@	Wagner	NEC	L	84	106		6	6	L 1	Spiro Sports Center	wagner	central-connecticut-state	2001
13	Wed, Jan 10, 2001	REG	@	Sacred Heart	NEC	W	80	63		7	6	W 1	William H. Pitt Center	sacred-heart	central-connecticut-state	2001
14	Sat, Jan 13, 2001	REG	@	Quinnipiac	NEC	W	78	53		8	6	W 2	Burt Kahn Court-Athletic Center	quinnipiac	central-connecticut-state	2001
15	Mon, Jan 15, 2001	REG	@	Fairleigh Dickinson	NEC	L	62	65		8	7	L 1	Rothman Center	fairleigh-dickinson	central-connecticut-state	2001
16	Fri, Jan 19, 2001	REG		Monmouth	NEC	W	72	62		9	7	W 1	Detrick Gymnasium	monmouth	central-connecticut-state	2001
17	Sun, Jan 21, 2001	REG		Fairleigh Dickinson	NEC	W	86	80		10	7	W 2	Detrick Gymnasium	fairleigh-dickinson	central-connecticut-state	2001
18	Sat, Jan 27, 2001	REG		Long Island University	NEC	L	71	73		10	8	L 1	Detrick Gymnasium	long-island-university	central-connecticut-state	2001
19	Mon, Jan 29, 2001	REG		St. Francis (NY)	NEC	L	68	80		10	9	L 2	Detrick Gymnasium	st-francis-ny	central-connecticut-state	2001
20	Sat, Feb 3, 2001	REG	@	Maryland-Baltimore County	NEC	L	70	75		10	10	L 3	RAC Arena	maryland-baltimore-county	central-connecticut-state	2001
21	Mon, Feb 5, 2001	REG	@	Mount St. Mary's	NEC	W	78	62		11	10	W 1	Knott Arena	mount-st-marys	central-connecticut-state	2001
22	Thu, Feb 8, 2001	REG		Sacred Heart	NEC	W	86	65		12	10	W 2	Detrick Gymnasium	sacred-heart	central-connecticut-state	2001
23	Sun, Feb 11, 2001	REG		Quinnipiac	NEC	W	79	68		13	10	W 3	Detrick Gymnasium	quinnipiac	central-connecticut-state	2001
24	Sat, Feb 17, 2001	REG		Robert Morris	NEC	L	64	71		13	11	L 1	Detrick Gymnasium	robert-morris	central-connecticut-state	2001
25	Mon, Feb 19, 2001	REG		Wagner	NEC	L	88	91		13	12	L 2	Detrick Gymnasium	wagner	central-connecticut-state	2001
26	Thu, Feb 22, 2001	REG	@	Saint Francis (PA)	NEC	L	57	93		13	13	L 3	Maurice Stokes Athletic Center	saint-francis-pa	central-connecticut-state	2001
27	Sat, Feb 24, 2001	REG	@	Robert Morris	NEC	W	76	60		14	13	W 1	Charles L. Sewall Center	robert-morris	central-connecticut-state	2001
28	Sat, Mar 3, 2001	CTOURN	N	Maryland-Baltimore County	NEC	L	44	59		14	14	L 1	Sun National Bank Center	maryland-baltimore-county	central-connecticut-state	2001
1	Fri, Nov 24, 2000	REG	N	Georgetown	Big East	L	65	77		0	1	L 1	Neal S. Blaisdell Center	georgetown	central-florida	2001
2	Sat, Nov 25, 2000	REG	N	Duquesne	A-10	L	79	90		0	2	L 2	Neal S. Blaisdell Center	duquesne	central-florida	2001
3	Sun, Nov 26, 2000	REG	@	Hawaii Pacific		W	80	67		1	2	W 1	Neal S. Blaisdell Center	NA	central-florida	2001
4	Sat, Dec 2, 2000	REG	@	Mercer	A-Sun	L	68	69		1	3	L 1	Porter Gym	mercer	central-florida	2001
5	Sat, Dec 9, 2000	REG	@	Miami (FL)	Big East	L	72	83		1	4	L 2	Miami Arena	miami-fl	central-florida	2001
6	Tue, Dec 12, 2000	REG	@	Middle Tennessee	Sun Belt	W	68	64		2	4	W 1	Murphy Athletic Center	middle-tennessee	central-florida	2001
7	Fri, Dec 15, 2000	REG	@	South Florida	CUSA	L	55	85		2	5	L 1	Sun Dome	south-florida	central-florida	2001
8	Mon, Dec 18, 2000	REG		Wartburg		L	61	72		2	6	L 2	UCF Arena	NA	central-florida	2001
9	Fri, Dec 22, 2000	REG	@	North Carolina-Wilmington	CAA	L	56	61		2	7	L 3	Trask Coliseum	north-carolina-wilmington	central-florida	2001
10	Thu, Dec 28, 2000	REG		Marist	MAAC	W	78	67		3	7	W 1	UCF Arena	marist	central-florida	2001
11	Sat, Dec 30, 2000	REG		East Carolina	CAA	W	88	81		4	7	W 2	UCF Arena	east-carolina	central-florida	2001
12	Tue, Jan 2, 2001	REG	@	Troy	A-Sun	L	64	79		4	8	L 1	Trojan Arena	troy	central-florida	2001
13	Sat, Jan 6, 2001	REG		Jacksonville State	A-Sun	W	72	58		5	8	W 1	UCF Arena	jacksonville-state	central-florida	2001
14	Mon, Jan 8, 2001	REG		Samford	A-Sun	L	62	76		5	9	L 1	UCF Arena	samford	central-florida	2001
15	Thu, Jan 11, 2001	REG	@	Campbell	A-Sun	W	73	60		6	9	W 1	Carter Gymnasium	campbell	central-florida	2001
16	Sat, Jan 13, 2001	REG	@	Georgia State	A-Sun	L	75	97		6	10	L 1	GSU Sports Arena	georgia-state	central-florida	2001
17	Wed, Jan 17, 2001	REG		Stetson	A-Sun	L	68	77		6	11	L 2	UCF Arena	stetson	central-florida	2001
18	Sat, Jan 20, 2001	REG		Jacksonville	A-Sun	L	54	58		6	12	L 3	UCF Arena	jacksonville	central-florida	2001
19	Tue, Jan 23, 2001	REG		Florida Atlantic	A-Sun	W	89	79		7	12	W 1	UCF Arena	florida-atlantic	central-florida	2001
20	Sat, Jan 27, 2001	REG	@	Stetson	A-Sun	L	65	83		7	13	L 1	Edmunds Center	stetson	central-florida	2001
21	Mon, Jan 29, 2001	REG	@	Jacksonville	A-Sun	L	65	74		7	14	L 2	Swisher Gymnasium	jacksonville	central-florida	2001
22	Wed, Jan 31, 2001	REG		Hampton	MEAC	L	74	78	OT	7	15	L 3	UCF Arena	hampton	central-florida	2001
23	Sat, Feb 3, 2001	REG	@	Florida Atlantic	A-Sun	L	55	62		7	16	L 4	FAU Arena	florida-atlantic	central-florida	2001
24	Thu, Feb 8, 2001	REG		Troy	A-Sun	L	69	74		7	17	L 5	UCF Arena	troy	central-florida	2001
25	Sat, Feb 10, 2001	REG		Mercer	A-Sun	L	74	82		7	18	L 6	UCF Arena	mercer	central-florida	2001
26	Thu, Feb 15, 2001	REG	@	Samford	A-Sun	L	71	72	OT	7	19	L 7	Seibert Hall	samford	central-florida	2001
27	Sat, Feb 17, 2001	REG	@	Jacksonville State	A-Sun	L	60	69		7	20	L 8	Pete Mathews Coliseum	jacksonville-state	central-florida	2001
28	Thu, Feb 22, 2001	REG		Georgia State	A-Sun	L	85	90		7	21	L 9	UCF Arena	georgia-state	central-florida	2001
29	Sat, Feb 24, 2001	REG		Campbell	A-Sun	L	69	72		7	22	L 10	UCF Arena	campbell	central-florida	2001
30	Wed, Feb 28, 2001	CTOURN	N	Jacksonville State	A-Sun	W	100	57		8	22	W 1	GSU Sports Arena	jacksonville-state	central-florida	2001
31	Thu, Mar 1, 2001	CTOURN	N	Troy	A-Sun	L	68	89		8	23	L 1	GSU Sports Arena	troy	central-florida	2001
1	Sat, Nov 18, 2000	REG		Spring Arbor		W	86	44		1	0	W 1	Rose Arena	NA	central-michigan	2001
2	Tue, Nov 21, 2000	REG	@	Purdue	Big Ten	W	67	66		2	0	W 2	Mackey Arena	purdue	central-michigan	2001
3	Sat, Nov 25, 2000	REG		Illinois-Chicago	MW Coll	W	70	56		3	0	W 3	Rose Arena	illinois-chicago	central-michigan	2001
4	Wed, Nov 29, 2000	REG	@	Drake	MVC	W	73	68		4	0	W 4	Knapp Center	drake	central-michigan	2001
5	Sun, Dec 3, 2000	REG		Illinois State	MVC	L	73	85		4	1	L 1	Rose Arena	illinois-state	central-michigan	2001
6	Wed, Dec 6, 2000	REG	@	Loyola (IL)	MW Coll	L	70	75		4	2	L 2	Joseph J. Gentile Center	loyola-il	central-michigan	2001
7	Sat, Dec 9, 2000	REG		Northern Iowa	MVC	W	74	66		5	2	W 1	Rose Arena	northern-iowa	central-michigan	2001
8	Mon, Dec 18, 2000	REG	@	Detroit Mercy	MW Coll	L	60	74		5	3	L 1	Calihan Hall	detroit-mercy	central-michigan	2001
9	Thu, Dec 21, 2000	REG		Tri-State (IN)		W	92	62		6	3	W 1	Rose Arena	NA	central-michigan	2001
10	Sat, Jan 6, 2001	REG	@	Bowling Green State	MAC	W	92	85		7	3	W 2	Anderson Arena	bowling-green-state	central-michigan	2001
11	Wed, Jan 10, 2001	REG	@	Miami (OH)	MAC	L	61	73		7	4	L 1	Millett Hall	miami-oh	central-michigan	2001
12	Sat, Jan 13, 2001	REG		Buffalo	MAC	W	86	77		8	4	W 1	Rose Arena	buffalo	central-michigan	2001
13	Mon, Jan 15, 2001	REG	@	Western Michigan	MAC	W	73	71	OT	9	4	W 2	University Arena	western-michigan	central-michigan	2001
14	Wed, Jan 17, 2001	REG		Ohio	MAC	W	75	69		10	4	W 3	Rose Arena	ohio	central-michigan	2001
15	Sat, Jan 20, 2001	REG	@	Eastern Michigan	MAC	W	60	51		11	4	W 4	Convocation Center	eastern-michigan	central-michigan	2001
16	Wed, Jan 24, 2001	REG	@	Toledo	MAC	W	71	61		12	4	W 5	John F. Savage Hall	toledo	central-michigan	2001
17	Sat, Jan 27, 2001	REG		Marshall	MAC	W	80	68		13	4	W 6	Rose Arena	marshall	central-michigan	2001
18	Wed, Jan 31, 2001	REG		Akron	MAC	W	78	75		14	4	W 7	Rose Arena	akron	central-michigan	2001
19	Sat, Feb 3, 2001	REG	@	Northern Illinois	MAC	W	81	74	OT	15	4	W 8	Chick Evans Fieldhouse	northern-illinois	central-michigan	2001
20	Wed, Feb 7, 2001	REG		Ball State	MAC	W	59	54		16	4	W 9	Rose Arena	ball-state	central-michigan	2001
21	Sat, Feb 10, 2001	REG		Western Michigan	MAC	W	78	62		17	4	W 10	Rose Arena	western-michigan	central-michigan	2001
22	Wed, Feb 14, 2001	REG		Toledo	MAC	W	70	68		18	4	W 11	Rose Arena	toledo	central-michigan	2001
23	Sat, Feb 17, 2001	REG	@	Kent State	MAC	L	45	58		18	5	L 1	Memorial Athletic & Convocation Center	kent-state	central-michigan	2001
24	Wed, Feb 21, 2001	REG	@	Ball State	MAC	L	69	98		18	6	L 2	Worthen Arena	ball-state	central-michigan	2001
25	Mon, Feb 26, 2001	REG	@	Ohio	MAC	L	64	77		18	7	L 3	Convocation Center	ohio	central-michigan	2001
26	Wed, Feb 28, 2001	REG		Eastern Michigan	MAC	W	64	57		19	7	W 1	Rose Arena	eastern-michigan	central-michigan	2001
27	Sat, Mar 3, 2001	REG		Northern Illinois	MAC	W	71	62		20	7	W 2	Rose Arena	northern-illinois	central-michigan	2001
28	Thu, Mar 8, 2001	CTOURN	N	Miami (OH)	MAC	L	56	65		20	8	L 1	Quicken Loans Arena	miami-oh	central-michigan	2001
1	Fri, Nov 17, 2000	REG		College of Charleston	Southern	L	52	73		0	1	L 1	CSU Fieldhouse	college-of-charleston	charleston-southern	2001
2	Tue, Nov 21, 2000	REG	@	Georgia Tech	ACC	L	62	85		0	2	L 2	Alexander Memorial Coliseum	georgia-tech	charleston-southern	2001
3	Sat, Nov 25, 2000	REG	@	North Carolina State	ACC	L	51	89		0	3	L 3	RBC Center	north-carolina-state	charleston-southern	2001
4	Mon, Nov 27, 2000	REG		Stetson	A-Sun	L	59	85		0	4	L 4	CSU Fieldhouse	stetson	charleston-southern	2001
5	Wed, Nov 29, 2000	REG	@	Furman	Southern	L	59	69		0	5	L 5	Timmons Arena	furman	charleston-southern	2001
6	Sat, Dec 2, 2000	REG		Brewton-Parker		W	72	64		1	5	W 1	CSU Fieldhouse	NA	charleston-southern	2001
7	Wed, Dec 6, 2000	REG	@	Charlotte	CUSA	L	46	88		1	6	L 1	Dale F. Halton Arena	charlotte	charleston-southern	2001
8	Wed, Dec 20, 2000	REG	N	Delaware	AEC	L	63	82		1	7	L 2	F. Mitchell Johnson Center	delaware	charleston-southern	2001
9	Thu, Dec 21, 2000	REG	N	Jacksonville State	A-Sun	L	68	81		1	8	L 3	F. Mitchell Johnson Center	jacksonville-state	charleston-southern	2001
10	Thu, Dec 28, 2000	REG	@	Clemson	ACC	L	77	87		1	9	L 4	Littlejohn Coliseum	clemson	charleston-southern	2001
11	Sat, Jan 6, 2001	REG		Anderson (SC)		W	90	88		2	9	W 1	CSU Fieldhouse	NA	charleston-southern	2001
12	Wed, Jan 10, 2001	REG	@	North Carolina-Asheville	Big South	L	65	72		2	10	L 1	Charlie Justice Center	north-carolina-asheville	charleston-southern	2001
13	Sat, Jan 13, 2001	REG	@	Liberty	Big South	L	57	70		2	11	L 2	Vines Center	liberty	charleston-southern	2001
14	Mon, Jan 15, 2001	REG	@	Radford	Big South	L	71	74		2	12	L 3	Donald N. Dedmon Center	radford	charleston-southern	2001
15	Sat, Jan 20, 2001	REG		High Point	Big South	W	59	47		3	12	W 1	CSU Fieldhouse	high-point	charleston-southern	2001
16	Mon, Jan 22, 2001	REG		Elon	Big South	L	65	68	OT	3	13	L 1	CSU Fieldhouse	elon	charleston-southern	2001
17	Fri, Jan 26, 2001	REG	@	Coastal Carolina	Big South	L	72	74	OT	3	14	L 2	Kimbel Arena	coastal-carolina	charleston-southern	2001
18	Mon, Jan 29, 2001	REG		Birmingham-Southern		W	56	55		4	14	W 1	CSU Fieldhouse	NA	charleston-southern	2001
19	Thu, Feb 1, 2001	REG		Winthrop	Big South	W	58	55		5	14	W 2	CSU Fieldhouse	winthrop	charleston-southern	2001
20	Sat, Feb 3, 2001	REG		Radford	Big South	L	59	61		5	15	L 1	CSU Fieldhouse	radford	charleston-southern	2001
21	Mon, Feb 5, 2001	REG		Liberty	Big South	W	82	81	OT	6	15	W 1	CSU Fieldhouse	liberty	charleston-southern	2001
22	Sat, Feb 10, 2001	REG	@	Elon	Big South	W	67	64		7	15	W 2	Alumni Gym	elon	charleston-southern	2001
23	Mon, Feb 12, 2001	REG	@	High Point	Big South	W	63	58		8	15	W 3	Millis Center	high-point	charleston-southern	2001
24	Thu, Feb 15, 2001	REG		Virginia Military Institute	Southern	L	57	63		8	16	L 1	CSU Fieldhouse	virginia-military-institute	charleston-southern	2001
25	Sat, Feb 17, 2001	REG	@	Winthrop	Big South	L	51	76		8	17	L 2	Winthrop Coliseum	winthrop	charleston-southern	2001
26	Thu, Feb 22, 2001	REG		North Carolina-Asheville	Big South	W	64	60		9	17	W 1	CSU Fieldhouse	north-carolina-asheville	charleston-southern	2001
27	Sat, Feb 24, 2001	REG		Coastal Carolina	Big South	L	77	88		9	18	L 1	CSU Fieldhouse	coastal-carolina	charleston-southern	2001
28	Thu, Mar 1, 2001	CTOURN	N	Coastal Carolina	Big South	W	77	64		10	18	W 1	Roanoke Civic Center	coastal-carolina	charleston-southern	2001
29	Fri, Mar 2, 2001	CTOURN	N	Radford	Big South	L	62	65		10	19	L 1	Roanoke Civic Center	radford	charleston-southern	2001
1	Fri, Nov 17, 2000	REG	N	Fordham	A-10	W	89	75		1	0	W 1	Reynolds Coliseum	fordham	charlotte	2001
2	Sat, Nov 18, 2000	REG	@	North Carolina State	ACC	W	95	78		2	0	W 2	Reynolds Coliseum	north-carolina-state	charlotte	2001
3	Sat, Nov 25, 2000	REG	@	St. Bonaventure	A-10	L	78	79		2	1	L 1	Reilly Center	st-bonaventure	charlotte	2001
4	Tue, Nov 28, 2000	REG		Miami (FL)	Big East	W	95	63		3	1	W 1	Dale F. Halton Arena	miami-fl	charlotte	2001
5	Sat, Dec 2, 2000	REG		South Carolina	SEC	W	98	77		4	1	W 2	Dale F. Halton Arena	south-carolina	charlotte	2001
6	Wed, Dec 6, 2000	REG		Charleston Southern	Big South	W	88	46		5	1	W 3	Dale F. Halton Arena	charleston-southern	charlotte	2001
7	Sat, Dec 9, 2000	REG	@	Davidson	Southern	W	69	53		6	1	W 4	Belk Arena	davidson	charlotte	2001
8	Sat, Dec 16, 2000	REG	@	Indiana	Big Ten	L	72	76		6	2	L 1	Assembly Hall	indiana	charlotte	2001
9	Wed, Dec 20, 2000	REG	@	Texas-El Paso	WAC	W	94	81		7	2	W 1	Don Haskins Center	texas-el-paso	charlotte	2001
10	Fri, Dec 29, 2000	REG	N	Pepperdine	WCC	L	70	81		7	3	L 1	Wells Fargo Arena	pepperdine	charlotte	2001
11	Sat, Dec 30, 2000	REG	@	Arizona State	Pac-10	L	78	91		7	4	L 2	Wells Fargo Arena	arizona-state	charlotte	2001
12	Wed, Jan 3, 2001	REG		George Washington	A-10	W	84	73		8	4	W 1	Dale F. Halton Arena	george-washington	charlotte	2001
13	Sat, Jan 6, 2001	REG	@	Cincinnati (25)	CUSA	L	66	76		8	5	L 1	Fifth Third Arena	cincinnati	charlotte	2001
14	Wed, Jan 10, 2001	REG		South Florida	CUSA	L	71	78		8	6	L 2	Dale F. Halton Arena	south-florida	charlotte	2001
15	Sat, Jan 13, 2001	REG		Saint Louis	CUSA	L	56	69		8	7	L 3	Dale F. Halton Arena	saint-louis	charlotte	2001
16	Wed, Jan 17, 2001	REG	@	DePaul	CUSA	W	73	62		9	7	W 1	Allstate Arena	depaul	charlotte	2001
17	Sat, Jan 20, 2001	REG	@	Marquette	CUSA	W	74	71		10	7	W 2	Bradley Center	marquette	charlotte	2001
18	Wed, Jan 24, 2001	REG	@	Alabama-Birmingham	CUSA	L	61	81		10	8	L 1	Bartow Arena	alabama-birmingham	charlotte	2001
19	Sat, Jan 27, 2001	REG		Southern Mississippi	CUSA	W	71	60		11	8	W 1	Dale F. Halton Arena	southern-mississippi	charlotte	2001
20	Thu, Feb 1, 2001	REG		Cincinnati	CUSA	W	60	58		12	8	W 2	Dale F. Halton Arena	cincinnati	charlotte	2001
21	Sun, Feb 4, 2001	REG	@	Houston	CUSA	L	72	73		12	9	L 1	Hofheinz Pavilion	houston	charlotte	2001
22	Sun, Feb 11, 2001	REG	@	Louisville	CUSA	W	106	72		13	9	W 1	Freedom Hall	louisville	charlotte	2001
23	Wed, Feb 14, 2001	REG	@	Tulane	CUSA	W	98	93	OT	14	9	W 2	Avron B. Fogelman Arena	tulane	charlotte	2001
24	Sat, Feb 17, 2001	REG		Memphis	CUSA	W	83	76		15	9	W 3	Dale F. Halton Arena	memphis	charlotte	2001
25	Wed, Feb 21, 2001	REG		Louisville	CUSA	W	74	68		16	9	W 4	Dale F. Halton Arena	louisville	charlotte	2001
26	Sun, Feb 25, 2001	REG	@	Saint Louis	CUSA	L	70	85		16	10	L 1	Scottrade Center	saint-louis	charlotte	2001
27	Wed, Feb 28, 2001	REG		DePaul	CUSA	W	90	66		17	10	W 1	Dale F. Halton Arena	depaul	charlotte	2001
28	Sat, Mar 3, 2001	REG		Marquette	CUSA	W	85	62		18	10	W 2	Dale F. Halton Arena	marquette	charlotte	2001
29	Thu, Mar 8, 2001	CTOURN	N	South Florida	CUSA	W	77	74		19	10	W 3	Freedom Hall	south-florida	charlotte	2001
30	Fri, Mar 9, 2001	CTOURN	N	Southern Mississippi	CUSA	W	75	63		20	10	W 4	Freedom Hall	southern-mississippi	charlotte	2001
31	Sat, Mar 10, 2001	CTOURN	N	Cincinnati	CUSA	W	80	72		21	10	W 5	Freedom Hall	cincinnati	charlotte	2001
32	Fri, Mar 16, 2001	NCAA	N	Tennessee	SEC	W	70	63		22	10	W 6		s/2001-03-16-char	charlotte	2001
33	Sun, Mar 18, 2001	NCAA	N	Illinois (4)	Big Ten	L	61	79		22	11	L 1		s/2001-03-18-char	charlotte	2001
1	Fri, Nov 17, 2000	REG	@	Tennessee (9)	SEC	L	66	88		0	1	L 1	Thompson-Boling Arena	tennessee	chattanooga	2001
2	Mon, Nov 20, 2000	REG		College of Charleston	Southern	L	56	57		0	2	L 2	The McKenzie Arena	college-of-charleston	chattanooga	2001
3	Sat, Nov 25, 2000	REG		Tennessee Tech	OVC	W	74	64		1	2	W 1	The McKenzie Arena	tennessee-tech	chattanooga	2001
4	Tue, Nov 28, 2000	REG		Tennessee Wesleyan		W	90	52		2	2	W 2	The McKenzie Arena	NA	chattanooga	2001
5	Fri, Dec 1, 2000	REG	@	Iowa	Big Ten	L	60	79		2	3	L 1	Carver-Hawkeye Arena	iowa	chattanooga	2001
6	Sat, Dec 2, 2000	REG	N	Santa Clara	WCC	L	81	83	2OT	2	4	L 2	Carver-Hawkeye Arena	santa-clara	chattanooga	2001
7	Wed, Dec 13, 2000	REG	@	Alabama-Birmingham	CUSA	L	59	65		2	5	L 3	Bartow Arena	alabama-birmingham	chattanooga	2001
