G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
30	Tue, Mar 4, 2014	REG	@	Providence	Big East	L	80	81	2OT	17	13	L 2	Dunkin' Donuts Center	s/2014-03-04-provi	marquette	2014
31	Sat, Mar 8, 2014	REG		St. John's (NY)	Big East	L	90	91	2OT	17	14	L 3	Bradley Center	s/2014-03-08-marq	marquette	2014
32	Thu, Mar 13, 2014	CTOURN	N	Xavier	Big East	L	65	68		17	15	L 4	Madison Square Garden (IV)	s/2014-03-13-marq	marquette	2014
1	Fri, Nov 8, 2013	REG		South Carolina State	MEAC	W	85	69		1	0	W 1	Henderson Center	s/2013-11-08-mar	marshall	2014
2	Tue, Nov 12, 2013	REG		Rio Grande		W	119	77		2	0	W 2	Henderson Center	s/2013-11-12-mar	marshall	2014
3	Sun, Nov 17, 2013	REG	@	Morehead State	OVC	L	94	102	OT	2	1	L 1	Ellis T. Johnson Arena	s/2013-11-17-morehead-	marshall	2014
4	Thu, Nov 21, 2013	REG		Stephen F. Austin	Southland	L	73	80	OT	2	2	L 2	Henderson Center	s/2013-11-21-mar	marshall	2014
5	Sat, Nov 23, 2013	REG		North Carolina-Wilmington	CAA	W	96	78		3	2	W 1	Henderson Center	s/2013-11-23-mar	marshall	2014
6	Tue, Nov 26, 2013	REG		Western Kentucky	Sun Belt	W	74	64		4	2	W 2	Henderson Center	s/2013-11-26-mar	marshall	2014
7	Sat, Nov 30, 2013	REG	@	East Tennessee State	A-Sun	L	78	88		4	3	L 1	Memorial Center	s/2013-11-30-east-tennessee-	marshall	2014
8	Thu, Dec 5, 2013	REG	@	Vanderbilt	SEC	L	67	69		4	4	L 2	Memorial Gymnasium	s/2013-12-05-vande	marshall	2014
9	Sat, Dec 7, 2013	REG	@	Penn State	Big Ten	L	77	90		4	5	L 3	Bryce Jordan Center	s/2013-12-07-penn-	marshall	2014
10	Sat, Dec 14, 2013	REG	N	West Virginia	Big 12	L	64	74		4	6	L 4	Henderson Center	s/2013-12-14-mar	marshall	2014
11	Tue, Dec 17, 2013	REG		Alice Lloyd		W	121	57		5	6	W 1	Henderson Center	s/2013-12-17-mar	marshall	2014
12	Sat, Dec 21, 2013	REG		Arkansas State	Sun Belt	L	82	83		5	7	L 1	Henderson Center	s/2013-12-21-mar	marshall	2014
13	Mon, Dec 30, 2013	REG	@	South Carolina	SEC	L	65	92		5	8	L 2	The Colonial Life Arena	s/2013-12-30-south-car	marshall	2014
14	Thu, Jan 2, 2014	REG	@	Akron	MAC	L	58	59		5	9	L 3	James A. Rhodes Arena	s/2014-01-02-	marshall	2014
15	Sun, Jan 5, 2014	REG		Presbyterian	Big South	W	77	49		6	9	W 1	Henderson Center	s/2014-01-05-mar	marshall	2014
16	Thu, Jan 9, 2014	REG	@	Texas-San Antonio	CUSA	L	81	90		6	10	L 1	Convocation Center	s/2014-01-09-texas-san-an	marshall	2014
17	Sat, Jan 11, 2014	REG	@	Texas-El Paso	CUSA	L	56	66		6	11	L 2	Don Haskins Center	s/2014-01-11-texas-el	marshall	2014
18	Thu, Jan 16, 2014	REG		North Texas	CUSA	L	65	80		6	12	L 3	Henderson Center	s/2014-01-16-mar	marshall	2014
19	Sat, Jan 18, 2014	REG		Tulsa	CUSA	L	52	69		6	13	L 4	Henderson Center	s/2014-01-18-mar	marshall	2014
20	Thu, Jan 23, 2014	REG	@	Rice	CUSA	W	73	63		7	13	W 1	Tudor Fieldhouse	s/2014-01-23	marshall	2014
21	Sat, Jan 25, 2014	REG	@	Louisiana Tech	CUSA	L	77	98		7	14	L 1	Thomas Assembly Center	s/2014-01-25-louisiana	marshall	2014
22	Thu, Jan 30, 2014	REG		Florida International	CUSA	W	80	68		8	14	W 1	Henderson Center	s/2014-01-30-mar	marshall	2014
23	Sat, Feb 1, 2014	REG		Florida Atlantic	CUSA	L	57	65		8	15	L 1	Henderson Center	s/2014-02-01-mar	marshall	2014
24	Fri, Feb 7, 2014	REG	@	Southern Mississippi	CUSA	L	57	60		8	16	L 2	Reed Green Coliseum	s/2014-02-07-southern-missis	marshall	2014
25	Sun, Feb 9, 2014	REG	@	Tulane	CUSA	L	65	68		8	17	L 3	Avron B. Fogelman Arena	s/2014-02-09-t	marshall	2014
26	Sat, Feb 15, 2014	REG	@	Charlotte	CUSA	W	59	56		9	17	W 1	Dale F. Halton Arena	s/2014-02-15-char	marshall	2014
27	Thu, Feb 20, 2014	REG		Alabama-Birmingham	CUSA	L	62	68		9	18	L 1	Henderson Center	s/2014-02-20-mar	marshall	2014
28	Sat, Feb 22, 2014	REG		Middle Tennessee	CUSA	L	53	56		9	19	L 2	Henderson Center	s/2014-02-22-mar	marshall	2014
29	Thu, Feb 27, 2014	REG	@	Old Dominion	CUSA	L	63	70		9	20	L 3	Ted Constant Convocation Ctr.	s/2014-02-27-old-dom	marshall	2014
30	Sun, Mar 2, 2014	REG		East Carolina	CUSA	W	64	61		10	20	W 1	Henderson Center	s/2014-03-02-mar	marshall	2014
31	Thu, Mar 6, 2014	REG		Charlotte	CUSA	L	70	74		10	21	L 1	Henderson Center	s/2014-03-06-mar	marshall	2014
32	Tue, Mar 11, 2014	CTOURN	N	Florida Atlantic	CUSA	W	63	59		11	21	W 1	Don Haskins Center	s/2014-03-11-florida-atl	marshall	2014
33	Wed, Mar 12, 2014	CTOURN	N	Old Dominion	CUSA	L	58	73		11	22	L 1	Don Haskins Center	s/2014-03-12-mar	marshall	2014
1	Fri, Nov 8, 2013	REG	N	Connecticut (18)	AAC	L	77	78		0	1	L 1		s/2013-11-08-connec	maryland	2014
2	Wed, Nov 13, 2013	REG		Abilene Christian	Southland	W	67	44		1	1	W 1	Comcast Center	s/2013-11-13-mar	maryland	2014
3	Sun, Nov 17, 2013	REG		Oregon State	Pac-12	L	83	90		1	2	L 1	Comcast Center	s/2013-11-17-mar	maryland	2014
4	Fri, Nov 22, 2013	REG	N	Marist	MAAC	W	68	43		2	2	W 1	Virgin Islands Sport & Fitness Center 	s/2013-11-22-m	maryland	2014
5	Sun, Nov 24, 2013	REG	N	Northern Iowa	MVC	W	80	66		3	2	W 2		s/2013-11-24-mar	maryland	2014
6	Mon, Nov 25, 2013	REG	N	Providence	Big East	W	56	52		4	2	W 3		s/2013-11-25-mar	maryland	2014
7	Fri, Nov 29, 2013	REG		Morgan State	MEAC	W	89	62		5	2	W 4	Comcast Center	s/2013-11-29-mar	maryland	2014
8	Wed, Dec 4, 2013	REG	@	Ohio State (5)	Big Ten	L	60	76		5	3	L 1	Value City Arena	s/2013-12-04-ohio-	maryland	2014
9	Sun, Dec 8, 2013	REG	N	George Washington	A-10	L	75	77		5	4	L 2		s/2013-12-08-george-washi	maryland	2014
10	Thu, Dec 12, 2013	REG	@	Boston College	ACC	W	88	80		6	4	W 1	Silvio O. Conte Forum	s/2013-12-12-boston-co	maryland	2014
11	Sat, Dec 14, 2013	REG		Florida Atlantic	CUSA	W	66	62		7	4	W 2	Comcast Center	s/2013-12-14-mar	maryland	2014
12	Sat, Dec 21, 2013	REG		Boston University	Patriot	L	77	83		7	5	L 1	Comcast Center	s/2013-12-21-mar	maryland	2014
13	Sun, Dec 29, 2013	REG		Tulsa	CUSA	W	85	74		8	5	W 1	Comcast Center	s/2013-12-29-mar	maryland	2014
14	Tue, Dec 31, 2013	REG		North Carolina Central	MEAC	W	70	56		9	5	W 2	Comcast Center	s/2013-12-31-mar	maryland	2014
15	Sat, Jan 4, 2014	REG		Georgia Tech	ACC	W	77	61		10	5	W 3	Comcast Center	s/2014-01-04-mar	maryland	2014
16	Mon, Jan 6, 2014	REG	@	Pittsburgh	ACC	L	59	79		10	6	L 1	Petersen Events Center	s/2014-01-06-pitts	maryland	2014
17	Sun, Jan 12, 2014	REG	@	Florida State	ACC	L	61	85		10	7	L 2	Donald L. Tucker Center	s/2014-01-12-florida-	maryland	2014
18	Wed, Jan 15, 2014	REG		Notre Dame	ACC	W	74	66		11	7	W 1	Comcast Center	s/2014-01-15-mar	maryland	2014
19	Mon, Jan 20, 2014	REG	@	North Carolina State	ACC	L	56	65		11	8	L 1	RBC Center	s/2014-01-20-north-carolina-	maryland	2014
20	Sat, Jan 25, 2014	REG		Pittsburgh (20)	ACC	L	79	83		11	9	L 2	Comcast Center	s/2014-01-25-mar	maryland	2014
21	Wed, Jan 29, 2014	REG		Miami (FL)	ACC	W	74	71		12	9	W 1	Comcast Center	s/2014-01-29-mar	maryland	2014
22	Sat, Feb 1, 2014	REG	@	Virginia Tech	ACC	W	80	60		13	9	W 2	Cassell Coliseum	s/2014-02-01-virginia	maryland	2014
23	Tue, Feb 4, 2014	REG	@	North Carolina	ACC	L	63	75		13	10	L 1		s/2014-02-04-north-car	maryland	2014
24	Sat, Feb 8, 2014	REG		Florida State	ACC	W	83	71		14	10	W 1	Comcast Center	s/2014-02-08-mar	maryland	2014
25	Mon, Feb 10, 2014	REG	@	Virginia (17)	ACC	L	53	61		14	11	L 1	John Paul Jones Arena	s/2014-02-10-vir	maryland	2014
26	Sat, Feb 15, 2014	REG	@	Duke (8)	ACC	L	67	69		14	12	L 2	Cameron Indoor Stadium	s/2014-02-15	maryland	2014
27	Tue, Feb 18, 2014	REG		Wake Forest	ACC	W	71	60		15	12	W 1	Comcast Center	s/2014-02-18-mar	maryland	2014
28	Mon, Feb 24, 2014	REG		Syracuse (4)	ACC	L	55	57		15	13	L 1	Comcast Center	s/2014-02-24-mar	maryland	2014
29	Sun, Mar 2, 2014	REG	@	Clemson	ACC	L	73	77	2OT	15	14	L 2	Littlejohn Coliseum	s/2014-03-02-cl	maryland	2014
30	Tue, Mar 4, 2014	REG		Virginia Tech	ACC	W	64	47		16	14	W 1	Comcast Center	s/2014-03-04-mar	maryland	2014
31	Sun, Mar 9, 2014	REG		Virginia (5)	ACC	W	75	69	OT	17	14	W 2		s/2014-03-09-mar	maryland	2014
32	Thu, Mar 13, 2014	CTOURN	N	Florida State	ACC	L	65	67		17	15	L 1		s/2014-03-13-florida-	maryland	2014
1	Fri, Nov 8, 2013	REG	@	Arizona State	Pac-12	L	61	96		0	1	L 1	Wells Fargo Arena	s/2013-11-08-arizona-	maryland-baltimore-county	2014
2	Mon, Nov 11, 2013	REG		Eastern		W	84	79	OT	1	1	W 1	RAC Arena	s/2013-11-11-maryland-baltimore-c	maryland-baltimore-county	2014
3	Thu, Nov 14, 2013	REG	@	American	Patriot	L	61	63	OT	1	2	L 1	Bender Arena	s/2013-11-14-ame	maryland-baltimore-county	2014
4	Sun, Nov 17, 2013	REG		Mount St. Mary's	NEC	W	90	84	OT	2	2	W 1	RAC Arena	s/2013-11-17-maryland-baltimore-c	maryland-baltimore-county	2014
5	Wed, Nov 20, 2013	REG		Loyola (MD)	Patriot	L	83	89	OT	2	3	L 1	RAC Arena	s/2013-11-20-maryland-baltimore-c	maryland-baltimore-county	2014
6	Sat, Nov 23, 2013	REG	@	Navy	Patriot	L	58	73		2	4	L 2	Alumni Hall	s/2013-11-23	maryland-baltimore-county	2014
7	Tue, Nov 26, 2013	REG	@	Towson	CAA	L	60	75		2	5	L 3	SECU Arena	s/2013-11-26-t	maryland-baltimore-county	2014
8	Mon, Dec 2, 2013	REG		Maryland-Eastern Shore	MEAC	W	64	59		3	5	W 1	RAC Arena	s/2013-12-02-maryland-baltimore-c	maryland-baltimore-county	2014
9	Wed, Dec 4, 2013	REG	@	Duquesne	A-10	L	88	94		3	6	L 1	A.J. Palumbo Center	s/2013-12-04-duq	maryland-baltimore-county	2014
10	Sat, Dec 7, 2013	REG	@	Lehigh	Patriot	L	68	70		3	7	L 2	Stabler Arena	s/2013-12-07-l	maryland-baltimore-county	2014
11	Wed, Dec 11, 2013	REG	@	Coppin State	MEAC	L	71	91		3	8	L 3	Physical Education Complex	s/2013-12-11-coppin-	maryland-baltimore-county	2014
12	Sat, Dec 21, 2013	REG	@	George Washington	A-10	L	61	74		3	9	L 4	Charles E. Smith Center	s/2013-12-21-george-washi	maryland-baltimore-county	2014
13	Mon, Dec 30, 2013	REG		Navy	Patriot	W	63	48		4	9	W 1	RAC Arena	s/2013-12-30-maryland-baltimore-c	maryland-baltimore-county	2014
14	Sun, Jan 5, 2014	REG	@	Massachusetts-Lowell	AEC	L	54	59		4	10	L 1	Costello Athletic Center	s/2014-01-05-massachusetts-l	maryland-baltimore-county	2014
15	Wed, Jan 8, 2014	REG	@	Albany (NY)	AEC	L	72	73	2OT	4	11	L 2	SEFCU Arena	s/2014-01-08-alba	maryland-baltimore-county	2014
16	Sat, Jan 11, 2014	REG		Maine	AEC	W	79	76		5	11	W 1	RAC Arena	s/2014-01-11-maryland-baltimore-c	maryland-baltimore-county	2014
17	Wed, Jan 15, 2014	REG	@	New Hampshire	AEC	L	42	56		5	12	L 1	Lundholm Gymnasium	s/2014-01-15-new-hamp	maryland-baltimore-county	2014
18	Sat, Jan 18, 2014	REG		Vermont	AEC	L	47	73		5	13	L 2	RAC Arena	s/2014-01-18-maryland-baltimore-c	maryland-baltimore-county	2014
19	Mon, Jan 20, 2014	REG		Stony Brook	AEC	L	62	81		5	14	L 3	RAC Arena	s/2014-01-20-maryland-baltimore-c	maryland-baltimore-county	2014
20	Sat, Jan 25, 2014	REG		Hartford	AEC	W	60	58		6	14	W 1	RAC Arena	s/2014-01-25-maryland-baltimore-c	maryland-baltimore-county	2014
21	Wed, Jan 29, 2014	REG	@	Binghamton	AEC	W	73	61		7	14	W 2	Events Center	s/2014-01-29-bingh	maryland-baltimore-county	2014
22	Sat, Feb 1, 2014	REG	@	Maine	AEC	L	80	83		7	15	L 1	Alfond Arena	s/2014-02-01-	maryland-baltimore-county	2014
23	Wed, Feb 5, 2014	REG		New Hampshire	AEC	W	68	57		8	15	W 1	RAC Arena	s/2014-02-05-maryland-baltimore-c	maryland-baltimore-county	2014
24	Sat, Feb 8, 2014	REG		Massachusetts-Lowell	AEC	L	61	71		8	16	L 1	RAC Arena	s/2014-02-08-maryland-baltimore-c	maryland-baltimore-county	2014
25	Wed, Feb 12, 2014	REG		Albany (NY)	AEC	W	71	69		9	16	W 1	RAC Arena	s/2014-02-12-maryland-baltimore-c	maryland-baltimore-county	2014
26	Sat, Feb 15, 2014	REG	@	Vermont	AEC	L	52	76		9	17	L 1	Roy L. Patrick Gymnasium	s/2014-02-15-ve	maryland-baltimore-county	2014
27	Wed, Feb 19, 2014	REG	@	Stony Brook	AEC	L	53	72		9	18	L 2	Pritchard Gymnasium	s/2014-02-19-stony-	maryland-baltimore-county	2014
28	Sat, Feb 22, 2014	REG		Binghamton	AEC	L	70	72		9	19	L 3	RAC Arena	s/2014-02-22-maryland-baltimore-c	maryland-baltimore-county	2014
29	Sun, Mar 2, 2014	REG	@	Hartford	AEC	L	56	67		9	20	L 4	Chase Arena at Reich Family Pavilion	s/2014-03-02-har	maryland-baltimore-county	2014
30	Sat, Mar 8, 2014	CTOURN	@	Albany (NY)	AEC	L	56	86		9	21	L 5	SEFCU Arena	s/2014-03-08-alba	maryland-baltimore-county	2014
1	Sat, Nov 9, 2013	REG	@	Columbia	Ivy	L	54	73		0	1	L 1	Levien Gym	s/2013-11-09-col	maryland-eastern-shore	2014
2	Tue, Nov 12, 2013	REG		Salisbury		W	95	55		1	1	W 1	Hytche Athletic Center	s/2013-11-12-maryland-eastern-	maryland-eastern-shore	2014
3	Thu, Nov 14, 2013	REG	@	Iowa	Big Ten	L	63	109		1	2	L 1	Carver-Hawkeye Arena	s/2013-11-14	maryland-eastern-shore	2014
4	Wed, Nov 20, 2013	REG		Mount St. Mary's	NEC	W	78	71		2	2	W 1	Hytche Athletic Center	s/2013-11-20-maryland-eastern-	maryland-eastern-shore	2014
5	Tue, Nov 26, 2013	REG	@	Navy	Patriot	L	59	67		2	3	L 1	Alumni Hall	s/2013-11-26	maryland-eastern-shore	2014
6	Mon, Dec 2, 2013	REG	@	Maryland-Baltimore County	AEC	L	59	64		2	4	L 2	RAC Arena	s/2013-12-02-maryland-baltimore-c	maryland-eastern-shore	2014
7	Sun, Dec 15, 2013	REG	@	Oregon State	Pac-12	L	66	98		2	5	L 3	Gill Coliseum	s/2013-12-15-oregon-	maryland-eastern-shore	2014
8	Tue, Dec 17, 2013	REG	@	Purdue	Big Ten	L	50	79		2	6	L 4	Mackey Arena	s/2013-12-17-p	maryland-eastern-shore	2014
9	Sat, Dec 21, 2013	REG		Wilmington (DE)		L	62	65		2	7	L 5	Hytche Athletic Center	s/2013-12-21-maryland-eastern-	maryland-eastern-shore	2014
10	Sun, Dec 29, 2013	REG		American	Patriot	L	58	71		2	8	L 6	Hytche Athletic Center	s/2013-12-29-maryland-eastern-	maryland-eastern-shore	2014
11	Tue, Dec 31, 2013	REG	@	Virginia Tech	ACC	L	66	82		2	9	L 7	Cassell Coliseum	s/2013-12-31-virginia	maryland-eastern-shore	2014
12	Thu, Jan 2, 2014	REG	@	Mississippi State	SEC	L	63	77		2	10	L 8	Humphrey Coliseum	s/2014-01-02-mississippi-	maryland-eastern-shore	2014
13	Mon, Jan 6, 2014	REG	@	Savannah State	MEAC	L	42	66		2	11	L 9	Tiger Arena	s/2014-01-06-savannah-	maryland-eastern-shore	2014
14	Wed, Jan 8, 2014	REG	@	South Carolina State	MEAC	L	71	78		2	12	L 10	SHM Memorial Center	s/2014-01-08-south-carolina-	maryland-eastern-shore	2014
15	Sat, Jan 11, 2014	REG		Norfolk State	MEAC	L	62	66		2	13	L 11	Hytche Athletic Center	s/2014-01-11-maryland-eastern-	maryland-eastern-shore	2014
16	Sat, Jan 18, 2014	REG	@	Howard	MEAC	L	55	88		2	14	L 12	Burr Gymnasium	s/2014-01-18-h	maryland-eastern-shore	2014
17	Sat, Jan 25, 2014	REG	@	Bethune-Cookman	MEAC	L	63	69		2	15	L 13	Moore Gymnasium	s/2014-01-25-bethune-co	maryland-eastern-shore	2014
18	Sat, Feb 1, 2014	REG		North Carolina A&T	MEAC	W	67	60		3	15	W 1	Hytche Athletic Center	s/2014-02-01-maryland-eastern-	maryland-eastern-shore	2014
19	Mon, Feb 3, 2014	REG		North Carolina Central	MEAC	L	62	66		3	16	L 1	Hytche Athletic Center	s/2014-02-03-maryland-eastern-	maryland-eastern-shore	2014
20	Sat, Feb 8, 2014	REG		Coppin State	MEAC	L	50	58		3	17	L 2	Hytche Athletic Center	s/2014-02-08-maryland-eastern-	maryland-eastern-shore	2014
21	Mon, Feb 10, 2014	REG	@	Hampton	MEAC	L	65	71		3	18	L 3	Convocation Center	s/2014-02-10-ha	maryland-eastern-shore	2014
22	Sat, Feb 15, 2014	REG		Howard	MEAC	W	87	73		4	18	W 1	Hytche Athletic Center	s/2014-02-15-maryland-eastern-	maryland-eastern-shore	2014
23	Mon, Feb 17, 2014	REG		Morgan State	MEAC	L	72	88		4	19	L 1	Hytche Athletic Center	s/2014-02-17-maryland-eastern-	maryland-eastern-shore	2014
24	Wed, Feb 19, 2014	REG		NJIT	Ind	L	76	77		4	20	L 2	Hytche Athletic Center	s/2014-02-19-maryland-eastern-	maryland-eastern-shore	2014
25	Sat, Feb 22, 2014	REG	@	Delaware State	MEAC	L	71	84		4	21	L 3	Memorial Hall	s/2014-02-22-delaware-	maryland-eastern-shore	2014
26	Mon, Feb 24, 2014	REG		Hampton	MEAC	L	89	104		4	22	L 4	Hytche Athletic Center	s/2014-02-24-maryland-eastern-	maryland-eastern-shore	2014
27	Sat, Mar 1, 2014	REG	@	Coppin State	MEAC	W	68	67		5	22	W 1	Physical Education Complex	s/2014-03-01-coppin-	maryland-eastern-shore	2014
28	Mon, Mar 3, 2014	REG	@	Norfolk State	MEAC	L	65	77		5	23	L 1	Echols Memorial Hall	s/2014-03-03-norfolk-	maryland-eastern-shore	2014
29	Thu, Mar 6, 2014	REG		Delaware State	MEAC	W	84	70		6	23	W 1	Hytche Athletic Center	s/2014-03-06-maryland-eastern-	maryland-eastern-shore	2014
30	Mon, Mar 10, 2014	CTOURN	N	Norfolk State	MEAC	L	74	78		6	24	L 1		s/2014-03-10-maryland-eastern-	maryland-eastern-shore	2014
1	Sun, Nov 10, 2013	REG	N	Boston College	ACC	W	86	73		1	0	W 1	TD Garden	s/2013-11-10-boston-co	massachusetts	2014
2	Tue, Nov 12, 2013	REG		Louisiana State	SEC	W	92	90		2	0	W 2	Mullins Center	s/2013-11-12-massachu	massachusetts	2014
3	Sun, Nov 17, 2013	REG		Youngstown State	Horizon	W	85	69		3	0	W 3	Mullins Center	s/2013-11-17-massachu	massachusetts	2014
4	Thu, Nov 21, 2013	REG	N	Nebraska	Big Ten	W	96	90		4	0	W 4		s/2013-11-21-massachu	massachusetts	2014
5	Fri, Nov 22, 2013	REG	N	New Mexico (19)	MWC	W	81	65		5	0	W 5		s/2013-11-22-massachu	massachusetts	2014
6	Sun, Nov 24, 2013	REG	N	Clemson	ACC	W	62	56		6	0	W 6	Carolina First Arena	s/2013-11-24-cl	massachusetts	2014
7	Tue, Dec 3, 2013	REG	@	Eastern Michigan	MAC	W	69	57		7	0	W 7	Convocation Center	s/2013-12-03-eastern-mic	massachusetts	2014
8	Sat, Dec 7, 2013	REG	N	Brigham Young	WCC	W	105	96		8	0	W 8		s/2013-12-07-brigham-	massachusetts	2014
9	Sat, Dec 14, 2013	REG		Northern Illinois	MAC	W	80	54		9	0	W 9	Mullins Center	s/2013-12-14-massachu	massachusetts	2014
10	Wed, Dec 18, 2013	REG	@	Ohio	MAC	W	83	71		10	0	W 10	Convocation Center	s/2013-12-18	massachusetts	2014
11	Sat, Dec 21, 2013	REG	N	Florida State	ACC	L	55	60		10	1	L 1	BankAtlantic Center	s/2013-12-21-florida-	massachusetts	2014
12	Sat, Dec 28, 2013	REG		Providence	Big East	W	69	67	OT	11	1	W 1	Mullins Center	s/2013-12-28-massachu	massachusetts	2014
13	Sat, Jan 4, 2014	REG		Miami (OH)	MAC	W	73	65		12	1	W 2	Mullins Center	s/2014-01-04-massachu	massachusetts	2014
14	Wed, Jan 8, 2014	REG		Saint Joseph's	A-10	W	66	62		13	1	W 3	Mullins Center	s/2014-01-08-massachu	massachusetts	2014
15	Sat, Jan 11, 2014	REG		St. Bonaventure	A-10	W	73	68		14	1	W 4	Mullins Center	s/2014-01-11-massachu	massachusetts	2014
16	Wed, Jan 15, 2014	REG	@	George Mason	A-10	W	88	87		15	1	W 5	Patriot Center	s/2014-01-15-george-	massachusetts	2014
17	Sat, Jan 18, 2014	REG	@	Elon	Southern	W	84	74		16	1	W 6	Alumni Gym	s/2014-01-18	massachusetts	2014
18	Wed, Jan 22, 2014	REG	@	Richmond	A-10	L	55	58		16	2	L 1	Robins Center	s/2014-01-22-ric	massachusetts	2014
19	Sun, Jan 26, 2014	REG		Fordham	A-10	W	90	52		17	2	W 1	Mullins Center	s/2014-01-26-massachu	massachusetts	2014
20	Wed, Jan 29, 2014	REG	@	St. Bonaventure	A-10	L	65	78		17	3	L 1	Reilly Center	s/2014-01-29-st-bonave	massachusetts	2014
21	Sat, Feb 1, 2014	REG	@	Saint Joseph's	A-10	L	68	73		17	4	L 2	Hagan Arena	s/2014-02-01-saint-jo	massachusetts	2014
22	Wed, Feb 5, 2014	REG		La Salle	A-10	W	79	67		18	4	W 1	Mullins Center	s/2014-02-05-massachu	massachusetts	2014
23	Sun, Feb 9, 2014	REG	@	Rhode Island	A-10	W	73	68		19	4	W 2	Thomas M. Ryan Center	s/2014-02-09-rhode-i	massachusetts	2014
24	Wed, Feb 12, 2014	REG		George Mason	A-10	L	80	91		19	5	L 1	Mullins Center	s/2014-02-12-massachu	massachusetts	2014
25	Sat, Feb 15, 2014	REG	@	George Washington	A-10	W	67	61		20	5	W 1	Charles E. Smith Center	s/2014-02-15-george-washi	massachusetts	2014
26	Fri, Feb 21, 2014	REG		Virginia Commonwealth	A-10	W	80	75		21	5	W 2	Mullins Center	s/2014-02-21-massachu	massachusetts	2014
27	Wed, Feb 26, 2014	REG		Rhode Island	A-10	W	70	67		22	5	W 3	Mullins Center	s/2014-02-26-massachu	massachusetts	2014
28	Sat, Mar 1, 2014	REG	@	Dayton	A-10	L	79	86		22	6	L 1	University of Dayton Arena	s/2014-03-01-d	massachusetts	2014
29	Wed, Mar 5, 2014	REG	@	Duquesne	A-10	W	78	74		23	6	W 1	A.J. Palumbo Center	s/2014-03-05-duq	massachusetts	2014
30	Sun, Mar 9, 2014	REG		Saint Louis (17)	A-10	L	62	64		23	7	L 1	Mullins Center	s/2014-03-09-massachu	massachusetts	2014
31	Thu, Mar 13, 2014	CTOURN	N	Rhode Island	A-10	W	65	61		24	7	W 1		s/2014-03-13-massachu	massachusetts	2014
32	Fri, Mar 14, 2014	CTOURN	N	George Washington	A-10	L	77	85		24	8	L 1		s/2014-03-14-george-washi	massachusetts	2014
33	Fri, Mar 21, 2014	NCAA	N	Tennessee	SEC	L	67	86		24	9	L 2	RBC Center	s/2014-03-21-massachu	massachusetts	2014
1	Fri, Nov 8, 2013	REG	@	Michigan (7)	Big Ten	L	42	69		0	1	L 1	Crisler Arena	s/2013-11-08-mic	massachusetts-lowell	2014
2	Wed, Nov 13, 2013	REG	@	Boston University	Patriot	L	65	91		0	2	L 2	Agganis Arena	s/2013-11-13-boston-unive	massachusetts-lowell	2014
3	Sat, Nov 16, 2013	REG	@	Dartmouth	Ivy	L	59	77		0	3	L 3	Leede Arena	s/2013-11-16-dart	massachusetts-lowell	2014
4	Tue, Nov 19, 2013	REG		Brown	Ivy	L	76	87		0	4	L 4	Costello Athletic Center	s/2013-11-19-massachusetts-l	massachusetts-lowell	2014
5	Sat, Nov 23, 2013	REG	@	Rhode Island	A-10	L	68	79		0	5	L 5	Thomas M. Ryan Center	s/2013-11-23-rhode-i	massachusetts-lowell	2014
6	Tue, Nov 26, 2013	REG	@	Cincinnati	AAC	L	49	79		0	6	L 6	Fifth Third Arena	s/2013-11-26-cinci	massachusetts-lowell	2014
7	Sun, Dec 1, 2013	REG		Mount Ida College		W	73	45		1	6	W 1		s/2013-12-01-massachusetts-l	massachusetts-lowell	2014
8	Tue, Dec 3, 2013	REG	@	St. Bonaventure	A-10	L	58	67		1	7	L 1	Reilly Center	s/2013-12-03-st-bonave	massachusetts-lowell	2014
9	Sat, Dec 7, 2013	REG	@	NJIT	Ind	L	44	55		1	8	L 2	Estelle and Zoom Fleisher Athletic Center	s/2013-12-07	massachusetts-lowell	2014
10	Mon, Dec 9, 2013	REG	@	Columbia	Ivy	L	39	78		1	9	L 3	Levien Gym	s/2013-12-09-col	massachusetts-lowell	2014
11	Wed, Dec 18, 2013	REG		Vermont	AEC	L	48	62		1	10	L 4	Costello Athletic Center	s/2013-12-18-massachusetts-l	massachusetts-lowell	2014
12	Sat, Dec 21, 2013	REG		Duquesne	A-10	L	77	95		1	11	L 5	Costello Athletic Center	s/2013-12-21-massachusetts-l	massachusetts-lowell	2014
13	Sun, Jan 5, 2014	REG		Maryland-Baltimore County	AEC	W	59	54		2	11	W 1	Costello Athletic Center	s/2014-01-05-massachusetts-l	massachusetts-lowell	2014
14	Sat, Jan 11, 2014	REG	@	Binghamton	AEC	W	71	59		3	11	W 2	Events Center	s/2014-01-11-bingh	massachusetts-lowell	2014
15	Wed, Jan 15, 2014	REG		Albany (NY)	AEC	W	70	66	OT	4	11	W 3	Costello Athletic Center	s/2014-01-15-massachusetts-l	massachusetts-lowell	2014
16	Sat, Jan 18, 2014	REG	@	Stony Brook	AEC	L	65	70		4	12	L 1	Pritchard Gymnasium	s/2014-01-18-stony-	massachusetts-lowell	2014
17	Mon, Jan 20, 2014	REG	@	Hartford	AEC	L	51	69		4	13	L 2	Chase Arena at Reich Family Pavilion	s/2014-01-20-har	massachusetts-lowell	2014
