G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
16	Sat, Jan 21, 2006	REG	@	Saint Joseph's	A-10	L	54	66		10	6	L 4	Hagan Arena	saint-josephs	la-salle	2006
17	Wed, Jan 25, 2006	REG	@	Pennsylvania	Ivy	L	65	73		10	7	L 5	The Palestra	pennsylvania	la-salle	2006
18	Sun, Jan 29, 2006	REG		Massachusetts	A-10	W	68	61		11	7	W 1	Tom Gola Arena	massachusetts	la-salle	2006
19	Wed, Feb 1, 2006	REG	@	Duquesne	A-10	W	75	66		12	7	W 2	A.J. Palumbo Center	duquesne	la-salle	2006
20	Sat, Feb 4, 2006	REG		Temple	A-10	W	62	56		13	7	W 3	Tom Gola Arena	temple	la-salle	2006
21	Wed, Feb 8, 2006	REG	@	Massachusetts	A-10	W	65	44		14	7	W 4	Mullins Center	massachusetts	la-salle	2006
22	Sat, Feb 11, 2006	REG	@	Xavier	A-10	W	79	70		15	7	W 5	Cintas Center	xavier	la-salle	2006
23	Wed, Feb 15, 2006	REG		St. Bonaventure	A-10	W	74	62		16	7	W 6	Tom Gola Arena	st-bonaventure	la-salle	2006
24	Sat, Feb 18, 2006	REG		Dayton	A-10	W	74	71		17	7	W 7	Tom Gola Arena	dayton	la-salle	2006
25	Wed, Feb 22, 2006	REG	@	George Washington (6)	A-10	L	65	77		17	8	L 1	Charles E. Smith Center	george-washington	la-salle	2006
26	Wed, Mar 1, 2006	REG	@	Fordham	A-10	L	74	83		17	9	L 2	Rose Hill Gym	fordham	la-salle	2006
27	Sat, Mar 4, 2006	REG		Saint Louis	A-10	W	62	52		18	9	W 1	Tom Gola Arena	saint-louis	la-salle	2006
28	Thu, Mar 9, 2006	CTOURN	N	Fordham	A-10	L	62	64		18	10	L 1	Riverfront Coliseum	fordham	la-salle	2006
1	Fri, Nov 18, 2005	REG	@	Saint Joseph's	A-10	L	47	70		0	1	L 1	Hagan Arena	saint-josephs	lafayette	2006
2	Sun, Nov 20, 2005	REG	@	Notre Dame	Big East	L	66	84		0	2	L 2	Purcell Pavilion at the Joyce Center	notre-dame	lafayette	2006
3	Tue, Nov 22, 2005	REG		Alvernia		W	86	80		1	2	W 1	Kirby Sports Center	NA	lafayette	2006
4	Sun, Nov 27, 2005	REG	@	Princeton	Ivy	W	57	46		2	2	W 2	Jadwin Gymnasium	princeton	lafayette	2006
5	Tue, Nov 29, 2005	REG		Cornell	Ivy	W	57	43		3	2	W 3	Kirby Sports Center	cornell	lafayette	2006
6	Thu, Dec 1, 2005	REG		Saint Peter's	MAAC	L	76	79		3	3	L 1	Kirby Sports Center	saint-peters	lafayette	2006
7	Sat, Dec 3, 2005	REG		Marist	MAAC	L	84	92		3	4	L 2	Kirby Sports Center	marist	lafayette	2006
8	Tue, Dec 6, 2005	REG		St. Francis (NY)	NEC	W	89	81	OT	4	4	W 1	Kirby Sports Center	st-francis-ny	lafayette	2006
9	Sat, Dec 10, 2005	REG	@	Columbia	Ivy	L	67	71		4	5	L 1	Levien Gym	columbia	lafayette	2006
10	Tue, Dec 20, 2005	REG		Dickinson College		W	72	52		5	5	W 1	Kirby Sports Center	NA	lafayette	2006
11	Sat, Dec 31, 2005	REG	@	Fordham	A-10	L	52	71		5	6	L 1	Rose Hill Gym	fordham	lafayette	2006
12	Tue, Jan 3, 2006	REG	@	Mount St. Mary's	NEC	W	76	63		6	6	W 1	Knott Arena	mount-st-marys	lafayette	2006
13	Sat, Jan 7, 2006	REG	@	Holy Cross	Patriot	L	57	86		6	7	L 1	Hart Recreation Center	holy-cross	lafayette	2006
14	Wed, Jan 11, 2006	REG		Colgate	Patriot	W	85	74		7	7	W 1	Kirby Sports Center	colgate	lafayette	2006
15	Sat, Jan 14, 2006	REG		Navy	Patriot	W	80	67		8	7	W 2	Kirby Sports Center	navy	lafayette	2006
16	Mon, Jan 16, 2006	REG	@	Pennsylvania	Ivy	L	73	105		8	8	L 1	The Palestra	pennsylvania	lafayette	2006
17	Wed, Jan 18, 2006	REG	@	Bucknell	Patriot	L	32	62		8	9	L 2	Sojka Pavilion	bucknell	lafayette	2006
18	Sat, Jan 21, 2006	REG		Lehigh	Patriot	L	58	76		8	10	L 3	Kirby Sports Center	lehigh	lafayette	2006
19	Wed, Jan 25, 2006	REG	@	Army	Patriot	W	82	61		9	10	W 1	Christl Arena	army	lafayette	2006
20	Sat, Jan 28, 2006	REG	@	American	Patriot	L	56	74		9	11	L 1	Bender Arena	american	lafayette	2006
21	Sat, Feb 4, 2006	REG		Holy Cross	Patriot	L	61	77		9	12	L 2	Kirby Sports Center	holy-cross	lafayette	2006
22	Wed, Feb 8, 2006	REG	@	Colgate	Patriot	W	63	55		10	12	W 1	Cotterell Court	colgate	lafayette	2006
23	Sat, Feb 11, 2006	REG	@	Navy	Patriot	L	69	89		10	13	L 1	Alumni Hall	navy	lafayette	2006
24	Wed, Feb 15, 2006	REG		Bucknell (24)	Patriot	L	49	69		10	14	L 2	Kirby Sports Center	bucknell	lafayette	2006
25	Sun, Feb 19, 2006	REG	@	Lehigh	Patriot	L	64	82		10	15	L 3	Stabler Arena	lehigh	lafayette	2006
26	Wed, Feb 22, 2006	REG		Army	Patriot	W	73	64		11	15	W 1	Kirby Sports Center	army	lafayette	2006
27	Sat, Feb 25, 2006	REG		American	Patriot	L	67	77		11	16	L 1	Kirby Sports Center	american	lafayette	2006
28	Fri, Mar 3, 2006	CTOURN	N	American	Patriot	L	62	75		11	17	L 2	Sojka Pavilion	american	lafayette	2006
1	Fri, Nov 18, 2005	REG	N	Southern Mississippi	CUSA	L	76	79		0	1	L 1	Carlson Center	southern-mississippi	lamar	2006
2	Sat, Nov 19, 2005	REG	N	Kennesaw State	A-Sun	L	60	79		0	2	L 2	Carlson Center	kennesaw-state	lamar	2006
3	Sun, Nov 20, 2005	REG	N	Montana State	Big Sky	W	92	82		1	2	W 1	Carlson Center	montana-state	lamar	2006
4	Mon, Nov 28, 2005	REG	@	Memphis (11)	CUSA	L	83	108		1	3	L 1	FedExForum	memphis	lamar	2006
5	Wed, Nov 30, 2005	REG	N	Brigham Young	MWC	L	74	97		1	4	L 2	EnergySolutions Arena	brigham-young	lamar	2006
6	Sat, Dec 3, 2005	REG		Oklahoma City		W	89	71		2	4	W 1	Montagne Center	NA	lamar	2006
7	Tue, Dec 6, 2005	REG		Louisiana College		W	97	68		3	4	W 2	Montagne Center	NA	lamar	2006
8	Sat, Dec 10, 2005	REG		Prairie View	SWAC	W	99	58		4	4	W 3	Montagne Center	prairie-view	lamar	2006
9	Wed, Dec 14, 2005	REG	@	Arkansas State	Sun Belt	W	91	81		5	4	W 4	Convocation Center	arkansas-state	lamar	2006
10	Sat, Dec 17, 2005	REG		Tulsa	CUSA	W	86	78		6	4	W 5	Montagne Center	tulsa	lamar	2006
11	Fri, Dec 23, 2005	REG	@	Air Force	MWC	L	50	73		6	5	L 1	Clune Arena 	air-force	lamar	2006
12	Wed, Dec 28, 2005	REG		St. Gregory's		W	112	60		7	5	W 1	Montagne Center	NA	lamar	2006
13	Fri, Dec 30, 2005	REG		Delta State		L	73	82		7	6	L 1	Montagne Center	NA	lamar	2006
14	Wed, Jan 4, 2006	REG		McNeese State	Southland	L	78	83		7	7	L 2	Montagne Center	mcneese-state	lamar	2006
15	Sat, Jan 7, 2006	REG	@	Texas State	Southland	W	83	58		8	7	W 1	Strahan Coliseum	texas-state	lamar	2006
16	Thu, Jan 12, 2006	REG	@	Stephen F. Austin	Southland	W	70	65		9	7	W 2	William Johnson Coliseum	stephen-f-austin	lamar	2006
17	Sat, Jan 14, 2006	REG		Texas-Arlington	Southland	W	93	89		10	7	W 3	Montagne Center	texas-arlington	lamar	2006
18	Thu, Jan 19, 2006	REG		Louisiana-Monroe	Southland	W	79	53		11	7	W 4	Montagne Center	louisiana-monroe	lamar	2006
19	Thu, Jan 26, 2006	REG	@	Nicholls State	Southland	W	89	81		12	7	W 5	David Stopher Gymnasium	nicholls-state	lamar	2006
20	Sat, Jan 28, 2006	REG		Stephen F. Austin	Southland	L	54	72		12	8	L 1	Montagne Center	stephen-f-austin	lamar	2006
21	Sat, Feb 4, 2006	REG	@	McNeese State	Southland	L	72	76		12	9	L 2	Burton Coliseum	mcneese-state	lamar	2006
22	Wed, Feb 8, 2006	REG		Texas State	Southland	W	83	71		13	9	W 1	Montagne Center	texas-state	lamar	2006
23	Sat, Feb 11, 2006	REG	@	Texas-San Antonio	Southland	W	77	70		14	9	W 2	Convocation Center	texas-san-antonio	lamar	2006
24	Wed, Feb 15, 2006	REG		Sam Houston State	Southland	L	82	85		14	10	L 1	Montagne Center	sam-houston-state	lamar	2006
25	Sat, Feb 18, 2006	REG	@	Texas-Arlington	Southland	L	73	75		14	11	L 2	Texas Hall	texas-arlington	lamar	2006
26	Thu, Feb 23, 2006	REG	@	Northwestern State	Southland	L	67	80		14	12	L 3	Prather Coliseum	northwestern-state	lamar	2006
27	Sat, Feb 25, 2006	REG	@	Louisiana-Monroe	Southland	W	89	83		15	12	W 1	Fant-Ewing Coliseum	louisiana-monroe	lamar	2006
28	Wed, Mar 1, 2006	REG		Nicholls State	Southland	W	103	87		16	12	W 2	Montagne Center	nicholls-state	lamar	2006
29	Fri, Mar 3, 2006	REG		Southeastern Louisiana	Southland	L	79	89		16	13	L 1	Montagne Center	southeastern-louisiana	lamar	2006
30	Tue, Mar 7, 2006	CTOURN	@	Southeastern Louisiana	Southland	W	68	65		17	13	W 1	University Center	southeastern-louisiana	lamar	2006
31	Thu, Mar 9, 2006	CTOURN	@	Northwestern State	Southland	L	66	80		17	14	L 1	Prather Coliseum	northwestern-state	lamar	2006
1	Sun, Nov 13, 2005	REG	N	Northwestern	Big Ten	L	59	61		0	1	L 1	Arena-Auditorium	northwestern	lehigh	2006
2	Mon, Nov 14, 2005	REG	N	Coppin State	MEAC	W	65	64		1	1	W 1	Arena-Auditorium	coppin-state	lehigh	2006
3	Tue, Nov 15, 2005	REG	N	Butler	Horizon	L	41	66		1	2	L 1	Arena-Auditorium	butler	lehigh	2006
4	Sun, Nov 20, 2005	REG		Princeton	Ivy	L	54	64		1	3	L 2	Stabler Arena	princeton	lehigh	2006
5	Tue, Nov 22, 2005	REG		Stony Brook	AEC	W	58	54		2	3	W 1	Stabler Arena	stony-brook	lehigh	2006
6	Sun, Nov 27, 2005	REG	@	Villanova (4)	Big East	L	47	84		2	4	L 1	Wells Fargo Center	villanova	lehigh	2006
7	Tue, Nov 29, 2005	REG		Eastern		W	67	48		3	4	W 1	Stabler Arena	NA	lehigh	2006
8	Sun, Dec 4, 2005	REG	@	Cornell	Ivy	L	53	57		3	5	L 1	Newman Arena	cornell	lehigh	2006
9	Wed, Dec 7, 2005	REG	@	Sacred Heart	NEC	L	55	66		3	6	L 2	William H. Pitt Center	sacred-heart	lehigh	2006
10	Sat, Dec 10, 2005	REG		Harvard	Ivy	W	67	56		4	6	W 1	Stabler Arena	harvard	lehigh	2006
11	Mon, Dec 12, 2005	REG		Monmouth	NEC	W	71	57		5	6	W 2	Stabler Arena	monmouth	lehigh	2006
12	Fri, Dec 23, 2005	REG	@	Washington (9)	Pac-10	L	37	54		5	7	L 1	Bank of America Arena	washington	lehigh	2006
13	Fri, Dec 30, 2005	REG		Towson	CAA	L	66	69		5	8	L 2	Stabler Arena	towson	lehigh	2006
14	Mon, Jan 2, 2006	REG	@	Columbia	Ivy	W	65	57		6	8	W 1	Levien Gym	columbia	lehigh	2006
15	Wed, Jan 4, 2006	REG		Muhlenburg		W	80	70		7	8	W 2	Stabler Arena	NA	lehigh	2006
16	Sat, Jan 7, 2006	REG	@	American	Patriot	W	70	59		8	8	W 3	Bender Arena	american	lehigh	2006
17	Wed, Jan 11, 2006	REG		Navy	Patriot	W	65	58		9	8	W 4	Stabler Arena	navy	lehigh	2006
18	Sat, Jan 14, 2006	REG		Army	Patriot	W	63	60		10	8	W 5	Stabler Arena	army	lehigh	2006
19	Wed, Jan 18, 2006	REG	@	Colgate	Patriot	W	53	45		11	8	W 6	Cotterell Court	colgate	lehigh	2006
20	Sat, Jan 21, 2006	REG	@	Lafayette	Patriot	W	76	58		12	8	W 7	Kirby Sports Center	lafayette	lehigh	2006
21	Wed, Jan 25, 2006	REG		Bucknell	Patriot	L	54	59		12	9	L 1	Stabler Arena	bucknell	lehigh	2006
22	Sat, Jan 28, 2006	REG		Holy Cross	Patriot	W	64	63		13	9	W 1	Stabler Arena	holy-cross	lehigh	2006
23	Sat, Feb 4, 2006	REG		American	Patriot	W	65	58		14	9	W 2	Stabler Arena	american	lehigh	2006
24	Wed, Feb 8, 2006	REG	@	Navy	Patriot	W	74	49		15	9	W 3	Alumni Hall	navy	lehigh	2006
25	Sat, Feb 11, 2006	REG	@	Army	Patriot	W	69	44		16	9	W 4	Christl Arena	army	lehigh	2006
26	Wed, Feb 15, 2006	REG		Colgate	Patriot	W	67	58		17	9	W 5	Stabler Arena	colgate	lehigh	2006
27	Sun, Feb 19, 2006	REG		Lafayette	Patriot	W	82	64		18	9	W 6	Stabler Arena	lafayette	lehigh	2006
28	Wed, Feb 22, 2006	REG	@	Bucknell	Patriot	L	70	81		18	10	L 1	Sojka Pavilion	bucknell	lehigh	2006
29	Sun, Feb 26, 2006	REG	@	Holy Cross	Patriot	L	54	68		18	11	L 2	Hart Recreation Center	holy-cross	lehigh	2006
30	Fri, Mar 3, 2006	CTOURN	N	Colgate	Patriot	W	48	44		19	11	W 1	Hart Recreation Center	colgate	lehigh	2006
31	Sun, Mar 5, 2006	CTOURN	@	Holy Cross	Patriot	L	66	73		19	12	L 1	Hart Recreation Center	holy-cross	lehigh	2006
1	Fri, Nov 18, 2005	REG	@	Virginia	ACC	L	44	79		0	1	L 1	University Hall	virginia	liberty	2006
2	Mon, Nov 21, 2005	REG		Cincinnati Christian		W	88	54		1	1	W 1	Vines Center	NA	liberty	2006
3	Fri, Nov 25, 2005	REG	@	Kentucky (7)	SEC	L	51	81		1	2	L 1	Rupp Arena	kentucky	liberty	2006
4	Wed, Nov 30, 2005	REG	@	Longwood	Ind	L	75	88		1	3	L 2	Willett Hall	longwood	liberty	2006
5	Fri, Dec 2, 2005	REG		Lynchburg		W	84	50		2	3	W 1	Vines Center	NA	liberty	2006
6	Tue, Dec 6, 2005	REG		Buffalo	MAC	L	53	66		2	4	L 1	Vines Center	buffalo	liberty	2006
7	Sat, Dec 10, 2005	REG	@	Lipscomb	A-Sun	L	62	78		2	5	L 2	Allen Arena	lipscomb	liberty	2006
8	Mon, Dec 19, 2005	REG	N	Mississippi State	SEC	L	67	78		2	6	L 3	Mario Morales Coliseum	mississippi-state	liberty	2006
9	Tue, Dec 20, 2005	REG	N	Mount St. Mary's	NEC	L	59	63		2	7	L 4	Mario Morales Coliseum	mount-st-marys	liberty	2006
10	Wed, Dec 21, 2005	REG	@	Puerto Rico-Mayaguez		W	74	60		3	7	W 1		NA	liberty	2006
11	Thu, Dec 29, 2005	REG	@	McNeese State	Southland	L	72	85		3	8	L 1	Burton Coliseum	mcneese-state	liberty	2006
12	Tue, Jan 3, 2006	REG		High Point	Big South	W	83	80		4	8	W 1	Vines Center	high-point	liberty	2006
13	Sat, Jan 7, 2006	REG		Radford	Big South	L	50	60		4	9	L 1	Vines Center	radford	liberty	2006
14	Tue, Jan 10, 2006	REG		Marist	MAAC	L	69	83		4	10	L 2	Vines Center	marist	liberty	2006
15	Sat, Jan 14, 2006	REG	@	Virginia Military Institute	Big South	L	68	84		4	11	L 3	Cameron Hall	virginia-military-institute	liberty	2006
16	Thu, Jan 19, 2006	REG	@	Winthrop	Big South	L	47	67		4	12	L 4	Winthrop Coliseum	winthrop	liberty	2006
17	Sat, Jan 21, 2006	REG		Birmingham-Southern	Big South	L	51	61		4	13	L 5	Vines Center	birmingham-southern	liberty	2006
18	Wed, Jan 25, 2006	REG	@	North Carolina-Asheville	Big South	L	65	77		4	14	L 6	Charlie Justice Center	north-carolina-asheville	liberty	2006
19	Sat, Jan 28, 2006	REG	@	Coastal Carolina	Big South	L	60	72		4	15	L 7	Kimbel Arena	coastal-carolina	liberty	2006
20	Mon, Jan 30, 2006	REG	@	Charleston Southern	Big South	L	71	73		4	16	L 8	CSU Fieldhouse	charleston-southern	liberty	2006
21	Thu, Feb 2, 2006	REG		Virginia Military Institute	Big South	W	71	67		5	16	W 1	Vines Center	virginia-military-institute	liberty	2006
22	Mon, Feb 6, 2006	REG		North Carolina-Asheville	Big South	L	81	83	OT	5	17	L 1	Vines Center	north-carolina-asheville	liberty	2006
23	Sat, Feb 11, 2006	REG		Charleston Southern	Big South	L	45	61		5	18	L 2	Vines Center	charleston-southern	liberty	2006
24	Mon, Feb 13, 2006	REG		Longwood	Ind	W	75	66		6	18	W 1	Vines Center	longwood	liberty	2006
25	Wed, Feb 15, 2006	REG	@	Birmingham-Southern	Big South	L	56	68		6	19	L 1	Bill Battle Coliseum	birmingham-southern	liberty	2006
26	Sat, Feb 18, 2006	REG	@	Radford	Big South	L	54	69		6	20	L 2	Donald N. Dedmon Center	radford	liberty	2006
27	Mon, Feb 20, 2006	REG		Winthrop	Big South	W	78	71		7	20	W 1	Vines Center	winthrop	liberty	2006
28	Thu, Feb 23, 2006	REG		Coastal Carolina	Big South	L	61	78		7	21	L 1	Vines Center	coastal-carolina	liberty	2006
29	Sat, Feb 25, 2006	REG	@	High Point	Big South	L	49	78		7	22	L 2	Millis Center	high-point	liberty	2006
30	Tue, Feb 28, 2006	CTOURN	@	Winthrop	Big South	L	52	93		7	23	L 3	Winthrop Coliseum	winthrop	liberty	2006
1	Sun, Nov 13, 2005	REG	N	Northern Colorado	Ind	W	72	60		1	0	W 1	Rupp Arena	northern-colorado	lipscomb	2006
2	Mon, Nov 14, 2005	REG	@	Kentucky (9)	SEC	L	49	67		1	1	L 1	Rupp Arena	kentucky	lipscomb	2006
3	Sun, Nov 20, 2005	REG	@	Auburn	SEC	L	54	69		1	2	L 2	Beard-Eaves-Memorial	auburn	lipscomb	2006
4	Thu, Dec 1, 2005	REG	@	Kennesaw State	A-Sun	L	66	67		1	3	L 3	KSU Convocation Center 	kennesaw-state	lipscomb	2006
5	Sat, Dec 3, 2005	REG	@	East Tennessee State	A-Sun	W	56	54		2	3	W 1	Memorial Center	east-tennessee-state	lipscomb	2006
6	Thu, Dec 8, 2005	REG		Jackson State	SWAC	W	75	62		3	3	W 2	Allen Arena	jackson-state	lipscomb	2006
7	Sat, Dec 10, 2005	REG		Liberty	Big South	W	78	62		4	3	W 3	Allen Arena	liberty	lipscomb	2006
8	Sat, Dec 17, 2005	REG	@	Jackson State	SWAC	L	64	73		4	4	L 1	Lee E. Williams Athletics and Assembly Center	jackson-state	lipscomb	2006
9	Mon, Dec 19, 2005	REG	N	Nicholls State	Southland	W	73	71		5	4	W 1	Alario Center	nicholls-state	lipscomb	2006
10	Thu, Dec 29, 2005	REG	@	Tennessee	SEC	L	58	69		5	5	L 1	Thompson-Boling Arena	tennessee	lipscomb	2006
11	Mon, Jan 2, 2006	REG		Gardner-Webb	A-Sun	W	70	58		6	5	W 1	Allen Arena	gardner-webb	lipscomb	2006
12	Wed, Jan 4, 2006	REG		Campbell	A-Sun	L	91	95		6	6	L 1	Allen Arena	campbell	lipscomb	2006
13	Sat, Jan 7, 2006	REG	@	Jacksonville	A-Sun	W	75	67		7	6	W 1	Jacksonville Veteran's Memorial Arena	jacksonville	lipscomb	2006
14	Mon, Jan 9, 2006	REG	@	North Florida	A-Sun	W	75	67		8	6	W 2	UNF Arena 	north-florida	lipscomb	2006
15	Sat, Jan 14, 2006	REG		Mercer	A-Sun	W	83	66		9	6	W 3	Allen Arena	mercer	lipscomb	2006
16	Mon, Jan 16, 2006	REG		Stetson	A-Sun	W	57	52		10	6	W 4	Allen Arena	stetson	lipscomb	2006
17	Fri, Jan 20, 2006	REG		Belmont	A-Sun	W	97	85	OT	11	6	W 5	Allen Arena	belmont	lipscomb	2006
18	Tue, Jan 24, 2006	REG	@	Florida Atlantic	A-Sun	W	66	50		12	6	W 6	FAU Arena	florida-atlantic	lipscomb	2006
19	Sun, Jan 29, 2006	REG		Florida Atlantic	A-Sun	W	88	71		13	6	W 7	Allen Arena	florida-atlantic	lipscomb	2006
20	Tue, Jan 31, 2006	REG	@	Belmont	A-Sun	L	65	81		13	7	L 1	Curb Event Center	belmont	lipscomb	2006
21	Sat, Feb 4, 2006	REG	@	Mercer	A-Sun	W	83	66		14	7	W 1	University Center	mercer	lipscomb	2006
22	Mon, Feb 6, 2006	REG	@	Stetson	A-Sun	L	67	85		14	8	L 1	Edmunds Center	stetson	lipscomb	2006
23	Thu, Feb 9, 2006	REG		North Florida	A-Sun	W	75	65		15	8	W 1	Allen Arena	north-florida	lipscomb	2006
24	Sat, Feb 11, 2006	REG		Jacksonville	A-Sun	W	101	78		16	8	W 2	Allen Arena	jacksonville	lipscomb	2006
25	Thu, Feb 16, 2006	REG	@	Campbell	A-Sun	W	82	70		17	8	W 3	Carter Gymnasium	campbell	lipscomb	2006
26	Sat, Feb 18, 2006	REG	@	Gardner-Webb	A-Sun	L	66	71		17	9	L 1	Paul Porter Arena	gardner-webb	lipscomb	2006
27	Fri, Feb 24, 2006	REG		East Tennessee State	A-Sun	W	76	56		18	9	W 1	Allen Arena	east-tennessee-state	lipscomb	2006
28	Sun, Feb 26, 2006	REG		Kennesaw State	A-Sun	W	77	48		19	9	W 2	Allen Arena	kennesaw-state	lipscomb	2006
29	Thu, Mar 2, 2006	CTOURN	N	Mercer	A-Sun	W	78	62		20	9	W 3	Memorial Center	mercer	lipscomb	2006
30	Fri, Mar 3, 2006	CTOURN	N	Gardner-Webb	A-Sun	W	70	51		21	9	W 4	Memorial Center	gardner-webb	lipscomb	2006
31	Sat, Mar 4, 2006	CTOURN	N	Belmont	A-Sun	L	69	74	OT	21	10	L 1	Memorial Center	belmont	lipscomb	2006
32	Tue, Mar 14, 2006	NIT	@	Texas-El Paso	CUSA	L	66	85		21	11	L 2	Don Haskins Center	texas-el-paso	lipscomb	2006
1	Fri, Nov 18, 2005	REG	@	Nevada-Las Vegas	MWC	L	73	108		0	1	L 1	Thomas & Mack Center	nevada-las-vegas	long-beach-state	2006
2	Mon, Nov 21, 2005	REG	@	University of California	Pac-10	L	69	88		0	2	L 2	Haas Pavilion	california	long-beach-state	2006
3	Sun, Nov 27, 2005	REG		San Francisco State		W	108	51		1	2	W 1	The Walter Pyramid	NA	long-beach-state	2006
4	Wed, Nov 30, 2005	REG		Loyola Marymount	WCC	W	93	85		2	2	W 2	The Walter Pyramid	loyola-marymount	long-beach-state	2006
5	Sat, Dec 3, 2005	REG	@	Portland	WCC	L	95	99		2	3	L 1	Chiles Center	portland	long-beach-state	2006
6	Mon, Dec 5, 2005	REG	@	Sacramento State	Big Sky	L	94	106		2	4	L 2	Hornets Nest	sacramento-state	long-beach-state	2006
7	Sat, Dec 10, 2005	REG		San Jose State	WAC	L	56	69		2	5	L 3	The Walter Pyramid	san-jose-state	long-beach-state	2006
8	Sat, Dec 17, 2005	REG	@	Pepperdine	WCC	L	86	92		2	6	L 4	Firestone Fieldhouse	pepperdine	long-beach-state	2006
9	Thu, Dec 22, 2005	REG		Maryland-Baltimore County	AEC	W	81	70		3	6	W 1	The Walter Pyramid	maryland-baltimore-county	long-beach-state	2006
10	Fri, Dec 30, 2005	REG		Cornell	Ivy	W	79	65		4	6	W 2	The Walter Pyramid	cornell	long-beach-state	2006
11	Mon, Jan 2, 2006	REG		UC-Davis	Ind	W	77	48		5	6	W 3	The Walter Pyramid	california-davis	long-beach-state	2006
12	Sat, Jan 7, 2006	REG	@	UC-Santa Barbara	Big West	L	74	77		5	7	L 1	The Thunderdome	california-santa-barbara	long-beach-state	2006
13	Mon, Jan 9, 2006	REG	@	Cal Poly	Big West	W	79	66		6	7	W 1	Robert A. Mott Gymnasium	cal-poly	long-beach-state	2006
14	Fri, Jan 13, 2006	REG		Pacific	Big West	L	72	78		6	8	L 1	The Walter Pyramid	pacific	long-beach-state	2006
15	Sun, Jan 15, 2006	REG		Cal State Northridge	Big West	W	84	73		7	8	W 1	The Walter Pyramid	cal-state-northridge	long-beach-state	2006
16	Thu, Jan 19, 2006	REG	@	Cal State Fullerton	Big West	W	97	96	OT	8	8	W 2	Titan Gym	cal-state-fullerton	long-beach-state	2006
17	Sat, Jan 21, 2006	REG	@	UC-Riverside	Big West	W	82	70		9	8	W 3	UCR Student Rec Center	california-riverside	long-beach-state	2006
18	Sat, Jan 28, 2006	REG		UC-Irvine	Big West	L	67	73		9	9	L 1	The Walter Pyramid	california-irvine	long-beach-state	2006
19	Thu, Feb 2, 2006	REG	@	Cal State Northridge	Big West	W	101	80		10	9	W 1	The Matadome	cal-state-northridge	long-beach-state	2006
20	Sat, Feb 4, 2006	REG	@	Pacific	Big West	L	78	87		10	10	L 1	A.G. Spanos Center	pacific	long-beach-state	2006
21	Thu, Feb 9, 2006	REG		Cal Poly	Big West	W	69	66		11	10	W 1	The Walter Pyramid	cal-poly	long-beach-state	2006
22	Sat, Feb 11, 2006	REG		UC-Santa Barbara	Big West	L	78	81		11	11	L 1	The Walter Pyramid	california-santa-barbara	long-beach-state	2006
23	Wed, Feb 15, 2006	REG		Cal State Fullerton	Big West	W	88	79		12	11	W 1	The Walter Pyramid	cal-state-fullerton	long-beach-state	2006
24	Sat, Feb 18, 2006	REG	@	Manhattan	MAAC	W	108	94		13	11	W 2	Draddy Gymnasium	manhattan	long-beach-state	2006
25	Sat, Feb 25, 2006	REG	@	UC-Davis	Ind	W	96	92	OT	14	11	W 3	The Pavilion	california-davis	long-beach-state	2006
26	Thu, Mar 2, 2006	REG		UC-Riverside	Big West	W	82	76	OT	15	11	W 4	The Walter Pyramid	california-riverside	long-beach-state	2006
27	Sat, Mar 4, 2006	REG	@	UC-Irvine	Big West	W	93	73		16	11	W 5	Bren Events Center	california-irvine	long-beach-state	2006
28	Thu, Mar 9, 2006	CTOURN	N	Cal State Fullerton	Big West	W	94	91		17	11	W 6	Honda Center	cal-state-fullerton	long-beach-state	2006
29	Fri, Mar 10, 2006	CTOURN	N	UC-Irvine	Big West	W	75	73		18	11	W 7	Honda Center	california-irvine	long-beach-state	2006
30	Sat, Mar 11, 2006	CTOURN	N	Pacific	Big West	L	70	78		18	12	L 1	Honda Center	pacific	long-beach-state	2006
1	Tue, Nov 22, 2005	REG		Columbia	Ivy	L	63	80		0	1	L 1	Schwartz Athletic Center	columbia	long-island-university	2006
2	Sat, Nov 26, 2005	REG	@	Penn State	Big Ten	L	64	80		0	2	L 2	Bryce Jordan Center	penn-state	long-island-university	2006
3	Tue, Nov 29, 2005	REG	@	Southern Methodist	CUSA	L	62	74		0	3	L 3	Moody Coliseum	southern-methodist	long-island-university	2006
4	Sat, Dec 3, 2005	REG	@	New Hampshire	AEC	W	59	56		1	3	W 1	Lundholm Gymnasium	new-hampshire	long-island-university	2006
5	Sat, Dec 10, 2005	REG		Hartford	AEC	W	85	80		2	3	W 2	Schwartz Athletic Center	hartford	long-island-university	2006
6	Wed, Dec 14, 2005	REG	@	Harvard	Ivy	L	79	91		2	4	L 1	Lavietes Pavilion	harvard	long-island-university	2006
7	Thu, Dec 22, 2005	REG		City College of New York		W	80	39		3	4	W 1	Schwartz Athletic Center	NA	long-island-university	2006
8	Thu, Dec 29, 2005	REG	N	Rider	MAAC	L	59	63		3	5	L 1	F. Mitchell Johnson Center	rider	long-island-university	2006
9	Fri, Dec 30, 2005	REG	N	Longwood	Ind	L	69	86		3	6	L 2	F. Mitchell Johnson Center	longwood	long-island-university	2006
10	Thu, Jan 5, 2006	REG		Mount St. Mary's	NEC	L	57	73		3	7	L 3	Schwartz Athletic Center	mount-st-marys	long-island-university	2006
