G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
22	Sat, Feb 4, 2012	REG		New Mexico	MWC	L	49	65		10	12	L 8	Taco Bell Arena	new-mexico	boise-state	2012
23	Sat, Feb 11, 2012	REG	@	Air Force	MWC	W	72	61		11	12	W 1	Clune Arena 	air-force	boise-state	2012
24	Wed, Feb 15, 2012	REG		Colorado State	MWC	W	70	69		12	12	W 2	Taco Bell Arena	colorado-state	boise-state	2012
25	Sat, Feb 18, 2012	REG		Texas Christian	MWC	W	65	64		13	12	W 3	Taco Bell Arena	texas-christian	boise-state	2012
26	Wed, Feb 22, 2012	REG	@	Nevada-Las Vegas (21)	MWC	L	58	75		13	13	L 1	Thomas & Mack Center	nevada-las-vegas	boise-state	2012
27	Sat, Feb 25, 2012	REG	@	Wyoming	MWC	L	54	64		13	14	L 2	Arena-Auditorium	wyoming	boise-state	2012
28	Wed, Feb 29, 2012	REG		San Diego State (21)	MWC	L	53	66		13	15	L 3	Taco Bell Arena	san-diego-state	boise-state	2012
29	Sat, Mar 3, 2012	REG	@	New Mexico	MWC	L	61	76		13	16	L 4	The Pit/Bob King Court	new-mexico	boise-state	2012
30	Thu, Mar 8, 2012	CTOURN	N	San Diego State (18)	MWC	L	62	65		13	17	L 5	Thomas & Mack Center	san-diego-state	boise-state	2012
1	Mon, Nov 14, 2011	REG		New Hampshire	AEC	W	67	64		1	0	W 1	Silvio O. Conte Forum	new-hampshire	boston-college	2012
2	Fri, Nov 18, 2011	REG	@	Holy Cross	Patriot	L	64	86		1	1	L 1	Hart Recreation Center	holy-cross	boston-college	2012
3	Mon, Nov 21, 2011	REG		Massachusetts	A-10	L	46	82		1	2	L 2		massachusetts	boston-college	2012
4	Thu, Nov 24, 2011	REG	N	Saint Louis	A-10	L	51	62		1	3	L 3	Anaheim Convention Center	saint-louis	boston-college	2012
5	Fri, Nov 25, 2011	REG	N	UC-Riverside	Big West	W	66	62	OT	2	3	W 1		california-riverside	boston-college	2012
6	Sun, Nov 27, 2011	REG	N	New Mexico	MWC	L	57	75		2	4	L 1	Anaheim Convention Center	new-mexico	boston-college	2012
7	Wed, Nov 30, 2011	REG		Penn State	Big Ten	L	54	62		2	5	L 2	Silvio O. Conte Forum	penn-state	boston-college	2012
8	Sat, Dec 3, 2011	REG		Boston University	AEC	L	61	75		2	6	L 3	Silvio O. Conte Forum	boston-university	boston-college	2012
9	Thu, Dec 8, 2011	REG	@	Providence	Big East	L	57	64		2	7	L 4	Dunkin' Donuts Center	providence	boston-college	2012
10	Sun, Dec 11, 2011	REG		Stony Brook	AEC	W	66	51		3	7	W 1	Silvio O. Conte Forum	stony-brook	boston-college	2012
11	Sun, Dec 18, 2011	REG		Bryant	NEC	W	75	55		4	7	W 2	Silvio O. Conte Forum	bryant	boston-college	2012
12	Wed, Dec 21, 2011	REG		Sacred Heart	NEC	W	83	73		5	7	W 3	Silvio O. Conte Forum	sacred-heart	boston-college	2012
13	Thu, Dec 29, 2011	REG		Harvard (24)	Ivy	L	46	67		5	8	L 1	Silvio O. Conte Forum	harvard	boston-college	2012
14	Mon, Jan 2, 2012	REG		Rhode Island	A-10	L	72	78	2OT	5	9	L 2	Silvio O. Conte Forum	rhode-island	boston-college	2012
15	Sat, Jan 7, 2012	REG	@	North Carolina (3)	ACC	L	60	83		5	10	L 3	Smith Center	north-carolina	boston-college	2012
16	Thu, Jan 12, 2012	REG		Clemson	ACC	W	59	57		6	10	W 1	Silvio O. Conte Forum	clemson	boston-college	2012
17	Sat, Jan 14, 2012	REG		Virginia Tech	ACC	W	61	59		7	10	W 2	Silvio O. Conte Forum	virginia-tech	boston-college	2012
18	Thu, Jan 19, 2012	REG	@	North Carolina State	ACC	L	62	76		7	11	L 1	RBC Center	north-carolina-state	boston-college	2012
19	Sat, Jan 21, 2012	REG		Wake Forest	ACC	L	56	71		7	12	L 2	Silvio O. Conte Forum	wake-forest	boston-college	2012
20	Thu, Jan 26, 2012	REG	@	Virginia (19)	ACC	L	49	66		7	13	L 3	John Paul Jones Arena	virginia	boston-college	2012
21	Sun, Jan 29, 2012	REG		Miami (FL)	ACC	L	54	76		7	14	L 4	Silvio O. Conte Forum	miami-fl	boston-college	2012
22	Wed, Feb 1, 2012	REG		North Carolina State	ACC	L	51	56		7	15	L 5	Silvio O. Conte Forum	north-carolina-state	boston-college	2012
23	Sat, Feb 4, 2012	REG	@	Georgia Tech	ACC	L	47	51		7	16	L 6	Alexander Memorial Coliseum	georgia-tech	boston-college	2012
24	Wed, Feb 8, 2012	REG		Florida State (15)	ACC	W	64	60		8	16	W 1	Silvio O. Conte Forum	florida-state	boston-college	2012
25	Sun, Feb 12, 2012	REG	@	Virginia Tech	ACC	L	65	66		8	17	L 1	Cassell Coliseum	virginia-tech	boston-college	2012
26	Thu, Feb 16, 2012	REG	@	Maryland	ACC	L	65	81		8	18	L 2	Comcast Center	maryland	boston-college	2012
27	Sun, Feb 19, 2012	REG		Duke (5)	ACC	L	50	75		8	19	L 3	Silvio O. Conte Forum	duke	boston-college	2012
28	Sat, Feb 25, 2012	REG	@	Wake Forest	ACC	L	56	85		8	20	L 4	Lawrence Joel Coliseum	wake-forest	boston-college	2012
29	Wed, Feb 29, 2012	REG		Georgia Tech	ACC	W	56	52		9	20	W 1	Silvio O. Conte Forum	georgia-tech	boston-college	2012
30	Sat, Mar 3, 2012	REG	@	Miami (FL)	ACC	L	56	77		9	21	L 1	BankUnited Center	miami-fl	boston-college	2012
31	Thu, Mar 8, 2012	CTOURN	N	North Carolina State	ACC	L	57	78		9	22	L 2	Philips Arena	north-carolina-state	boston-college	2012
1	Fri, Nov 11, 2011	REG		Northeastern	CAA	L	74	82	OT	0	1	L 1	Agganis Arena	northeastern	boston-university	2012
2	Sun, Nov 13, 2011	REG	@	Texas	Big 12	L	46	82		0	2	L 2	Frank Erwin Center	texas	boston-university	2012
3	Sun, Nov 20, 2011	REG	@	Cornell	Ivy	L	66	71		0	3	L 3	Newman Arena	cornell	boston-university	2012
4	Fri, Nov 25, 2011	REG	N	Cleveland State	Horizon	L	62	63		0	4	L 4	Thomas M. Ryan Center	cleveland-state	boston-university	2012
5	Sat, Nov 26, 2011	REG	@	Rhode Island	A-10	W	70	64		1	4	W 1	Thomas M. Ryan Center	rhode-island	boston-university	2012
6	Sun, Nov 27, 2011	REG	N	Hofstra	CAA	W	68	61		2	4	W 2		hofstra	boston-university	2012
7	Wed, Nov 30, 2011	REG		Delaware	CAA	W	73	67		3	4	W 3	Agganis Arena	delaware	boston-university	2012
8	Sat, Dec 3, 2011	REG	@	Boston College	ACC	W	75	61		4	4	W 4	Silvio O. Conte Forum	boston-college	boston-university	2012
9	Wed, Dec 7, 2011	REG	@	Saint Joseph's	A-10	L	68	75		4	5	L 1	Hagan Arena	saint-josephs	boston-university	2012
10	Sat, Dec 10, 2011	REG		Harvard (25)	Ivy	L	52	76		4	6	L 2	Agganis Arena	harvard	boston-university	2012
11	Tue, Dec 13, 2011	REG	@	Villanova	Big East	L	43	68		4	7	L 3	Wells Fargo Center	villanova	boston-university	2012
12	Thu, Dec 22, 2011	REG		Bucknell	Patriot	L	61	75		4	8	L 4	Agganis Arena	bucknell	boston-university	2012
13	Thu, Dec 29, 2011	REG	@	La Salle	A-10	L	53	70		4	9	L 5	Tom Gola Arena	la-salle	boston-university	2012
14	Sat, Dec 31, 2011	REG	@	Quinnipiac	NEC	L	53	59		4	10	L 6	TD Bank Sports Center	quinnipiac	boston-university	2012
15	Thu, Jan 5, 2012	REG	@	Vermont	AEC	L	69	83		4	11	L 7	Roy L. Patrick Gymnasium	vermont	boston-university	2012
16	Sun, Jan 8, 2012	REG		Binghamton	AEC	W	68	49		5	11	W 1	Agganis Arena	binghamton	boston-university	2012
17	Wed, Jan 11, 2012	REG	@	Maine	AEC	W	77	68		6	11	W 2	Alfond Arena	maine	boston-university	2012
18	Sat, Jan 14, 2012	REG		Stony Brook	AEC	W	61	55		7	11	W 3	Agganis Arena	stony-brook	boston-university	2012
19	Mon, Jan 16, 2012	REG		Albany (NY)	AEC	W	70	57		8	11	W 4	Agganis Arena	albany-ny	boston-university	2012
20	Thu, Jan 19, 2012	REG	@	New Hampshire	AEC	W	52	50		9	11	W 5	Lundholm Gymnasium	new-hampshire	boston-university	2012
21	Sun, Jan 22, 2012	REG	@	Hartford	AEC	W	65	46		10	11	W 6	Chase Arena at Reich Family Pavilion	hartford	boston-university	2012
22	Tue, Jan 24, 2012	REG		Maryland-Baltimore County	AEC	W	83	48		11	11	W 7	Agganis Arena	maryland-baltimore-county	boston-university	2012
23	Fri, Jan 27, 2012	REG	@	Stony Brook	AEC	L	57	66		11	12	L 1	Pritchard Gymnasium	stony-brook	boston-university	2012
24	Wed, Feb 1, 2012	REG		Vermont	AEC	L	67	68		11	13	L 2	Agganis Arena	vermont	boston-university	2012
25	Sat, Feb 4, 2012	REG	@	Binghamton	AEC	W	68	53		12	13	W 1	Events Center	binghamton	boston-university	2012
26	Mon, Feb 6, 2012	REG	@	Albany (NY)	AEC	W	81	78		13	13	W 2	SEFCU Arena	albany-ny	boston-university	2012
27	Thu, Feb 9, 2012	REG		Maine	AEC	W	67	54		14	13	W 3	Agganis Arena	maine	boston-university	2012
28	Wed, Feb 15, 2012	REG		New Hampshire	AEC	L	54	56		14	14	L 1	Agganis Arena	new-hampshire	boston-university	2012
29	Sun, Feb 19, 2012	REG	@	Loyola (MD)	MAAC	L	56	69		14	15	L 2	Reitz Arena	loyola-md	boston-university	2012
30	Wed, Feb 22, 2012	REG	@	Maryland-Baltimore County	AEC	W	73	52		15	15	W 1	RAC Arena	maryland-baltimore-county	boston-university	2012
31	Sat, Feb 25, 2012	REG		Hartford	AEC	W	64	55		16	15	W 2	Agganis Arena	hartford	boston-university	2012
32	Sat, Mar 3, 2012	CTOURN	N	Hartford	AEC	L	49	53		16	16	L 1		hartford	boston-university	2012
1	Fri, Nov 11, 2011	REG		Howard	MEAC	W	63	48		1	0	W 1	Stroh Center	howard	bowling-green-state	2012
2	Sun, Nov 13, 2011	REG	@	Georgia	SEC	L	54	63		1	1	L 1	Stegeman Coliseum	georgia	bowling-green-state	2012
3	Mon, Nov 21, 2011	REG		Austin Peay	OVC	W	82	72		2	1	W 1	Stroh Center	austin-peay	bowling-green-state	2012
4	Tue, Nov 22, 2011	REG		Detroit Mercy	Horizon	W	67	61		3	1	W 2	Stroh Center	detroit-mercy	bowling-green-state	2012
5	Wed, Nov 23, 2011	REG		George Washington	A-10	L	56	77		3	2	L 1	Stroh Center	george-washington	bowling-green-state	2012
6	Sun, Nov 27, 2011	REG		Temple	A-10	W	67	64		4	2	W 1	Stroh Center	temple	bowling-green-state	2012
7	Sun, Dec 4, 2011	REG	@	Western Kentucky	Sun Belt	L	53	60		4	3	L 1	E.A. Diddle Arena	western-kentucky	bowling-green-state	2012
8	Wed, Dec 7, 2011	REG		Malone		W	87	44		5	3	W 1	Stroh Center	NA	bowling-green-state	2012
9	Sat, Dec 10, 2011	REG	@	Valparaiso	Horizon	L	79	82		5	4	L 1	Athletics-Recreation Center	valparaiso	bowling-green-state	2012
10	Sat, Dec 17, 2011	REG	@	Michigan State (21)	Big Ten	L	60	74		5	5	L 2	Breslin Events Center	michigan-state	bowling-green-state	2012
11	Thu, Dec 22, 2011	REG	@	Florida International	Sun Belt	W	61	53		6	5	W 1	US Century Bank Arena	florida-international	bowling-green-state	2012
12	Wed, Dec 28, 2011	REG	@	Duquesne	A-10	L	76	86		6	6	L 1	A.J. Palumbo Center	duquesne	bowling-green-state	2012
13	Sun, Jan 1, 2012	REG	@	Texas-San Antonio	Southland	L	79	86	OT	6	7	L 2	Convocation Center	texas-san-antonio	bowling-green-state	2012
14	Sat, Jan 7, 2012	REG		Ohio	MAC	W	67	57		7	7	W 1	Stroh Center	ohio	bowling-green-state	2012
15	Wed, Jan 11, 2012	REG		Akron	MAC	L	55	56		7	8	L 1	Stroh Center	akron	bowling-green-state	2012
16	Sat, Jan 14, 2012	REG	@	Kent State	MAC	L	87	92		7	9	L 2	Memorial Athletic & Convocation Center	kent-state	bowling-green-state	2012
17	Wed, Jan 18, 2012	REG	@	Miami (OH)	MAC	W	65	57		8	9	W 1	Millett Hall	miami-oh	bowling-green-state	2012
18	Sat, Jan 21, 2012	REG		Buffalo	MAC	L	66	68		8	10	L 1	Stroh Center	buffalo	bowling-green-state	2012
19	Wed, Jan 25, 2012	REG		Central Michigan	MAC	W	71	58		9	10	W 1	Stroh Center	central-michigan	bowling-green-state	2012
20	Sat, Jan 28, 2012	REG	@	Eastern Michigan	MAC	L	50	55		9	11	L 1	Convocation Center	eastern-michigan	bowling-green-state	2012
21	Wed, Feb 1, 2012	REG	@	Western Michigan	MAC	W	72	48		10	11	W 1	University Arena	western-michigan	bowling-green-state	2012
22	Sat, Feb 4, 2012	REG		Northern Illinois	MAC	W	65	40		11	11	W 2	Stroh Center	northern-illinois	bowling-green-state	2012
23	Wed, Feb 8, 2012	REG	@	Ball State	MAC	W	61	54		12	11	W 3	Worthen Arena	ball-state	bowling-green-state	2012
24	Sat, Feb 11, 2012	REG		Toledo	MAC	W	66	63		13	11	W 4	Stroh Center	toledo	bowling-green-state	2012
25	Wed, Feb 15, 2012	REG	@	Ohio	MAC	L	59	72		13	12	L 1	Convocation Center	ohio	bowling-green-state	2012
26	Sat, Feb 18, 2012	REG		Morehead State	OVC	W	73	60		14	12	W 1	Stroh Center	morehead-state	bowling-green-state	2012
27	Wed, Feb 22, 2012	REG	@	Akron	MAC	L	68	79		14	13	L 1	James A. Rhodes Arena	akron	bowling-green-state	2012
28	Sat, Feb 25, 2012	REG		Kent State	MAC	W	74	58		15	13	W 1	Stroh Center	kent-state	bowling-green-state	2012
29	Wed, Feb 29, 2012	REG		Miami (OH)	MAC	W	56	51		16	13	W 2	Stroh Center	miami-oh	bowling-green-state	2012
30	Sat, Mar 3, 2012	REG	@	Buffalo	MAC	L	64	68		16	14	L 1	Alumni Arena	buffalo	bowling-green-state	2012
31	Mon, Mar 5, 2012	CTOURN		Central Michigan	MAC	L	53	54		16	15	L 2	Stroh Center	central-michigan	bowling-green-state	2012
32	Wed, Mar 14, 2012	CIT	@	Oakland	Summit	L	69	86		16	16	L 3	Athletics Center O'rena	oakland	bowling-green-state	2012
1	Sun, Nov 13, 2011	REG		Missouri-Kansas City	Summit	W	68	58		1	0	W 1	Carver Arena	missouri-kansas-city	bradley	2012
2	Wed, Nov 16, 2011	REG		Southeast Missouri State	OVC	W	66	65		2	0	W 2	Carver Arena	southeast-missouri-state	bradley	2012
3	Sat, Nov 19, 2011	REG		North Dakota	GWC	W	78	69		3	0	W 3	Carver Arena	north-dakota	bradley	2012
4	Tue, Nov 22, 2011	REG		Wofford	Southern	L	66	70		3	1	L 1	Carver Arena	wofford	bradley	2012
5	Fri, Nov 25, 2011	REG	N	Wisconsin (11)	Big Ten	L	43	66		3	2	L 2	Sears Centre 	wisconsin	bradley	2012
6	Sat, Nov 26, 2011	REG	N	Nevada	WAC	L	59	64		3	3	L 3	Sears Centre 	nevada	bradley	2012
7	Sat, Dec 3, 2011	REG	@	Wyoming	MWC	L	49	66		3	4	L 4	Arena-Auditorium	wyoming	bradley	2012
8	Tue, Dec 6, 2011	REG		Northeastern	CAA	W	79	68		4	4	W 1	Carver Arena	northeastern	bradley	2012
9	Thu, Dec 15, 2011	REG	@	George Washington	A-10	W	67	66		5	4	W 2	Charles E. Smith Center	george-washington	bradley	2012
10	Sat, Dec 17, 2011	REG	@	Drexel	CAA	L	68	73		5	5	L 1	Daskalakis Athletic Center	drexel	bradley	2012
11	Tue, Dec 20, 2011	REG		Western Carolina	Southern	L	67	68		5	6	L 2	Carver Arena	western-carolina	bradley	2012
12	Thu, Dec 22, 2011	REG	@	Michigan (20)	Big Ten	L	66	77		5	7	L 3	Crisler Arena	michigan	bradley	2012
13	Wed, Dec 28, 2011	REG		Wichita State	MVC	L	51	90		5	8	L 4	Carver Arena	wichita-state	bradley	2012
14	Sat, Dec 31, 2011	REG	@	Indiana State	MVC	L	66	77		5	9	L 5	Hulman Center	indiana-state	bradley	2012
15	Wed, Jan 4, 2012	REG		Southern Illinois	MVC	L	65	74		5	10	L 6	Carver Arena	southern-illinois	bradley	2012
16	Sat, Jan 7, 2012	REG		Creighton	MVC	L	83	92		5	11	L 7	Carver Arena	creighton	bradley	2012
17	Tue, Jan 10, 2012	REG	@	Drake	MVC	L	74	82		5	12	L 8	Knapp Center	drake	bradley	2012
18	Fri, Jan 13, 2012	REG	@	Wichita State	MVC	L	41	78		5	13	L 9	Charles Koch Arena	wichita-state	bradley	2012
19	Sun, Jan 15, 2012	REG		Northern Iowa	MVC	W	78	67		6	13	W 1	Carver Arena	northern-iowa	bradley	2012
20	Wed, Jan 18, 2012	REG	@	Evansville	MVC	L	67	90		6	14	L 1	Ford Center	evansville	bradley	2012
21	Sat, Jan 21, 2012	REG		Missouri State	MVC	L	48	51		6	15	L 2	Carver Arena	missouri-state	bradley	2012
22	Tue, Jan 24, 2012	REG	@	Southern Illinois	MVC	L	60	77		6	16	L 3	The SIU Arena	southern-illinois	bradley	2012
23	Sat, Jan 28, 2012	REG	@	Creighton (15)	MVC	L	59	73		6	17	L 4	Qwest Center OMAHA	creighton	bradley	2012
24	Wed, Feb 1, 2012	REG		Evansville	MVC	L	62	92		6	18	L 5	Carver Arena	evansville	bradley	2012
25	Sat, Feb 4, 2012	REG	@	Illinois State	MVC	L	48	78		6	19	L 6	Redbird Arena	illinois-state	bradley	2012
26	Wed, Feb 8, 2012	REG		Indiana State	MVC	W	68	60		7	19	W 1	Carver Arena	indiana-state	bradley	2012
27	Sun, Feb 12, 2012	REG	@	Missouri State	MVC	L	53	64		7	20	L 1	JQH Arena	missouri-state	bradley	2012
28	Wed, Feb 15, 2012	REG		Drake	MVC	L	55	62		7	21	L 2	Carver Arena	drake	bradley	2012
29	Sat, Feb 18, 2012	REG		Loyola (IL)	Horizon	L	44	56		7	22	L 3	Carver Arena	loyola-il	bradley	2012
30	Wed, Feb 22, 2012	REG	@	Northern Iowa	MVC	L	55	64		7	23	L 4	McLeod Center	northern-iowa	bradley	2012
31	Sat, Feb 25, 2012	REG		Illinois State	MVC	L	53	54		7	24	L 5	Carver Arena	illinois-state	bradley	2012
32	Thu, Mar 1, 2012	CTOURN	N	Drake	MVC	L	49	65		7	25	L 6	Scottrade Center	drake	bradley	2012
1	Fri, Nov 11, 2011	REG	@	Utah State	WAC	L	62	69		0	1	L 1	Dee Glen Smith Spectrum	utah-state	brigham-young	2012
2	Tue, Nov 15, 2011	REG		Brigham Young-Hawaii		W	73	52		1	1	W 1	Marriott Center	NA	brigham-young	2012
3	Fri, Nov 18, 2011	REG		Longwood	Ind	W	92	60		2	1	W 2	Marriott Center	longwood	brigham-young	2012
4	Tue, Nov 22, 2011	REG		Prairie View	SWAC	W	90	51		3	1	W 3	Marriott Center	prairie-view	brigham-young	2012
5	Fri, Nov 25, 2011	REG	N	Nevada	WAC	W	76	55		4	1	W 4		nevada	brigham-young	2012
6	Sat, Nov 26, 2011	REG	N	Wisconsin (11)	Big Ten	L	56	73		4	2	L 1	Sears Centre 	wisconsin	brigham-young	2012
7	Wed, Nov 30, 2011	REG	N	Northern Arizona	Big Sky	W	87	52		5	2	W 1		northern-arizona	brigham-young	2012
8	Sat, Dec 3, 2011	REG	N	Oregon	Pac-12	W	79	65		6	2	W 2	EnergySolutions Arena	oregon	brigham-young	2012
9	Wed, Dec 7, 2011	REG		Weber State	Big Sky	W	94	66		7	2	W 3	Marriott Center	weber-state	brigham-young	2012
10	Sat, Dec 10, 2011	REG	@	Utah	Pac-12	W	61	42		8	2	W 4	Jon M. Huntsman Center	utah	brigham-young	2012
11	Sat, Dec 17, 2011	REG		Baylor (6)	Big 12	L	83	86		8	3	L 1	Marriott Center	baylor	brigham-young	2012
12	Tue, Dec 20, 2011	REG		Buffalo	MAC	W	93	78		9	3	W 1	Marriott Center	buffalo	brigham-young	2012
13	Thu, Dec 22, 2011	REG		UC-Santa Barbara	Big West	W	89	75		10	3	W 2	Marriott Center	california-santa-barbara	brigham-young	2012
14	Tue, Dec 27, 2011	REG		Cal State San Marcos		W	79	51		11	3	W 3	Marriott Center	NA	brigham-young	2012
15	Thu, Dec 29, 2011	REG	@	Saint Mary's (CA)	WCC	L	82	98		11	4	L 1	McKeon Pavilion	saint-marys-ca	brigham-young	2012
16	Sat, Dec 31, 2011	REG		San Diego	WCC	W	88	52		12	4	W 1	Marriott Center	san-diego	brigham-young	2012
17	Thu, Jan 5, 2012	REG	@	Loyola Marymount	WCC	W	73	65		13	4	W 2	Albert Gersten Pavilion	loyola-marymount	brigham-young	2012
18	Sat, Jan 7, 2012	REG		San Francisco	WCC	W	81	56		14	4	W 3	Marriott Center	san-francisco	brigham-young	2012
19	Sat, Jan 14, 2012	REG		Santa Clara	WCC	W	95	78		15	4	W 4	Marriott Center	santa-clara	brigham-young	2012
20	Mon, Jan 16, 2012	REG	@	San Diego	WCC	W	82	63		16	4	W 5	Jenny Craig Pavillion	san-diego	brigham-young	2012
21	Thu, Jan 19, 2012	REG		Loyola Marymount	WCC	L	68	82		16	5	L 1	Marriott Center	loyola-marymount	brigham-young	2012
22	Sat, Jan 21, 2012	REG	@	Pepperdine	WCC	W	77	64		17	5	W 1	Firestone Fieldhouse	pepperdine	brigham-young	2012
23	Wed, Jan 25, 2012	REG	@	Virginia Tech	ACC	W	70	68		18	5	W 2	Cassell Coliseum	virginia-tech	brigham-young	2012
24	Sat, Jan 28, 2012	REG		Saint Mary's (CA) (21)	WCC	L	66	80		18	6	L 1	Marriott Center	saint-marys-ca	brigham-young	2012
25	Thu, Feb 2, 2012	REG		Gonzaga (24)	WCC	W	83	73		19	6	W 1	Marriott Center	gonzaga	brigham-young	2012
26	Sat, Feb 4, 2012	REG	@	Portland	WCC	W	79	60		20	6	W 2	Chiles Center	portland	brigham-young	2012
27	Sat, Feb 11, 2012	REG		Pepperdine	WCC	W	86	48		21	6	W 3	Marriott Center	pepperdine	brigham-young	2012
28	Thu, Feb 16, 2012	REG	@	San Francisco	WCC	W	85	84		22	6	W 4	War Memorial Gymnasium	san-francisco	brigham-young	2012
29	Sat, Feb 18, 2012	REG	@	Santa Clara	WCC	W	82	67		23	6	W 5	Leavey Center	santa-clara	brigham-young	2012
30	Thu, Feb 23, 2012	REG	@	Gonzaga	WCC	L	63	74		23	7	L 1	McCarthey Athletic Center	gonzaga	brigham-young	2012
31	Sat, Feb 25, 2012	REG		Portland	WCC	W	76	66		24	7	W 1	Marriott Center	portland	brigham-young	2012
32	Fri, Mar 2, 2012	CTOURN	N	San Diego	WCC	W	73	68		25	7	W 2		san-diego	brigham-young	2012
33	Sat, Mar 3, 2012	CTOURN	N	Gonzaga	WCC	L	58	77		25	8	L 1	Orleans Arena	gonzaga	brigham-young	2012
34	Tue, Mar 13, 2012	NCAA	N	Iona	MAAC	W	78	72		26	8	W 1		iona	brigham-young	2012
35	Thu, Mar 15, 2012	NCAA	N	Marquette (11)	Big East	L	68	88		26	9	L 1	KFC Yum! Center	marquette	brigham-young	2012
1	Fri, Nov 11, 2011	REG		Johnson & Wales (RI)		W	86	66		1	0	W 1		NA	brown	2012
2	Mon, Nov 14, 2011	REG	N	Albany (NY)	AEC	L	68	77		1	1	L 1		albany-ny	brown	2012
3	Tue, Nov 15, 2011	REG	N	Manhattan	MAAC	L	52	54		1	2	L 2	Carrier Dome	manhattan	brown	2012
4	Sat, Nov 19, 2011	REG		Hartford	AEC	W	59	52		2	2	W 1	Pizzitola Sports Center	hartford	brown	2012
5	Mon, Nov 21, 2011	REG	@	George Mason	CAA	L	48	74		2	3	L 1	Patriot Center	george-mason	brown	2012
6	Tue, Nov 22, 2011	REG	N	Monmouth	NEC	W	79	71		3	3	W 1		monmouth	brown	2012
7	Sun, Nov 27, 2011	REG	@	Sacred Heart	NEC	L	64	77		3	4	L 1	William H. Pitt Center	sacred-heart	brown	2012
8	Wed, Nov 30, 2011	REG		Rhode Island	A-10	W	65	56		4	4	W 1	Pizzitola Sports Center	rhode-island	brown	2012
9	Sat, Dec 3, 2011	REG	@	Iowa	Big Ten	L	54	75		4	5	L 1	Carver-Hawkeye Arena	iowa	brown	2012
10	Mon, Dec 5, 2011	REG	@	Providence	Big East	L	49	80		4	6	L 2	Dunkin' Donuts Center	providence	brown	2012
11	Wed, Dec 7, 2011	REG		New Hampshire	AEC	L	56	69		4	7	L 3	Pizzitola Sports Center	new-hampshire	brown	2012
12	Sat, Dec 10, 2011	REG		Central Connecticut State	NEC	W	90	80		5	7	W 1	Pizzitola Sports Center	central-connecticut-state	brown	2012
13	Fri, Dec 23, 2011	REG		Maine	AEC	L	58	71		5	8	L 1	Pizzitola Sports Center	maine	brown	2012
14	Thu, Dec 29, 2011	REG	@	St. Francis (NY)	NEC	L	49	66		5	9	L 2	Pope Physical Education Center	st-francis-ny	brown	2012
15	Mon, Jan 2, 2012	REG		American	Patriot	L	61	70		5	10	L 3	Pizzitola Sports Center	american	brown	2012
16	Wed, Jan 11, 2012	REG		Longwood	Ind	L	77	79		5	11	L 4	Pizzitola Sports Center	longwood	brown	2012
17	Sat, Jan 14, 2012	REG	@	Yale	Ivy	L	64	68		5	12	L 5	John J. Lee Ampitheater	yale	brown	2012
18	Sat, Jan 21, 2012	REG		Yale	Ivy	L	60	73		5	13	L 6	Pizzitola Sports Center	yale	brown	2012
19	Mon, Jan 23, 2012	REG	@	Bryant	NEC	W	67	60		6	13	W 1	Chace Athletic Center 	bryant	brown	2012
20	Fri, Jan 27, 2012	REG		Dartmouth	Ivy	W	66	59		7	13	W 2	Pizzitola Sports Center	dartmouth	brown	2012
21	Sat, Jan 28, 2012	REG		Harvard	Ivy	L	59	68		7	14	L 1	Pizzitola Sports Center	harvard	brown	2012
22	Fri, Feb 3, 2012	REG		Princeton	Ivy	L	63	77		7	15	L 2	Pizzitola Sports Center	princeton	brown	2012
23	Sat, Feb 4, 2012	REG		Pennsylvania	Ivy	L	48	65		7	16	L 3	Pizzitola Sports Center	pennsylvania	brown	2012
24	Fri, Feb 10, 2012	REG	@	Columbia	Ivy	L	60	86		7	17	L 4	Levien Gym	columbia	brown	2012
25	Sat, Feb 11, 2012	REG	@	Cornell	Ivy	L	63	72		7	18	L 5	Newman Arena	cornell	brown	2012
26	Fri, Feb 17, 2012	REG	@	Harvard	Ivy	L	42	69		7	19	L 6	Lavietes Pavilion	harvard	brown	2012
27	Sat, Feb 18, 2012	REG	@	Dartmouth	Ivy	L	53	58		7	20	L 7	Leede Arena	dartmouth	brown	2012
28	Fri, Feb 24, 2012	REG		Cornell	Ivy	L	63	69		7	21	L 8	Pizzitola Sports Center	cornell	brown	2012
29	Sat, Feb 25, 2012	REG		Columbia	Ivy	W	94	78		8	21	W 1	Pizzitola Sports Center	columbia	brown	2012
30	Fri, Mar 2, 2012	REG	@	Pennsylvania	Ivy	L	43	54		8	22	L 1	The Palestra	pennsylvania	brown	2012
31	Sat, Mar 3, 2012	REG	@	Princeton	Ivy	L	47	81		8	23	L 2	Jadwin Gymnasium	princeton	brown	2012
1	Fri, Nov 11, 2011	REG	@	San Diego State	MWC	L	63	75		0	1	L 1	Viejas Arena	san-diego-state	bryant	2012
2	Sat, Nov 12, 2011	REG	N	UC-Davis	Big West	W	70	63		1	1	W 1		california-davis	bryant	2012
3	Sun, Nov 13, 2011	REG	N	Southern Utah	Summit	L	78	95		1	2	L 1	Viejas Arena	southern-utah	bryant	2012
4	Sat, Nov 19, 2011	REG	@	Dartmouth	Ivy	L	62	66		1	3	L 2	Leede Arena	dartmouth	bryant	2012
