G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
23	Fri, Feb 20, 2009	REG		Columbia	Ivy	L	57	70		7	16	L 1	Pizzitola Sports Center	columbia	brown	2009
24	Sat, Feb 21, 2009	REG		Cornell	Ivy	L	45	85		7	17	L 2	Pizzitola Sports Center	cornell	brown	2009
25	Fri, Feb 27, 2009	REG	@	Princeton	Ivy	L	48	56		7	18	L 3	Jadwin Gymnasium	princeton	brown	2009
26	Sat, Feb 28, 2009	REG	@	Pennsylvania	Ivy	L	54	64		7	19	L 4	The Palestra	pennsylvania	brown	2009
27	Fri, Mar 6, 2009	REG		Harvard	Ivy	W	61	59		8	19	W 1	Pizzitola Sports Center	harvard	brown	2009
28	Sat, Mar 7, 2009	REG		Dartmouth	Ivy	W	69	59		9	19	W 2	Pizzitola Sports Center	dartmouth	brown	2009
1	Fri, Nov 14, 2008	REG	@	Maryland	ACC	L	52	81		0	1	L 1	Comcast Center	maryland	bucknell	2009
2	Tue, Nov 18, 2008	REG		Boston University	AEC	L	68	71	OT	0	2	L 2	Sojka Pavilion	boston-university	bucknell	2009
3	Sat, Nov 22, 2008	REG	@	Saint Francis (PA)	NEC	L	59	69	OT	0	3	L 3	Maurice Stokes Athletic Center	saint-francis-pa	bucknell	2009
4	Tue, Nov 25, 2008	REG		Old Dominion	CAA	W	83	82	2OT	1	3	W 1	Sojka Pavilion	old-dominion	bucknell	2009
5	Sat, Nov 29, 2008	REG		Wagner	NEC	L	79	83		1	4	L 1	Sojka Pavilion	wagner	bucknell	2009
6	Tue, Dec 2, 2008	REG	@	La Salle	A-10	L	65	68		1	5	L 2	Tom Gola Arena	la-salle	bucknell	2009
7	Sat, Dec 6, 2008	REG	@	Wake Forest (15)	ACC	L	52	81		1	6	L 3	Lawrence Joel Coliseum	wake-forest	bucknell	2009
8	Tue, Dec 9, 2008	REG		Binghamton	AEC	W	63	60		2	6	W 1	Sojka Pavilion	binghamton	bucknell	2009
9	Sat, Dec 20, 2008	REG		Drexel	CAA	W	81	75		3	6	W 2	Sojka Pavilion	drexel	bucknell	2009
10	Mon, Dec 22, 2008	REG	@	Richmond	A-10	L	57	79		3	7	L 1	Robins Center	richmond	bucknell	2009
11	Sun, Dec 28, 2008	REG	@	Marist	MAAC	L	63	89		3	8	L 2	McCann Recreation Center	marist	bucknell	2009
12	Tue, Dec 30, 2008	REG		St. Bonaventure	A-10	L	82	90	2OT	3	9	L 3	Sojka Pavilion	st-bonaventure	bucknell	2009
13	Sat, Jan 3, 2009	REG	@	Ohio	MAC	L	67	85		3	10	L 4	Convocation Center	ohio	bucknell	2009
14	Tue, Jan 6, 2009	REG	@	Cornell	Ivy	L	64	75		3	11	L 5	Newman Arena	cornell	bucknell	2009
15	Sat, Jan 10, 2009	REG	@	Navy	Patriot	L	67	71		3	12	L 6	Alumni Hall	navy	bucknell	2009
16	Wed, Jan 14, 2009	REG	@	American	Patriot	L	55	69		3	13	L 7	Bender Arena	american	bucknell	2009
17	Sat, Jan 17, 2009	REG		Holy Cross	Patriot	L	56	68		3	14	L 8	Sojka Pavilion	holy-cross	bucknell	2009
18	Wed, Jan 21, 2009	REG		Lafayette	Patriot	W	71	61		4	14	W 1	Sojka Pavilion	lafayette	bucknell	2009
19	Sat, Jan 24, 2009	REG		Colgate	Patriot	W	64	62	OT	5	14	W 2	Sojka Pavilion	colgate	bucknell	2009
20	Wed, Jan 28, 2009	REG	@	Lehigh	Patriot	L	59	61		5	15	L 1	Stabler Arena	lehigh	bucknell	2009
21	Sat, Jan 31, 2009	REG	@	Army	Patriot	L	65	76		5	16	L 2	Christl Arena	army	bucknell	2009
22	Wed, Feb 4, 2009	REG	@	Colgate	Patriot	L	57	68		5	17	L 3	Cotterell Court	colgate	bucknell	2009
23	Sat, Feb 7, 2009	REG		Navy	Patriot	L	60	62	OT	5	18	L 4	Sojka Pavilion	navy	bucknell	2009
24	Wed, Feb 11, 2009	REG		American	Patriot	L	50	52		5	19	L 5	Sojka Pavilion	american	bucknell	2009
25	Sat, Feb 14, 2009	REG	@	Holy Cross	Patriot	W	72	66		6	19	W 1	Hart Recreation Center	holy-cross	bucknell	2009
26	Wed, Feb 18, 2009	REG	@	Lafayette	Patriot	L	68	71		6	20	L 1	Kirby Sports Center	lafayette	bucknell	2009
27	Sat, Feb 21, 2009	REG		Delaware	CAA	L	68	81		6	21	L 2	Sojka Pavilion	delaware	bucknell	2009
28	Wed, Feb 25, 2009	REG		Lehigh	Patriot	W	72	51		7	21	W 1	Sojka Pavilion	lehigh	bucknell	2009
29	Sat, Feb 28, 2009	REG		Army	Patriot	L	53	70		7	22	L 1	Sojka Pavilion	army	bucknell	2009
30	Wed, Mar 4, 2009	CTOURN	@	Holy Cross	Patriot	L	56	75		7	23	L 2	Hart Recreation Center	holy-cross	bucknell	2009
1	Sat, Nov 15, 2008	REG	@	Youngstown State	Horizon	W	70	62		1	0	W 1	Beeghly Center	youngstown-state	buffalo	2009
2	Tue, Nov 18, 2008	REG	@	Canisius	MAAC	W	69	64		2	0	W 2	Koessler Athletic Center	canisius	buffalo	2009
3	Sat, Nov 22, 2008	REG	@	Evansville	MVC	L	49	64		2	1	L 1	Roberts Stadium	evansville	buffalo	2009
4	Tue, Nov 25, 2008	REG		Niagara	MAAC	L	61	65		2	2	L 2	Alumni Arena	niagara	buffalo	2009
5	Sat, Nov 29, 2008	REG		Temple	A-10	W	83	73		3	2	W 1	Alumni Arena	temple	buffalo	2009
6	Thu, Dec 4, 2008	REG		Connecticut (2)	Big East	L	64	68		3	3	L 1	Alumni Arena	connecticut	buffalo	2009
7	Sat, Dec 6, 2008	REG		Florida International	Sun Belt	W	70	56		4	3	W 1	Alumni Arena	florida-international	buffalo	2009
8	Sat, Dec 20, 2008	REG		North Carolina-Asheville	Big South	W	71	52		5	3	W 2	Alumni Arena	north-carolina-asheville	buffalo	2009
9	Tue, Dec 23, 2008	REG	@	Siena	MAAC	L	60	71		5	4	L 1	Times Union Center 	siena	buffalo	2009
10	Sun, Dec 28, 2008	REG	N	Pepperdine	WCC	W	72	71	OT	6	4	W 1	Stan Sheriff Center	pepperdine	buffalo	2009
11	Mon, Dec 29, 2008	REG	N	Colorado	Big 12	W	62	60		7	4	W 2	Stan Sheriff Center	colorado	buffalo	2009
12	Tue, Dec 30, 2008	REG	N	Colorado State	MWC	W	67	53		8	4	W 3	Stan Sheriff Center	colorado-state	buffalo	2009
13	Sat, Jan 10, 2009	REG	@	Bowling Green State	MAC	L	82	86		8	5	L 1	Anderson Arena	bowling-green-state	buffalo	2009
14	Tue, Jan 13, 2009	REG	@	Akron	MAC	W	63	61		9	5	W 1	James A. Rhodes Arena	akron	buffalo	2009
15	Sat, Jan 17, 2009	REG		Ohio	MAC	W	70	66		10	5	W 2	Alumni Arena	ohio	buffalo	2009
16	Wed, Jan 21, 2009	REG		Kent State	MAC	W	64	53		11	5	W 3	Alumni Arena	kent-state	buffalo	2009
17	Sat, Jan 24, 2009	REG	@	Miami (OH)	MAC	W	76	64		12	5	W 4	Millett Hall	miami-oh	buffalo	2009
18	Tue, Jan 27, 2009	REG	@	Western Michigan	MAC	W	74	71		13	5	W 5	University Arena	western-michigan	buffalo	2009
19	Sat, Jan 31, 2009	REG		Toledo	MAC	W	56	43		14	5	W 6	Alumni Arena	toledo	buffalo	2009
20	Tue, Feb 3, 2009	REG		Central Michigan	MAC	W	56	55		15	5	W 7	Alumni Arena	central-michigan	buffalo	2009
21	Sat, Feb 7, 2009	REG		Northern Illinois	MAC	W	68	46		16	5	W 8	Alumni Arena	northern-illinois	buffalo	2009
22	Thu, Feb 12, 2009	REG	@	Eastern Michigan	MAC	W	58	49		17	5	W 9	Convocation Center	eastern-michigan	buffalo	2009
23	Sun, Feb 15, 2009	REG	@	Ball State	MAC	L	51	53		17	6	L 1	Worthen Arena	ball-state	buffalo	2009
24	Wed, Feb 18, 2009	REG		Bowling Green State	MAC	L	48	59		17	7	L 2	Alumni Arena	bowling-green-state	buffalo	2009
25	Sat, Feb 21, 2009	REG	@	Vermont	AEC	L	70	78		17	8	L 3	Roy L. Patrick Gymnasium	vermont	buffalo	2009
26	Thu, Feb 26, 2009	REG		Akron	MAC	L	57	62		17	9	L 4	Alumni Arena	akron	buffalo	2009
27	Sun, Mar 1, 2009	REG	@	Ohio	MAC	W	68	66		18	9	W 1	Convocation Center	ohio	buffalo	2009
28	Thu, Mar 5, 2009	REG	@	Kent State	MAC	L	71	77	OT	18	10	L 1	Memorial Athletic & Convocation Center	kent-state	buffalo	2009
29	Sun, Mar 8, 2009	REG		Miami (OH)	MAC	W	70	67	OT	19	10	W 1	Alumni Arena	miami-oh	buffalo	2009
30	Thu, Mar 12, 2009	CTOURN	N	Kent State	MAC	W	65	62		20	10	W 2	Quicken Loans Arena	kent-state	buffalo	2009
31	Fri, Mar 13, 2009	CTOURN	N	Ball State	MAC	W	64	52		21	10	W 3	Quicken Loans Arena	ball-state	buffalo	2009
32	Sat, Mar 14, 2009	CTOURN	N	Akron	MAC	L	53	65		21	11	L 1	Quicken Loans Arena	akron	buffalo	2009
33	Wed, Mar 18, 2009	CBI	@	Wichita State	MVC	L	73	84		21	12	L 2	Charles Koch Arena	wichita-state	buffalo	2009
1	Sat, Nov 15, 2008	REG	@	Drake	MVC	W	58	48		1	0	W 1	Knapp Center	drake	butler	2009
2	Wed, Nov 19, 2008	REG		Ball State	MAC	W	64	55		2	0	W 2	Hinkle Fieldhouse	ball-state	butler	2009
3	Sat, Nov 22, 2008	REG		Indiana-South Bend		W	87	33		3	0	W 3	Hinkle Fieldhouse	NA	butler	2009
4	Wed, Nov 26, 2008	REG		Northwestern	Big Ten	W	57	53		4	0	W 4	Hinkle Fieldhouse	northwestern	butler	2009
5	Sat, Nov 29, 2008	REG		Evansville	MVC	W	75	59		5	0	W 5	Hinkle Fieldhouse	evansville	butler	2009
6	Thu, Dec 4, 2008	REG	@	Cleveland State	Horizon	W	50	48		6	0	W 6	Henry J. Goodman Arena	cleveland-state	butler	2009
7	Sat, Dec 6, 2008	REG	@	Youngstown State	Horizon	W	79	71		7	0	W 7	Beeghly Center	youngstown-state	butler	2009
8	Wed, Dec 10, 2008	REG	@	Bradley	MVC	W	87	75		8	0	W 8	Carver Arena	bradley	butler	2009
9	Sat, Dec 13, 2008	REG	@	Ohio State (21)	Big Ten	L	51	54		8	1	L 1	Value City Arena	ohio-state	butler	2009
10	Sat, Dec 20, 2008	REG		Florida Gulf Coast	A-Sun	W	73	53		9	1	W 1	Hinkle Fieldhouse	florida-gulf-coast	butler	2009
11	Tue, Dec 23, 2008	REG	@	Xavier (14)	A-10	W	74	65		10	1	W 2	Cintas Center	xavier	butler	2009
12	Tue, Dec 30, 2008	REG		Alabama-Birmingham	CUSA	W	72	68		11	1	W 3	Hinkle Fieldhouse	alabama-birmingham	butler	2009
13	Sat, Jan 3, 2009	REG	@	Valparaiso	Horizon	W	75	62		12	1	W 4	Athletics-Recreation Center	valparaiso	butler	2009
14	Thu, Jan 8, 2009	REG		Wright State	Horizon	W	64	48		13	1	W 5	Hinkle Fieldhouse	wright-state	butler	2009
15	Sat, Jan 10, 2009	REG		Detroit Mercy	Horizon	W	54	50		14	1	W 6	Hinkle Fieldhouse	detroit-mercy	butler	2009
16	Thu, Jan 15, 2009	REG	@	Loyola (IL)	Horizon	W	78	55		15	1	W 7	Joseph J. Gentile Center	loyola-il	butler	2009
17	Sat, Jan 17, 2009	REG	@	Illinois-Chicago	Horizon	W	59	52		16	1	W 8	UIC Pavilion	illinois-chicago	butler	2009
18	Thu, Jan 22, 2009	REG		Green Bay	Horizon	W	68	59		17	1	W 9	Hinkle Fieldhouse	green-bay	butler	2009
19	Sat, Jan 24, 2009	REG		Milwaukee	Horizon	W	78	48		18	1	W 10	Hinkle Fieldhouse	milwaukee	butler	2009
20	Fri, Jan 30, 2009	REG		Valparaiso	Horizon	W	59	51		19	1	W 11	Hinkle Fieldhouse	valparaiso	butler	2009
21	Mon, Feb 2, 2009	REG	@	Green Bay	Horizon	L	66	75		19	2	L 1	Resch Center	green-bay	butler	2009
22	Thu, Feb 5, 2009	REG	@	Detroit Mercy	Horizon	W	66	61		20	2	W 1	Calihan Hall	detroit-mercy	butler	2009
23	Sat, Feb 7, 2009	REG	@	Wright State	Horizon	W	69	51		21	2	W 2	Ervin J. Nutter Center	wright-state	butler	2009
24	Fri, Feb 13, 2009	REG		Illinois-Chicago	Horizon	W	80	61		22	2	W 3	Hinkle Fieldhouse	illinois-chicago	butler	2009
25	Sun, Feb 15, 2009	REG		Loyola (IL)	Horizon	L	67	71		22	3	L 1	Hinkle Fieldhouse	loyola-il	butler	2009
26	Wed, Feb 18, 2009	REG	@	Milwaukee	Horizon	L	60	63		22	4	L 2	U.S. Cellular Arena	milwaukee	butler	2009
27	Sat, Feb 21, 2009	REG	@	Davidson	Southern	W	75	63		23	4	W 1	Belk Arena	davidson	butler	2009
28	Thu, Feb 26, 2009	REG		Youngstown State	Horizon	W	78	57		24	4	W 2	Hinkle Fieldhouse	youngstown-state	butler	2009
29	Sat, Feb 28, 2009	REG		Cleveland State	Horizon	W	58	56		25	4	W 3	Hinkle Fieldhouse	cleveland-state	butler	2009
30	Sat, Mar 7, 2009	CTOURN		Wright State	Horizon	W	62	57		26	4	W 4	Hinkle Fieldhouse	wright-state	butler	2009
31	Tue, Mar 10, 2009	CTOURN		Cleveland State	Horizon	L	54	57		26	5	L 1	Hinkle Fieldhouse	cleveland-state	butler	2009
32	Thu, Mar 19, 2009	NCAA	N	Louisiana State (21)	SEC	L	71	75		26	6	L 2		louisiana-state	butler	2009
1	Fri, Nov 14, 2008	REG		Arkansas-Little Rock	Sun Belt	L	40	67		0	1	L 1	Robert A. Mott Gymnasium	arkansas-little-rock	cal-poly	2009
2	Thu, Nov 20, 2008	REG	N	Rice	CUSA	L	76	81		0	2	L 2	Marriott Center	rice	cal-poly	2009
3	Fri, Nov 21, 2008	REG	N	North Florida	A-Sun	W	76	42		1	2	W 1	Marriott Center	north-florida	cal-poly	2009
4	Sat, Nov 22, 2008	REG	@	Brigham Young	MWC	L	64	76		1	3	L 1	Marriott Center	brigham-young	cal-poly	2009
5	Sat, Nov 29, 2008	REG	@	Utah State	WAC	L	57	97		1	4	L 2	Dee Glen Smith Spectrum	utah-state	cal-poly	2009
6	Wed, Dec 3, 2008	REG		San Francisco	WCC	W	61	40		2	4	W 1	Robert A. Mott Gymnasium	san-francisco	cal-poly	2009
7	Sun, Dec 14, 2008	REG		Seattle		L	59	60		2	5	L 1	Robert A. Mott Gymnasium	NA	cal-poly	2009
8	Wed, Dec 17, 2008	REG		Portland State	Big Sky	W	65	62		3	5	W 1	Robert A. Mott Gymnasium	portland-state	cal-poly	2009
9	Tue, Dec 23, 2008	REG	@	Cal State Bakersfield	Ind	L	64	66		3	6	L 1	Rabobank Arena	cal-state-bakersfield	cal-poly	2009
10	Mon, Dec 29, 2008	REG		Fresno State	WAC	L	87	90	OT	3	7	L 2	Robert A. Mott Gymnasium	fresno-state	cal-poly	2009
11	Fri, Jan 2, 2009	REG	@	UC-Riverside	Big West	L	57	91		3	8	L 3	UCR Student Rec Center	california-riverside	cal-poly	2009
12	Sun, Jan 4, 2009	REG	@	Long Beach State	Big West	L	57	70		3	9	L 4	The Walter Pyramid	long-beach-state	cal-poly	2009
13	Thu, Jan 8, 2009	REG		Cal State Fullerton	Big West	L	82	86		3	10	L 5	Robert A. Mott Gymnasium	cal-state-fullerton	cal-poly	2009
14	Sat, Jan 10, 2009	REG		UC-Irvine	Big West	L	63	80		3	11	L 6	Robert A. Mott Gymnasium	california-irvine	cal-poly	2009
15	Sat, Jan 17, 2009	REG		UC-Santa Barbara	Big West	L	62	72		3	12	L 7	Robert A. Mott Gymnasium	california-santa-barbara	cal-poly	2009
16	Thu, Jan 22, 2009	REG	@	Pacific	Big West	W	76	60		4	12	W 1	A.G. Spanos Center	pacific	cal-poly	2009
17	Sat, Jan 24, 2009	REG	@	UC-Davis	Big West	W	77	75		5	12	W 2	The Pavilion	california-davis	cal-poly	2009
18	Sat, Jan 31, 2009	REG		Cal State Northridge	Big West	L	68	79		5	13	L 1	Robert A. Mott Gymnasium	cal-state-northridge	cal-poly	2009
19	Thu, Feb 5, 2009	REG	@	UC-Irvine	Big West	L	57	64		5	14	L 2	Bren Events Center	california-irvine	cal-poly	2009
20	Sat, Feb 7, 2009	REG	@	Cal State Fullerton	Big West	W	75	72		6	14	W 1	Titan Gym	cal-state-fullerton	cal-poly	2009
21	Wed, Feb 11, 2009	REG	@	Cal State Northridge	Big West	L	55	67		6	15	L 1	The Matadome	cal-state-northridge	cal-poly	2009
22	Sat, Feb 14, 2009	REG	@	UC-Santa Barbara	Big West	L	66	68		6	16	L 2	The Thunderdome	california-santa-barbara	cal-poly	2009
23	Wed, Feb 18, 2009	REG		UC-Davis	Big West	L	73	75		6	17	L 3	Robert A. Mott Gymnasium	california-davis	cal-poly	2009
24	Sat, Feb 21, 2009	REG		South Dakota State	Summit	W	66	62		7	17	W 1	Robert A. Mott Gymnasium	south-dakota-state	cal-poly	2009
25	Wed, Feb 25, 2009	REG		Cal State Bakersfield	Ind	L	52	57		7	18	L 1	Robert A. Mott Gymnasium	cal-state-bakersfield	cal-poly	2009
26	Sat, Feb 28, 2009	REG		Pacific	Big West	L	58	66		7	19	L 2	Robert A. Mott Gymnasium	pacific	cal-poly	2009
27	Thu, Mar 5, 2009	REG		Long Beach State	Big West	L	60	63		7	20	L 3	Robert A. Mott Gymnasium	long-beach-state	cal-poly	2009
28	Sat, Mar 7, 2009	REG		UC-Riverside	Big West	L	69	76		7	21	L 4	Robert A. Mott Gymnasium	california-riverside	cal-poly	2009
1	Fri, Nov 14, 2008	REG	N	Texas State	Southland	L	66	76		0	1	L 1	Stan Sheriff Center	texas-state	cal-state-fullerton	2009
2	Sun, Nov 16, 2008	REG	@	Hawaii	WAC	W	90	76		1	1	W 1	Stan Sheriff Center	hawaii	cal-state-fullerton	2009
3	Thu, Nov 20, 2008	REG		Hope International		W	106	60		2	1	W 2	Titan Gym	NA	cal-state-fullerton	2009
4	Sun, Nov 23, 2008	REG	@	Portland State	Big Sky	L	75	76		2	2	L 1	Peter W. Stott Center	portland-state	cal-state-fullerton	2009
5	Thu, Nov 27, 2008	REG	N	Wake Forest (19)	ACC	L	69	75		2	3	L 2	Anaheim Convention Center	wake-forest	cal-state-fullerton	2009
6	Fri, Nov 28, 2008	REG	N	Saint Mary's (CA)	WCC	L	54	79		2	4	L 3	Anaheim Convention Center	saint-marys-ca	cal-state-fullerton	2009
7	Sun, Nov 30, 2008	REG		Charlotte	A-10	W	92	84	OT	3	4	W 1	Titan Gym	charlotte	cal-state-fullerton	2009
8	Tue, Dec 2, 2008	REG	@	Louisiana State	SEC	L	63	84		3	5	L 1	Maravich Assembly Center	louisiana-state	cal-state-fullerton	2009
9	Sat, Dec 6, 2008	REG		Central Michigan	MAC	W	79	65		4	5	W 1	Titan Gym	central-michigan	cal-state-fullerton	2009
10	Tue, Dec 9, 2008	REG	@	Montana State	Big Sky	L	60	74		4	6	L 1	Worthington Arena	montana-state	cal-state-fullerton	2009
11	Sat, Dec 13, 2008	REG		Cal State Bakersfield	Ind	W	87	64		5	6	W 1	Titan Gym	cal-state-bakersfield	cal-state-fullerton	2009
12	Mon, Dec 22, 2008	REG		Montana State	Big Sky	W	88	80		6	6	W 2	Titan Gym	montana-state	cal-state-fullerton	2009
13	Mon, Dec 29, 2008	REG		Cal State Northridge	Big West	L	64	90		6	7	L 1	Titan Gym	cal-state-northridge	cal-state-fullerton	2009
14	Sat, Jan 3, 2009	REG	@	UC-Irvine	Big West	L	74	78	OT	6	8	L 2	Bren Events Center	california-irvine	cal-state-fullerton	2009
15	Thu, Jan 8, 2009	REG	@	Cal Poly	Big West	W	86	82		7	8	W 1	Robert A. Mott Gymnasium	cal-poly	cal-state-fullerton	2009
16	Sat, Jan 10, 2009	REG	@	UC-Santa Barbara	Big West	W	62	58		8	8	W 2	The Thunderdome	california-santa-barbara	cal-state-fullerton	2009
17	Thu, Jan 15, 2009	REG		UC-Davis	Big West	L	74	85		8	9	L 1	Titan Gym	california-davis	cal-state-fullerton	2009
18	Sat, Jan 17, 2009	REG		Pacific	Big West	L	62	77		8	10	L 2	Titan Gym	pacific	cal-state-fullerton	2009
19	Wed, Jan 21, 2009	REG	@	Cal State Northridge	Big West	W	91	87		9	10	W 1	The Matadome	cal-state-northridge	cal-state-fullerton	2009
20	Thu, Jan 29, 2009	REG	@	Long Beach State	Big West	W	61	60		10	10	W 2	The Walter Pyramid	long-beach-state	cal-state-fullerton	2009
21	Sat, Jan 31, 2009	REG		UC-Riverside	Big West	W	58	52		11	10	W 3	Titan Gym	california-riverside	cal-state-fullerton	2009
22	Thu, Feb 5, 2009	REG		UC-Santa Barbara	Big West	W	72	65		12	10	W 4	Titan Gym	california-santa-barbara	cal-state-fullerton	2009
23	Sat, Feb 7, 2009	REG		Cal Poly	Big West	L	72	75		12	11	L 1	Titan Gym	cal-poly	cal-state-fullerton	2009
24	Thu, Feb 12, 2009	REG	@	Pacific	Big West	L	51	70		12	12	L 2	A.G. Spanos Center	pacific	cal-state-fullerton	2009
25	Sat, Feb 14, 2009	REG	@	UC-Davis	Big West	W	106	95		13	12	W 1	The Pavilion	california-davis	cal-state-fullerton	2009
26	Wed, Feb 18, 2009	REG		Long Beach State	Big West	L	74	75		13	13	L 1	Titan Gym	long-beach-state	cal-state-fullerton	2009
27	Sat, Feb 21, 2009	REG	@	New Mexico State	WAC	L	86	94		13	14	L 2	Pan American Center	new-mexico-state	cal-state-fullerton	2009
28	Thu, Feb 26, 2009	REG	@	UC-Riverside	Big West	L	60	63		13	15	L 3	UCR Student Rec Center	california-riverside	cal-state-fullerton	2009
29	Tue, Mar 3, 2009	REG	@	Cal State Bakersfield	Ind	W	78	73		14	15	W 1	Rabobank Arena	cal-state-bakersfield	cal-state-fullerton	2009
30	Sat, Mar 7, 2009	REG		UC-Irvine	Big West	L	62	65		14	16	L 1	Titan Gym	california-irvine	cal-state-fullerton	2009
31	Wed, Mar 11, 2009	CTOURN	N	UC-Riverside	Big West	W	59	46		15	16	W 1	Honda Center	california-riverside	cal-state-fullerton	2009
32	Thu, Mar 12, 2009	CTOURN	N	UC-Santa Barbara	Big West	L	64	73		15	17	L 1	Honda Center	california-santa-barbara	cal-state-fullerton	2009
1	Fri, Nov 14, 2008	REG		Cal Lutheran		W	73	62		1	0	W 1	The Matadome	NA	cal-state-northridge	2009
2	Tue, Nov 18, 2008	REG	@	Stanford	Pac-10	L	85	103		1	1	L 1	Maples Pavilion	stanford	cal-state-northridge	2009
3	Fri, Nov 21, 2008	REG	@	Cal State Bakersfield	Ind	L	65	67		1	2	L 2	Rabobank Arena	cal-state-bakersfield	cal-state-northridge	2009
4	Mon, Nov 24, 2008	REG	@	New Mexico	MWC	L	74	85		1	3	L 3	The Pit/Bob King Court	new-mexico	cal-state-northridge	2009
5	Sat, Nov 29, 2008	REG	@	Rider	MAAC	L	72	85		1	4	L 4	Alumni Gymnasium	rider	cal-state-northridge	2009
6	Mon, Dec 1, 2008	REG	@	Drexel	CAA	L	47	55		1	5	L 5	Daskalakis Athletic Center	drexel	cal-state-northridge	2009
7	Sun, Dec 7, 2008	REG	@	UCLA (12)	Pac-10	L	67	85		1	6	L 6	Pauley Pavilion	ucla	cal-state-northridge	2009
8	Tue, Dec 9, 2008	REG		Denver	Sun Belt	W	80	53		2	6	W 1	The Matadome	denver	cal-state-northridge	2009
9	Thu, Dec 18, 2008	REG		Pepperdine	WCC	W	99	64		3	6	W 2	The Matadome	pepperdine	cal-state-northridge	2009
10	Mon, Dec 22, 2008	REG	@	San Diego State	MWC	L	56	72		3	7	L 1	Viejas Arena	san-diego-state	cal-state-northridge	2009
11	Mon, Dec 29, 2008	REG	@	Cal State Fullerton	Big West	W	90	64		4	7	W 1	Titan Gym	cal-state-fullerton	cal-state-northridge	2009
12	Fri, Jan 2, 2009	REG		Pacific	Big West	L	78	84	OT	4	8	L 1	The Matadome	pacific	cal-state-northridge	2009
13	Mon, Jan 5, 2009	REG		UC-Davis	Big West	W	84	81		5	8	W 1	The Matadome	california-davis	cal-state-northridge	2009
14	Wed, Jan 14, 2009	REG	@	UC-Riverside	Big West	W	64	56		6	8	W 2	UCR Student Rec Center	california-riverside	cal-state-northridge	2009
15	Sat, Jan 17, 2009	REG	@	Long Beach State	Big West	L	68	74		6	9	L 1	The Walter Pyramid	long-beach-state	cal-state-northridge	2009
16	Wed, Jan 21, 2009	REG		Cal State Fullerton	Big West	L	87	91		6	10	L 2	The Matadome	cal-state-fullerton	cal-state-northridge	2009
17	Sat, Jan 24, 2009	REG		UC-Irvine	Big West	W	74	55		7	10	W 1	The Matadome	california-irvine	cal-state-northridge	2009
18	Thu, Jan 29, 2009	REG	@	UC-Santa Barbara	Big West	W	72	70		8	10	W 2	The Thunderdome	california-santa-barbara	cal-state-northridge	2009
19	Sat, Jan 31, 2009	REG	@	Cal Poly	Big West	W	79	68		9	10	W 3	Robert A. Mott Gymnasium	cal-poly	cal-state-northridge	2009
20	Thu, Feb 5, 2009	REG		Cal State Bakersfield	Ind	W	79	62		10	10	W 4	The Matadome	cal-state-bakersfield	cal-state-northridge	2009
21	Wed, Feb 11, 2009	REG		Cal Poly	Big West	W	67	55		11	10	W 5	The Matadome	cal-poly	cal-state-northridge	2009
22	Sat, Feb 14, 2009	REG		UC-Riverside	Big West	W	77	64		12	10	W 6	The Matadome	california-riverside	cal-state-northridge	2009
23	Wed, Feb 18, 2009	REG	@	UC-Irvine	Big West	L	51	73		12	11	L 1	Bren Events Center	california-irvine	cal-state-northridge	2009
24	Sat, Feb 21, 2009	REG	@	Idaho	WAC	L	75	78		12	12	L 2	Cowan Spectrum	idaho	cal-state-northridge	2009
25	Wed, Feb 25, 2009	REG		UC-Santa Barbara	Big West	W	62	57		13	12	W 1	The Matadome	california-santa-barbara	cal-state-northridge	2009
26	Sat, Feb 28, 2009	REG		Long Beach State	Big West	W	95	74		14	12	W 2	The Matadome	long-beach-state	cal-state-northridge	2009
27	Thu, Mar 5, 2009	REG	@	UC-Davis	Big West	W	99	72		15	12	W 3	The Pavilion	california-davis	cal-state-northridge	2009
28	Sat, Mar 7, 2009	REG	@	Pacific	Big West	L	55	62		15	13	L 1	A.G. Spanos Center	pacific	cal-state-northridge	2009
29	Fri, Mar 13, 2009	CTOURN	N	UC-Santa Barbara	Big West	W	67	60		16	13	W 1	Honda Center	california-santa-barbara	cal-state-northridge	2009
30	Sat, Mar 14, 2009	CTOURN	N	Pacific	Big West	W	71	66	OT	17	13	W 2	Honda Center	pacific	cal-state-northridge	2009
31	Thu, Mar 19, 2009	NCAA	N	Memphis (3)	CUSA	L	70	81		17	14	L 1		memphis	cal-state-northridge	2009
1	Sat, Nov 15, 2008	REG		Pacific	Big West	W	68	56		1	0	W 1	Haas Pavilion	pacific	california	2009
2	Tue, Nov 18, 2008	REG		San Francisco	WCC	W	87	74		2	0	W 2	Haas Pavilion	san-francisco	california	2009
3	Thu, Nov 20, 2008	REG		Texas-Rio Grande Valley	Ind	W	85	58		3	0	W 3	Haas Pavilion	texas-pan-american	california	2009
4	Mon, Nov 24, 2008	REG		North Carolina A&T	MEAC	W	82	47		4	0	W 4	Haas Pavilion	north-carolina-at	california	2009
5	Fri, Nov 28, 2008	REG	@	Nevada-Las Vegas	MWC	W	73	55		5	0	W 5	Thomas & Mack Center	nevada-las-vegas	california	2009
6	Sat, Nov 29, 2008	REG	N	Florida State	ACC	L	77	80		5	1	L 1	Thomas & Mack Center	florida-state	california	2009
