G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
3	Sun, Nov 15, 2009	REG		Valparaiso	Horizon	W	88	77		3	0	W 3	Smith Center	valparaiso	north-carolina	2010
4	Thu, Nov 19, 2009	REG	N	Ohio State (15)	Big Ten	W	77	73		4	0	W 4	Madison Square Garden (IV)	ohio-state	north-carolina	2010
5	Fri, Nov 20, 2009	REG	N	Syracuse	Big East	L	71	87		4	1	L 1	Madison Square Garden (IV)	syracuse	north-carolina	2010
6	Mon, Nov 23, 2009	REG		Gardner-Webb	Big South	W	93	72		5	1	W 1	Smith Center	gardner-webb	north-carolina	2010
7	Sun, Nov 29, 2009	REG		Nevada	WAC	W	80	73		6	1	W 2	Smith Center	nevada	north-carolina	2010
8	Tue, Dec 1, 2009	REG		Michigan State (9)	Big Ten	W	89	82		7	1	W 3	Smith Center	michigan-state	north-carolina	2010
9	Sat, Dec 5, 2009	REG	@	Kentucky (5)	SEC	L	66	68		7	2	L 1	Rupp Arena	kentucky	north-carolina	2010
10	Sat, Dec 12, 2009	REG		Presbyterian	Big South	W	103	64		8	2	W 1	Smith Center	presbyterian	north-carolina	2010
11	Sat, Dec 19, 2009	REG	N	Texas (2)	Big 12	L	90	103		8	3	L 1	Cowboy's Stadium	texas	north-carolina	2010
12	Tue, Dec 22, 2009	REG		Marshall	CUSA	W	98	61		9	3	W 1	Smith Center	marshall	north-carolina	2010
13	Mon, Dec 28, 2009	REG		Rutgers	Big East	W	81	67		10	3	W 2	Smith Center	rutgers	north-carolina	2010
14	Wed, Dec 30, 2009	REG		Albany (NY)	AEC	W	87	70		11	3	W 3	Smith Center	albany-ny	north-carolina	2010
15	Mon, Jan 4, 2010	REG	@	College of Charleston	Southern	L	79	82	OT	11	4	L 1	Carolina First Arena	college-of-charleston	north-carolina	2010
16	Sun, Jan 10, 2010	REG		Virginia Tech	ACC	W	78	64		12	4	W 1	Smith Center	virginia-tech	north-carolina	2010
17	Wed, Jan 13, 2010	REG	@	Clemson (24)	ACC	L	64	83		12	5	L 1	Littlejohn Coliseum	clemson	north-carolina	2010
18	Sat, Jan 16, 2010	REG		Georgia Tech (20)	ACC	L	71	73		12	6	L 2	Smith Center	georgia-tech	north-carolina	2010
19	Wed, Jan 20, 2010	REG		Wake Forest	ACC	L	69	82		12	7	L 3	Smith Center	wake-forest	north-carolina	2010
20	Tue, Jan 26, 2010	REG	@	North Carolina State	ACC	W	77	63		13	7	W 1	RBC Center	north-carolina-state	north-carolina	2010
21	Sun, Jan 31, 2010	REG		Virginia	ACC	L	60	75		13	8	L 1	Smith Center	virginia	north-carolina	2010
22	Thu, Feb 4, 2010	REG	@	Virginia Tech	ACC	L	70	74		13	9	L 2	Cassell Coliseum	virginia-tech	north-carolina	2010
23	Sun, Feb 7, 2010	REG	@	Maryland	ACC	L	71	92		13	10	L 3	Comcast Center	maryland	north-carolina	2010
24	Wed, Feb 10, 2010	REG		Duke (8)	ACC	L	54	64		13	11	L 4	Smith Center	duke	north-carolina	2010
25	Sat, Feb 13, 2010	REG		North Carolina State	ACC	W	74	61		14	11	W 1	Smith Center	north-carolina-state	north-carolina	2010
26	Tue, Feb 16, 2010	REG	@	Georgia Tech	ACC	L	51	68		14	12	L 1	Alexander Memorial Coliseum	georgia-tech	north-carolina	2010
27	Sat, Feb 20, 2010	REG	@	Boston College	ACC	L	67	71		14	13	L 2	Silvio O. Conte Forum	boston-college	north-carolina	2010
28	Wed, Feb 24, 2010	REG		Florida State	ACC	L	67	77		14	14	L 3	Smith Center	florida-state	north-carolina	2010
29	Sat, Feb 27, 2010	REG	@	Wake Forest	ACC	W	77	68		15	14	W 1	Lawrence Joel Coliseum	wake-forest	north-carolina	2010
30	Tue, Mar 2, 2010	REG		Miami (FL)	ACC	W	69	62		16	14	W 2	Smith Center	miami-fl	north-carolina	2010
31	Sat, Mar 6, 2010	REG	@	Duke (4)	ACC	L	50	82		16	15	L 1	Cameron Indoor Stadium	duke	north-carolina	2010
32	Thu, Mar 11, 2010	CTOURN	N	Georgia Tech	ACC	L	58	62		16	16	L 2	Greensboro Coliseum	georgia-tech	north-carolina	2010
33	Tue, Mar 16, 2010	NIT		William & Mary	CAA	W	80	72		17	16	W 1	Smith Center	william-mary	north-carolina	2010
34	Sat, Mar 20, 2010	NIT	@	Mississippi State	SEC	W	76	74		18	16	W 2	Humphrey Coliseum	mississippi-state	north-carolina	2010
35	Tue, Mar 23, 2010	NIT	@	Alabama-Birmingham	CUSA	W	60	55		19	16	W 3	Bartow Arena	alabama-birmingham	north-carolina	2010
36	Tue, Mar 30, 2010	NIT	N	Rhode Island	A-10	W	68	67	OT	20	16	W 4	Madison Square Garden (IV)	rhode-island	north-carolina	2010
37	Thu, Apr 1, 2010	NIT	N	Dayton	A-10	L	68	79		20	17	L 1	Madison Square Garden (IV)	dayton	north-carolina	2010
1	Fri, Nov 13, 2009	REG	@	Charlotte	A-10	L	70	86		0	1	L 1	Dale F. Halton Arena	charlotte	north-carolina-asheville	2010
2	Tue, Nov 17, 2009	REG	@	Tennessee (10)	SEC	L	49	124		0	2	L 2	Thompson-Boling Arena	tennessee	north-carolina-asheville	2010
3	Sat, Nov 21, 2009	REG		Campbell	A-Sun	L	66	85		0	3	L 3	Charlie Justice Center	campbell	north-carolina-asheville	2010
4	Tue, Nov 24, 2009	REG	@	Georgia	SEC	L	58	79		0	4	L 4	Stegeman Coliseum	georgia	north-carolina-asheville	2010
5	Fri, Nov 27, 2009	REG		Furman	Southern	L	66	72		0	5	L 5	Charlie Justice Center	furman	north-carolina-asheville	2010
6	Mon, Nov 30, 2009	REG	N	Kentucky (5)	SEC	L	57	94		0	6	L 6	Freedom Hall	kentucky	north-carolina-asheville	2010
7	Fri, Dec 4, 2009	REG	@	Gardner-Webb	Big South	W	58	56		1	6	W 1	Paul Porter Arena	gardner-webb	north-carolina-asheville	2010
8	Sun, Dec 13, 2009	REG		Montreat		W	100	49		2	6	W 2	Charlie Justice Center	NA	north-carolina-asheville	2010
9	Tue, Dec 15, 2009	REG		Catawba		W	94	81		3	6	W 3	Charlie Justice Center	NA	north-carolina-asheville	2010
10	Mon, Dec 21, 2009	REG		Wofford	Southern	L	42	68		3	7	L 1	Charlie Justice Center	wofford	north-carolina-asheville	2010
11	Wed, Dec 30, 2009	REG	@	Western Carolina	Southern	L	76	87		3	8	L 2	Ramsey Center	western-carolina	north-carolina-asheville	2010
12	Sat, Jan 2, 2010	REG	@	Radford	Big South	L	74	82		3	9	L 3	Donald N. Dedmon Center	radford	north-carolina-asheville	2010
13	Mon, Jan 4, 2010	REG	@	High Point	Big South	L	62	66		3	10	L 4	Millis Center	high-point	north-carolina-asheville	2010
14	Thu, Jan 7, 2010	REG		Coastal Carolina	Big South	L	57	58		3	11	L 5	Charlie Justice Center	coastal-carolina	north-carolina-asheville	2010
15	Sat, Jan 9, 2010	REG		Charleston Southern	Big South	L	74	77	OT	3	12	L 6	Charlie Justice Center	charleston-southern	north-carolina-asheville	2010
16	Thu, Jan 14, 2010	REG	@	Virginia Military Institute	Big South	W	97	84		4	12	W 1	Cameron Hall	virginia-military-institute	north-carolina-asheville	2010
17	Sat, Jan 16, 2010	REG	@	Liberty	Big South	W	74	70		5	12	W 2	Vines Center	liberty	north-carolina-asheville	2010
18	Mon, Jan 18, 2010	REG		Bluefield College (VA)		W	97	74		6	12	W 3	Charlie Justice Center	NA	north-carolina-asheville	2010
19	Thu, Jan 21, 2010	REG		Winthrop	Big South	W	66	53		7	12	W 4	Charlie Justice Center	winthrop	north-carolina-asheville	2010
20	Sat, Jan 23, 2010	REG		Presbyterian	Big South	W	99	89		8	12	W 5	Charlie Justice Center	presbyterian	north-carolina-asheville	2010
21	Thu, Jan 28, 2010	REG		High Point	Big South	W	83	69		9	12	W 6	Charlie Justice Center	high-point	north-carolina-asheville	2010
22	Sun, Jan 31, 2010	REG		Radford	Big South	W	92	84		10	12	W 7	Charlie Justice Center	radford	north-carolina-asheville	2010
23	Thu, Feb 4, 2010	REG	@	Charleston Southern	Big South	L	54	62		10	13	L 1	CSU Fieldhouse	charleston-southern	north-carolina-asheville	2010
24	Sat, Feb 6, 2010	REG	@	Coastal Carolina	Big South	L	62	98		10	14	L 2	Kimbel Arena	coastal-carolina	north-carolina-asheville	2010
25	Thu, Feb 11, 2010	REG		Liberty	Big South	W	75	72		11	14	W 1	Charlie Justice Center	liberty	north-carolina-asheville	2010
26	Sat, Feb 13, 2010	REG		Virginia Military Institute	Big South	W	114	97		12	14	W 2	Charlie Justice Center	virginia-military-institute	north-carolina-asheville	2010
27	Tue, Feb 16, 2010	REG	@	Presbyterian	Big South	W	69	66	OT	13	14	W 3	Ross E.Templeton Center	presbyterian	north-carolina-asheville	2010
28	Tue, Feb 23, 2010	REG	@	Winthrop	Big South	L	65	68	OT	13	15	L 1	Winthrop Coliseum	winthrop	north-carolina-asheville	2010
29	Sat, Feb 27, 2010	REG		Gardner-Webb	Big South	W	89	86		14	15	W 1	Charlie Justice Center	gardner-webb	north-carolina-asheville	2010
30	Tue, Mar 2, 2010	CTOURN		High Point	Big South	W	84	73		15	15	W 2	Charlie Justice Center	high-point	north-carolina-asheville	2010
31	Thu, Mar 4, 2010	CTOURN	@	Coastal Carolina	Big South	L	73	92		15	16	L 1	Kimbel Arena	coastal-carolina	north-carolina-asheville	2010
1	Fri, Nov 13, 2009	REG		Brevard		W	92	63		1	0	W 1	Ellis Corbett Sports Center	NA	north-carolina-at	2010
2	Sun, Nov 15, 2009	REG	@	Marshall	CUSA	L	63	79		1	1	L 1	Henderson Center	marshall	north-carolina-at	2010
3	Tue, Nov 17, 2009	REG	@	Ohio	MAC	L	82	93		1	2	L 2	Convocation Center	ohio	north-carolina-at	2010
4	Fri, Nov 20, 2009	REG		Davis & Elkins		W	67	53		2	2	W 1	Ellis Corbett Sports Center	NA	north-carolina-at	2010
5	Mon, Nov 23, 2009	REG		Middle Tennessee	Sun Belt	W	65	56		3	2	W 2	Ellis Corbett Sports Center	middle-tennessee	north-carolina-at	2010
6	Wed, Nov 25, 2009	REG	@	Texas-El Paso	CUSA	L	66	81		3	3	L 1	Don Haskins Center	texas-el-paso	north-carolina-at	2010
7	Thu, Nov 26, 2009	REG	@	New Mexico State	WAC	L	68	84		3	4	L 2	Pan American Center	new-mexico-state	north-carolina-at	2010
8	Sat, Nov 28, 2009	REG	@	Lamar	Southland	L	73	74		3	5	L 3	Montagne Center	lamar	north-carolina-at	2010
9	Sat, Dec 5, 2009	REG	@	Norfolk State	MEAC	W	93	84	OT	4	5	W 1	Echols Memorial Hall	norfolk-state	north-carolina-at	2010
10	Sun, Dec 13, 2009	REG	@	Northwestern	Big Ten	L	65	90		4	6	L 1	Welsh-Ryan Arena	northwestern	north-carolina-at	2010
11	Mon, Dec 21, 2009	REG	@	Miami (FL)	ACC	L	59	80		4	7	L 2	BankUnited Center	miami-fl	north-carolina-at	2010
12	Wed, Dec 23, 2009	REG	@	Tennessee (16)	SEC	L	78	99		4	8	L 3	Thompson-Boling Arena	tennessee	north-carolina-at	2010
13	Wed, Dec 30, 2009	REG	@	Tulane	CUSA	L	54	78		4	9	L 4	Avron B. Fogelman Arena	tulane	north-carolina-at	2010
14	Tue, Jan 5, 2010	REG		Carson-Newman		W	81	74		5	9	W 1	Ellis Corbett Sports Center	NA	north-carolina-at	2010
15	Sat, Jan 9, 2010	REG	@	Florida A&M	MEAC	L	66	70		5	10	L 1	Multipurpose Center and Teaching Gym	florida-am	north-carolina-at	2010
16	Mon, Jan 11, 2010	REG	@	Bethune-Cookman	MEAC	L	65	66		5	11	L 2	Moore Gymnasium	bethune-cookman	north-carolina-at	2010
17	Sat, Jan 16, 2010	REG		Howard	MEAC	L	77	82		5	12	L 3	Ellis Corbett Sports Center	howard	north-carolina-at	2010
18	Mon, Jan 18, 2010	REG		Hampton	MEAC	L	55	65		5	13	L 4	Ellis Corbett Sports Center	hampton	north-carolina-at	2010
19	Sat, Jan 23, 2010	REG	@	South Carolina State	MEAC	W	67	58		6	13	W 1	SHM Memorial Center	south-carolina-state	north-carolina-at	2010
20	Mon, Jan 25, 2010	REG	@	Winston-Salem	Ind	L	57	59		6	14	L 1	Lawrence Joel Coliseum	winston-salem	north-carolina-at	2010
21	Sun, Jan 31, 2010	REG		Coppin State	MEAC	W	67	62		7	14	W 1	Ellis Corbett Sports Center	coppin-state	north-carolina-at	2010
22	Mon, Feb 1, 2010	REG		Morgan State	MEAC	L	65	74		7	15	L 1	Ellis Corbett Sports Center	morgan-state	north-carolina-at	2010
23	Sat, Feb 6, 2010	REG		Delaware State	MEAC	W	65	54		8	15	W 1	Ellis Corbett Sports Center	delaware-state	north-carolina-at	2010
24	Mon, Feb 8, 2010	REG		Maryland-Eastern Shore	MEAC	L	52	62		8	16	L 1	Ellis Corbett Sports Center	maryland-eastern-shore	north-carolina-at	2010
25	Sat, Feb 13, 2010	REG	@	Howard	MEAC	L	49	59		8	17	L 2	Burr Gymnasium	howard	north-carolina-at	2010
26	Mon, Feb 15, 2010	REG	@	Hampton	MEAC	W	69	65		9	17	W 1	Convocation Center	hampton	north-carolina-at	2010
27	Wed, Feb 17, 2010	REG		South Carolina State	MEAC	W	87	69		10	17	W 2	Ellis Corbett Sports Center	south-carolina-state	north-carolina-at	2010
28	Mon, Feb 22, 2010	REG		Winston-Salem	Ind	L	74	79		10	18	L 1	Ellis Corbett Sports Center	winston-salem	north-carolina-at	2010
29	Sat, Feb 27, 2010	REG	@	Coppin State	MEAC	L	65	77		10	19	L 2	Coppin Center	coppin-state	north-carolina-at	2010
30	Mon, Mar 1, 2010	REG	@	Morgan State	MEAC	L	67	81		10	20	L 3	Hill Field House	morgan-state	north-carolina-at	2010
31	Thu, Mar 4, 2010	REG		Norfolk State	MEAC	L	66	67		10	21	L 4	Ellis Corbett Sports Center	norfolk-state	north-carolina-at	2010
32	Tue, Mar 9, 2010	CTOURN	N	Howard	MEAC	W	65	55		11	21	W 1	Lawrence Joel Coliseum	howard	north-carolina-at	2010
33	Wed, Mar 10, 2010	CTOURN	N	Morgan State	MEAC	L	57	84		11	22	L 1	Lawrence Joel Coliseum	morgan-state	north-carolina-at	2010
1	Fri, Nov 13, 2009	REG	@	Duke (9)	ACC	L	62	96		0	1	L 1	Cameron Indoor Stadium	duke	north-carolina-greensboro	2010
2	Tue, Nov 17, 2009	REG	@	Virginia Tech	ACC	L	46	59		0	2	L 2	Cassell Coliseum	virginia-tech	north-carolina-greensboro	2010
3	Fri, Nov 20, 2009	REG		Clemson (22)	ACC	L	67	89		0	3	L 3	Fleming Gymnasium	clemson	north-carolina-greensboro	2010
4	Tue, Nov 24, 2009	REG	@	South Carolina Upstate	A-Sun	W	76	70		1	3	W 1	G.B. Hodge Center	south-carolina-upstate	north-carolina-greensboro	2010
5	Sat, Nov 28, 2009	REG		East Carolina	CUSA	L	61	82		1	4	L 1	Fleming Gymnasium	east-carolina	north-carolina-greensboro	2010
6	Sat, Dec 5, 2009	REG	@	Samford	Southern	W	73	40		2	4	W 1	Pete Hanna Center	samford	north-carolina-greensboro	2010
7	Mon, Dec 7, 2009	REG		College of Charleston	Southern	L	64	67		2	5	L 1	Fleming Gymnasium	college-of-charleston	north-carolina-greensboro	2010
8	Sun, Dec 13, 2009	REG		Princeton	Ivy	L	50	65		2	6	L 2	Fleming Gymnasium	princeton	north-carolina-greensboro	2010
9	Fri, Dec 18, 2009	REG	@	Akron	MAC	L	59	83		2	7	L 3	James A. Rhodes Arena	akron	north-carolina-greensboro	2010
10	Tue, Dec 22, 2009	REG	@	Richmond	A-10	L	63	89		2	8	L 4	Robins Center	richmond	north-carolina-greensboro	2010
11	Mon, Dec 28, 2009	REG		Wake Forest	ACC	L	60	75		2	9	L 5	Fleming Gymnasium	wake-forest	north-carolina-greensboro	2010
12	Thu, Dec 31, 2009	REG		North Carolina State	ACC	L	67	89		2	10	L 6	Fleming Gymnasium	north-carolina-state	north-carolina-greensboro	2010
13	Sun, Jan 3, 2010	REG		Maryland	ACC	L	63	97		2	11	L 7	Fleming Gymnasium	maryland	north-carolina-greensboro	2010
14	Thu, Jan 7, 2010	REG		Wofford	Southern	L	62	79		2	12	L 8	Fleming Gymnasium	wofford	north-carolina-greensboro	2010
15	Sat, Jan 9, 2010	REG		Furman	Southern	W	88	78		3	12	W 1	Fleming Gymnasium	furman	north-carolina-greensboro	2010
16	Mon, Jan 11, 2010	REG	@	Chattanooga	Southern	L	45	58		3	13	L 1	The McKenzie Arena	chattanooga	north-carolina-greensboro	2010
17	Thu, Jan 14, 2010	REG	@	Western Carolina	Southern	L	69	79		3	14	L 2	Ramsey Center	western-carolina	north-carolina-greensboro	2010
18	Sat, Jan 16, 2010	REG	@	Appalachian State	Southern	L	64	72		3	15	L 3	Holmes Convocation Center	appalachian-state	north-carolina-greensboro	2010
19	Thu, Jan 21, 2010	REG		Chattanooga	Southern	W	62	49		4	15	W 1	Fleming Gymnasium	chattanooga	north-carolina-greensboro	2010
20	Sat, Jan 23, 2010	REG		Samford	Southern	L	67	70		4	16	L 1	Fleming Gymnasium	samford	north-carolina-greensboro	2010
21	Thu, Jan 28, 2010	REG		Elon	Southern	W	62	55		5	16	W 1	Fleming Gymnasium	elon	north-carolina-greensboro	2010
22	Thu, Feb 4, 2010	REG	@	Furman	Southern	L	64	72		5	17	L 1	Timmons Arena	furman	north-carolina-greensboro	2010
23	Sat, Feb 6, 2010	REG	@	Wofford	Southern	L	59	77		5	18	L 2	Benjamin Johnson Arena	wofford	north-carolina-greensboro	2010
24	Mon, Feb 8, 2010	REG		Appalachian State	Southern	L	69	75		5	19	L 3	Fleming Gymnasium	appalachian-state	north-carolina-greensboro	2010
25	Mon, Feb 15, 2010	REG		Western Carolina	Southern	L	70	75		5	20	L 4	Fleming Gymnasium	western-carolina	north-carolina-greensboro	2010
26	Wed, Feb 17, 2010	REG	@	Elon	Southern	L	65	70		5	21	L 5	Alumni Gym	elon	north-carolina-greensboro	2010
27	Sat, Feb 20, 2010	REG	@	Citadel	Southern	W	59	53		6	21	W 1	McAlister Field House	citadel	north-carolina-greensboro	2010
28	Wed, Feb 24, 2010	REG	@	Davidson	Southern	L	56	60		6	22	L 1	Belk Arena	davidson	north-carolina-greensboro	2010
29	Mon, Mar 1, 2010	REG		Georgia Southern	Southern	W	81	79		7	22	W 1	Fleming Gymnasium	georgia-southern	north-carolina-greensboro	2010
30	Fri, Mar 5, 2010	CTOURN	N	Furman	Southern	W	66	65		8	22	W 2	Bojangles Coliseum	furman	north-carolina-greensboro	2010
31	Sat, Mar 6, 2010	CTOURN	N	Wofford	Southern	L	47	59		8	23	L 1	Bojangles Coliseum	wofford	north-carolina-greensboro	2010
1	Thu, Nov 12, 2009	REG		Georgia State	CAA	W	69	53		1	0	W 1	RBC Center	georgia-state	north-carolina-state	2010
2	Fri, Nov 20, 2009	REG	N	Akron	MAC	W	66	45		2	0	W 2	Ocean Center	akron	north-carolina-state	2010
3	Sat, Nov 21, 2009	REG	N	Austin Peay	OVC	W	66	59		3	0	W 3	Ocean Center	austin-peay	north-carolina-state	2010
4	Sun, Nov 22, 2009	REG	N	Auburn	SEC	W	60	58		4	0	W 4	Ocean Center	auburn	north-carolina-state	2010
5	Sun, Nov 29, 2009	REG		New Orleans	Sun Belt	W	69	52		5	0	W 5	RBC Center	new-orleans	north-carolina-state	2010
6	Tue, Dec 1, 2009	REG		Northwestern	Big Ten	L	53	65		5	1	L 1	RBC Center	northwestern	north-carolina-state	2010
7	Sat, Dec 5, 2009	REG	@	Marquette	Big East	W	77	73		6	1	W 1	Bradley Center	marquette	north-carolina-state	2010
8	Sat, Dec 12, 2009	REG		Georgia Southern	Southern	W	75	57		7	1	W 2	RBC Center	georgia-southern	north-carolina-state	2010
9	Thu, Dec 17, 2009	REG		Elon	Southern	W	79	76		8	1	W 3	RBC Center	elon	north-carolina-state	2010
10	Sun, Dec 20, 2009	REG	@	Wake Forest	ACC	L	59	67		8	2	L 1	Lawrence Joel Coliseum	wake-forest	north-carolina-state	2010
11	Wed, Dec 23, 2009	REG	@	Arizona	Pac-10	L	74	76		8	3	L 2	McKale Center	arizona	north-carolina-state	2010
12	Tue, Dec 29, 2009	REG		Winthrop	Big South	W	68	52		9	3	W 1	RBC Center	winthrop	north-carolina-state	2010
13	Thu, Dec 31, 2009	REG	@	North Carolina-Greensboro	Southern	W	89	67		10	3	W 2	Fleming Gymnasium	north-carolina-greensboro	north-carolina-state	2010
14	Sun, Jan 3, 2010	REG		Florida	SEC	L	61	62	OT	10	4	L 1	RBC Center	florida	north-carolina-state	2010
15	Wed, Jan 6, 2010	REG		Holy Cross	Patriot	W	87	70		11	4	W 1	RBC Center	holy-cross	north-carolina-state	2010
16	Sat, Jan 9, 2010	REG		Virginia	ACC	L	62	70		11	5	L 1	RBC Center	virginia	north-carolina-state	2010
17	Tue, Jan 12, 2010	REG	@	Florida State (25)	ACC	W	88	81		12	5	W 1	Donald L. Tucker Center	florida-state	north-carolina-state	2010
18	Sat, Jan 16, 2010	REG		Clemson (24)	ACC	L	70	73		12	6	L 1	RBC Center	clemson	north-carolina-state	2010
19	Wed, Jan 20, 2010	REG		Duke (7)	ACC	W	88	74		13	6	W 1	RBC Center	duke	north-carolina-state	2010
20	Sat, Jan 23, 2010	REG	@	Maryland	ACC	L	64	88		13	7	L 1	Comcast Center	maryland	north-carolina-state	2010
21	Tue, Jan 26, 2010	REG		North Carolina	ACC	L	63	77		13	8	L 2	RBC Center	north-carolina	north-carolina-state	2010
22	Sat, Jan 30, 2010	REG		North Carolina Central	Ind	W	77	42		14	8	W 1	RBC Center	north-carolina-central	north-carolina-state	2010
23	Wed, Feb 3, 2010	REG	@	Virginia	ACC	L	47	59		14	9	L 1	John Paul Jones Arena	virginia	north-carolina-state	2010
24	Sat, Feb 6, 2010	REG	@	Georgia Tech (21)	ACC	L	71	73		14	10	L 2	Alexander Memorial Coliseum	georgia-tech	north-carolina-state	2010
25	Wed, Feb 10, 2010	REG		Virginia Tech	ACC	L	52	72		14	11	L 3	RBC Center	virginia-tech	north-carolina-state	2010
26	Sat, Feb 13, 2010	REG	@	North Carolina	ACC	L	61	74		14	12	L 4	Smith Center	north-carolina	north-carolina-state	2010
27	Wed, Feb 17, 2010	REG		Maryland	ACC	L	58	67		14	13	L 5	RBC Center	maryland	north-carolina-state	2010
28	Sat, Feb 20, 2010	REG		Wake Forest (23)	ACC	W	68	54		15	13	W 1	RBC Center	wake-forest	north-carolina-state	2010
29	Sat, Feb 27, 2010	REG	@	Miami (FL)	ACC	W	71	66		16	13	W 2	BankUnited Center	miami-fl	north-carolina-state	2010
30	Wed, Mar 3, 2010	REG	@	Virginia Tech	ACC	L	59	71		16	14	L 1	Cassell Coliseum	virginia-tech	north-carolina-state	2010
31	Sun, Mar 7, 2010	REG		Boston College	ACC	W	66	54		17	14	W 1	RBC Center	boston-college	north-carolina-state	2010
32	Thu, Mar 11, 2010	CTOURN	N	Clemson	ACC	W	59	57		18	14	W 2	Greensboro Coliseum	clemson	north-carolina-state	2010
33	Fri, Mar 12, 2010	CTOURN	N	Florida State	ACC	W	58	52		19	14	W 3	Greensboro Coliseum	florida-state	north-carolina-state	2010
34	Sat, Mar 13, 2010	CTOURN	N	Georgia Tech	ACC	L	54	57		19	15	L 1	Greensboro Coliseum	georgia-tech	north-carolina-state	2010
35	Tue, Mar 16, 2010	NIT	@	South Florida	Big East	W	58	57		20	15	W 1	Sun Dome	south-florida	north-carolina-state	2010
36	Sat, Mar 20, 2010	NIT	@	Alabama-Birmingham	CUSA	L	52	72		20	16	L 1	Bartow Arena	alabama-birmingham	north-carolina-state	2010
1	Fri, Nov 13, 2009	REG	@	Appalachian State	Southern	L	68	79		0	1	L 1	Holmes Convocation Center	appalachian-state	north-carolina-wilmington	2010
2	Sun, Nov 15, 2009	REG		George Washington	A-10	L	71	76		0	2	L 2	Trask Coliseum	george-washington	north-carolina-wilmington	2010
3	Thu, Nov 19, 2009	REG	N	Penn State	Big Ten	W	80	69		1	2	W 1	Carolina First Arena	penn-state	north-carolina-wilmington	2010
4	Fri, Nov 20, 2009	REG	N	Miami (FL)	ACC	L	60	67		1	3	L 1	Carolina First Arena	miami-fl	north-carolina-wilmington	2010
5	Sun, Nov 22, 2009	REG	N	South Florida	Big East	L	66	74		1	4	L 2	Carolina First Arena	south-florida	north-carolina-wilmington	2010
6	Tue, Nov 24, 2009	REG		Virginia Military Institute	Big South	W	115	95		2	4	W 1	Trask Coliseum	virginia-military-institute	north-carolina-wilmington	2010
7	Sun, Nov 29, 2009	REG	@	Elon	Southern	W	86	56		3	4	W 2	Alumni Gym	elon	north-carolina-wilmington	2010
8	Sat, Dec 5, 2009	REG		George Mason	CAA	L	52	57		3	5	L 1	Trask Coliseum	george-mason	north-carolina-wilmington	2010
9	Mon, Dec 14, 2009	REG		Campbell	A-Sun	W	79	59		4	5	W 1	Trask Coliseum	campbell	north-carolina-wilmington	2010
10	Wed, Dec 16, 2009	REG		Wake Forest	ACC	L	69	80		4	6	L 1	Trask Coliseum	wake-forest	north-carolina-wilmington	2010
11	Mon, Dec 28, 2009	REG	@	Richmond	A-10	L	64	66		4	7	L 2	Robins Center	richmond	north-carolina-wilmington	2010
12	Sat, Jan 2, 2010	REG	@	Virginia Commonwealth	CAA	L	57	91		4	8	L 3	Alltel Pavilion at the Stuart C. Siegel Center	virginia-commonwealth	north-carolina-wilmington	2010
13	Mon, Jan 4, 2010	REG	@	William & Mary	CAA	W	62	61		5	8	W 1	Kaplan Arena at William and Mary Hall	william-mary	north-carolina-wilmington	2010
14	Wed, Jan 6, 2010	REG		Georgia State	CAA	W	57	50		6	8	W 2	Trask Coliseum	georgia-state	north-carolina-wilmington	2010
15	Sat, Jan 9, 2010	REG	@	George Mason	CAA	L	46	59		6	9	L 1	Patriot Center	george-mason	north-carolina-wilmington	2010
16	Wed, Jan 13, 2010	REG		Old Dominion	CAA	L	52	70		6	10	L 2	Trask Coliseum	old-dominion	north-carolina-wilmington	2010
17	Sat, Jan 16, 2010	REG	@	Northeastern	CAA	L	56	79		6	11	L 3	Matthews Arena	northeastern	north-carolina-wilmington	2010
18	Mon, Jan 18, 2010	REG	@	Virginia	ACC	L	67	69		6	12	L 4	John Paul Jones Arena	virginia	north-carolina-wilmington	2010
19	Wed, Jan 20, 2010	REG	@	Georgia State	CAA	L	74	79		6	13	L 5	GSU Sports Arena	georgia-state	north-carolina-wilmington	2010
20	Sat, Jan 23, 2010	REG		James Madison	CAA	W	67	64		7	13	W 1	Trask Coliseum	james-madison	north-carolina-wilmington	2010
21	Wed, Jan 27, 2010	REG	@	Hofstra	CAA	L	54	93		7	14	L 1	Mack Sports Complex	hofstra	north-carolina-wilmington	2010
22	Sat, Jan 30, 2010	REG		Towson	CAA	L	53	58		7	15	L 2	Trask Coliseum	towson	north-carolina-wilmington	2010
23	Wed, Feb 3, 2010	REG		Virginia Commonwealth	CAA	L	60	73		7	16	L 3	Trask Coliseum	virginia-commonwealth	north-carolina-wilmington	2010
24	Mon, Feb 8, 2010	REG	@	Delaware	CAA	L	62	69		7	17	L 4	Bob Carpenter Center	delaware	north-carolina-wilmington	2010
25	Thu, Feb 11, 2010	REG	@	Towson	CAA	W	80	72		8	17	W 1	Towson Center	towson	north-carolina-wilmington	2010
26	Sat, Feb 13, 2010	REG		Hofstra	CAA	L	70	87		8	18	L 1	Trask Coliseum	hofstra	north-carolina-wilmington	2010
27	Tue, Feb 16, 2010	REG		Northeastern	CAA	L	56	65		8	19	L 2	Trask Coliseum	northeastern	north-carolina-wilmington	2010
