G	Date	Type		Opponent	Conf		Tm	Opp	OT	W	L	Streak	Arena	opponent_bbref_id	team	year
16	Sat, Jan 22, 2005	REG		Eastern Michigan	MAC	W	87	74		7	9	W 1	Convocation Center	eastern-michigan	northern-illinois	2005
17	Tue, Jan 25, 2005	REG	@	Buffalo	MAC	L	80	86		7	10	L 1	Alumni Arena	buffalo	northern-illinois	2005
18	Sat, Jan 29, 2005	REG	@	Ball State	MAC	L	59	67		7	11	L 2	Worthen Arena	ball-state	northern-illinois	2005
19	Thu, Feb 3, 2005	REG		Marshall	MAC	W	77	66		8	11	W 1	Convocation Center	marshall	northern-illinois	2005
20	Sun, Feb 6, 2005	REG	@	Kent State	MAC	L	57	67		8	12	L 1	Memorial Athletic & Convocation Center	kent-state	northern-illinois	2005
21	Wed, Feb 9, 2005	REG		Central Michigan	MAC	W	65	46		9	12	W 1	Convocation Center	central-michigan	northern-illinois	2005
22	Sat, Feb 12, 2005	REG	@	Toledo	MAC	L	58	74		9	13	L 1	John F. Savage Hall	toledo	northern-illinois	2005
23	Wed, Feb 16, 2005	REG	@	Eastern Michigan	MAC	L	63	79		9	14	L 2	Convocation Center	eastern-michigan	northern-illinois	2005
24	Sat, Feb 19, 2005	REG	@	Wright State	Horizon	L	66	72	OT	9	15	L 3	Ervin J. Nutter Center	wright-state	northern-illinois	2005
25	Wed, Feb 23, 2005	REG		Bowling Green State	MAC	W	72	61		10	15	W 1	Convocation Center	bowling-green-state	northern-illinois	2005
26	Sun, Feb 27, 2005	REG		Ball State	MAC	W	70	67		11	15	W 2	Convocation Center	ball-state	northern-illinois	2005
27	Wed, Mar 2, 2005	REG		Toledo	MAC	L	75	81	OT	11	16	L 1	Convocation Center	toledo	northern-illinois	2005
28	Mon, Mar 7, 2005	CTOURN	@	Buffalo	MAC	L	66	73		11	17	L 2	Alumni Arena	buffalo	northern-illinois	2005
1	Sun, Nov 21, 2004	REG		Wayne State (NE)		W	84	66		1	0	W 1	UNI-Dome	NA	northern-iowa	2005
2	Wed, Nov 24, 2004	REG	@	Cincinnati	CUSA	L	70	76	2OT	1	1	L 1	Fifth Third Arena	cincinnati	northern-iowa	2005
3	Wed, Dec 1, 2004	REG		Iowa State	Big 12	W	99	82		2	1	W 1	UNI-Dome	iowa-state	northern-iowa	2005
4	Sat, Dec 4, 2004	REG	@	Loyola (IL)	Horizon	W	80	73		3	1	W 2	Joseph J. Gentile Center	loyola-il	northern-iowa	2005
5	Tue, Dec 7, 2004	REG	@	Iowa (17)	Big Ten	L	73	76		3	2	L 1	Carver-Hawkeye Arena	iowa	northern-iowa	2005
6	Sat, Dec 11, 2004	REG	@	Missouri-Kansas City	Mid-Cont	W	81	58		4	2	W 1	Municipal Auditorium	missouri-kansas-city	northern-iowa	2005
7	Wed, Dec 15, 2004	REG		Green Bay	Horizon	W	76	65		5	2	W 2	UNI-Dome	green-bay	northern-iowa	2005
8	Tue, Dec 21, 2004	REG		Wagner	NEC	W	86	56		6	2	W 3	UNI-Dome	wagner	northern-iowa	2005
9	Thu, Dec 23, 2004	REG		Longwood	Ind	W	84	63		7	2	W 4	UNI-Dome	longwood	northern-iowa	2005
10	Thu, Dec 30, 2004	REG	N	Valparaiso	Mid-Cont	W	67	49		8	2	W 5	Valley High School	valparaiso	northern-iowa	2005
11	Fri, Dec 31, 2004	REG	N	Northwestern State	Southland	W	69	62		9	2	W 6	Valley High School	northwestern-state	northern-iowa	2005
12	Mon, Jan 3, 2005	REG		Illinois State	MVC	W	75	55		10	2	W 7	UNI-Dome	illinois-state	northern-iowa	2005
13	Fri, Jan 7, 2005	REG	@	Evansville	MVC	L	73	92		10	3	L 1	Roberts Stadium	evansville	northern-iowa	2005
14	Sun, Jan 9, 2005	REG	@	Indiana State	MVC	W	64	48		11	3	W 1	Hulman Center	indiana-state	northern-iowa	2005
15	Wed, Jan 12, 2005	REG		Missouri State	MVC	W	68	63		12	3	W 2	UNI-Dome	missouri-state	northern-iowa	2005
16	Sat, Jan 15, 2005	REG		Creighton	MVC	L	66	67		12	4	L 1	UNI-Dome	creighton	northern-iowa	2005
17	Tue, Jan 18, 2005	REG	@	Missouri State	MVC	W	62	53		13	4	W 1	Hammons Student Center	missouri-state	northern-iowa	2005
18	Sat, Jan 22, 2005	REG	@	Bradley	MVC	L	65	71		13	5	L 1	Carver Arena	bradley	northern-iowa	2005
19	Mon, Jan 24, 2005	REG		Wichita State	MVC	L	57	65		13	6	L 2	UNI-Dome	wichita-state	northern-iowa	2005
20	Wed, Jan 26, 2005	REG		Indiana State	MVC	W	69	61		14	6	W 1	UNI-Dome	indiana-state	northern-iowa	2005
21	Sat, Jan 29, 2005	REG	@	Drake	MVC	L	72	81		14	7	L 1	Knapp Center	drake	northern-iowa	2005
22	Wed, Feb 2, 2005	REG		Evansville	MVC	W	79	61		15	7	W 1	UNI-Dome	evansville	northern-iowa	2005
23	Sat, Feb 5, 2005	REG		Southern Illinois	MVC	W	67	61		16	7	W 2	UNI-Dome	southern-illinois	northern-iowa	2005
24	Wed, Feb 9, 2005	REG	@	Creighton	MVC	L	82	83		16	8	L 1	Qwest Center OMAHA	creighton	northern-iowa	2005
25	Sat, Feb 12, 2005	REG	@	Illinois State	MVC	W	65	64		17	8	W 1	Redbird Arena	illinois-state	northern-iowa	2005
26	Wed, Feb 16, 2005	REG		Drake	MVC	W	61	60		18	8	W 2	UNI-Dome	drake	northern-iowa	2005
27	Sat, Feb 19, 2005	REG		Western Michigan	MAC	W	86	75		19	8	W 3	UNI-Dome	western-michigan	northern-iowa	2005
28	Wed, Feb 23, 2005	REG	@	Southern Illinois	MVC	L	69	76		19	9	L 1	The SIU Arena	southern-illinois	northern-iowa	2005
29	Sat, Feb 26, 2005	REG		Bradley	MVC	W	81	72		20	9	W 1	UNI-Dome	bradley	northern-iowa	2005
30	Mon, Feb 28, 2005	REG	@	Wichita State	MVC	W	67	66		21	9	W 2	Charles Koch Arena	wichita-state	northern-iowa	2005
31	Sat, Mar 5, 2005	CTOURN	N	Missouri State	MVC	L	62	70		21	10	L 1	Scottrade Center	missouri-state	northern-iowa	2005
32	Fri, Mar 18, 2005	NCAA	N	Wisconsin (20)	Big Ten	L	52	57		21	11	L 2		wisconsin	northern-iowa	2005
1	Fri, Nov 19, 2004	REG	N	Portland	WCC	W	56	53		1	0	W 1	Carlson Center	portland	northwestern	2005
2	Sat, Nov 20, 2004	REG	N	New Mexico State	Sun Belt	L	61	64		1	1	L 1	Carlson Center	new-mexico-state	northwestern	2005
3	Sun, Nov 21, 2004	REG	N	Utah State	Big West	L	57	64		1	2	L 2	Carlson Center	utah-state	northwestern	2005
4	Sun, Nov 28, 2004	REG	@	Colorado	Big 12	L	57	66		1	3	L 3	Coors Events/Conference Center	colorado	northwestern	2005
5	Wed, Dec 1, 2004	REG		Virginia (24)	ACC	L	44	48		1	4	L 4	Welsh-Ryan Arena	virginia	northwestern	2005
6	Sat, Dec 4, 2004	REG		Chicago State	Mid-Cont	W	78	53		2	4	W 1	Welsh-Ryan Arena	chicago-state	northwestern	2005
7	Wed, Dec 15, 2004	REG		DePaul	CUSA	W	56	52		3	4	W 2	Welsh-Ryan Arena	depaul	northwestern	2005
8	Sat, Dec 18, 2004	REG		Seton Hall	Big East	W	53	44		4	4	W 3	Welsh-Ryan Arena	seton-hall	northwestern	2005
9	Mon, Dec 20, 2004	REG	@	Arizona State	Pac-10	L	55	90		4	5	L 1	Wells Fargo Arena	arizona-state	northwestern	2005
10	Wed, Dec 22, 2004	REG		Robert Morris	NEC	W	72	58		5	5	W 1	Welsh-Ryan Arena	robert-morris	northwestern	2005
11	Mon, Dec 27, 2004	REG		Delaware State	MEAC	W	50	43		6	5	W 2	Welsh-Ryan Arena	delaware-state	northwestern	2005
12	Fri, Dec 31, 2004	REG		Texas-Rio Grande Valley	Ind	W	56	48		7	5	W 3	Welsh-Ryan Arena	texas-pan-american	northwestern	2005
13	Wed, Jan 5, 2005	REG		Indiana	Big Ten	W	73	52		8	5	W 4	Welsh-Ryan Arena	indiana	northwestern	2005
14	Sat, Jan 8, 2005	REG	@	Michigan State (20)	Big Ten	L	58	87		8	6	L 1	Breslin Events Center	michigan-state	northwestern	2005
15	Wed, Jan 12, 2005	REG	@	Michigan	Big Ten	L	61	71		8	7	L 2	Crisler Arena	michigan	northwestern	2005
16	Sat, Jan 15, 2005	REG		Illinois (1)	Big Ten	L	66	78		8	8	L 3	Welsh-Ryan Arena	illinois	northwestern	2005
17	Sat, Jan 22, 2005	REG	@	Penn State	Big Ten	L	62	65		8	9	L 4	Bryce Jordan Center	penn-state	northwestern	2005
18	Wed, Jan 26, 2005	REG		Iowa (23)	Big Ten	W	75	74	OT	9	9	W 1	Welsh-Ryan Arena	iowa	northwestern	2005
19	Sat, Jan 29, 2005	REG		Ohio State	Big Ten	L	52	65		9	10	L 1	Welsh-Ryan Arena	ohio-state	northwestern	2005
20	Wed, Feb 2, 2005	REG	@	Wisconsin (19)	Big Ten	L	58	73		9	11	L 2	Kohl Center	wisconsin	northwestern	2005
21	Sat, Feb 5, 2005	REG		Purdue	Big Ten	W	67	61		10	11	W 1	Welsh-Ryan Arena	purdue	northwestern	2005
22	Wed, Feb 9, 2005	REG	@	Minnesota	Big Ten	W	55	53		11	11	W 2	Williams Arena	minnesota	northwestern	2005
23	Sat, Feb 12, 2005	REG	@	Iowa	Big Ten	L	54	64		11	12	L 1	Carver-Hawkeye Arena	iowa	northwestern	2005
24	Mon, Feb 14, 2005	REG		Texas A&M-Corpus Christi	Ind	W	59	51		12	12	W 1	Welsh-Ryan Arena	texas-am-corpus-christi	northwestern	2005
25	Sat, Feb 19, 2005	REG		Penn State	Big Ten	W	54	39		13	12	W 2	Welsh-Ryan Arena	penn-state	northwestern	2005
26	Wed, Feb 23, 2005	REG	@	Illinois (1)	Big Ten	L	48	84		13	13	L 1	Assembly Hall	illinois	northwestern	2005
27	Sat, Feb 26, 2005	REG		Michigan	Big Ten	W	69	53		14	13	W 1	Welsh-Ryan Arena	michigan	northwestern	2005
28	Wed, Mar 2, 2005	REG		Michigan State (14)	Big Ten	L	58	69		14	14	L 1	Welsh-Ryan Arena	michigan-state	northwestern	2005
29	Sat, Mar 5, 2005	REG	@	Indiana	Big Ten	L	55	77		14	15	L 2	Assembly Hall	indiana	northwestern	2005
30	Thu, Mar 10, 2005	CTOURN		Michigan	Big Ten	W	58	56		15	15	W 1	United Center	michigan	northwestern	2005
31	Fri, Mar 11, 2005	CTOURN		Illinois (1)	Big Ten	L	51	68		15	16	L 1	United Center	illinois	northwestern	2005
1	Fri, Nov 19, 2004	REG	@	Oklahoma State (7)	Big 12	L	53	91		0	1	L 1	Gallagher-Iba Arena	oklahoma-state	northwestern-state	2005
2	Sun, Nov 21, 2004	REG	@	Tulsa	WAC	L	54	63		0	2	L 2	Donald W. Reynolds Center	tulsa	northwestern-state	2005
3	Wed, Nov 24, 2004	REG		Louisiana State-Shreveport		W	107	80		1	2	W 1	Prather Coliseum	NA	northwestern-state	2005
4	Fri, Nov 26, 2004	REG		Southwest Kansas		W	91	58		2	2	W 2	Prather Coliseum	NA	northwestern-state	2005
5	Tue, Nov 30, 2004	REG		Centenary (LA)	Mid-Cont	W	83	76		3	2	W 3	Prather Coliseum	centenary-la	northwestern-state	2005
6	Wed, Dec 1, 2004	REG		Jarvis Christian		W	72	46		4	2	W 4	Prather Coliseum	NA	northwestern-state	2005
7	Mon, Dec 6, 2004	REG		Tulane	CUSA	W	85	72		5	2	W 5	Prather Coliseum	tulane	northwestern-state	2005
8	Sat, Dec 11, 2004	REG	@	Louisiana State	SEC	L	74	83		5	3	L 1	Maravich Assembly Center	louisiana-state	northwestern-state	2005
9	Thu, Dec 16, 2004	REG	@	Valparaiso	Mid-Cont	L	61	74		5	4	L 2	Athletics-Recreation Center	valparaiso	northwestern-state	2005
10	Sat, Dec 18, 2004	REG	@	Cincinnati (25)	CUSA	L	65	81		5	5	L 3	Fifth Third Arena	cincinnati	northwestern-state	2005
11	Mon, Dec 20, 2004	REG	@	Dayton	A-10	L	55	64		5	6	L 4	University of Dayton Arena	dayton	northwestern-state	2005
12	Thu, Dec 30, 2004	REG	N	Illinois (1)	Big Ten	L	51	69		5	7	L 5	Valley High School	illinois	northwestern-state	2005
13	Fri, Dec 31, 2004	REG	N	Northern Iowa	MVC	L	62	69		5	8	L 6	Valley High School	northern-iowa	northwestern-state	2005
14	Mon, Jan 3, 2005	REG		Huston-Tillotson		W	86	46		6	8	W 1	Prather Coliseum	NA	northwestern-state	2005
15	Thu, Jan 6, 2005	REG	@	Stephen F. Austin	Southland	W	69	63		7	8	W 2	William Johnson Coliseum	stephen-f-austin	northwestern-state	2005
16	Sat, Jan 8, 2005	REG		Texas-San Antonio	Southland	W	71	66		8	8	W 3	Prather Coliseum	texas-san-antonio	northwestern-state	2005
17	Wed, Jan 12, 2005	REG	@	Texas-Arlington	Southland	W	69	58		9	8	W 4	Texas Hall	texas-arlington	northwestern-state	2005
18	Sat, Jan 15, 2005	REG		Southeastern Louisiana	Southland	W	65	63		10	8	W 5	Prather Coliseum	southeastern-louisiana	northwestern-state	2005
19	Thu, Jan 20, 2005	REG	@	Texas State	Southland	W	72	69		11	8	W 6	Strahan Coliseum	texas-state	northwestern-state	2005
20	Sat, Jan 22, 2005	REG	@	Texas-San Antonio	Southland	L	78	86		11	9	L 1	Convocation Center	texas-san-antonio	northwestern-state	2005
21	Sat, Jan 29, 2005	REG	@	Sam Houston State	Southland	L	65	77		11	10	L 2	Johnson Coliseum	sam-houston-state	northwestern-state	2005
22	Thu, Feb 3, 2005	REG		Lamar	Southland	L	84	89		11	11	L 3	Prather Coliseum	lamar	northwestern-state	2005
23	Sat, Feb 5, 2005	REG	@	McNeese State	Southland	W	92	73		12	11	W 1	Burton Coliseum	mcneese-state	northwestern-state	2005
24	Thu, Feb 10, 2005	REG		Nicholls State	Southland	W	95	93	OT	13	11	W 2	Prather Coliseum	nicholls-state	northwestern-state	2005
25	Sat, Feb 12, 2005	REG		Louisiana-Monroe	Southland	W	88	71		14	11	W 3	Prather Coliseum	louisiana-monroe	northwestern-state	2005
26	Wed, Feb 16, 2005	REG	@	Lamar	Southland	W	90	83		15	11	W 4	Montagne Center	lamar	northwestern-state	2005
27	Wed, Feb 23, 2005	REG	@	Nicholls State	Southland	W	67	65		16	11	W 5	David Stopher Gymnasium	nicholls-state	northwestern-state	2005
28	Sat, Feb 26, 2005	REG		Stephen F. Austin	Southland	W	64	62		17	11	W 6	Prather Coliseum	stephen-f-austin	northwestern-state	2005
29	Wed, Mar 2, 2005	REG		Sam Houston State	Southland	W	82	63		18	11	W 7	Prather Coliseum	sam-houston-state	northwestern-state	2005
30	Fri, Mar 4, 2005	REG		McNeese State	Southland	W	103	73		19	11	W 8	Prather Coliseum	mcneese-state	northwestern-state	2005
31	Tue, Mar 8, 2005	CTOURN		Texas-Arlington	Southland	W	81	67		20	11	W 9	Prather Coliseum	texas-arlington	northwestern-state	2005
32	Thu, Mar 10, 2005	CTOURN		Lamar	Southland	W	90	75		21	11	W 10	Prather Coliseum	lamar	northwestern-state	2005
33	Sun, Mar 13, 2005	CTOURN		Southeastern Louisiana	Southland	L	42	49		21	12	L 1	Prather Coliseum	southeastern-louisiana	northwestern-state	2005
1	Fri, Nov 19, 2004	REG		Harvard	Ivy	W	66	59		1	0	W 1	Purcell Pavilion at the Joyce Center	harvard	notre-dame	2005
2	Tue, Nov 23, 2004	REG		IPFW	Ind	W	73	45		2	0	W 2	Purcell Pavilion at the Joyce Center	ipfw	notre-dame	2005
3	Fri, Nov 26, 2004	REG		Charleston Southern	Big South	W	54	38		3	0	W 3	Purcell Pavilion at the Joyce Center	charleston-southern	notre-dame	2005
4	Sat, Dec 4, 2004	REG	@	Michigan	Big Ten	L	60	61		3	1	L 1	Crisler Arena	michigan	notre-dame	2005
5	Wed, Dec 8, 2004	REG	@	Indiana	Big Ten	W	55	45		4	1	W 1	Assembly Hall	indiana	notre-dame	2005
6	Sat, Dec 11, 2004	REG		DePaul	CUSA	L	73	84		4	2	L 1	Purcell Pavilion at the Joyce Center	depaul	notre-dame	2005
7	Sun, Dec 19, 2004	REG		Army	Patriot	W	71	52		5	2	W 1	Purcell Pavilion at the Joyce Center	army	notre-dame	2005
8	Wed, Dec 22, 2004	REG		Marist	MAAC	W	88	73		6	2	W 2	Purcell Pavilion at the Joyce Center	marist	notre-dame	2005
9	Tue, Dec 28, 2004	REG		Western Illinois	Mid-Cont	W	78	61		7	2	W 3	Purcell Pavilion at the Joyce Center	western-illinois	notre-dame	2005
10	Thu, Dec 30, 2004	REG		Samford	OVC	W	56	44		8	2	W 4	Purcell Pavilion at the Joyce Center	samford	notre-dame	2005
11	Wed, Jan 5, 2005	REG	@	Seton Hall	Big East	W	66	65		9	2	W 5	Izod Center	seton-hall	notre-dame	2005
12	Sat, Jan 8, 2005	REG		Villanova	Big East	W	78	72		10	2	W 6	Purcell Pavilion at the Joyce Center	villanova	notre-dame	2005
13	Mon, Jan 10, 2005	REG		Syracuse (6)	Big East	L	61	70		10	3	L 1	Purcell Pavilion at the Joyce Center	syracuse	notre-dame	2005
14	Sat, Jan 15, 2005	REG		St. John's (NY)	Big East	W	67	66		11	3	W 1	Purcell Pavilion at the Joyce Center	st-johns-ny	notre-dame	2005
15	Wed, Jan 19, 2005	REG	@	West Virginia	Big East	W	70	57		12	3	W 2	WVU Coliseum	west-virginia	notre-dame	2005
16	Sun, Jan 23, 2005	REG	@	Georgetown	Big East	L	54	55		12	4	L 1	Verizon Center	georgetown	notre-dame	2005
17	Wed, Jan 26, 2005	REG	@	Villanova	Big East	L	60	65		12	5	L 2	Wells Fargo Center	villanova	notre-dame	2005
18	Sun, Jan 30, 2005	REG		Connecticut (19)	Big East	W	78	74		13	5	W 1	Purcell Pavilion at the Joyce Center	connecticut	notre-dame	2005
19	Sat, Feb 5, 2005	REG	@	Syracuse (8)	Big East	L	57	60		13	6	L 1	Carrier Dome	syracuse	notre-dame	2005
20	Tue, Feb 8, 2005	REG		Boston College (4)	Big East	W	68	65		14	6	W 1	Purcell Pavilion at the Joyce Center	boston-college	notre-dame	2005
21	Sat, Feb 12, 2005	REG	@	Pittsburgh (18)	Big East	L	66	68		14	7	L 1	Petersen Events Center	pittsburgh	notre-dame	2005
22	Wed, Feb 16, 2005	REG		Georgetown	Big East	W	70	64		15	7	W 1	Purcell Pavilion at the Joyce Center	georgetown	notre-dame	2005
23	Sat, Feb 19, 2005	REG	@	Providence	Big East	W	62	61		16	7	W 2	Dunkin' Donuts Center	providence	notre-dame	2005
24	Mon, Feb 21, 2005	REG	@	Connecticut (18)	Big East	L	74	88		16	8	L 1	Harry A. Gampel Pavilion	connecticut	notre-dame	2005
25	Sun, Feb 27, 2005	REG		UCLA	Pac-10	L	65	75		16	9	L 2	Purcell Pavilion at the Joyce Center	ucla	notre-dame	2005
26	Wed, Mar 2, 2005	REG		Rutgers	Big East	W	66	56		17	9	W 1	Purcell Pavilion at the Joyce Center	rutgers	notre-dame	2005
27	Sat, Mar 5, 2005	REG		Pittsburgh (24)	Big East	L	77	85		17	10	L 1	Purcell Pavilion at the Joyce Center	pittsburgh	notre-dame	2005
28	Wed, Mar 9, 2005	CTOURN	N	Rutgers	Big East	L	65	72		17	11	L 2	Madison Square Garden (IV)	rutgers	notre-dame	2005
29	Tue, Mar 15, 2005	NIT		Holy Cross	Patriot	L	73	78		17	12	L 3	Purcell Pavilion at the Joyce Center	holy-cross	notre-dame	2005
1	Fri, Nov 19, 2004	REG	@	Xavier	A-10	L	58	69		0	1	L 1	Cintas Center	xavier	oakland	2005
2	Wed, Nov 24, 2004	REG	@	Illinois (5)	Big Ten	L	54	85		0	2	L 2	Assembly Hall	illinois	oakland	2005
3	Sat, Nov 27, 2004	REG		Marquette	CUSA	L	87	95		0	3	L 3	Athletics Center O'rena	marquette	oakland	2005
4	Wed, Dec 1, 2004	REG	@	Texas A&M	Big 12	L	63	81		0	4	L 4	Reed Arena	texas-am	oakland	2005
5	Sat, Dec 4, 2004	REG	@	Missouri	Big 12	L	61	70		0	5	L 5	Mizzou Arena	missouri	oakland	2005
6	Mon, Dec 6, 2004	REG	@	Kansas State	Big 12	L	69	76		0	6	L 6	Bramlage Coliseum	kansas-state	oakland	2005
7	Wed, Dec 15, 2004	REG	@	Saint Louis	CUSA	L	59	69		0	7	L 7	Scottrade Center	saint-louis	oakland	2005
8	Mon, Dec 20, 2004	REG		North Dakota State		W	82	56		1	7	W 1	Athletics Center O'rena	NA	oakland	2005
9	Mon, Dec 27, 2004	REG	@	Akron	MAC	L	52	81		1	8	L 1	James A. Rhodes Arena	akron	oakland	2005
10	Thu, Dec 30, 2004	REG		Bowling Green State	MAC	W	77	53		2	8	W 1	Athletics Center O'rena	bowling-green-state	oakland	2005
11	Mon, Jan 3, 2005	REG		Centenary (LA)	Mid-Cont	W	93	83		3	8	W 2	Athletics Center O'rena	centenary-la	oakland	2005
12	Sat, Jan 8, 2005	REG	@	IUPUI	Mid-Cont	L	65	81		3	9	L 1	The Jungle	iupui	oakland	2005
13	Mon, Jan 10, 2005	REG		Valparaiso	Mid-Cont	L	78	87		3	10	L 2	Athletics Center O'rena	valparaiso	oakland	2005
14	Sat, Jan 15, 2005	REG		Chicago State	Mid-Cont	W	74	61		4	10	W 1	Athletics Center O'rena	chicago-state	oakland	2005
15	Thu, Jan 20, 2005	REG	@	Oral Roberts	Mid-Cont	L	89	94		4	11	L 1	Mabee Center	oral-roberts	oakland	2005
16	Sat, Jan 22, 2005	REG		Southern Utah	Mid-Cont	W	81	60		5	11	W 1	Athletics Center O'rena	southern-utah	oakland	2005
17	Mon, Jan 24, 2005	REG	@	Valparaiso	Mid-Cont	L	71	82		5	12	L 1	Athletics-Recreation Center	valparaiso	oakland	2005
18	Sat, Jan 29, 2005	REG	@	Michigan State (15)	Big Ten	L	75	92		5	13	L 2	Breslin Events Center	michigan-state	oakland	2005
19	Thu, Feb 3, 2005	REG		Missouri-Kansas City	Mid-Cont	L	76	83		5	14	L 3	Athletics Center O'rena	missouri-kansas-city	oakland	2005
20	Sat, Feb 5, 2005	REG	@	Western Illinois	Mid-Cont	W	72	67		6	14	W 1	Western Hall	western-illinois	oakland	2005
21	Thu, Feb 10, 2005	REG	@	Southern Utah	Mid-Cont	L	65	67		6	15	L 1	Centrum	southern-utah	oakland	2005
22	Sat, Feb 12, 2005	REG	@	Missouri-Kansas City	Mid-Cont	W	60	50		7	15	W 1	Municipal Auditorium	missouri-kansas-city	oakland	2005
23	Wed, Feb 16, 2005	REG		Oral Roberts	Mid-Cont	L	61	72		7	16	L 1	Athletics Center O'rena	oral-roberts	oakland	2005
24	Sat, Feb 19, 2005	REG	@	Chicago State	Mid-Cont	L	62	73		7	17	L 2	Jacoby Dickens Center	chicago-state	oakland	2005
25	Wed, Feb 23, 2005	REG		Western Illinois	Mid-Cont	L	74	75		7	18	L 3	Athletics Center O'rena	western-illinois	oakland	2005
26	Sat, Feb 26, 2005	REG		IUPUI	Mid-Cont	W	94	89	OT	8	18	W 1	Athletics Center O'rena	iupui	oakland	2005
27	Mon, Feb 28, 2005	REG	@	Centenary (LA)	Mid-Cont	W	86	60		9	18	W 2	Gold Dome	centenary-la	oakland	2005
28	Sat, Mar 5, 2005	CTOURN	N	Missouri-Kansas City	Mid-Cont	W	67	63		10	18	W 3	Union Multipurpose Activity Center	missouri-kansas-city	oakland	2005
29	Mon, Mar 7, 2005	CTOURN	N	Chicago State	Mid-Cont	W	56	53		11	18	W 4	Union Multipurpose Activity Center	chicago-state	oakland	2005
30	Tue, Mar 8, 2005	CTOURN	N	Oral Roberts	Mid-Cont	W	61	60		12	18	W 5	Union Multipurpose Activity Center	oral-roberts	oakland	2005
31	Tue, Mar 15, 2005	NCAA	N	Alabama A&M	SWAC	W	79	69		13	18	W 6	University of Dayton Arena	alabama-am	oakland	2005
32	Fri, Mar 18, 2005	NCAA	N	North Carolina (2)	ACC	L	68	96		13	19	L 1	Charlotte Colieum	north-carolina	oakland	2005
1	Mon, Nov 29, 2004	REG		San Francisco	WCC	W	81	66		1	0	W 1	Convocation Center	san-francisco	ohio	2005
2	Thu, Dec 2, 2004	REG		Butler	Horizon	W	64	58		2	0	W 2	Convocation Center	butler	ohio	2005
3	Sat, Dec 4, 2004	REG		Navy	Patriot	W	90	55		3	0	W 3	Convocation Center	navy	ohio	2005
4	Tue, Dec 7, 2004	REG	@	Saint Francis (PA)	NEC	L	74	83		3	1	L 1	Maurice Stokes Athletic Center	saint-francis-pa	ohio	2005
5	Sat, Dec 11, 2004	REG	@	American	Patriot	L	55	64		3	2	L 2	Bender Arena	american	ohio	2005
6	Sat, Dec 18, 2004	REG		Duquesne	A-10	W	73	60		4	2	W 1	Convocation Center	duquesne	ohio	2005
7	Mon, Dec 27, 2004	REG	N	Binghamton	AEC	W	67	63		5	2	W 2	US Century Bank Arena	binghamton	ohio	2005
8	Tue, Dec 28, 2004	REG	@	Florida International	Sun Belt	L	73	74	OT	5	3	L 1	US Century Bank Arena	florida-international	ohio	2005
9	Sun, Jan 2, 2005	REG	@	Akron	MAC	L	59	71		5	4	L 2	James A. Rhodes Arena	akron	ohio	2005
10	Wed, Jan 5, 2005	REG	@	Ball State	MAC	L	80	81		5	5	L 3	Worthen Arena	ball-state	ohio	2005
11	Sun, Jan 9, 2005	REG		Marshall	MAC	W	77	68		6	5	W 1	Convocation Center	marshall	ohio	2005
12	Wed, Jan 12, 2005	REG	@	Northern Illinois	MAC	L	71	74		6	6	L 1	Convocation Center	northern-illinois	ohio	2005
13	Sat, Jan 15, 2005	REG		Kent State	MAC	W	80	54		7	6	W 1	Convocation Center	kent-state	ohio	2005
14	Wed, Jan 19, 2005	REG	@	Central Michigan	MAC	W	74	54		8	6	W 2	Rose Arena	central-michigan	ohio	2005
15	Sat, Jan 22, 2005	REG	@	Miami (OH)	MAC	L	57	59		8	7	L 1	Millett Hall	miami-oh	ohio	2005
16	Wed, Jan 26, 2005	REG		Toledo	MAC	W	76	68		9	7	W 1	Convocation Center	toledo	ohio	2005
17	Sat, Jan 29, 2005	REG		Bowling Green State	MAC	W	72	69		10	7	W 2	Convocation Center	bowling-green-state	ohio	2005
18	Wed, Feb 2, 2005	REG	@	Buffalo	MAC	W	92	90		11	7	W 3	Alumni Arena	buffalo	ohio	2005
19	Sat, Feb 5, 2005	REG		Western Michigan	MAC	W	89	85		12	7	W 4	Convocation Center	western-michigan	ohio	2005
20	Mon, Feb 7, 2005	REG	@	Bowling Green State	MAC	L	63	78		12	8	L 1	Anderson Arena	bowling-green-state	ohio	2005
21	Sat, Feb 12, 2005	REG		Miami (OH)	MAC	W	61	57		13	8	W 1	Convocation Center	miami-oh	ohio	2005
22	Wed, Feb 16, 2005	REG		Akron	MAC	L	49	69		13	9	L 1	Convocation Center	akron	ohio	2005
23	Sat, Feb 19, 2005	REG	@	Detroit Mercy	Horizon	W	66	65		14	9	W 1	Calihan Hall	detroit-mercy	ohio	2005
24	Wed, Feb 23, 2005	REG		Eastern Michigan	MAC	W	68	65		15	9	W 2	Convocation Center	eastern-michigan	ohio	2005
25	Sat, Feb 26, 2005	REG	@	Marshall	MAC	W	83	62		16	9	W 3	Henderson Center	marshall	ohio	2005
26	Wed, Mar 2, 2005	REG		Buffalo	MAC	W	90	77		17	9	W 4	Convocation Center	buffalo	ohio	2005
27	Sat, Mar 5, 2005	REG	@	Kent State	MAC	L	65	82		17	10	L 1	Memorial Athletic & Convocation Center	kent-state	ohio	2005
28	Mon, Mar 7, 2005	CTOURN		Marshall	MAC	W	72	66		18	10	W 1	Convocation Center	marshall	ohio	2005
